name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_glebe_dows_lake_3047_00000_4_1_percent,1905,0,0,1905,1,0,0,0,0,0.04712041884816754,0.020942408376963352,0.010471204188481676,0,0,0.18324607329842932,0.005249343832020997,0.1111111111111111,0,NA,0.08136482939632546,23.6,19220,16420,15800,15940,4.8,24.5,NA,10,265,0.1387434554973822,0,0,255,0.1705685618729097,0,NA,20.6,20.8,0,225,0.2,40,20,0,0,90,0,0,85,0.04450261780104712,0,0,275,0.4074074074074074,100,0.14814814814814814,210,0.3111111111111111,65,0.0962962962962963,20,0.02962962962962963,355,0.34299516908212563,90,0.08695652173913043,NA,0.06666666666666667,350,75,110,60,15,10,10,15,10,0,10,10,25,1560,0.03926701570680628,0.05759162303664921,0.031413612565445025,0.007853403141361256,0.005235602094240838,0.005235602094240838,0.007853403141361256,0.005235602094240838,0,0.005235602094240838,0.005235602094240838,0.013089005235602094,0.8167539267015707
ottawa_ons2022_glen_cairn_3048_00000_2_3_percent,1045,0,0,1045,1,0,0,0,0.023809523809523808,0.12380952380952381,0.0761904761904762,0.06666666666666667,0.014285714285714285,0,0.29523809523809524,0.03349282296650718,0.2692307692307692,0,NA,0.014354066985645933,21.3,19600,16840,16120,16320,9.1,26.2,NA,35,95,0.09047619047619047,45,0.13636363636363635,50,0.06993006993006994,0,NA,19.9,19.6,0,285,0.3081081081081081,80,70,15,0,130,25,0,0,0,0,0,300,0.7228915662650602,40,0.0963855421686747,75,0.18072289156626506,0,0,0,0,60,0.12631578947368421,85,0.17894736842105263,NA,0.024096385542168676,310,55,30,115,25,25,10,10,20,0,0,0,15,740,0.05238095238095238,0.02857142857142857,0.10952380952380952,0.023809523809523808,0.023809523809523808,0.009523809523809525,0.009523809523809525,0.01904761904761905,0,0,0,0.014285714285714285,0.7047619047619048
ottawa_ons2022_greater_madawaska_3706_00010_11_0_percent,180,0,0,180,1,0,0,0,0,0.05555555555555555,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0,NA,0,7.1,21400,18400,19200,19600,12.4,26,NA,0,0,0,0,0,0,0,0,NA,20.8,21.6,0,30,0.1875,20,0,20,0,10,0,0,0,0,0,0,110,0.9166666666666666,0,0,10,0.08333333333333333,0,0,0,0,15,0.1111111111111111,55,0.4074074074074074,NA,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_greely_3049_00000_0_9_percent,1215,0,0,1215,1,0,0,0,0.0205761316872428,0.06172839506172839,0.04526748971193416,0.03292181069958848,0.00823045267489712,0,0.16872427983539096,0.012345679012345678,0.2,0,NA,0,19.9,17760,14800,14720,14960,6.8,27.7,NA,15,55,0.04526748971193416,30,0.07228915662650602,30,0.0375,0,NA,19.6,19.6,0,135,0.11587982832618025,55,40,10,0,75,25,0,80,0.06584362139917696,0,0,480,0.9230769230769231,10,0.019230769230769232,10,0.019230769230769232,0,0,10,0.019230769230769232,95,0.15447154471544716,80,0.13008130081300814,NA,0.019230769230769232,205,40,55,50,15,30,15,0,0,0,0,0,0,1005,0.03292181069958848,0.04526748971193416,0.0411522633744856,0.012345679012345678,0.024691358024691357,0.012345679012345678,0,0,0,0,0,0,0.8271604938271605
ottawa_ons2022_greenbelt_east_3050_00000_6_9_percent,35,0,0,30,0.8571428571428571,0,0,0,0,0.2857142857142857,0.2857142857142857,0,0,0,0.2857142857142857,0,0,0,NA,0,0,13000,9000,10000,NA,5,50,NA,0,0,0,0,NA,0,0,0,NA,20,20.2,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,950,0,0,950,1,0,0,0,0.0582010582010582,0.2328042328042328,0.010582010582010581,0.010582010582010581,0,0,0.6772486772486772,0.08421052631578947,0.36363636363636365,0,NA,0.021052631578947368,31.8,19000,15680,14320,14700,8.4,31.4,NA,80,95,0.1,25,0.10869565217391304,70,0.0979020979020979,0,NA,20.4,20.6,0,205,0.2546583850931677,10,10,0,0,220,55,0,55,0.0582010582010582,0,0,240,0.8275862068965517,40,0.13793103448275862,0,0,0,0,0,0,80,0.21333333333333335,55,0.14666666666666667,NA,0.05172413793103448,640,40,35,175,25,255,15,20,15,0,0,20,40,310,0.042328042328042326,0.037037037037037035,0.18518518518518517,0.026455026455026454,0.2698412698412698,0.015873015873015872,0.021164021164021163,0.015873015873015872,0,0,0.021164021164021163,0.042328042328042326,0.328042328042328
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,770,0,0,770,1,0,0,0,0.03225806451612903,0.23225806451612904,0.01935483870967742,0.01935483870967742,0,0,0.6129032258064516,0.07792207792207792,0.3333333333333333,0,NA,0,28.6,18400,13450,15300,15900,6,35.2,NA,60,90,0.11612903225806452,30,0.17142857142857143,60,0.1,0,NA,20.4,20.8,0,220,0.3464566929133858,15,15,0,0,180,25,0,60,0.07741935483870968,0,0,140,0.5957446808510638,55,0.23404255319148937,15,0.06382978723404255,15,0.06382978723404255,0,0,65,0.22033898305084745,20,0.06779661016949153,NA,0.06382978723404255,475,45,25,115,20,205,20,10,20,0,0,0,10,295,0.05806451612903226,0.03225806451612903,0.14838709677419354,0.025806451612903226,0.2645161290322581,0.025806451612903226,0.012903225806451613,0.025806451612903226,0,0,0,0.012903225806451613,0.38064516129032255
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,835,0,0,835,1,0,0,0,0,0.029940119760479042,0.029940119760479042,0.017964071856287425,0.011976047904191617,0,0.08383233532934131,0.017964071856287425,0.6,0,NA,0.10179640718562874,11.1,20600,17900,16100,15650,17.2,31.8,NA,15,165,0.19760479041916168,50,0.17543859649122806,110,0.2,0,NA,19.8,19.8,0,300,0.49586776859504134,25,15,10,0,25,0,0,605,0.7245508982035929,75,0.08982035928143713,395,0.9080459770114943,0,0,35,0.08045977011494253,0,0,0,0,0,0,50,0.11363636363636363,NA,0.06896551724137931,70,30,10,15,0,10,0,0,0,0,0,0,0,760,0.03592814371257485,0.011976047904191617,0.017964071856287425,0,0.011976047904191617,0,0,0,0,0,0,0,0.9101796407185628
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,825,0,0,825,1,0,0,0,0.09696969696969697,0.296969696969697,0.05454545454545454,0.04242424242424243,0,0,0.593939393939394,0.10303030303030303,0.3469387755102041,0,NA,0.07272727272727272,16,23500,21500,18000,18700,7.3,25.2,NA,85,155,0.18787878787878787,55,0.3055555555555556,95,0.14728682170542637,0,NA,20.5,20.8,0,195,0.3391304347826087,45,35,0,0,245,80,0,155,0.18787878787878787,20,0.024242424242424242,180,0.5373134328358209,85,0.2537313432835821,35,0.1044776119402985,20,0.05970149253731343,20,0.05970149253731343,85,0.2,70,0.16470588235294117,NA,0.07462686567164178,490,35,10,260,50,90,10,20,0,0,0,0,15,335,0.04242424242424243,0.012121212121212121,0.3151515151515151,0.06060606060606061,0.10909090909090909,0.012121212121212121,0.024242424242424242,0,0,0,0,0.01818181818181818,0.40606060606060607
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,945,0,0,945,1,0,0,0,0.015957446808510637,0.11170212765957446,0.026595744680851064,0.015957446808510637,0,0,0.34574468085106386,0.031746031746031744,0.2857142857142857,0,NA,0.164021164021164,17.9,27850,26100,21440,22320,7.6,19.6,NA,30,120,0.12698412698412698,0,0,110,0.14473684210526316,0,NA,21.5,22.8,0,155,0.40789473684210525,25,15,0,0,105,15,0,55,0.05851063829787234,15,0.015957446808510637,165,0.515625,90,0.28125,35,0.109375,35,0.109375,0,0,225,0.41284403669724773,40,0.07339449541284404,NA,0.0625,325,35,55,100,20,25,0,55,0,10,0,0,15,615,0.03723404255319149,0.05851063829787234,0.10638297872340426,0.02127659574468085,0.026595744680851064,0,0.05851063829787234,0,0.010638297872340425,0,0,0.015957446808510637,0.6542553191489362
ottawa_ons2022_horton_3708_00000_5_3_percent,325,0,0,325,1,0,0,0,0,0,0.19696969696969696,0.10606060606060606,0.07575757575757576,0,0,0,NA,0,NA,0,9.5,15600,12900,13100,13000,14.4,26.8,NA,0,0,0,0,0,0,0,0,NA,19.2,18.6,0,30,0.1,65,35,25,0,0,0,0,0,0,0,0,170,0.9444444444444444,0,0,0,0,0,0,10,0.05555555555555555,15,0.07894736842105263,30,0.15789473684210525,NA,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0.9848484848484849
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,1380,0,0,1375,0.9963768115942029,0,0,0,0.02181818181818182,0.16727272727272727,0.01090909090909091,0.007272727272727273,0,0,0.6618181818181819,0.050724637681159424,0.30434782608695654,0,NA,0,28,20360,17040,14840,15160,7.2,30.5,NA,70,115,0.08363636363636363,55,0.171875,55,0.05238095238095238,0,NA,20.5,20.8,0,430,0.33725490196078434,15,10,0,0,230,30,0,115,0.08363636363636363,10,0.007272727272727273,345,0.7752808988764045,65,0.14606741573033707,30,0.06741573033707865,0,0,0,0,140,0.23931623931623933,60,0.10256410256410256,NA,0.02247191011235955,910,60,10,270,15,405,25,25,25,0,0,15,55,465,0.04363636363636364,0.007272727272727273,0.19636363636363635,0.01090909090909091,0.29454545454545455,0.01818181818181818,0.01818181818181818,0.01818181818181818,0,0,0.01090909090909091,0.04,0.3381818181818182
ottawa_ons2022_industrial_east_3057_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_iris_3058_00000_2_9_percent,950,0,0,945,0.9947368421052631,0,0,0,0.047619047619047616,0.13756613756613756,0.05291005291005291,0.037037037037037035,0.010582010582010581,0,0.42857142857142855,0.06315789473684211,0.46153846153846156,0,NA,0.05789473684210526,27.5,24160,20680,17720,18240,5.5,23.5,NA,60,90,0.09523809523809523,15,0.12,75,0.09146341463414634,0,NA,21.3,21.8,0,140,0.358974358974359,50,35,10,0,130,45,0,35,0.037037037037037035,0,0,275,0.6470588235294118,75,0.17647058823529413,45,0.10588235294117647,15,0.03529411764705882,10,0.023529411764705882,75,0.1485148514851485,95,0.18811881188118812,NA,0.07058823529411765,405,150,40,100,45,15,10,25,0,0,0,10,15,550,0.15873015873015872,0.042328042328042326,0.10582010582010581,0.047619047619047616,0.015873015873015872,0.010582010582010581,0.026455026455026454,0,0,0,0.010582010582010581,0.015873015873015872,0.582010582010582
ottawa_ons2022_island_park_wellington_village_3059_00000_1_9_percent,580,0,0,580,1,0,0,0,0,0.02586206896551724,0.017241379310344827,0,0.017241379310344827,0,0.1724137931034483,0,0,0,NA,0.034482758620689655,28.4,16600,14800,13500,14250,5.4,20.2,NA,0,0,0,0,0,0,0,0,NA,19.9,20,0,45,0.09278350515463918,10,0,10,0,15,0,0,10,0.017241379310344827,0,0,45,0.28125,30,0.1875,65,0.40625,20,0.125,0,0,95,0.3584905660377358,15,0.05660377358490566,NA,0,100,10,40,15,0,0,0,20,0,10,0,0,10,480,0.017241379310344827,0.06896551724137931,0.02586206896551724,0,0,0,0.034482758620689655,0,0.017241379310344827,0,0,0.017241379310344827,0.8275862068965517
ottawa_ons2022_kanata_lakes_3060_00000_2_3_percent,2535,0,0,2530,0.9980276134122288,0,0,0,0.029585798816568046,0.1814595660749507,0.005917159763313609,0,0,0,0.5581854043392505,0.013806706114398421,0.07608695652173914,0,NA,0.01775147928994083,30.7,17000,14720,13960,14420,5.4,25.6,NA,35,160,0.06324110671936758,60,0.06629834254143646,100,0.06134969325153374,0,NA,19.6,19.2,0,330,0.13953488372093023,15,0,0,0,460,75,0,110,0.04339250493096647,15,0.005917159763313609,465,0.8303571428571429,35,0.0625,40,0.07142857142857142,10,0.017857142857142856,10,0.017857142857142856,320,0.3615819209039548,125,0.14124293785310735,NA,0,1415,265,595,110,20,150,25,80,70,30,0,15,45,1120,0.10453648915187377,0.23471400394477318,0.04339250493096647,0.007889546351084813,0.05917159763313609,0.009861932938856016,0.03155818540433925,0.027613412228796843,0.011834319526627219,0,0.005917159763313609,0.01775147928994083,0.4418145956607495
ottawa_ons2022_katimavik_hazeldean_3061_00000_1_7_percent,1195,0,0,1200,1.00418410041841,0,0,0,0.03347280334728033,0.100418410041841,0.016736401673640166,0.012552301255230125,0.008368200836820083,0,0.27615062761506276,0.02510460251046025,0.25,0,NA,0.008368200836820083,30.3,17120,13800,14600,15000,6,28.4,NA,30,20,0.016666666666666666,0,0,0,0,0,NA,19.7,19.6,0,275,0.2570093457943925,20,15,10,0,120,40,0,70,0.058577405857740586,0,0,315,0.75,50,0.11904761904761904,40,0.09523809523809523,15,0.03571428571428571,0,0,75,0.15151515151515152,45,0.09090909090909091,NA,0,330,40,60,70,15,40,0,45,10,0,0,0,30,865,0.03347280334728033,0.0502092050209205,0.058577405857740586,0.012552301255230125,0.03347280334728033,0,0.03765690376569038,0.008368200836820083,0,0,0,0.02510460251046025,0.7238493723849372
ottawa_ons2022_killaloe_hagarty_and_richards_3709_00000_5_3_percent,260,0,0,260,1,0,0,0,0,0,0.11538461538461539,0.09615384615384616,0.038461538461538464,0,0.07692307692307693,0,NA,0,NA,0,6.1,17000,15100,13500,13800,9.6,19,NA,0,0,0,0,0,0,0,0,NA,19,18.4,0,60,0.24489795918367346,30,25,10,0,0,0,0,0,0,0,0,145,0.9666666666666667,0,0,0,0,0,0,0,0,0,0,30,0.1935483870967742,NA,0.16666666666666666,20,0,0,15,0,0,0,0,0,0,0,0,0,240,0,0,0.057692307692307696,0,0,0,0,0,0,0,0,0,0.9230769230769231
ottawa_ons2022_kinburn_3062_00000_4_8_percent,335,0,0,335,1,0,0,0,0,0.04477611940298507,0.05970149253731343,0,0.05970149253731343,0,0.08955223880597014,0,0,0,NA,0.029850746268656716,25,21400,18600,17000,17200,8.6,24.4,NA,0,0,0,0,0,0,0,0,NA,20,20.4,0,25,0.07936507936507936,20,0,20,0,15,0,0,15,0.04477611940298507,0,0,135,0.9642857142857143,0,0,0,0,0,0,0,0,25,0.15151515151515152,15,0.09090909090909091,NA,0,30,0,0,15,0,0,0,0,0,0,0,0,0,305,0,0,0.04477611940298507,0,0,0,0,0,0,0,0,0,0.9104477611940298
ottawa_ons2022_lanark_highlands_3404_00000_7_3_percent,410,0,0,410,1,0,0,0,0.06097560975609756,0.06097560975609756,0.06097560975609756,0.04878048780487805,0,0,0,0,0,0,NA,0.036585365853658534,17,19800,20200,14000,14700,12,17.6,NA,0,40,0.0975609756097561,0,0,0,0,0,NA,19.2,18.4,0,50,0.13333333333333333,25,20,0,0,25,25,0,0,0,0,0,175,1,0,0,0,0,0,0,0,0,20,0.10256410256410256,40,0.20512820512820512,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0.9878048780487805
ottawa_ons2022_laurentian_3063_00000_1_7_percent,1265,0,0,1265,1,0,0,0,0.019762845849802372,0.06324110671936758,0.023715415019762844,0.011857707509881422,0.011857707509881422,0,0.18972332015810275,0,0,0,NA,0.03557312252964427,33.1,16400,13840,12920,13200,6.1,25.3,NA,0,65,0.05138339920948617,25,0.053763440860215055,45,0.05625,0,NA,19.3,19,0,320,0.2895927601809955,30,15,15,0,80,25,0,30,0.023809523809523808,0,0,205,0.5774647887323944,55,0.15492957746478872,65,0.18309859154929578,20,0.056338028169014086,10,0.028169014084507043,95,0.21348314606741572,35,0.07865168539325842,NA,0.028169014084507043,240,90,35,35,25,15,0,10,0,0,10,0,20,1030,0.07114624505928854,0.02766798418972332,0.02766798418972332,0.019762845849802372,0.011857707509881422,0,0.007905138339920948,0,0,0.007905138339920948,0,0.015810276679841896,0.8142292490118577
ottawa_ons2022_laurentian_hills_3710_00000_3_6_percent,200,0,0,195,0.975,0,0,0,0,0.05,0.2,0.175,0,0,0.05,0,0,0,NA,0.05,0,23800,22000,21600,22000,7.4,22,NA,0,0,0,0,0,0,0,0,NA,20.2,19.6,0,30,0.1935483870967742,40,35,0,0,10,0,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,10,0.08,15,0.12,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0.95
ottawa_ons2022_laurentian_valley_3711_00000_1_9_percent,935,0,0,935,1,0,0,0,0,0.016042780748663103,0.1657754010695187,0.0962566844919786,0.058823529411764705,0,0.03208556149732621,0,0,0,NA,0,20.7,19520,16360,15920,15320,11.5,25.8,NA,0,50,0.053475935828877004,0,0,35,0.05343511450381679,0,NA,20,20.2,0,190,0.2389937106918239,155,90,55,0,15,0,0,0,0,0,0,475,0.9405940594059405,0,0,25,0.04950495049504951,0,0,15,0.0297029702970297,30,0.05555555555555555,60,0.1111111111111111,NA,0,30,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0.9732620320855615
ottawa_ons2022_lebreton_development_3064_00999_20_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_ledbury_heron_gate_ridgemont_3065_00000_6_2_percent,2305,0,0,2310,1.002169197396963,0,0,0,0.13232104121475055,0.3926247288503254,0.021691973969631236,0.013015184381778741,0.008676789587852495,0,0.7874186550976139,0.25813449023861174,0.6574585635359116,0.006507592190889371,NA,0.0455531453362256,26.2,19400,15480,14000,14680,10.3,32.7,NA,595,460,0.19956616052060738,140,0.22580645161290322,315,0.1875,0,NA,20.4,20.8,0,725,0.45741324921135645,50,30,20,0,905,305,15,255,0.11062906724511931,0,0,390,0.5611510791366906,205,0.2949640287769784,70,0.10071942446043165,15,0.02158273381294964,10,0.014388489208633094,190,0.2111111111111111,110,0.12222222222222222,NA,0.07913669064748201,1815,210,65,965,55,340,25,60,45,0,0,20,25,490,0.0911062906724512,0.028199566160520606,0.41865509761388287,0.02386117136659436,0.1475054229934924,0.010845986984815618,0.026030368763557483,0.019522776572668113,0,0,0.008676789587852495,0.010845986984815618,0.21258134490238612
ottawa_ons2022_leslie_park_bruce_farm_3066_00000_3_8_percent,240,0,0,235,0.9791666666666666,0,0,0,0.10416666666666667,0.14583333333333334,0.0625,0,0,0,0.3958333333333333,0.10416666666666667,0.7142857142857143,0,NA,0,36.7,20800,15600,13400,13900,6.6,34,NA,25,0,0,0,0,0,0,0,NA,20.2,20.2,0,70,0.4,15,0,0,0,35,25,0,10,0.041666666666666664,0,0,40,0.42105263157894735,50,0.5263157894736842,0,0,0,0,0,0,0,0,25,0.2631578947368421,NA,0.3157894736842105,95,35,0,15,0,25,0,10,0,0,0,0,0,145,0.14583333333333334,0,0.0625,0,0.10416666666666667,0,0.041666666666666664,0,0,0,0,0,0.6041666666666666
ottawa_ons2022_lowertown_east_3067_00000_6_5_percent,990,0,0,985,0.9949494949494949,0,0,0,0.050505050505050504,0.21717171717171718,0.030303030303030304,0.015151515151515152,0.010101010101010102,0,0.5303030303030303,0.12121212121212122,0.5581395348837209,0,NA,0.11616161616161616,16,20960,17320,16080,16280,6.8,28.5,NA,120,290,0.29441624365482233,50,0.21739130434782608,235,0.3092105263157895,0,NA,20.7,21.2,0,275,0.5978260869565217,30,15,10,0,215,50,0,210,0.21212121212121213,35,0.03535353535353535,95,0.2835820895522388,120,0.3582089552238806,100,0.29850746268656714,15,0.04477611940298507,0,0,110,0.25,65,0.14772727272727273,NA,0.07462686567164178,525,45,25,360,10,45,0,0,15,0,0,0,15,460,0.045454545454545456,0.025252525252525252,0.36363636363636365,0.010101010101010102,0.045454545454545456,0,0,0.015151515151515152,0,0,0,0.015151515151515152,0.46464646464646464
ottawa_ons2022_lowertown_west_3068_00000_6_2_percent,695,0,0,695,1,0,0,0,0.02158273381294964,0.17985611510791366,0.06474820143884892,0.050359712230215826,0,0,0.39568345323741005,0.014388489208633094,0.08,0,NA,0.2446043165467626,26.7,21800,18900,16400,16600,8.2,28.2,NA,10,225,0.3237410071942446,0,0,215,0.3359375,0,NA,21.6,21.6,0,85,0.4857142857142857,45,35,0,0,125,15,0,130,0.18705035971223022,25,0.03597122302158273,70,0.2916666666666667,65,0.2708333333333333,105,0.4375,0,0,0,0,135,0.36,45,0.12,NA,0.10416666666666667,275,45,20,75,0,60,10,10,15,15,0,0,20,420,0.06474820143884892,0.02877697841726619,0.1079136690647482,0,0.08633093525179857,0.014388489208633094,0.014388489208633094,0.02158273381294964,0.02158273381294964,0,0,0.02877697841726619,0.60431654676259
ottawa_ons2022_madawaska_valley_3712_00000_7_7_percent,310,0,0,305,0.9838709677419355,0,0,0,0,0,0.11475409836065574,0.04918032786885246,0.04918032786885246,0,0.06557377049180328,0,NA,0,NA,0.03225806451612903,11.9,19600,18800,17400,18400,9.6,18,NA,0,25,0.08064516129032258,0,0,20,0.1,0,NA,19.6,19.4,0,55,0.21153846153846154,35,15,15,0,0,0,0,0,0,0,0,155,0.9117647058823529,0,0,10,0.058823529411764705,0,0,0,0,10,0.05555555555555555,30,0.16666666666666666,NA,0,20,0,0,20,0,0,0,0,0,0,0,0,0,285,0,0,0.06557377049180328,0,0,0,0,0,0,0,0,0,0.9344262295081968
ottawa_ons2022_manor_park_3069_00000_2_5_percent,600,0,0,600,1,0,0,0,0.05,0.175,0.05,0,0.025,0.016666666666666666,0.39166666666666666,0.058333333333333334,0.3333333333333333,0,NA,0.03333333333333333,29.6,16100,12520,12720,12640,9.8,31.4,NA,35,120,0.2,45,0.2571428571428571,75,0.17857142857142858,0,NA,19.9,19.8,0,175,0.3684210526315789,30,0,15,10,105,30,0,90,0.15,10,0.016666666666666666,105,0.5526315789473685,45,0.23684210526315788,15,0.07894736842105263,20,0.10526315789473684,0,0,60,0.24489795918367346,30,0.12244897959183673,NA,0.05263157894736842,235,25,0,110,25,35,0,0,0,0,0,0,10,370,0.041666666666666664,0,0.18333333333333332,0.041666666666666664,0.058333333333333334,0,0,0,0,0,0,0.016666666666666666,0.6166666666666667
