name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_pineview_3089,935,1,73.6,72,190,0.20320855614973263,930,40000,740,35400,38.2,39600,37500,32.6,105,0.11229946524064172,15,0.0160427807486631,0.0213903743315508,20,0.0213903743315508,20,0,0,0,0,0.32620320855614976,305,125,0.13368983957219252,15,0.12,0,NA,0,NA,0,NA,35,0.3181818181818182,10,0.09090909090909093,0.13333333333333333,180,0.1925133689839572,0,0,3089
ottawa_playfair_park_guildwood_estates_3090,1580,1,76.6,75,470,0.2974683544303797,1570,56750,1425,59650,23.5,55700,59750,20.9,150,0.0946372239747634,30,0.0189873417721519,0.01265822784810126,20,0.00632911392405063,10,0.00632911392405063,10,0,0,0.16139240506329114,255,225,0.14240506329113925,30,0.13333333333333333,0,NA,0,NA,0,NA,80,0.41025641025641024,15,0.07692307692307693,0,230,0.14556962025316456,0,0,3090
ottawa_portobello_south_3091,2680,1,72.6,71,400,0.14925373134328357,2635,42560,2190,39320,33.8,41040,40360,29.3,230,0.08582089552238806,220,0.08208955223880597,0.01492537313432835,40,0.00746268656716417,20,0.00746268656716417,20,0,0,0.3619402985074627,970,455,0.17009345794392525,60,0.13186813186813187,0,NA,0,NA,0,NA,125,0.32051282051282054,65,0.16666666666666666,0.07407407407407407,745,0.27798507462686567,0,0,3091
ottawa_qualicum_redwood_3092,680,1,75.6,75,145,0.21323529411764705,680,56700,595,64000,21.8,56500,68000,19.1,55,0.08148148148148149,15,0.02205882352941176,0,0,0,0,0,0,0,0,0.14705882352941177,100,115,0.17037037037037037,10,0.08695652173913043,0,NA,0,NA,0,NA,30,0.2727272727272727,0,0,0,25,0.03676470588235294,0,0,3092
ottawa_queensway_terrace_north_3093,560,1,75.6,74,110,0.19642857142857145,555,42400,510,36400,34,41600,36600,31,25,0.04504504504504504,10,0.01801801801801801,0.01801801801801801,10,0,0,0,0,0,0,0.05405405405405406,30,70,0.12612612612612611,0,0,0,NA,0,NA,0,NA,40,0.6666666666666666,0,0,0,10,0.01801801801801801,0,0,3093
ottawa_queenswood_chatelaine_3094,1020,1,73.6,72.5,210,0.2058823529411765,1015,44200,930,37200,33.4,42900,38900,29.8,20,0.0196078431372549,35,0.03448275862068965,0.0147783251231527,15,0,0,0.00985221674876847,10,0,0,0.08866995073891626,90,125,0.12315270935960591,15,0.12,0,NA,0,NA,0,NA,30,0.2727272727272727,15,0.13636363636363635,0,310,0.3054187192118227,0,0,3094
ottawa_queenswood_heights_3095,2395,1,73.7,72.5,440,0.1837160751565762,2395,45320,2170,39960,32,44240,40720,28.7,85,0.03549060542797495,15,0.00626304801670146,0.01461377870563674,35,0.00835073068893528,20,0.00626304801670146,15,0,0,0.09812108559498955,235,275,0.11482254697286012,20,0.07272727272727272,0,NA,0,NA,0,NA,95,0.37254901960784315,10,0.0392156862745098,0.0625,685,0.2860125260960334,0,0,3095
ottawa_rideaucrest_davidson_heights_3097,1410,1,73.2,72,215,0.1524822695035461,1400,42840,1150,40400,33.6,42040,44200,28.4,125,0.08865248226950355,170,0.1209964412811388,0.01067615658362989,15,0.01067615658362989,15,0,0,0,0,0.4021352313167259,565,325,0.2304964539007092,40,0.12307692307692308,0,NA,0,NA,0,NA,100,0.3448275862068966,20,0.06896551724137931,0.05405405405405406,40,0.02846975088967971,0,0,3097
ottawa_riverside_park_mooneys_bay_3098,995,1,75.5,74,280,0.2814070351758794,995,49100,865,48000,27.9,47600,47500,26.1,135,0.13636363636363635,15,0.01507537688442211,0.01507537688442211,15,0.0100502512562814,10,0.01507537688442211,15,0,0,0.08542713567839195,85,160,0.16080402010050251,30,0.1875,0,NA,0,NA,0,NA,70,0.56,0,0,0,60,0.06030150753768844,0,0,3098
ottawa_riverside_park_south_revelstoke_3099,790,1,75.8,74.5,125,0.15822784810126583,790,59500,730,60700,22.3,55200,56700,21.8,20,0.02531645569620253,10,0.01265822784810126,0.01265822784810126,10,0.01265822784810126,10,0.01265822784810126,10,0,0,0.08860759493670886,70,80,0.10126582278481013,0,0,0,NA,0,NA,0,NA,35,0.4375,0,0,0,50,0.06329113924050633,0,0,3099
ottawa_riverside_south_leitrim_3100,1800,1,73.8,73,250,0.1388888888888889,1765,45560,1535,44400,28.9,45080,45000,25.2,130,0.07222222222222222,190,0.10526315789473684,0.01662049861495845,30,0.00831024930747922,15,0.00831024930747922,15,0,0,0.31301939058171746,565,295,0.1638888888888889,65,0.22033898305084745,0,NA,0,NA,0,NA,80,0.34782608695652173,25,0.10869565217391304,0,70,0.03878116343490304,0,0,3100
ottawa_riverview_3101,2435,1,76.4,75,870,0.35728952772073924,2425,48920,2000,50640,29.2,47400,49400,26.6,390,0.1598360655737705,80,0.03285420944558522,0.01848049281314168,45,0.0082135523613963,20,0.00410677618069815,10,0,0,0.1971252566735113,480,280,0.11498973305954824,40,0.14285714285714285,0,NA,0,NA,0,NA,80,0.3333333333333333,20,0.08333333333333333,0,465,0.1909650924024641,0,0,3101
ottawa_rockcliffe_park_3102,385,1,75.2,73.5,50,0.12987012987012986,380,144000,380,207000,5.1,161000,233000,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0.09210526315789472,35,135,0.35526315789473684,0,0,0,NA,0,NA,0,NA,30,0.2222222222222222,0,0,0,25,0.06578947368421052,0,0,3102
ottawa_rothwell_heights_beacon_hill_north_3103,2455,1,75.5,75,475,0.1934826883910387,2435,61350,2220,66300,21.4,60650,68200,18.7,70,0.0285132382892057,30,0.01221995926680244,0.01221995926680244,30,0.00610997963340122,15,0.00610997963340122,15,0,0,0.109979633401222,270,300,0.12219959266802444,15,0.05,0,NA,0,NA,0,NA,115,0.40350877192982454,15,0.05263157894736842,0.0625,400,0.1629327902240326,0,0,3103
ottawa_sandy_hill_3104,1615,1,74.7,73.5,645,0.3993808049535604,1595,53650,1370,56850,25.4,53300,59800,21.8,290,0.17956656346749225,40,0.02476780185758514,0.00619195046439628,10,0,0,0,0,0,0,0.19504643962848295,315,305,0.18885448916408668,60,0.19672131147540983,0,NA,0,NA,0,NA,110,0.4489795918367347,35,0.14285714285714285,0,440,0.2724458204334365,0,0,3104
ottawa_south_keys_3105,650,1,75.7,74,185,0.2846153846153846,650,45200,600,37000,34.4,44200,37800,30,35,0.05384615384615385,10,0.01538461538461538,0.01538461538461538,10,0.01538461538461538,10,0,0,0,0,0.1,65,80,0.12307692307692308,20,0.25,0,NA,0,NA,0,NA,20,0.3076923076923077,0,0,0,40,0.06153846153846154,0,0,3105
ottawa_stittsville_3106,3720,1,74.7,73.5,715,0.1922043010752688,3695,50120,3405,46800,27.9,48840,47800,25.1,145,0.03892617449664429,60,0.01612903225806451,0.00806451612903225,30,0.00403225806451612,15,0.00268817204301075,10,0,0,0.07123655913978495,265,515,0.138255033557047,45,0.08737864077669903,0,NA,0,NA,0,NA,245,0.5212765957446809,20,0.0425531914893617,0.08888888888888889,100,0.02688172043010752,0,0,3106
ottawa_stittsville_east_3107,690,1,72.6,71,80,0.11594202898550723,675,41100,555,42000,29.3,41000,43600,24,30,0.04347826086956521,150,0.21739130434782608,0,0,0,0,0,0,0,0,0.4420289855072464,305,130,0.18840579710144928,15,0.1153846153846154,0,NA,0,NA,0,NA,50,0.43478260869565216,15,0.13043478260869565,0,0,0,0,0,3107
ottawa_stittsville_north_3108,1240,1,74.9,74,285,0.22983870967741937,1225,43200,1065,38700,32.8,41700,39000,29.7,100,0.08064516129032258,65,0.05263157894736842,0.01214574898785425,15,0.01214574898785425,15,0,0,0,0,0.18218623481781376,225,195,0.15789473684210523,25,0.1282051282051282,0,NA,0,NA,0,NA,50,0.2857142857142857,15,0.08571428571428572,0,50,0.04048582995951417,0,0,3108
ottawa_stonebridge_half_moon_bay_3109,2370,1,73.8,72.5,305,0.12869198312236288,2345,44640,1925,44920,29.7,44360,47680,24.5,155,0.06540084388185655,365,0.15368421052631578,0.01054852320675105,25,0.00421940928270042,10,0.00421940928270042,10,0,0,0.3881856540084388,920,390,0.16421052631578947,45,0.1153846153846154,0,NA,0,NA,0,NA,145,0.4142857142857143,30,0.08571428571428572,0.14285714285714285,85,0.03578947368421052,0,0,3109
ottawa_trend_arlington_3110,1095,1,75.4,74.5,165,0.1506849315068493,1085,53000,1010,52500,24.8,52100,53300,22.7,35,0.03211009174311927,20,0.01834862385321101,0.01376146788990825,15,0.01376146788990825,15,0,0,0,0,0.11009174311926606,120,190,0.1743119266055046,25,0.13157894736842105,0,NA,0,NA,0,NA,95,0.5757575757575758,10,0.06060606060606061,0,35,0.03211009174311927,0,0,3110
ottawa_vanier_north_3111,1675,1,74,73,615,0.3671641791044776,1665,44760,1375,42800,33.2,44920,46480,29,225,0.13432835820895522,45,0.02686567164179104,0.02694610778443114,45,0.01497005988023952,25,0.01197604790419161,20,0,0,0.10479041916167664,175,235,0.14029850746268657,15,0.06382978723404255,0,NA,0,NA,0,NA,50,0.2272727272727273,35,0.1590909090909091,0,635,0.3791044776119402,0,0,3111
ottawa_vanier_south_3112,1620,1,74.8,73,775,0.4783950617283951,1610,35600,1195,28850,46.4,34560,31250,40.8,390,0.24074074074074073,65,0.04012345679012345,0.04012345679012345,65,0.02469135802469135,40,0.00925925925925925,15,0.00617283950617283,10,0.1388888888888889,225,215,0.1331269349845201,25,0.11627906976744186,0,NA,0,NA,0,NA,45,0.23684210526315788,10,0.05263157894736842,0,725,0.44753086419753085,0,0,3112
ottawa_vars_3113,460,1,73,72,70,0.15217391304347827,455,37000,375,29200,42.8,29100,31800,37.6,50,0.10869565217391304,0,0,0.06593406593406594,30,0.03296703296703297,15,0.03296703296703297,15,0,0,0,0,70,0.15384615384615383,15,0.21428571428571427,0,NA,0,NA,0,NA,0,0,10,0.18181818181818185,0,195,0.42857142857142855,0,0,3113
ottawa_waterridge_village_3114,345,1,74,71.5,100,0.2898550724637681,345,45000,260,50000,31.6,46800,57600,25.2,35,0.1,15,0.04285714285714286,0.02857142857142857,10,0,0,0.02857142857142857,10,0,0,0.2571428571428571,90,50,0.14285714285714285,0,0,0,NA,0,NA,0,NA,10,0.25,0,0,0,115,0.32857142857142857,0,0,3114
ottawa_west_centretown_3115,1320,1,74.9,73.5,715,0.5416666666666666,1315,33600,750,34700,48.2,32360,34400,45.3,615,0.4641509433962264,300,0.22641509433962265,0.00754716981132075,10,0,0,0,0,0,0,0.35094339622641507,465,155,0.1169811320754717,10,0.06451612903225806,0,NA,0,NA,0,NA,70,0.5185185185185185,10,0.07407407407407407,0,100,0.07547169811320754,0,0,3115
ottawa_westboro_3116,2525,1,74.6,73,1010,0.4,2515,51700,2115,58200,26.1,50720,55700,23.8,510,0.2015810276679842,115,0.04554455445544554,0.0198019801980198,50,0.00396039603960396,10,0.01188118811881188,30,0,0,0.13663366336633664,345,290,0.11462450592885376,40,0.13793103448275862,0,NA,0,NA,0,NA,105,0.42857142857142855,0,0,0.1111111111111111,140,0.05544554455445544,0,0,3116
ottawa_whitehaven_woodpark_glabar_park_3117,3105,1,76,74.5,1255,0.40418679549114334,3095,49320,2740,46720,29.3,47800,47800,26.6,370,0.11916264090177134,95,0.03059581320450885,0.0144927536231884,45,0.00966183574879227,30,0.00483091787439613,15,0,0,0.09822866344605476,305,385,0.12399355877616748,45,0.11688311688311688,0,NA,0,NA,0,NA,105,0.3088235294117647,20,0.0588235294117647,0.0425531914893617,90,0.02898550724637681,0,0,3117
