name,percent_of_residents_aged_25_64_with_no_high_school_degree_or_diploma,percent_of_residents_living_in_low_income_lim_at,unemployment_rate,percent_of_families_that_are_lone_parent,average_household_income_after_tax,median_market_income,participation_rate,unaffordable_housing,unsuitable_housing,inadequate_housing,median_employment_income,median_government_transfers,median_ei,median_covid_19_emergency_and_recovery_benefits
ons2022_madawaska_valley_3712_00000_7_7_percent,0.17151162790697674,0.1620879120879121,0.09120521172638436,0.05830903790087463,10.161865569272976,8.065843621399177,0.013196159122085048,0.13119533527696792,0.008746355685131196,0.043731778425655975,8.779149519890261,3.6488340192043895,1.755829903978052,8000
ons2022_manor_park_3069_00000_2_5_percent,0.09772727272727273,0.16748466257668712,0.11586901763224182,0.10823529411764705,5.919018404907975,5.104294478527607,0.006883435582822086,0.19316843345111898,0.03651354534746761,0.053003533568904596,4.957055214723926,1.2760736196319018,0.6773006134969325,8000
ons2022_manotick_3070_00000_1_7_percent,0.03235294117647059,0.0429122468659595,0.10138248847926268,0.0549738219895288,6.698795180722891,5.783132530120482,0.006043373493975904,0.11125654450261781,0.009162303664921465,0.03664921465968586,5.513253012048192,0.7036144578313253,0.5975903614457831,8000
ons2022_marlborough_3071_00000_2_8_percent,0.06557377049180328,0.05543237250554324,0.0859375,0.05952380952380952,23.28159645232816,21.818181818181817,0.030199556541019953,0.06547619047619048,0,0.06547619047619048,20.931263858093125,3.5476718403547673,2.0044345898004434,8000
ons2022_mc_nab_braeside_3713_00000_3_0_percent,0.0759651307596513,0.05533596837944664,0.09482758620689655,0.054365733113673806,6.170072511535926,5.168094924192485,0.008292682926829269,0.08731466227347612,0.029654036243822075,0.04942339373970346,5.2208305866842455,1.2261041529334211,0.7224785761371127,8000
ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,0.041044776119402986,0.03220338983050847,0.07876712328767123,0.05701754385964912,21.93220338983051,21.016949152542374,0.01922033898305085,0.08333333333333333,0.017543859649122806,0.03508771929824561,20.203389830508474,3.3559322033898304,2.5254237288135593,6000
ons2022_metcalfe_3073_00000_1_7_percent,0.07208588957055215,0.04790419161676647,0.06412213740458016,0.0702576112412178,9.170230966638153,9.3071000855432,0.011719418306244653,0.10046728971962617,0.009345794392523364,0.04906542056074766,9.10179640718563,0.8622754491017964,0.9786142001710864,6000
ons2022_mississippi_mills_3405_00000_3_5_percent,0.06776180698151951,0.0632163945814519,0.07520325203252033,0.06286186931348221,3.3872872525182354,2.8898923237235152,0.0041959013546370265,0.12903225806451613,0.01240694789081886,0.043010752688172046,2.917679749913164,0.6668982285515804,0.43070510593956235,8000
ons2022_montague_3406_00000_0_5_percent,0.11764705882352941,0.061696658097686374,0.07579462102689487,0.06,11.265725288831836,9.858793324775354,0.016097560975609757,0.10963455149501661,0.016611295681063124,0.06312292358803986,9.858793324775354,2.362002567394095,1.1193838254172015,8000
ons2022_munster_ashton_3075_00000_0_8_percent,0.05783132530120482,0.04353393085787452,0.06839622641509434,0.03767123287671233,14.161331626120358,12.599231754161332,0.0164404609475032,0.13058419243986255,0.010309278350515464,0.044673539518900345,12.599231754161332,2.0358514724711907,1.7541613316261204,8000
ons2022_richmond_3074_00000_1_6_percent,0.053837342497136315,0.0353356890459364,0.07741935483870968,0.060221870047543584,7.020023557126031,6.124852767962309,0.00800942285041225,0.10142630744849446,0.014263074484944533,0.030110935023771792,6.548881036513546,0.7832744405182568,0.7396937573616019,6500
ons2022_navan_sarsfield_3076_00000_3_3_percent,0.08544303797468354,0.06867671691792294,0.065625,0.05069124423963134,17.441471571906355,16.588628762541806,0.02193979933110368,0.13761467889908258,0.009174311926605505,0.04128440366972477,15.518394648829432,2.3411371237458196,2.060200668896321,6000
ons2022_new_edinburgh_3077_00000_3_6_percent,0.018148820326678767,0.07102272727272728,0.07867132867132867,0.07532956685499058,13.661305581835384,12.866603595080417,0.011655629139072848,0.17481203007518797,0.02631578947368421,0.05263157894736842,11.95837275307474,1.0293282876064334,1.1352885525070955,9000
ons2022_north_algona_wilberforce_3714_00000_3_7_percent,0.1407185628742515,0.125,0.12080536912751678,0.04247104247104247,13.229268292682926,11.707317073170731,0.018113821138211382,0.0888030888030888,0.015444015444015444,0.09266409266409266,10.211382113821138,3.5121951219512195,1.8341463414634147,8000
ons2022_north_dundas_3803_00000_1_5_percent,0.1175,0.07522522522522522,0.07041072925398156,0.07268722466960352,4.1117117117117115,3.6396396396396398,0.005846846846846847,0.10903083700440529,0.016519823788546256,0.05837004405286344,3.7837837837837838,0.7387387387387387,0.572972972972973,7500
ons2022_north_glengarry_3804_00000_2_2_percent,0.15084915084915085,0.14494949494949494,0.076162215628091,0.07126696832579185,3.898989898989899,3.1313131313131315,0.006,0.13687782805429866,0.02262443438914027,0.07352941176470588,3.3535353535353534,1.1414141414141414,0.5535353535353535,8000
ons2022_north_gower_kars_3078_00000_0_9_percent,0.046511627906976744,0.031,0.07233273056057866,0.04748603351955307,10.92092092092092,10.01001001001001,0.013553553553553555,0.1005586592178771,0.019553072625698324,0.04189944134078212,10.33033033033033,1.4514514514514514,1.2012012012012012,8000
ons2022_north_grenville_3501_00000_2_2_percent,0.07192328183271178,0.05167087896658242,0.07574152542372882,0.06960227272727272,2.7624929814710835,2.515440763615946,0.0035654126895002807,0.12295664534470505,0.016346837242359632,0.047619047619047616,2.5828186412128016,0.4772599663110612,0.3368893879842785,8000
ons2022_north_stormont_3805_00000_1_7_percent,0.11389236545682102,0.09419795221843004,0.059045226130653265,0.07017543859649122,5.897610921501706,5.460750853242321,0.009228668941979521,0.10526315789473684,0.015789473684210527,0.054385964912280704,5.733788395904437,0.9897610921501706,0.8191126279863481,6000
