name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,ONS_ID
ottawa_carlington_3020,610,85,0.139344262,120,0.196721311,385,0.631147541,0.040983607,0,0.016260163,1,0.536585366,0.268292683,0.12195122,0,0,NA,0,0.166666667,0.213114754,17.1,40800,48400,36200,47200,14.3,22.8,0.602564103,0,135,0.221311475,0,0,105,0.221052632,0,0,35,33.6,4.1,110,0.628571429,615,330,165,75,10,0,0,10,0.016393443,0,0,125,0.675675676,40,0.216216216,15,0.081081081,0,0,0,0,105,0.355932203,35,0.118644068,0.820512821,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,1,3020
ottawa_carp_3021,195,65,0.333333333,40,0.205128205,70,0.358974359,0.051282051,0,0,1,0.375,0.575,0,0,0,NA,0,0,0,11.8,64000,88000,72000,92000,4.8,6.6,0.75,0,0,0,0,0,0,0,0,NA,26.7,20.4,5.1,15,0.136363636,200,75,115,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,35,0.4375,10,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,1,3021
ottawa_carson_grove_carson_meadows_3022,385,40,0.103896104,70,0.181818182,230,0.597402597,0.155844156,0,0,1,0.675324675,0.272727273,0.038961039,0,0,NA,0,0.090909091,0.155844156,12.5,38800,40000,35000,42000,17.6,24.4,0.568181818,0,45,0.116883117,0,0,35,0.12962963,0,0,40,38,15.6,70,0.518518519,385,260,105,15,0,0,0,120,0.311688312,0,0,65,0.619047619,15,0.142857143,20,0.19047619,0,0,0,0,65,0.382352941,15,0.088235294,0.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,1,3022
ottawa_centrepointe_briargreen_3023,165,15,0.090909091,25,0.151515152,90,0.545454545,0.090909091,0,0,1,0.484848485,0.393939394,0,0,0,NA,0,0,0.060606061,20,57000,84000,51000,69000,7,10,0.666666667,0,30,0.181818182,0,0,30,0.24,0,0,38.4,33.6,9.1,20,0.4,165,80,65,0,0,0,0,0,0,0,0,35,0.777777778,10,0.222222222,0,0,0,0,0,0,35,0.4375,15,0.1875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,1,3023
ottawa_centretown_3024,875,65,0.074285714,120,0.137142857,640,0.731428571,0.045714286,0,0,1,0.502857143,0.388571429,0.068571429,0,0,NA,0,0.069767442,0.428571429,13.9,47600,59000,44900,55200,7.5,11.9,0.674418605,0,180,0.205714286,0,0,155,0.203947368,0,0,37,33.6,4.6,45,0.45,875,440,340,60,0,0,0,70,0.08,0,0,65,0.270833333,50,0.208333333,105,0.4375,15,0.0625,10,0.041666667,280,0.533333333,15,0.028571429,0.92248062,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,1,3024
ottawa_chapel_hill_north_3025,340,70,0.205882353,55,0.161764706,170,0.5,0.088235294,0,0,1,0.402985075,0.537313433,0,0,0,NA,0,0.057142857,0.044117647,19.4,52800,57200,50000,58000,7.8,13.4,0.657142857,0,0,0,0,0,0,0,0,0,35.3,38.4,8.8,70,0.538461538,335,135,180,0,0,0,0,80,0.235294118,0,0,70,0.777777778,10,0.111111111,0,0,0,0,0,0,60,0.413793103,10,0.068965517,0.942857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,1,3025
ottawa_chapel_hill_south_3026,350,45,0.128571429,50,0.142857143,225,0.642857143,0.1,0,0,1,0.352112676,0.61971831,0,0,0,NA,0,0,0.071428571,8.6,60800,79000,59200,78500,8.4,11,0.844444444,0,50,0.142857143,0,0,30,0.125,0,0,39.5,37.2,10,35,0.333333333,355,125,220,0,0,0,0,135,0.385714286,0,0,85,0.944444444,0,0,0,0,0,0,0,0,70,0.451612903,10,0.064516129,0.977777778,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,1,3026
ottawa_chapman_mills_3027,120,35,0.291666667,30,0.25,50,0.416666667,0,0,0,1,0.4,0.44,0.08,0,0,NA,0,0,0,28.6,48000,64000,54000,68000,3.2,8,0.916666667,0,0,0,0,0,0,0,0,NA,25.8,23,0,15,0.272727273,125,50,55,10,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,25,0.5,0,0,0.916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,1,3027
ottawa_city_view_3028,245,40,0.163265306,55,0.224489796,115,0.469387755,0.163265306,0,0,1,0.551020408,0.326530612,0.081632653,0,0,NA,0,0.272727273,0.081632653,18.2,40400,47000,38400,48000,13.6,20.4,0.363636364,0,35,0.142857143,0,0,30,0.181818182,0,0,34.6,28.8,16.3,15,0.2,245,135,80,20,0,0,0,0,0,0,0,55,0.846153846,0,0,0,0,0,0,10,0.153846154,30,0.315789474,15,0.157894737,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,1,3028
ottawa_civic_hospital_3029,75,10,0.133333333,0,0,35,0.466666667,0.2,0,0,1,0.466666667,0.333333333,0,0,0,NA,0,0,0.2,0,42000,46000,38000,46000,12,20,0.8,0,0,0,0,NA,0,0,0,NA,42,45.6,20,0,0,75,35,25,0,0,0,0,0,0,0,0,15,0.6,0,0,10,0.4,0,0,0,0,10,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,3029
ottawa_colonnade_business_park_3030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030
ottawa_constance_bay_3031,160,40,0.25,30,0.1875,90,0.5625,0.0625,0,0,1,0.290322581,0.677419355,0,0,0,NA,0,0.125,0.125,29.4,43000,49000,45000,49000,9.2,14,0.8125,0,0,0,0,0,0,0,0,NA,32.4,33.6,6.3,0,0,155,45,105,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,30,0.5,20,0.333333333,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,1,3031
ottawa_convent_glen_orleans_woods_3032,420,70,0.166666667,70,0.166666667,225,0.535714286,0.142857143,0,0,1,0.428571429,0.511904762,0.05952381,0,0,NA,0,0.090909091,0.083333333,17,47200,51200,46800,54000,8.6,14.2,0.636363636,0,40,0.094117647,0,0,25,0.092592593,0,0,37.7,36,14.3,55,0.35483871,420,180,215,25,0,0,0,125,0.294117647,15,0.035294118,85,0.772727273,25,0.227272727,0,0,0,0,0,0,80,0.432432432,35,0.189189189,0.909090909,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,1,3032
ottawa_corkery_3033,100,20,0.2,0,0,45,0.45,0.15,0,0,1,0.666666667,0.285714286,0,0,0,NA,0,0,0,18.2,50000,56000,52000,60000,9,9.5,0.909090909,0,0,0,0,NA,0,0,0,NA,38.8,40.4,15,10,0.25,105,70,30,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,15,0.3,15,0.3,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,1,3033
ottawa_craig_henry_manordale_3034,215,35,0.162790698,50,0.23255814,115,0.534883721,0.046511628,0,0,1,0.5,0.409090909,0.068181818,0,0,NA,0,0.086956522,0.046511628,19.4,40800,40000,39200,40000,14.4,21,0.739130435,0,0,0,0,0,0,0,0,NA,31,28.8,4.7,25,0.5,220,110,90,15,0,0,0,0,0,0,0,45,0.692307692,20,0.307692308,0,0,0,0,0,0,50,0.434782609,10,0.086956522,0.913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,1,3034
ottawa_crestview_tanglewood_3035,200,50,0.25,25,0.125,115,0.575,0,0,0,1,0.525,0.25,0.175,0,0,NA,0,0.217391304,0,16,38000,41000,38000,45000,11.2,17.5,0.652173913,0,0,0,0,0,0,0,0,NA,30.1,32.4,0,30,0.375,200,105,50,35,0,0,0,0,0,0,0,25,0.416666667,10,0.166666667,0,0,0,0,10,0.166666667,45,0.45,10,0.1,0.826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,1,3035
ottawa_crystal_bay_lakeview_park_3036,135,40,0.296296296,20,0.148148148,60,0.444444444,0.111111111,0,0,1,0.615384615,0.346153846,0,0,0,NA,0,0.166666667,0,20,41000,42000,38500,46000,14,22,0.333333333,0,0,0,0,0,0,0,0,NA,31.6,27,11.1,35,0.538461538,130,80,45,0,0,0,0,0,0,0,0,25,0.833333333,0,0,0,0,0,0,0,0,10,0.25,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1,3036
ottawa_cumberland_3037,145,10,0.068965517,25,0.172413793,75,0.517241379,0.172413793,0,0,1,0.535714286,0.428571429,0,0,0,NA,0,0.176470588,0.172413793,0,47000,58000,43000,50000,10.4,14.8,0.764705882,0,25,0.178571429,0,0,0,0,0,0,48,53.6,17.2,10,0.2,140,75,60,0,0,0,0,50,0.357142857,0,0,70,1,0,0,0,0,0,0,0,0,20,0.222222222,10,0.111111111,0.823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,1,3037
ottawa_dunrobin_3038,130,45,0.346153846,0,0,85,0.653846154,0,0,0,1,0.407407407,0.407407407,0,0,0,NA,0,0,0,0,68000,96000,61000,80000,3,4.4,0.764705882,0,0,0,0,0,0,0,0,NA,32.8,36.8,0,20,0.363636364,135,55,55,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,50,0.714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,1,3038
ottawa_edwards_carlsbad_springs_3039,125,20,0.16,0,0,60,0.48,0.16,0,0,1,0.333333333,0.625,0,0,0,NA,0,0.142857143,0,0,57000,65000,53000,63000,9.2,10.4,0.642857143,0,0,0,0,0,0,0,0,0,41.2,48,16,10,0.25,120,40,75,0,0,0,0,0,0,0,0,40,0.8,0,0,0,0,0,0,0,0,15,0.25,25,0.416666667,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,1,3039
ottawa_elmvale_canterbury_3040,225,20,0.088888889,50,0.222222222,125,0.555555556,0.088888889,0,0,1,0.636363636,0.340909091,0,0,0,NA,0,0.346153846,0.111111111,15.4,49200,66000,42800,54800,14,16.8,0.461538462,0,25,0.111111111,0,0,15,0.085714286,0,0,38.2,33.2,8.9,40,0.8,220,140,75,0,0,0,0,10,0.044444444,0,0,45,0.5625,15,0.1875,10,0.125,0,0,0,0,35,0.318181818,0,0,0.653846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,1,3040
ottawa_emerald_woods_sawmill_creek_3041,95,15,0.157894737,10,0.105263158,35,0.368421053,0.105263158,0,0,1,0.736842105,0.157894737,0,0,0,NA,0,0.153846154,0.157894737,18.2,43000,50000,39500,50000,13,21,0.692307692,0,0,0,0,NA,0,0,0,NA,37.2,40,10.5,10,0.333333333,95,70,15,0,0,0,0,0,0,0,0,15,0.6,0,0,0,0,0,0,0,0,25,0.5,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,3041
ottawa_experimental_farm_3042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042
ottawa_fallingbrook_3043,510,110,0.215686275,110,0.215686275,245,0.480392157,0.098039216,0,0,1,0.45631068,0.466019417,0.058252427,0,0,NA,0,0.063829787,0.049019608,11.5,47000,54600,46400,55200,7.9,12.2,0.765957447,0,0,0,0,0,0,0,0,0,34.5,30.8,9.8,45,0.1875,515,235,240,30,0,0,0,160,0.31372549,0,0,100,0.769230769,20,0.153846154,0,0,10,0.076923077,0,0,105,0.456521739,15,0.065217391,0.957446809,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,1,3043
ottawa_findlay_creek_3044,200,75,0.375,30,0.15,85,0.425,0,0,0,1,0.65,0.25,0.075,0,0,NA,0,0,0,10,56000,76000,52000,61000,6.6,8.4,0.842105263,0,0,0,0,0,0,0,0,NA,28.5,25.8,0,40,0.4,200,130,50,15,0,0,0,30,0.15,10,0.05,35,1,0,0,0,0,0,0,0,0,60,0.666666667,15,0.166666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,1,3044
ottawa_fisher_heights_3045,70,20,0.285714286,0,0,15,0.214285714,0.142857143,0,0,1,0.642857143,0.357142857,0,0,0,NA,0,0,0,0,50000,56000,44000,48000,17,16,0.666666667,0,0,0,0,0,0,0,0,NA,30.8,31.8,14.3,0,0,70,45,25,0,0,0,0,0,0,0,0,15,0.6,0,0,0,0,0,0,15,0.6,10,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,3045
ottawa_fitzroy_3046,125,0,0,10,0.08,70,0.56,0.24,0,0,1,0.48,0.48,0,0,0,NA,0,0.125,0.08,27.3,31600,37500,29200,36500,22,28,0.25,0,0,0,0,NA,0,0,0,0,48.4,55.6,24,10,0.25,125,60,60,0,0,0,0,10,0.08,0,0,25,1,0,0,0,0,0,0,0,0,10,0.285714286,0,0,0.8125,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,1,3046
ottawa_glebe_dows_lake_3047,220,30,0.136363636,40,0.181818182,140,0.636363636,0.090909091,0,0,1,0.644444444,0.222222222,0.044444444,0,0,NA,0,0.074074074,0.227272727,6.7,46400,50400,43200,49200,6.2,13.2,0.740740741,0,35,0.159090909,0,0,30,0.181818182,0,0,36,32.8,9.1,35,0.538461538,225,145,50,10,0,0,0,20,0.090909091,0,0,40,0.666666667,0,0,15,0.25,0,0,0,0,75,0.535714286,25,0.178571429,0.962962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,1,3047
ottawa_glen_cairn_3048,395,70,0.17721519,80,0.202531646,175,0.443037975,0.151898734,0,0,1,0.683544304,0.291139241,0,0,0,NA,0,0.054054054,0.088607595,16.7,43600,41200,40800,41600,15.8,21.2,0.594594595,0,0,0,0,0,0,0,0,0,35.6,31.2,15.2,75,0.428571429,395,270,115,0,0,0,0,0,0,0,0,80,0.842105263,0,0,0,0,0,0,0,0,55,0.366666667,15,0.1,0.945945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,1,3048
ottawa_greely_3049,310,75,0.241935484,50,0.161290323,165,0.532258065,0.080645161,0,0,1,0.548387097,0.35483871,0,0,0,NA,0,0,0,21.2,56800,64500,53600,64500,5.8,8,0.677419355,0,0,0,0,0,0,0,0,0,33.4,29.6,8.1,25,0.15625,310,170,110,0,0,0,0,20,0.064516129,0,0,65,0.928571429,0,0,0,0,0,0,0,0,65,0.481481481,20,0.148148148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,1,3049
ottawa_greenbelt_east_3050,15,0,0,10,0.666666667,10,0.666666667,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,NA,44,NA,0,0,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3050
ottawa_greenbelt_west_3051,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3051
ottawa_greenboro_east_3052,80,25,0.3125,10,0.125,35,0.4375,0.125,0,0,1,0.733333333,0.266666667,0,0,0,NA,0,0,0,0,58000,64000,54000,60000,12,13,0.857142857,0,0,0,0,0,0,0,0,NA,30.8,34,12.5,10,0.333333333,75,55,20,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,15,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,3052
ottawa_greenboro_west_3053,120,20,0.166666667,10,0.083333333,75,0.625,0,0,0,1,0.869565217,0.086956522,0,0,0,NA,0,0.25,0.083333333,0,48000,60000,46000,61000,9,17,0.8125,0,25,0.208333333,0,0,20,0.210526316,0,NA,36.4,36.4,0,35,0.875,115,100,10,0,0,0,0,20,0.166666667,0,0,35,0.875,0,0,0,0,0,0,0,0,25,0.384615385,0,0,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,1,3053
ottawa_hawthorn_meadows_sheffield_glen_3054,290,45,0.155172414,50,0.172413793,140,0.482758621,0.189655172,0,0,1,0.543859649,0.350877193,0.035087719,0,0,NA,0,0.392857143,0.24137931,8.7,35600,43200,35200,44000,23.2,27.2,0.321428571,0,95,0.327586207,20,0.4,65,0.361111111,0,0,38.8,36.8,19,40,0.444444444,285,155,100,10,0,0,0,50,0.172413793,0,0,30,0.461538462,10,0.153846154,15,0.230769231,0,0,0,0,40,0.4,15,0.15,0.607142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,1,3054
ottawa_hintonburg_mechanicsville_3055,305,55,0.180327869,15,0.049180328,190,0.62295082,0.098360656,0,0,1,0.540983607,0.278688525,0.06557377,0,0,NA,0,0.125,0.31147541,20,46800,54400,43200,54400,13.4,20.4,0.675,0,45,0.147540984,0,0,30,0.139534884,0,0,35.2,31.2,9.8,50,0.769230769,305,165,85,20,0,0,0,10,0.032786885,0,0,30,0.666666667,10,0.222222222,0,0,0,0,0,0,100,0.714285714,15,0.107142857,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,1,3055
