name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_russell_3607_00000_1_3_percent,855,225,0.2631578947368421,90,0.10526315789473684,470,0.5497076023391813,0.09941520467836257,0,0,1,0.4269005847953216,0.5263157894736842,0.04093567251461988,0,0,NA,0,0.03260869565217391,0.07602339181286549,11,54000,59400,50000,56000,8.6,12.1,0.6739130434782609,0,0,0,0,0,0,0,0,0,35.3,36,9.9,75,0.22727272727272727,855,365,450,35,0,0,0,335,0.391812865497076,20,0.023391812865497075,300,0.967741935483871,0,0,0,0,0,0,10,0.03225806451612903,95,0.2345679012345679,65,0.16049382716049382,0.9565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,380,45,0.11842105263157894,135,0.35526315789473684,175,0.4605263157894737,0.039473684210526314,0,0,1,0.39473684210526316,0.5394736842105263,0,0,0,NA,0,0.19444444444444445,0.27631578947368424,15.6,34000,35200,31200,38000,13.2,27.6,0.6111111111111112,0,130,0.34210526315789475,45,0.6428571428571429,85,0.288135593220339,0,NA,30.5,25.8,3.9,35,0.4117647058823529,380,150,205,0,0,0,0,40,0.10526315789473684,0,0,40,0.3333333333333333,50,0.4166666666666667,20,0.16666666666666666,0,0,10,0.08333333333333333,70,0.3684210526315789,0,0,0.8333333333333334,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,610,100,0.16393442622950818,100,0.16393442622950818,345,0.5655737704918032,0.11475409836065574,0,0,1,0.6178861788617886,0.3089430894308943,0.016260162601626018,0,0,NA,0,0.2463768115942029,0.13934426229508196,9.4,33600,34400,31000,35200,30.2,37.6,0.5652173913043478,0,125,0.20491803278688525,45,0.32142857142857145,65,0.1625,20,0.2857142857142857,38.8,38.4,11.5,105,0.4883720930232558,615,380,190,10,0,0,0,0,0,0,0,210,0.9333333333333333,0,0,20,0.08888888888888889,0,0,0,0,20,0.08333333333333333,50,0.20833333333333334,0.7681159420289855,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,295,75,0.2542372881355932,20,0.06779661016949153,150,0.5084745762711864,0.2033898305084746,0,0,1,0.5084745762711864,0.4576271186440678,0,0,0,NA,0,0.14285714285714285,0.06779661016949153,14.3,37200,33200,38400,38400,24,34,0.32142857142857145,0,20,0.06779661016949153,0,0,0,0,0,0,41,41.2,20.3,35,0.30434782608695654,295,150,135,0,0,0,0,20,0.06779661016949153,0,0,70,0.9333333333333333,0,0,0,0,0,0,0,0,10,0.1111111111111111,15,0.16666666666666666,0.8928571428571429,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,530,120,0.22641509433962265,95,0.1792452830188679,255,0.4811320754716981,0.10377358490566038,0,0.018691588785046728,1,0.5514018691588785,0.411214953271028,0,0,0,NA,0,0.15384615384615385,0.08490566037735849,11.9,44000,45200,39200,41400,13.8,21.4,0.6538461538461539,0,20,0.03773584905660377,0,0,0,0,0,0,35,32.4,10.4,65,0.2826086956521739,535,295,220,0,10,0,0,70,0.1320754716981132,0,0,205,0.9534883720930233,10,0.046511627906976744,0,0,0,0,0,0,50,0.18867924528301888,45,0.16981132075471697,0.8461538461538461,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_south_keys_3105_00000_2_1_percent,55,10,0.18181818181818182,10,0.18181818181818182,0,0,0.18181818181818182,0,0,1,0.4,0.2,0.4,0,0,NA,0,0,0,40,48000,64000,52000,72000,8,12,0,0,0,0,0,NA,0,0,0,NA,39.5,29.2,18.2,20,1,50,20,10,20,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,460,85,0.18478260869565216,100,0.21739130434782608,225,0.4891304347826087,0.09782608695652174,0,0,1,0.6739130434782609,0.21739130434782608,0.03260869565217391,0,0,NA,0,0.17391304347826086,0.05434782608695652,14.5,38200,39600,36600,43200,15.4,21.2,0.5869565217391305,0,40,0.08695652173913043,0,0,0,0,0,0,37.2,39.2,9.8,40,0.21052631578947367,460,310,100,15,0,0,0,25,0.05434782608695652,0,0,180,0.9473684210526315,0,0,0,0,0,0,0,0,40,0.17391304347826086,25,0.10869565217391304,0.8478260869565217,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_stittsville_3106_00000_1_1_percent,550,150,0.2727272727272727,85,0.15454545454545454,285,0.5181818181818182,0.05454545454545454,0,0,1,0.5181818181818182,0.4818181818181818,0,0,0,NA,0,0.10344827586206896,0.01818181818181818,7.8,50400,55400,48200,54200,8.8,11.9,0.8448275862068966,0,0,0,0,0,0,0,0,0,32.4,28.8,5.5,70,0.25925925925925924,550,285,265,0,0,0,0,0,0,0,0,155,0.7380952380952381,15,0.07142857142857142,0,0,40,0.19047619047619047,0,0,90,0.3050847457627119,60,0.2033898305084746,0.896551724137931,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,200,95,0.475,25,0.125,80,0.4,0,0,0,1,0.5121951219512195,0.43902439024390244,0,0,0,NA,0,0,0.075,0,58000,61000,54000,60000,9.5,15.2,0.6,0,0,0,0,0,0,0,0,NA,22.8,15.9,0,75,0.6521739130434783,205,105,90,0,0,0,0,15,0.075,0,0,40,0.5714285714285714,15,0.21428571428571427,0,0,0,0,0,0,15,0.17647058823529413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,280,90,0.32142857142857145,40,0.14285714285714285,135,0.48214285714285715,0.05357142857142857,0,0,1,0.5178571428571429,0.375,0,0,0,NA,0,0,0.03571428571428571,12.5,48800,53200,51600,58800,5.6,12.4,0.8461538461538461,0,20,0.07142857142857142,0,0,15,0.09090909090909091,0,0,30.5,25.4,5.4,25,0.18518518518518517,280,145,105,0,0,0,0,0,0,0,0,75,0.8823529411764706,0,0,0,0,0,0,0,0,60,0.42857142857142855,25,0.17857142857142858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,420,110,0.2619047619047619,80,0.19047619047619047,210,0.5,0.05952380952380952,0,0,1,0.3373493975903614,0.5662650602409639,0,0,0,NA,0,0.07317073170731707,0.03571428571428571,15.6,53200,57600,48800,58400,6.3,13.8,0.7317073170731707,0,0,0,0,0,0,0,0,0,31.2,26.2,6,55,0.2682926829268293,415,140,235,0,0,0,0,60,0.14457831325301204,0,0,110,0.9565217391304348,0,0,0,0,0,0,0,0,70,0.3684210526315789,15,0.07894736842105263,0.926829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,155,20,0.12903225806451613,0,0,100,0.6451612903225806,0.16129032258064516,0,0,1,0.5161290322580645,0.41935483870967744,0,0,0,NA,0,0.14285714285714285,0.06451612903225806,0,34500,32500,29200,30400,31,42,0.5238095238095238,0,40,0.25806451612903225,0,NA,25,0.22727272727272727,0,0,46.4,48,16.1,0,0,155,80,65,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,10,0.16666666666666666,10,0.16666666666666666,0.9047619047619048,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,550,85,0.15454545454545454,65,0.11818181818181818,350,0.6363636363636364,0.09090909090909091,0,0,1,0.38738738738738737,0.4594594594594595,0.04504504504504504,0,0,NA,0,0.09859154929577464,0.1,10.9,46200,54200,44000,54200,11.5,15.4,0.6197183098591549,0,60,0.10909090909090909,0,0,35,0.09090909090909091,0,0,38.2,36.8,9.1,40,0.24242424242424243,555,215,255,25,0,0,0,320,0.5818181818181818,35,0.06363636363636363,205,0.9318181818181818,0,0,0,0,0,0,15,0.06818181818181818,60,0.21428571428571427,55,0.19642857142857142,0.9154929577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,115,25,0.21739130434782608,0,0,55,0.4782608695652174,0.13043478260869565,0,0,1,0.7727272727272727,0.22727272727272727,0,0,0,NA,0,0.14285714285714285,0.13043478260869565,0,57000,50000,55000,54000,16,26,0.6428571428571429,0,0,0,0,0,0,0,0,NA,39.2,38.8,13,10,0.4,110,85,25,0,0,0,0,0,0,0,0,25,0.7142857142857143,0,0,0,0,0,0,0,0,15,0.2727272727272727,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,695,120,0.17266187050359713,80,0.11510791366906475,450,0.6474820143884892,0.06474820143884892,0,0,1,0.5,0.3115942028985507,0.13043478260869565,0,0,NA,0,0.3146067415730337,0.17266187050359713,23.6,33600,38400,29300,36600,27.2,37.2,0.550561797752809,0,190,0.2733812949640288,45,0.3103448275862069,135,0.26732673267326734,0,0,36.8,36,6.5,125,0.5952380952380952,690,345,215,90,0,0,0,95,0.1366906474820144,10,0.014388489208633094,55,0.4074074074074074,20,0.14814814814814814,35,0.25925925925925924,10,0.07407407407407407,0,0,65,0.3170731707317073,35,0.17073170731707318,0.6966292134831461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,390,45,0.11538461538461539,55,0.14102564102564102,215,0.5512820512820513,0.16666666666666666,0,0.02564102564102564,1,0.6153846153846154,0.2692307692307692,0.10256410256410256,0,0,NA,0,0.26666666666666666,0.23076923076923078,35.5,34800,34000,31000,34400,27.6,36,0.5111111111111111,0,95,0.24358974358974358,0,0,55,0.20754716981132076,25,0.38461538461538464,42.2,41.2,16.7,60,0.7058823529411765,390,240,105,40,10,0,0,80,0.20512820512820512,15,0.038461538461538464,45,0.5625,20,0.25,10,0.125,0,0,0,0,20,0.19047619047619047,10,0.09523809523809523,0.7333333333333333,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_vars_3113_00000_1_2_percent,175,35,0.2,30,0.17142857142857143,85,0.4857142857142857,0.14285714285714285,0,0,1,0.5,0.4444444444444444,0,0,0,NA,0,0,0,10,39500,38000,37500,37000,19,21,0.7058823529411765,0,0,0,0,0,0,0,0,0,38.2,40.8,14.3,0,0,180,90,80,0,0,0,0,75,0.42857142857142855,0,0,30,0.6,0,0,10,0.2,0,0,0,0,40,0.4444444444444444,10,0.1111111111111111,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,55,0,0,0,0,35,0.6363636363636364,0.18181818181818182,0,0,1,0.6363636363636364,0.36363636363636365,0,0,0,NA,0,0,0.36363636363636365,0,33000,38000,35000,40000,22,28,0.7777777777777778,0,15,0.2727272727272727,0,NA,15,0.3333333333333333,0,NA,52,55.2,18.2,0,0,55,35,20,0,0,0,0,25,0.45454545454545453,0,0,15,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_west_centretown_3115_00000_6_6_percent,300,35,0.11666666666666667,70,0.23333333333333334,195,0.65,0,0,0,1,0.5081967213114754,0.2459016393442623,0.14754098360655737,0,0,NA,0,0.15789473684210525,0.2833333333333333,16.7,34800,40000,30000,38400,15.8,28.4,0.6842105263157895,0,105,0.3442622950819672,0,0,75,0.30612244897959184,0,NA,34.4,33.6,0,35,0.6363636363636364,305,155,75,45,0,0,0,40,0.13114754098360656,0,0,35,0.5,10,0.14285714285714285,20,0.2857142857142857,0,0,0,0,55,0.44,10,0.08,0.868421052631579,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,1
