name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_riverview_3101_00000_3_8_percent,1025,135,0.13170731707317074,140,0.13658536585365855,715,0.697560975609756,0.03414634146341464,1,1,0,0,0,0,0.9707317073170731,0.3121951219512195,0.3121951219512195,0.05853658536585366,0.1048951048951049,0.12195121951219512,16.5,37800,41100,28000,34000,12.8,21.3,0.7832167832167832,320,190,0.18536585365853658,50,0.29411764705882354,130,0.15853658536585366,0,0,32,30.8,35,55,0.2391304347826087,0,0,0,0,1025,1025,60,185,0.18048780487804877,80,0.07804878048780488,190,0.6229508196721312,90,0.29508196721311475,20,0.06557377049180328,0,0,15,0.04918032786885246,245,0.44144144144144143,55,0.0990990990990991,0.8951048951048951,0,995,260,50,350,30,215,20,10,20,15,0,0,25,35,0.25365853658536586,0.04878048780487805,0.34146341463414637,0.02926829268292683,0.2097560975609756,0.01951219512195122,0.00975609756097561,0.01951219512195122,0.014634146341463415,0,0,0.024390243902439025,0.03414634146341464
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,10,10,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,335,90,0.26865671641791045,80,0.23880597014925373,140,0.417910447761194,0.05970149253731343,1,1,0,0,0,0,0.7313432835820896,0.208955223880597,0.208955223880597,0.05970149253731343,0.10714285714285714,0,13.8,33200,31000,21600,23200,14.4,26.8,0.8928571428571429,70,95,0.2835820895522388,50,0.37037037037037035,35,0.19444444444444445,0,NA,29.8,24.2,20,35,0.2,0,0,0,0,335,335,20,55,0.16417910447761194,25,0.07462686567164178,60,0.6666666666666666,10,0.1111111111111111,15,0.16666666666666666,0,0,0,0,40,0.32,10,0.08,0.9285714285714286,0.1111111111111111,245,15,20,60,40,70,10,0,10,0,0,0,25,90,0.04477611940298507,0.05970149253731343,0.1791044776119403,0.11940298507462686,0.208955223880597,0.029850746268656716,0,0.029850746268656716,0,0,0,0.07462686567164178,0.26865671641791045
ottawa_ons2022_russell_3607_00000_1_3_percent,140,20,0.14285714285714285,0,0,120,0.8571428571428571,0,1,1,0,0,0,0,0.4827586206896552,0,0,0,0.17391304347826086,0,0,53000,63000,49000,66000,4.8,12,0.7391304347826086,0,0,0,0,NA,0,0,0,NA,33.2,33.6,0,0,0,0,0,0,0,145,145,0,15,0.10714285714285714,0,0,50,1,0,0,0,0,0,0,0,0,55,0.5238095238095238,10,0.09523809523809523,0.8260869565217391,0,70,15,0,30,0,0,10,10,0,0,0,0,0,75,0.10344827586206896,0,0.20689655172413793,0,0,0.06896551724137931,0.06896551724137931,0,0,0,0,0,0.5172413793103449
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,680,115,0.16911764705882354,80,0.11764705882352941,465,0.6838235294117647,0.022058823529411766,1,1,0,0,0,0,0.7132352941176471,0.29411764705882354,0.29411764705882354,0.051470588235294115,0.053763440860215055,0.22794117647058823,22.2,37400,39600,33800,40800,8.6,17,0.9139784946236559,200,235,0.34558823529411764,65,0.52,150,0.2777777777777778,0,NA,30.4,32,15,40,0.25806451612903225,0,0,0,0,680,680,35,165,0.2426470588235294,95,0.13970588235294118,65,0.35135135135135137,35,0.1891891891891892,65,0.35135135135135137,0,0,0,0,170,0.4788732394366197,15,0.04225352112676056,0.946236559139785,0,485,55,45,195,0,70,55,10,40,10,0,0,0,195,0.08088235294117647,0.0661764705882353,0.2867647058823529,0,0.10294117647058823,0.08088235294117647,0.014705882352941176,0.058823529411764705,0.014705882352941176,0,0,0,0.2867647058823529
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,40,10,0.25,10,0.25,20,0.5,0,1,1,0,0,0,0,0.75,0,0,0,0,0,0,38000,52000,34000,44000,3,3.6,0.6,0,0,0,0,NA,0,0,0,NA,27,30.2,0,0,0,0,0,0,0,40,40,0,0,0,0,0,10,0.6666666666666666,0,0,10,0.6666666666666666,0,0,0,0,10,0.3333333333333333,0,0,1,0,30,25,0,0,0,0,0,0,0,0,0,0,0,10,0.625,0,0,0,0,0,0,0,0,0,0,0,0.25
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,60,0,0,10,0.16666666666666666,35,0.5833333333333334,0,1,1,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,60000,80000,60000,85000,NA,7,0.8,0,0,0,0,NA,0,0,0,NA,37,37.2,0,0,0,0,0,0,0,60,60,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,75,20,0.26666666666666666,0,0,40,0.5333333333333333,0,1,1,0,0,0,0,0.4,0.13333333333333333,0.13333333333333333,0,0,0,33.3,48000,58000,39000,52000,3.2,12,0.7777777777777778,10,0,0,0,0,0,0,0,NA,31.6,33.2,0,0,0,0,0,0,0,75,75,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,10,0.3333333333333333,0,0,1,0,30,0,0,0,10,10,0,0,0,0,0,0,0,45,0,0,0,0.13333333333333333,0.13333333333333333,0,0,0,0,0,0,0,0.6
ottawa_ons2022_south_keys_3105_00000_2_1_percent,230,60,0.2608695652173913,40,0.17391304347826086,130,0.5652173913043478,0,1,1,0,0,0,0,0.9555555555555556,0.4782608695652174,0.4888888888888889,0.043478260869565216,0.16,0,15.8,36000,33500,26000,26000,28,38,0.68,110,0,0,0,0,0,0,0,NA,28.4,27,0,10,0.1,0,0,0,0,225,225,10,0,0,0,0,30,0.5,15,0.25,20,0.3333333333333333,0,0,0,0,20,0.25,0,0,0.8,0,215,10,20,40,0,90,0,15,15,0,0,0,25,10,0.044444444444444446,0.08888888888888889,0.17777777777777778,0,0.4,0,0.06666666666666667,0.06666666666666667,0,0,0,0.1111111111111111,0.044444444444444446
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,15,0,0,0,0,10,0.6666666666666666,0,1,1,0,0,0,0,0.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,0,0,0,NA,34,NA,0,0,NA,0,0,0,0,20,20,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.5
ottawa_ons2022_stittsville_3106_00000_1_1_percent,515,105,0.20388349514563106,40,0.07766990291262135,345,0.6699029126213593,0.038834951456310676,1,1,0,0,0,0,0.5922330097087378,0.10679611650485436,0.10679611650485436,0.04854368932038835,0.02857142857142857,0.019417475728155338,4.8,44200,48600,38200,43000,7.7,14.2,0.9,55,35,0.06796116504854369,0,0,20,0.05405405405405406,0,0,32,32.4,20,25,0.1724137931034483,0,0,0,0,515,515,25,15,0.02912621359223301,0,0,120,0.8275862068965517,20,0.13793103448275862,0,0,0,0,0,0,155,0.5166666666666667,20,0.06666666666666667,0.9857142857142858,0.1724137931034483,305,150,25,40,0,40,0,20,15,0,0,0,0,205,0.2912621359223301,0.04854368932038835,0.07766990291262135,0,0.07766990291262135,0,0.038834951456310676,0.02912621359223301,0,0,0,0,0.39805825242718446
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,1280,240,0.1875,80,0.0625,890,0.6953125,0.0546875,1,1,0,0,0,0,0.77734375,0.13671875,0.13671875,0.0859375,0.02824858757062147,0.0234375,13.3,52300,63800,43600,55500,7,10.1,0.8983050847457628,175,45,0.03515625,0,0,25,0.026595744680851064,0,0,32.1,32.4,70,10,0.031746031746031744,0,0,0,0,1280,1280,110,30,0.0234375,10,0.0078125,235,0.9038461538461539,10,0.038461538461538464,10,0.038461538461538464,0,0,0,0,435,0.6041666666666666,30,0.041666666666666664,0.9774011299435028,0.09615384615384616,995,525,155,105,20,85,20,0,45,35,0,0,0,285,0.41015625,0.12109375,0.08203125,0.015625,0.06640625,0.015625,0,0.03515625,0.02734375,0,0,0,0.22265625
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,750,145,0.19333333333333333,25,0.03333333333333333,535,0.7133333333333334,0.04,1,1,0,0,0,0,0.7986577181208053,0.05333333333333334,0.053691275167785234,0.040268456375838924,0.03636363636363636,0.02666666666666667,9.6,46400,58000,41400,50800,5.4,10.2,0.9090909090909091,40,100,0.1342281879194631,35,0.23333333333333334,55,0.09649122807017543,0,0,31.8,32,30,10,0.06060606060606061,0,0,0,0,745,745,30,0,0,0,0,145,0.8529411764705882,0,0,20,0.11764705882352941,0,0,10,0.058823529411764705,250,0.5882352941176471,25,0.058823529411764705,0.9545454545454546,0.08823529411764706,595,285,70,10,25,75,30,30,45,0,0,10,10,155,0.3825503355704698,0.09395973154362416,0.013422818791946308,0.03355704697986577,0.10067114093959731,0.040268456375838924,0.040268456375838924,0.06040268456375839,0,0,0.013422818791946308,0.013422818791946308,0.2080536912751678
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,1870,380,0.20320855614973263,125,0.06684491978609626,1195,0.6390374331550802,0.0855614973262032,1,1,0,0,0,0,0.8903743315508021,0.12032085561497326,0.12032085561497326,0.09893048128342247,0.05416666666666667,0.0374331550802139,15,46680,59200,40400,59500,5,11.3,0.8916666666666667,225,230,0.12299465240641712,80,0.18181818181818182,140,0.11067193675889328,0,0,34,33.6,160,55,0.11,0,0,0,0,1870,1870,185,10,0.0053475935828877,15,0.008021390374331552,350,0.8641975308641975,45,0.1111111111111111,0,0,10,0.024691358024691357,0,0,465,0.5254237288135594,45,0.05084745762711865,0.9458333333333333,0.09876543209876543,1665,500,430,300,0,260,95,30,30,0,0,10,10,205,0.26737967914438504,0.22994652406417113,0.16042780748663102,0,0.13903743315508021,0.05080213903743316,0.016042780748663103,0.016042780748663103,0,0,0.0053475935828877,0.0053475935828877,0.10962566844919786
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,70,20,0.2857142857142857,10,0.14285714285714285,35,0.5,0.14285714285714285,1,1,0,0,0,0,0.5384615384615384,0,0,0.14285714285714285,0.2222222222222222,0,0,39000,42000,32000,35000,16,17,0.7777777777777778,0,0,0,0,NA,0,0,0,NA,32.5,34.4,10,0,0,0,0,0,0,65,65,10,0,0,0,0,20,1,0,0,0,0,0,0,0,0,10,0.3333333333333333,0,0,0.7777777777777778,0,35,0,10,15,0,0,15,0,0,0,0,0,0,35,0,0.15384615384615385,0.23076923076923078,0,0,0.23076923076923078,0,0,0,0,0,0,0.5384615384615384
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,150,35,0.23333333333333334,30,0.2,90,0.6,0,1,1,0,0,0,0,0.7666666666666667,0.5,0.5,0.16666666666666666,0.2777777777777778,0,18.8,34000,39000,31600,37000,13,23,0.6666666666666666,75,0,0,0,0,0,0,0,NA,27.6,30.4,0,10,0.15384615384615385,0,0,0,0,150,150,25,0,0,0,0,25,0.7142857142857143,10,0.2857142857142857,0,0,0,0,0,0,25,0.38461538461538464,0,0,0.7222222222222222,0,115,20,0,10,0,40,35,0,0,0,0,0,10,35,0.13333333333333333,0,0.06666666666666667,0,0.26666666666666666,0.23333333333333334,0,0,0,0,0,0.06666666666666667,0.23333333333333334
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,510,95,0.18627450980392157,60,0.11764705882352941,350,0.6862745098039216,0,1,1,0,0,0,0,0.7864077669902912,0.3137254901960784,0.3106796116504854,0.038834951456310676,0.1506849315068493,0.11764705882352941,12.7,35000,33600,25700,28800,14.2,23,0.821917808219178,160,115,0.22330097087378642,40,0.38095238095238093,75,0.18518518518518517,0,NA,29.4,32.8,0,40,0.2962962962962963,0,0,0,0,515,515,20,120,0.23300970873786409,95,0.18446601941747573,90,0.5142857142857142,40,0.22857142857142856,25,0.14285714285714285,0,0,0,0,95,0.35185185185185186,15,0.05555555555555555,0.8493150684931506,0.14285714285714285,405,55,0,210,20,45,25,20,15,0,0,0,0,110,0.10679611650485436,0,0.4077669902912621,0.038834951456310676,0.08737864077669903,0.04854368932038835,0.038834951456310676,0.02912621359223301,0,0,0,0,0.21359223300970873
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,685,175,0.25547445255474455,80,0.11678832116788321,415,0.6058394160583942,0.0364963503649635,1,1,0,0,0,0,0.8759124087591241,0.45255474452554745,0.45255474452554745,0.036231884057971016,0.14457831325301204,0.12408759124087591,18.4,30700,26500,25100,28000,20.6,32.8,0.7469879518072289,310,195,0.2826086956521739,70,0.35,120,0.25806451612903225,0,0,29.2,30.6,25,55,0.2558139534883721,0,0,0,0,685,685,25,275,0.39855072463768115,145,0.21014492753623187,100,0.5,60,0.3,20,0.1,0,0,15,0.075,100,0.32786885245901637,65,0.21311475409836064,0.8554216867469879,0.075,600,45,25,390,0,110,15,0,0,0,0,0,0,85,0.06569343065693431,0.0364963503649635,0.5693430656934306,0,0.16058394160583941,0.021897810218978103,0,0,0,0,0,0,0.12408759124087591
ottawa_ons2022_vars_3113_00000_1_2_percent,15,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,0,NA,0,NA,NA,NA,0,0,NA,0,0,0,0,10,10,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,135,25,0.18518518518518517,0,0,90,0.6666666666666666,0,1,1,0,0,0,0,0.8846153846153846,0.5925925925925926,0.6153846153846154,0.1111111111111111,0.2222222222222222,0.07407407407407407,25,39000,44000,26800,54000,18,28,0.7222222222222222,80,30,0.2222222222222222,0,NA,30,0.2857142857142857,0,NA,30.6,31,0,10,0.25,0,0,0,0,130,130,15,20,0.14814814814814814,0,0,25,1,0,0,0,0,0,0,0,0,20,0.4444444444444444,0,0,0.7777777777777778,0,115,10,10,65,0,0,10,0,0,0,0,0,0,20,0.07692307692307693,0.07692307692307693,0.5,0,0,0.07692307692307693,0,0,0,0,0,0,0.15384615384615385
ottawa_ons2022_west_centretown_3115_00000_6_6_percent,305,50,0.16393442622950818,25,0.08196721311475409,220,0.7213114754098361,0.04918032786885246,1,1,0,0,0,0,0.8032786885245902,0.3770491803278688,0.3770491803278688,0,0.046511627906976744,0.14754098360655737,5.7,38400,44400,31600,40400,12,20.8,0.8372093023255814,115,115,0.3770491803278688,25,0.45454545454545453,80,0.3404255319148936,0,NA,33.4,34.8,15,20,0.4,0,0,0,0,305,305,0,40,0.13114754098360656,0,0,35,0.4117647058823529,15,0.17647058823529413,20,0.23529411764705882,0,0,10,0.11764705882352941,80,0.5,0,0,0.9534883720930233,0.11764705882352941,245,15,10,50,25,80,30,30,15,0,0,0,0,60,0.04918032786885246,0.03278688524590164,0.16393442622950818,0.08196721311475409,0.26229508196721313,0.09836065573770492,0.09836065573770492,0.04918032786885246,0,0,0,0,0.19672131147540983
ottawa_ons2022_westboro_3116_00000_4_2_percent,400,55,0.1375,50,0.125,250,0.625,0.0875,1,1,0,0,0,0,0.691358024691358,0.2375,0.2345679012345679,0.0625,0.1320754716981132,0.0875,22.4,41600,56400,36400,53200,7.8,13,0.8301886792452831,95,90,0.225,0,0,55,0.1864406779661017,20,0.6666666666666666,35.9,35.6,35,0,0,0,0,0,0,405,405,25,65,0.1625,25,0.0625,55,0.6875,15,0.1875,10,0.125,0,0,0,0,100,0.5263157894736842,20,0.10526315789473684,0.8301886792452831,0,280,50,15,90,0,75,10,0,25,15,0,0,0,125,0.12345679012345678,0.037037037037037035,0.2222222222222222,0,0.18518518518518517,0.024691358024691357,0,0.06172839506172839,0.037037037037037035,0,0,0,0.30864197530864196
ottawa_ons2022_whitehaven_woodpark_glabar_park_3117_00000_2_7_percent,390,75,0.19230769230769232,65,0.16666666666666666,240,0.6153846153846154,0.05128205128205128,1,1,0,0,0,0,0.7922077922077922,0.3717948717948718,0.37662337662337664,0.0641025641025641,0.15217391304347827,0.05128205128205128,16.7,36400,34800,26400,28200,18,24.8,0.7608695652173914,145,60,0.15384615384615385,0,0,55,0.2037037037037037,0,NA,31.3,31.4,20,30,0.24,0,0,0,0,385,385,25,15,0.038461538461538464,0,0,65,0.4642857142857143,60,0.42857142857142855,15,0.10714285714285714,0,0,0,0,55,0.2682926829268293,45,0.21951219512195122,0.8260869565217391,0.14285714285714285,305,45,20,85,15,95,15,0,15,0,0,15,0,80,0.11688311688311688,0.05194805194805195,0.22077922077922077,0.03896103896103896,0.24675324675324675,0.03896103896103896,0,0.03896103896103896,0,0,0.03896103896103896,0,0.2077922077922078
ottawa_ons2022_whitewater_region_3719_00000_3_1_percent,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,8000,NA,14000,NA,12,60,0.6666666666666666,0,0,0,0,NA,0,0,0,NA,44,NA,0,0,NA,0,0,0,0,15,15,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
ottawa_oeycfc_1_alta_vista_00000_4_4_percent,1890,375,0.1984126984126984,280,0.14814814814814814,1215,0.6428571428571429,0.010582010582010581,1,1,0,0,0,0,0.9206349206349206,0.5026455026455027,0.5026455026455027,0.08488063660477453,0.2336065573770492,0.06084656084656084,13.3,32840,30850,25060,29000,22.6,30.1,0.6721311475409836,950,445,0.23607427055702918,115,0.27058823529411763,310,0.2152777777777778,0,0,29.7,31.6,20,190,0.3140495867768595,0,0,0,0,1890,1890,160,255,0.13527851458885942,115,0.0610079575596817,380,0.5846153846153846,195,0.3,45,0.06923076923076923,15,0.023076923076923078,20,0.03076923076923077,250,0.27624309392265195,130,0.143646408839779,0.7663934426229508,0.038461538461538464,1740,235,15,610,130,625,20,20,40,10,0,20,20,150,0.12433862433862433,0.007936507936507936,0.32275132275132273,0.06878306878306878,0.3306878306878307,0.010582010582010581,0.010582010582010581,0.021164021164021163,0.005291005291005291,0,0.010582010582010581,0.010582010582010581,0.07936507936507936
ottawa_oeycfc_3_beaconhill_00000_2_5_percent,1100,345,0.31363636363636366,215,0.19545454545454546,500,0.45454545454545453,0.045454545454545456,1,1,0,0,0,0,0.85,0.41363636363636364,0.41363636363636364,0.05,0.15151515151515152,0.01818181818181818,19.8,34700,29900,23400,23200,23.6,35.6,0.7474747474747475,455,260,0.23636363636363636,145,0.3372093023255814,95,0.1532258064516129,0,0,28.1,24.2,50,90,0.17142857142857143,0,0,0,0,1100,1100,55,260,0.23636363636363636,120,0.10909090909090909,150,0.5660377358490566,85,0.32075471698113206,15,0.05660377358490566,10,0.03773584905660377,0,0,90,0.24324324324324326,35,0.0945945945945946,0.8484848484848485,0.1320754716981132,935,75,55,405,80,200,45,10,10,0,0,30,35,165,0.06818181818181818,0.05,0.36818181818181817,0.07272727272727272,0.18181818181818182,0.04090909090909091,0.00909090909090909,0.00909090909090909,0,0,0.02727272727272727,0.031818181818181815,0.15
ottawa_oeycfc_4_beaverbrook_marchwood_00000_1_6_percent,535,165,0.308411214953271,50,0.09345794392523364,290,0.5420560747663551,0.037383177570093455,1,1,0,0,0,0,0.78301886792452835,0.04672897196261682,0.04716981132075472,0.03773584905660377,0.05,0,8.8,40600,45600,37200,50000,7,14.6,0.9,25,115,0.2169811320754717,40,0.2222222222222222,65,0.19696969696969696,0,0,30.3,33.6,20,20,0.09302325581395349,0,0,0,0,530,530,20,30,0.05660377358490566,25,0.04716981132075472,80,0.6956521739130435,15,0.13043478260869565,0,0,0,0,20,0.17391304347826086,135,0.5192307692307693,15,0.057692307692307696,0.95,0.08695652173913043,415,60,135,55,20,75,15,0,30,0,0,0,25,115,0.11320754716981132,0.25471698113207547,0.10377358490566038,0.03773584905660377,0.14150943396226415,0.02830188679245283,0,0.05660377358490566,0,0,0,0.04716981132075472,0.2169811320754717
ottawa_oeycfc_5_bells_corners_00000_1_9_percent,320,80,0.25,40,0.125,175,0.546875,0.03125,1,1,0,0,0,0,0.8153846153846154,0.25,0.24615384615384617,0,0.07894736842105263,0.03125,17.9,37600,38800,28000,32800,15,23.6,0.8947368421052632,80,0,0,0,0,0,0,0,NA,28.6,29.8,10,15,0.125,0,0,0,0,325,325,0,10,0.03125,0,0,65,0.8125,20,0.25,0,0,0,0,0,0,85,0.5151515151515151,20,0.12121212121212122,0.9210526315789473,0.1875,265,70,10,70,40,50,0,0,0,0,0,10,0,60,0.2153846153846154,0.03076923076923077,0.2153846153846154,0.12307692307692308,0.15384615384615385,0,0,0,0,0,0.03076923076923077,0,0.18461538461538463
ottawa_oeycfc_7_blossom_park_00000_2_8_percent,1610,425,0.2639751552795031,395,0.2453416149068323,760,0.4720496894409938,0.024844720496894408,1,1,0,0,0,0,0.9192546583850931,0.6583850931677019,0.6583850931677019,0.10248447204968944,0.2980132450331126,0.027950310559006212,13.4,30450,24040,23280,22760,35.4,46.4,0.5761589403973509,1060,495,0.30745341614906835,195,0.35454545454545455,275,0.270935960591133,25,0.625,28,24.8,40,140,0.1794871794871795,0,0,0,0,1610,1610,165,95,0.059006211180124224,40,0.024844720496894408,295,0.6629213483146067,105,0.23595505617977527,25,0.056179775280898875,0,0,20,0.0449438202247191,95,0.17272727272727273,80,0.14545454545454545,0.7086092715231788,0.06741573033707865,1480,65,40,260,100,935,20,15,20,0,0,0,25,130,0.040372670807453416,0.024844720496894408,0.16149068322981366,0.062111801242236024,0.5807453416149069,0.012422360248447204,0.009316770186335404,0.012422360248447204,0,0,0,0.015527950310559006,0.08074534161490683
ottawa_oeycfc_8_bridlewood_00000_1_2_percent,980,220,0.22448979591836735,75,0.07653061224489796,635,0.6479591836734694,0.05102040816326531,1,1,0,0,0,0,0.6530612244897959,0.10714285714285714,0.10714285714285714,0.07653061224489796,0.0390625,0.025510204081632654,10.9,43200,48600,38100,45800,8.3,13.1,0.921875,105,135,0.1377551020408163,35,0.14285714285714285,95,0.1386861313868613,0,0,32.5,34.4,50,40,0.13793103448275862,0,0,0,0,980,980,75,10,0.01020408163265306,0,0,190,0.8636363636363636,15,0.06818181818181818,0,0,0,0,10,0.045454545454545456,260,0.5360824742268041,25,0.05154639175257732,0.953125,0.06818181818181818,640,205,85,85,10,130,80,15,25,10,0,0,0,345,0.20918367346938777,0.08673469387755102,0.08673469387755102,0.01020408163265306,0.1326530612244898,0.08163265306122448,0.015306122448979591,0.025510204081632654,0.01020408163265306,0,0,0,0.3520408163265306
