name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,660,75,0.11363636363636363,90,0.13636363636363635,345,0.5227272727272727,0.2196969696969697,0.12121212121212122,0.3484848484848485,0.022727272727272728,0,0,0,0.4393939393939394,0.07575757575757576,0.2631578947368421,0,0.15492957746478872,0.3560606060606061,31.7,17100,8400,18800,15400,51.6,71.5,0.6056338028169014,50,655,1,80,1,430,1,140,1,43.5,40.4,145,80,0.6666666666666666,15,0,0,0,230,80,0,0,0,0,0,65,0.5909090909090909,40,0.36363636363636365,0,0,0,0,0,0,30,0.2222222222222222,20,0.14814814814814814,0.8450704225352113,0,290,35,25,55,0,100,0,0,0,0,0,0,0,370,0.05303030303030303,0.03787878787878788,0.08333333333333333,0,0.15151515151515152,0,0,0,0,0,0,0,0.5606060606060606
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,1175,295,0.251063829787234,135,0.1148936170212766,575,0.48936170212765956,0.14042553191489363,0.11914893617021277,0.4425531914893617,0.029787234042553193,0,0,0,0.5276595744680851,0.07659574468085106,0.20224719101123595,0.05106382978723404,0.11206896551724138,0.14893617021276595,30.1,12400,17200,14240,23000,32.2,47.8,0.6724137931034483,90,1175,1,350,1,660,1,165,1,38.3,40,165,225,0.5172413793103449,35,0,0,0,520,140,60,60,0.05106382978723404,0,0,135,0.7941176470588235,0,0,0,0,0,0,0,0,110,0.3793103448275862,30,0.10344827586206896,0.8879310344827587,0,620,70,140,75,0,190,0,0,0,0,0,0,0,555,0.059574468085106386,0.11914893617021277,0.06382978723404255,0,0.16170212765957448,0,0,0,0,0,0,0,0.4723404255319149
ottawa_ons2022_britannia_3015_00000_4_2_percent,1445,300,0.20761245674740483,145,0.10034602076124567,730,0.5051903114186851,0.17993079584775087,0.08304498269896193,0.3460207612456747,0.03460207612456748,0.01730103806228374,0,0,0.4429065743944637,0.14186851211072665,0.5,0.04152249134948097,0.2534246575342466,0.33217993079584773,30.8,17880,7160,16200,9920,70.4,81.6,0.4726027397260274,205,1445,1,325,1,855,1,265,1,39.6,38,260,260,0.65,50,25,0,0,500,120,60,95,0.0657439446366782,50,0.03460207612456748,115,0.575,60,0.3,25,0.125,0,0,0,0,65,0.23636363636363636,65,0.23636363636363636,0.7465753424657534,0.075,640,75,25,270,0,115,40,35,20,0,0,0,30,805,0.05190311418685121,0.01730103806228374,0.18685121107266436,0,0.07958477508650519,0.02768166089965398,0.02422145328719723,0.01384083044982699,0,0,0,0.020761245674740483,0.5570934256055363
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,825,250,0.30303030303030304,105,0.12727272727272726,360,0.43636363636363634,0.12121212121212122,0.08484848484848485,0.32727272727272727,0.05454545454545454,0.03636363636363636,0,0,0.46060606060606063,0.09696969696969697,0.3076923076923077,0.048484848484848485,0.0547945205479452,0.09090909090909091,15.4,14850,11520,17700,18200,38.8,55.2,0.821917808219178,80,820,1,320,1,405,1,100,1,34.6,37.2,100,170,0.4594594594594595,45,30,0,0,270,70,40,0,0,0,0,130,0.8666666666666667,0,0,0,0,0,0,0,0,65,0.28888888888888886,60,0.26666666666666666,0.9452054794520548,0,380,0,95,60,0,100,0,0,0,0,0,0,0,450,0,0.11515151515151516,0.07272727272727272,0,0.12121212121212122,0,0,0,0,0,0,0,0.5454545454545454
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,310,0,0,0,0,65,0.20967741935483872,0.4032258064516129,0,0.0967741935483871,0.04838709677419355,0,0,0,0,0,NA,0,0.17857142857142858,0.3064516129032258,0,16800,1360,19200,11000,68,96,0.39285714285714285,0,310,1,0,NA,140,1,125,1,54.8,63.2,125,0,0,15,0,0,0,30,0,0,0,0,0,0,20,0.5714285714285714,0,0,0,0,0,0,0,0,25,0.4166666666666667,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0.9838709677419355
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,290,85,0.29310344827586204,20,0.06896551724137931,70,0.2413793103448276,0.1724137931034483,0,0.46551724137931033,0,0,0,0,0.5,0,0,0,0,0.1896551724137931,0,18200,11200,25600,32000,29,59,0.8,0,285,1,100,1,140,1,55,1,36.8,35.6,50,45,0.375,0,0,0,0,135,0,0,60,0.20689655172413793,0,0,15,0.6,0,0,0,0,0,0,0,0,45,0.6428571428571429,0,0,1,0,145,0,0,0,0,85,0,0,0,0,0,0,0,145,0,0,0,0,0.29310344827586204,0,0,0,0,0,0,0,0.5
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,1085,215,0.19815668202764977,330,0.30414746543778803,440,0.4055299539170507,0.08755760368663594,0.027649769585253458,0.2534562211981567,0,0,0,0,0.5852534562211982,0.07373271889400922,0.32,0.07373271889400922,0.13793103448275862,0.20276497695852536,31.3,16920,9280,15560,14400,40.4,64,0.6781609195402298,80,1080,1,250,1,740,1,95,1,30.8,24.6,95,215,0.7413793103448276,0,0,0,0,275,30,80,0,0,0,0,85,0.5483870967741935,55,0.3548387096774194,0,0,0,0,0,0,105,0.38181818181818183,30,0.10909090909090909,0.8620689655172413,0,635,70,235,145,0,95,0,0,40,0,0,0,0,445,0.06451612903225806,0.21658986175115208,0.1336405529953917,0,0.08755760368663594,0,0,0.03686635944700461,0,0,0,0,0.41013824884792627
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,875,170,0.19428571428571428,60,0.06857142857142857,405,0.46285714285714286,0.26285714285714284,0,0.06857142857142857,0.06857142857142857,0.05142857142857143,0,0,0.05142857142857143,0,0,0,0.19753086419753085,0.4057142857142857,34.1,19960,8800,20600,14700,63.2,81,0.43209876543209874,0,875,1,190,1,455,1,235,1,45.5,51.6,230,155,0.7209302325581395,60,45,0,0,60,0,0,0,0,0,0,85,0.7727272727272727,0,0,20,0.18181818181818182,0,0,0,0,40,0.26666666666666666,40,0.26666666666666666,0.8024691358024691,0,45,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0.9428571428571428
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,2905,730,0.2512908777969019,350,0.12048192771084337,1475,0.5077452667814114,0.12048192771084337,0.0981067125645439,0.37865748709122204,0.04475043029259897,0.03098106712564544,0,0,0.5938037865748709,0.18588640275387264,0.542713567839196,0.056896551724137934,0.24489795918367346,0.306368330464716,33.1,17600,12960,18660,17680,56.9,71.6,0.5,540,2905,1,830,1,1725,1,350,1,35.8,35.2,350,505,0.5153061224489796,130,90,0,0,1100,285,165,260,0.0896551724137931,140,0.04827586206896552,200,0.547945205479452,110,0.3013698630136986,35,0.0958904109589041,0,0,0,0,150,0.28846153846153844,75,0.14423076923076922,0.7551020408163265,0.1095890410958904,1725,105,200,790,0,310,30,130,85,0,0,0,35,1180,0.03614457831325301,0.06884681583476764,0.2719449225473322,0,0.10671256454388985,0.010327022375215147,0.04475043029259897,0.029259896729776247,0,0,0,0.012048192771084338,0.40619621342512907
ottawa_ons2022_carp_3021_00000_1_8_percent,280,40,0.14285714285714285,25,0.08928571428571429,45,0.16071428571428573,0.26785714285714285,0,0.23214285714285715,0,0,0,0,0.26785714285714285,0,0,0,0,0.25,0,10000,13000,27600,37600,21.2,50,0.6923076923076923,0,280,1,50,1,155,1,80,1,48.8,54.4,75,0,0,0,0,0,0,65,0,0,0,0,0,0,45,0.8181818181818182,0,0,0,0,0,0,0,0,25,0.29411764705882354,0,0,0.9230769230769231,0,75,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0.7321428571428571
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,1190,245,0.20588235294117646,190,0.15966386554621848,525,0.4411764705882353,0.19327731092436976,0.1092436974789916,0.36134453781512604,0.037815126050420166,0.02100840336134454,0,0,0.5336134453781513,0.14705882352941177,0.4375,0.03361344537815126,0.22330097087378642,0.3319327731092437,24.1,19000,7640,19120,13500,59.4,78.4,0.5145631067961165,175,1190,1,295,1,660,1,230,1,39.6,38,230,290,0.7341772151898734,45,25,0,0,430,130,40,325,0.27310924369747897,100,0.08403361344537816,90,0.6,45,0.3,20,0.13333333333333333,0,0,0,0,55,0.2682926829268293,0,0,0.7766990291262136,0.1,635,75,40,325,0,110,30,0,55,0,0,0,0,550,0.06302521008403361,0.03361344537815126,0.27310924369747897,0,0.09243697478991597,0.025210084033613446,0,0.046218487394957986,0,0,0,0,0.46218487394957986
ottawa_ons2022_casselman_3602_00000_2_7_percent,220,50,0.22727272727272727,20,0.09090909090909091,60,0.2727272727272727,0.25,0,0,0,0,0,0,0,0,NA,0,0.21052631578947367,0.4318181818181818,0,21400,8600,23200,16000,68,80,0.631578947368421,0,225,1,50,1,120,1,50,1,43,39.2,55,45,0.8181818181818182,0,0,0,0,0,0,0,115,0.5227272727272727,40,0.18181818181818182,30,0.75,0,0,0,0,0,0,0,0,20,0.36363636363636365,0,0,0.8421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0.9772727272727273
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,630,95,0.15079365079365079,135,0.21428571428571427,305,0.48412698412698413,0.14285714285714285,0.0873015873015873,0.3333333333333333,0.047619047619047616,0,0,0,0.5952380952380952,0,0,0.07936507936507936,0,0.25396825396825395,41,11280,9400,15750,15400,44.4,60.4,0.7704918032786885,0,625,1,115,1,420,1,95,1,39.4,33.6,90,120,0.7058823529411765,30,0,0,0,210,55,50,0,0,0,0,65,0.6842105263157895,15,0.15789473684210525,0,0,0,0,0,0,25,0.20833333333333334,0,0,0.9508196721311475,0,375,0,175,55,0,60,0,0,0,0,0,0,0,255,0,0.2777777777777778,0.0873015873015873,0,0.09523809523809523,0,0,0,0,0,0,0,0.40476190476190477
ottawa_ons2022_centretown_3024_00000_5_7_percent,4945,365,0.07381193124368049,1050,0.2123356926188069,2695,0.544994944388271,0.16683518705763398,0.05156723963599596,0.28412537917087965,0.03741152679474216,0.01820020222446916,0.014155712841253791,0,0.42972699696663297,0.06774519716885744,0.2768595041322314,0.048582995951417005,0.14814814814814814,0.5935288169868554,27.1,16220,8850,15640,14060,48.2,69,0.6185185185185185,335,4940,1,440,1,3680,1,825,1,41.3,36,825,285,0.57,185,90,70,0,1405,255,240,435,0.08805668016194332,90,0.018218623481781375,290,0.3352601156069364,220,0.2543352601156069,290,0.3352601156069364,35,0.04046242774566474,35,0.04046242774566474,730,0.45482866043613707,170,0.1059190031152648,0.85,0.10982658959537572,2125,205,565,600,50,260,115,70,140,60,0,0,35,2815,0.041456016177957536,0.11425682507583418,0.12133468149646107,0.010111223458038422,0.0525783619817998,0.023255813953488372,0.014155712841253791,0.028311425682507583,0.012133468149646108,0,0,0.007077856420626896,0.5692618806875632
ottawa_ons2022_champlain_3603_00000_2_8_percent,760,100,0.13157894736842105,25,0.03289473684210526,300,0.39473684210526316,0.4407894736842105,0,0.11764705882352941,0.0457516339869281,0,0.0196078431372549,0,0,0,0,0,0.16666666666666666,0.42105263157894735,12.5,19300,7440,21400,13900,62.4,79,0.5,0,765,1,120,1,310,1,335,1,54.9,59.6,335,60,0.46153846153846156,35,0,15,0,90,0,0,365,0.477124183006536,95,0.12418300653594772,80,0.8,0,0,0,0,0,0,0,0,45,0.32142857142857145,30,0.21428571428571427,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0.9803921568627451
ottawa_ons2022_chapel_hill_north_3025_00000_1_4_percent,605,170,0.2809917355371901,75,0.12396694214876033,290,0.4793388429752066,0.10743801652892562,0.10743801652892562,0.371900826446281,0,0,0,0,0.49586776859504134,0.17355371900826447,0.525,0.05785123966942149,0.15254237288135594,0.1487603305785124,31,14550,14600,17800,19200,39.6,54,0.6101694915254238,105,605,1,195,1,345,1,65,1,35.4,35.6,65,90,0.3673469387755102,0,0,0,0,225,65,35,135,0.2231404958677686,30,0.049586776859504134,65,0.9285714285714286,0,0,0,0,0,0,0,0,20,0.2,20,0.2,0.847457627118644,0,300,0,20,90,0,120,0,0,0,0,0,0,0,305,0,0.03305785123966942,0.1487603305785124,0,0.19834710743801653,0,0,0,0,0,0,0,0.5041322314049587
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,500,95,0.19,65,0.13,190,0.38,0.27,0.09,0.46,0.09,0,0.05,0,0.57,0.14,0.34146341463414637,0.07,0.19047619047619047,0.18,18.2,16800,10600,17600,17000,50,69,0.47619047619047616,70,505,1,115,1,250,1,135,1,43.9,44,135,85,0.5483870967741935,45,0,25,0,230,45,35,55,0.11,55,0.11,65,0.9285714285714286,0,0,0,0,0,0,0,0,20,0.23529411764705882,35,0.4117647058823529,0.8095238095238095,0,285,35,0,85,0,105,0,0,0,0,0,0,0,210,0.07,0,0.17,0,0.21,0,0,0,0,0,0,0,0.42
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,795,210,0.2641509433962264,110,0.13836477987421383,325,0.4088050314465409,0.18238993710691823,0.12578616352201258,0.5220125786163522,0,0,0,0,0.71698113207547165,0.10062893081761007,0.21052631578947367,0.08176100628930817,0.10606060606060606,0.10062893081761007,25,16000,9520,15300,13500,46.8,62.8,0.6666666666666666,80,790,1,245,1,405,1,145,1,37,36.4,145,75,0.2727272727272727,0,0,0,0,415,100,65,0,0,0,0,125,1,0,0,0,0,0,0,0,0,55,0.2894736842105263,45,0.23684210526315788,0.9090909090909091,0,570,80,115,40,0,250,0,30,0,0,0,0,0,225,0.10062893081761007,0.14465408805031446,0.050314465408805034,0,0.31446540880503143,0,0.03773584905660377,0,0,0,0,0,0.2830188679245283
ottawa_ons2022_city_view_3028_00000_4_8_percent,775,150,0.1935483870967742,170,0.21935483870967742,345,0.44516129032258067,0.11612903225806452,0.09032258064516129,0.21935483870967742,0.05161290322580645,0,0.03225806451612903,0,0.5483870967741935,0.04516129032258064,0.25,0,0.1527777777777778,0.1935483870967742,18.9,11240,13050,13150,13300,42,49.6,0.6388888888888888,35,770,1,175,1,510,1,90,1,33.1,27.8,90,90,0.47368421052631576,40,0,25,0,170,70,0,50,0.06493506493506493,0,0,95,0.5428571428571428,75,0.42857142857142855,0,0,0,0,0,0,30,0.14285714285714285,35,0.16666666666666666,0.8333333333333334,0.14285714285714285,425,50,115,85,0,90,0,0,0,0,0,0,0,345,0.06451612903225806,0.14838709677419354,0.10967741935483871,0,0.11612903225806452,0,0,0,0,0,0,0,0.44516129032258067
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,495,55,0.1111111111111111,230,0.46464646464646464,180,0.36363636363636365,0.030303030303030304,0,0.12121212121212122,0,0,0,0,0.5454545454545454,0.04040404040404041,0.4,0,0.07692307692307693,0.3838383838383838,43.2,14300,9500,11900,11400,37,56,0.7948717948717948,20,490,1,80,1,395,1,15,1,30.6,22.6,15,65,0.8666666666666667,0,0,0,0,60,0,0,55,0.1111111111111111,0,0,50,0.5263157894736842,25,0.2631578947368421,0,0,0,0,0,0,30,0.24,0,0,0.9230769230769231,0,270,0,75,135,0,35,0,0,0,0,0,0,0,220,0,0.15151515151515152,0.2727272727272727,0,0.0707070707070707,0,0,0,0,0,0,0,0.4444444444444444
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,1365,240,0.17582417582417584,115,0.08424908424908426,625,0.45787545787545786,0.27472527472527475,0,0.08058608058608059,0.05860805860805861,0.03296703296703297,0.02564102564102564,0,0.0989010989010989,0,0,0,0.2047244094488189,0.358974358974359,15.2,18800,8720,22600,19040,49,72.4,0.4330708661417323,0,1365,1,275,1,710,1,375,1,46,51.6,375,120,0.36363636363636365,80,45,35,0,110,0,0,715,0.5238095238095238,170,0.12454212454212454,205,0.803921568627451,0,0,45,0.17647058823529413,0,0,0,0,85,0.25,85,0.25,0.8031496062992126,0.11764705882352941,135,0,0,65,0,0,0,0,0,0,0,0,0,1225,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0.8974358974358975
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,185,20,0.10810810810810811,0,0,85,0.4594594594594595,0.1891891891891892,0,0.10810810810810811,0,0,0,0,0,0,NA,0,0.2916666666666667,0.32432432432432434,23.5,15000,380,25600,26400,37,100,0.4166666666666667,0,185,1,30,1,120,1,35,1,47.6,50.8,35,25,0.7142857142857143,0,0,0,0,20,0,0,0,0,0,0,30,0.8571428571428571,0,0,0,0,0,0,0,0,30,0.46153846153846156,0,0,0.7083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0.972972972972973
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,595,105,0.17647058823529413,80,0.13445378151260504,225,0.37815126050420167,0.2773109243697479,0.16806722689075632,0.37815126050420167,0.06722689075630252,0,0.025210084033613446,0,0.42857142857142855,0.1092436974789916,0.3170731707317073,0,0.22448979591836735,0.29411764705882354,16.2,13500,11800,19600,19400,46,60,0.5102040816326531,65,595,1,135,1,295,1,170,1,44.3,44.8,165,80,0.47058823529411764,40,0,15,0,225,100,0,135,0.226890756302521,30,0.05042016806722689,75,0.625,25,0.20833333333333334,0,0,0,0,0,0,35,0.21875,35,0.21875,0.7755102040816326,0.16666666666666666,255,0,0,50,0,105,0,0,0,0,0,0,0,340,0,0,0.08403361344537816,0,0.17647058823529413,0,0,0,0,0,0,0,0.5714285714285714
ottawa_ons2022_corkery_3033_00000_2_5_percent,130,30,0.23076923076923078,0,0,0,0,0.23076923076923078,0,0,0,0,0,0,0,0,NA,0,0,0.15384615384615385,0,660,33000,41000,64000,12.8,33,0.45454545454545453,0,130,1,30,1,70,1,25,1,40.8,37.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.8,0,0,0,0,0,0,0,0,15,0.375,0,0,0.8181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0.9230769230769231
ottawa_ons2022_cornwall_3802_00000_2_5_percent,8375,1810,0.21611940298507462,680,0.08119402985074627,3900,0.46567164179104475,0.23761194029850746,0.01971326164874552,0.08721624850657109,0.08602150537634409,0.06212664277180406,0.016129032258064516,0.0035842293906810036,0.1027479091995221,0.013134328358208954,0.2037037037037037,0.004181600955794504,0.3427471116816431,0.36776119402985075,25.1,19560,7430,18900,11420,73.6,84.2,0.33119383825417203,110,8375,1,2015,1,4370,1,1990,1,42.8,45.2,1990,1450,0.6502242152466368,720,520,135,30,730,165,35,605,0.07228195937873358,110,0.013142174432497013,760,0.6972477064220184,125,0.11467889908256881,120,0.11009174311926606,15,0.013761467889908258,70,0.06422018348623854,150,0.12096774193548387,230,0.18548387096774194,0.6559691912708601,0.05504587155963303,860,445,30,190,0,50,40,50,0,0,0,0,0,7515,0.05316606929510155,0.0035842293906810036,0.022700119474313024,0,0.005973715651135006,0.0047789725209080045,0.005973715651135006,0,0,0,0,0,0.8978494623655914
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,880,290,0.32954545454545453,160,0.18181818181818182,350,0.3977272727272727,0.09659090909090909,0.327683615819209,0.4406779661016949,0,0,0,0,0.5536723163841808,0.3181818181818182,0.7466666666666667,0.07909604519774012,0.2463768115942029,0.11931818181818182,37.8,17500,9600,19600,15600,57.6,71,0.5072463768115942,280,880,1,345,1,455,1,80,1,30,24.6,85,115,0.27710843373493976,0,0,0,0,390,290,70,0,0,0,0,55,0.4583333333333333,55,0.4583333333333333,0,0,0,0,0,0,25,0.17857142857142858,40,0.2857142857142857,0.7536231884057971,0,490,60,0,65,0,305,0,0,0,0,0,0,0,390,0.06779661016949153,0,0.07344632768361582,0,0.3446327683615819,0,0,0,0,0,0,0,0.4406779661016949
ottawa_ons2022_crestview_tanglewood_3035_00000_1_4_percent,475,100,0.21052631578947367,130,0.2736842105263158,145,0.30526315789473685,0.1368421052631579,0.14736842105263157,0.3473684210526316,0,0,0,0,0.45263157894736844,0.12631578947368421,0.46153846153846156,0.06315789473684211,0.16666666666666666,0.18947368421052632,23.1,14650,5720,15600,14000,37,70,0.6388888888888888,60,475,1,120,1,290,1,65,1,34.8,25.2,65,50,0.3225806451612903,0,0,0,0,165,70,30,0,0,0,0,90,0.782608695652174,20,0.17391304347826086,0,0,0,0,0,0,35,0.23333333333333334,40,0.26666666666666666,0.8055555555555556,0,215,35,0,0,0,115,0,0,0,0,0,0,0,260,0.07368421052631578,0,0,0,0.24210526315789474,0,0,0,0,0,0,0,0.5473684210526316
ottawa_ons2022_crystal_bay_lakeview_park_3036_00000_2_0_percent,165,35,0.21212121212121213,0,0,0,0,0.18181818181818182,0,0.08823529411764706,0,0,0,0,0,0,NA,0,0,0.42424242424242425,0,5700,35500,30800,43000,13.2,26,0.6875,0,170,1,50,1,90,1,30,1,39,47.6,30,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.6,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0.9411764705882353
ottawa_ons2022_cumberland_3037_00000_1_2_percent,130,0,0,20,0.15384615384615385,55,0.4230769230769231,0.23076923076923078,0,0,0.15384615384615385,0,0,0,0,0,NA,0,0,0.38461538461538464,0,12200,9200,21200,18400,34,68,0.8571428571428571,0,135,1,0,NA,90,1,30,1,51.6,60.4,30,15,0.5,20,0,0,0,0,0,0,0,0,0,0,35,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,1
ottawa_ons2022_deep_river_3705_00000_2_4_percent,325,70,0.2153846153846154,15,0.046153846153846156,140,0.4307692307692308,0.23076923076923078,0,0.13846153846153847,0.12307692307692308,0.1076923076923077,0,0,0,0,0,0,0.3,0.36923076923076925,21.1,10700,6700,17800,12000,61,82,0.5666666666666667,0,320,1,75,1,170,1,80,1,43.6,44.4,75,55,0.6470588235294118,40,35,0,0,45,0,0,0,0,0,0,40,0.5714285714285714,0,0,25,0.35714285714285715,0,0,0,0,0,0,25,0.3125,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0.8769230769230769
ottawa_ons2022_drummond_north_elmsley_3403_00000_2_7_percent,500,65,0.13,0,0,225,0.45,0.35,0,0.1,0.05,0,0,0,0,0,0,0,0.20833333333333334,0.32,0,10360,11000,22200,22200,47.2,70,0.5416666666666666,0,500,1,80,1,250,1,175,1,52,59.6,175,45,0.47368421052631576,25,0,0,0,50,0,0,0,0,0,0,75,0.8823529411764706,0,0,0,0,0,0,0,0,50,0.35714285714285715,20,0.14285714285714285,0.7916666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0.98
