name,ONS_ID,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_blackburn_hamlet_3010,3010,550,205,0.372727273,70,0.127272727,210,0.381818182,0.1,0.118181818,0.209090909,0,0,0,0,0.381818182,0.072727273,0.347826087,0,0.204545455,0.127272727,21.9,22200,10800,20000,13200,63,75,0.522727273,40,550,1,225,1,265,1,55,1,30,21.6,55,215,0.843137255,0,0,0,0,115,65,0,55,0.1,25,0.045454545,75,0.75,0,0,15,0.15,0,0,0,0,20,0.166666667,30,0.25,0.772727273,0.15,210,0,0,80,0,65,0,0,0,0,0,0,0,340,0,0,0.145454545,0,0.118181818,0,0,0,0,0,0,0,0.618181818
ottawa_blossom_park_timbermill_3011,3011,730,260,0.356164384,115,0.157534247,300,0.410958904,0.068493151,0.193103448,0.406896552,0,0,0,0,0.572413793,0.219178082,0.592592593,0,0.3,0.123287671,22.2,20700,9000,20300,17000,53.6,76.5,0.433333333,160,730,1,305,1,370,1,50,1,30,23.6,50,135,0.369863014,0,0,0,0,295,140,0,0,0,0,0,80,0.842105263,0,0,0,0,0,0,0,0,50,0.344827586,30,0.206896552,0.716666667,0,415,0,0,65,0,305,0,0,0,0,0,0,0,315,0,0,0.089655172,0,0.420689655,0,0,0,0,0,0,0,0.434482759
ottawa_borden_farm_fisher_glen_3012,3012,730,65,0.089041096,115,0.157534247,225,0.308219178,0.417808219,0.047945205,0.397260274,0,0,0,0,0.383561644,0.02739726,0.102564103,0.068493151,0,0.452054795,33.3,15500,9040,16900,13450,54.4,68,0.666666667,20,725,1,80,1,345,1,305,1,51.4,59.2,305,60,0.571428571,0,0,0,0,290,35,50,15,0.020547945,0,0,50,0.769230769,0,0,0,0,0,0,0,0,45,0.409090909,20,0.181818182,0.979166667,0,280,0,115,0,0,75,0,0,0,0,0,0,0,445,0,0.157534247,0,0,0.102739726,0,0,0,0,0,0,0,0.609589041
ottawa_braemar_park_belair_heights_copeland_park_3013,3013,660,75,0.113636364,90,0.136363636,345,0.522727273,0.21969697,0.121212121,0.348484848,0.022727273,0,0,0,0.439393939,0.075757576,0.263157895,0,0.154929577,0.356060606,31.7,17100,8400,18800,15400,51.6,71.5,0.605633803,50,655,1,80,1,430,1,140,1,43.5,40.4,145,80,0.666666667,15,0,0,0,230,80,0,0,0,0,0,65,0.590909091,40,0.363636364,0,0,0,0,0,0,30,0.222222222,20,0.148148148,0.845070423,0,290,35,25,55,0,100,0,0,0,0,0,0,0,370,0.053030303,0.037878788,0.083333333,0,0.151515152,0,0,0,0,0,0,0,0.560606061
ottawa_bridlewood_emerald_meadows_3014,3014,1175,295,0.25106383,135,0.114893617,575,0.489361702,0.140425532,0.119148936,0.442553191,0.029787234,0,0,0,0.527659574,0.076595745,0.202247191,0.05106383,0.112068966,0.14893617,30.1,12400,17200,14240,23000,32.2,47.8,0.672413793,90,1175,1,350,1,660,1,165,1,38.3,40,165,225,0.517241379,35,0,0,0,520,140,60,60,0.05106383,0,0,135,0.794117647,0,0,0,0,0,0,0,0,110,0.379310345,30,0.103448276,0.887931034,0,620,70,140,75,0,190,0,0,0,0,0,0,0,555,0.059574468,0.119148936,0.063829787,0,0.161702128,0,0,0,0,0,0,0,0.472340426
ottawa_britannia_3015,3015,1445,300,0.207612457,145,0.100346021,730,0.505190311,0.179930796,0.083044983,0.346020761,0.034602076,0.017301038,0,0,0.442906574,0.141868512,0.5,0.041522491,0.253424658,0.332179931,30.8,17880,7160,16200,9920,70.4,81.6,0.47260274,205,1445,1,325,1,855,1,265,1,39.6,38,260,260,0.65,50,25,0,0,500,120,60,95,0.065743945,50,0.034602076,115,0.575,60,0.3,25,0.125,0,0,0,0,65,0.236363636,65,0.236363636,0.746575342,0.075,640,75,25,270,0,115,40,35,20,0,0,0,30,805,0.051903114,0.017301038,0.186851211,0,0.079584775,0.027681661,0.024221453,0.01384083,0,0,0,0.020761246,0.557093426
ottawa_brookside_briarbrook_morgans_grant_3016,3016,825,250,0.303030303,105,0.127272727,360,0.436363636,0.121212121,0.084848485,0.327272727,0.054545455,0.036363636,0,0,0.460606061,0.096969697,0.307692308,0.048484848,0.054794521,0.090909091,15.4,14850,11520,17700,18200,38.8,55.2,0.821917808,80,820,1,320,1,405,1,100,1,34.6,37.2,100,170,0.459459459,45,30,0,0,270,70,40,0,0,0,0,130,0.866666667,0,0,0,0,0,0,0,0,65,0.288888889,60,0.266666667,0.945205479,0,380,0,95,60,0,100,0,0,0,0,0,0,0,450,0,0.115151515,0.072727273,0,0.121212121,0,0,0,0,0,0,0,0.545454545
ottawa_cardinal_creek_3017,3017,290,85,0.293103448,20,0.068965517,70,0.24137931,0.172413793,0,0.465517241,0,0,0,0,0.5,0,0,0,0,0.189655172,0,18200,11200,25600,32000,29,59,0.8,0,285,1,100,1,140,1,55,1,36.8,35.6,50,45,0.375,0,0,0,0,135,0,0,60,0.206896552,0,0,15,0.6,0,0,0,0,0,0,0,0,45,0.642857143,0,0,1,0,145,0,0,0,0,85,0,0,0,0,0,0,0,145,0,0,0,0,0.293103448,0,0,0,0,0,0,0,0.5
ottawa_carleton_heights_courtland_park_3018,3018,1085,215,0.198156682,330,0.304147465,440,0.405529954,0.087557604,0.02764977,0.253456221,0,0,0,0,0.585253456,0.073732719,0.32,0.073732719,0.137931034,0.202764977,31.3,16920,9280,15560,14400,40.4,64,0.67816092,80,1080,1,250,1,740,1,95,1,30.8,24.6,95,215,0.74137931,0,0,0,0,275,30,80,0,0,0,0,85,0.548387097,55,0.35483871,0,0,0,0,0,0,105,0.381818182,30,0.109090909,0.862068966,0,635,70,235,145,0,95,0,0,40,0,0,0,0,445,0.064516129,0.216589862,0.133640553,0,0.087557604,0,0,0.036866359,0,0,0,0,0.410138249
ottawa_carleton_university_3019,3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_carlington_3020,3020,2905,730,0.251290878,350,0.120481928,1475,0.507745267,0.120481928,0.098106713,0.378657487,0.04475043,0.030981067,0,0,0.593803787,0.185886403,0.542713568,0.056896552,0.244897959,0.30636833,33.1,17600,12960,18660,17680,56.9,71.6,0.5,540,2905,1,830,1,1725,1,350,1,35.8,35.2,350,505,0.515306122,130,90,0,0,1100,285,165,260,0.089655172,140,0.048275862,200,0.547945205,110,0.301369863,35,0.095890411,0,0,0,0,150,0.288461538,75,0.144230769,0.755102041,0.109589041,1725,105,200,790,0,310,30,130,85,0,0,0,35,1180,0.036144578,0.068846816,0.271944923,0,0.106712565,0.010327022,0.04475043,0.029259897,0,0,0,0.012048193,0.406196213
ottawa_carp_3021,3021,280,40,0.142857143,25,0.089285714,45,0.160714286,0.267857143,0,0.232142857,0,0,0,0,0.267857143,0,0,0,0,0.25,0,10000,13000,27600,37600,21.2,50,0.692307692,0,280,1,50,1,155,1,80,1,48.8,54.4,75,0,0,0,0,0,0,65,0,0,0,0,0,0,45,0.818181818,0,0,0,0,0,0,0,0,25,0.294117647,0,0,0.923076923,0,75,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0.732142857
ottawa_carson_grove_carson_meadows_3022,3022,1190,245,0.205882353,190,0.159663866,525,0.441176471,0.193277311,0.109243697,0.361344538,0.037815126,0.021008403,0,0,0.533613445,0.147058824,0.4375,0.033613445,0.223300971,0.331932773,24.1,19000,7640,19120,13500,59.4,78.4,0.514563107,175,1190,1,295,1,660,1,230,1,39.6,38,230,290,0.734177215,45,25,0,0,430,130,40,325,0.273109244,100,0.084033613,90,0.6,45,0.3,20,0.133333333,0,0,0,0,55,0.268292683,0,0,0.776699029,0.1,635,75,40,325,0,110,30,0,55,0,0,0,0,550,0.06302521,0.033613445,0.273109244,0,0.092436975,0.025210084,0,0.046218487,0,0,0,0,0.462184874
ottawa_centrepointe_briargreen_3023,3023,630,95,0.150793651,135,0.214285714,305,0.484126984,0.142857143,0.087301587,0.333333333,0.047619048,0,0,0,0.595238095,0,0,0.079365079,0,0.253968254,41,11280,9400,15750,15400,44.4,60.4,0.770491803,0,625,1,115,1,420,1,95,1,39.4,33.6,90,120,0.705882353,30,0,0,0,210,55,50,0,0,0,0,65,0.684210526,15,0.157894737,0,0,0,0,0,0,25,0.208333333,0,0,0.950819672,0,375,0,175,55,0,60,0,0,0,0,0,0,0,255,0,0.277777778,0.087301587,0,0.095238095,0,0,0,0,0,0,0,0.404761905
ottawa_centretown_3024,3024,4945,365,0.073811931,1050,0.212335693,2695,0.544994944,0.166835187,0.05156724,0.284125379,0.037411527,0.018200202,0.014155713,0,0.429726997,0.067745197,0.276859504,0.048582996,0.148148148,0.593528817,27.1,16220,8850,15640,14060,48.2,69,0.618518519,335,4940,1,440,1,3680,1,825,1,41.3,36,825,285,0.57,185,90,70,0,1405,255,240,435,0.08805668,90,0.018218623,290,0.335260116,220,0.25433526,290,0.335260116,35,0.040462428,35,0.040462428,730,0.45482866,170,0.105919003,0.85,0.10982659,2125,205,565,600,50,260,115,70,140,60,0,0,35,2815,0.041456016,0.114256825,0.121334681,0.010111223,0.052578362,0.023255814,0.014155713,0.028311426,0.012133468,0,0,0.007077856,0.569261881
ottawa_chapel_hill_north_3025,3025,605,170,0.280991736,75,0.123966942,290,0.479338843,0.107438017,0.107438017,0.371900826,0,0,0,0,0.495867769,0.173553719,0.525,0.05785124,0.152542373,0.148760331,31,14550,14600,17800,19200,39.6,54,0.610169492,105,605,1,195,1,345,1,65,1,35.4,35.6,65,90,0.367346939,0,0,0,0,225,65,35,135,0.223140496,30,0.049586777,65,0.928571429,0,0,0,0,0,0,0,0,20,0.2,20,0.2,0.847457627,0,300,0,20,90,0,120,0,0,0,0,0,0,0,305,0,0.033057851,0.148760331,0,0.198347107,0,0,0,0,0,0,0,0.504132231
ottawa_chapel_hill_south_3026,3026,500,95,0.19,65,0.13,190,0.38,0.27,0.09,0.46,0.09,0,0.05,0,0.57,0.14,0.341463415,0.07,0.19047619,0.18,18.2,16800,10600,17600,17000,50,69,0.476190476,70,505,1,115,1,250,1,135,1,43.9,44,135,85,0.548387097,45,0,25,0,230,45,35,55,0.11,55,0.11,65,0.928571429,0,0,0,0,0,0,0,0,20,0.235294118,35,0.411764706,0.80952381,0,285,35,0,85,0,105,0,0,0,0,0,0,0,210,0.07,0,0.17,0,0.21,0,0,0,0,0,0,0,0.42
ottawa_chapman_mills_3027,3027,795,210,0.264150943,110,0.13836478,325,0.408805031,0.182389937,0.125786164,0.522012579,0,0,0,0,0.716981132,0.100628931,0.210526316,0.081761006,0.106060606,0.100628931,25,16000,9520,15300,13500,46.8,62.8,0.666666667,80,790,1,245,1,405,1,145,1,37,36.4,145,75,0.272727273,0,0,0,0,415,100,65,0,0,0,0,125,1,0,0,0,0,0,0,0,0,55,0.289473684,45,0.236842105,0.909090909,0,570,80,115,40,0,250,0,30,0,0,0,0,0,225,0.100628931,0.144654088,0.050314465,0,0.314465409,0,0.037735849,0,0,0,0,0,0.283018868
ottawa_city_view_3028,3028,775,150,0.193548387,170,0.219354839,345,0.44516129,0.116129032,0.090322581,0.219354839,0.051612903,0,0.032258065,0,0.548387097,0.04516129,0.25,0,0.152777778,0.193548387,18.9,11240,13050,13150,13300,42,49.6,0.638888889,35,770,1,175,1,510,1,90,1,33.1,27.8,90,90,0.473684211,40,0,25,0,170,70,0,50,0.064935065,0,0,95,0.542857143,75,0.428571429,0,0,0,0,0,0,30,0.142857143,35,0.166666667,0.833333333,0.142857143,425,50,115,85,0,90,0,0,0,0,0,0,0,345,0.064516129,0.148387097,0.109677419,0,0.116129032,0,0,0,0,0,0,0,0.44516129
