name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,305,10,0.03278688524590164,27.4,26.2,0,0,170,27600,110,30800,33,24400,32000,25,120,0.39344262295081966,175,0.5737704918032787,0,0,145,0.47540983606557374,10,0.03278688524590164,40,0.13114754098360656,0,0,0,0,0,0,0,0,305,1,1,305,0.45901639344262296,0.45901639344262296,140,0.8852459016393442,270,120,0.5714285714285714,25,0.20833333333333334,30,0.1935483870967742,120,0.7741935483870968,100,0.6451612903225806,40,0.42105263157894735,15,0.15789473684210525,45,0.8181818181818182,15,0.2727272727272727,0,0,0,0,0,0,0.2727272727272727,25,0.08196721311475409,55,0.18032786885245902
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,180,10,0.05555555555555555,35.4,32.4,0,0,155,33000,135,35500,20,26800,34500,12.8,0,0,155,0.8611111111111112,0,0,0,0,0,0,10,0.05555555555555555,0,0,0,0,0,0,0,0,180,1,1,180,0.4166666666666667,0.4166666666666667,75,0.8333333333333334,150,110,0.6470588235294118,10,0.09090909090909091,0,0,130,0.9629629629629629,115,0.8518518518518519,30,0.2857142857142857,10,0.09523809523809523,55,0.7333333333333333,15,0.2,0,0,0,0,0,0,0,10,0.05555555555555555,30,0.16666666666666666
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,115,0,0,31,35.6,0,0,80,42000,75,46000,15,33000,42000,2.6,25,0.21739130434782608,85,0.7391304347826086,0,0,0,0,10,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,115,1,1,115,0,0,0,0.9565217391304348,110,80,0.8888888888888888,0,0,0,0,85,1,75,0.8823529411764706,15,0.21428571428571427,10,0.14285714285714285,40,0.6666666666666666,0,0,15,0.25,0,0,10,0.16666666666666666,0,25,0.21739130434782608,0,0
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,640,25,0.0390625,29.7,31.4,45,0.0703125,465,30500,385,24000,37.6,23400,24000,23.4,175,0.2734375,445,0.6953125,25,0.0390625,100,0.15625,45,0.0703125,40,0.0625,0,0,0,0,0,0,0,0,645,1,1,645,0.421875,0.4186046511627907,270,0.9534883720930233,615,350,0.7291666666666666,75,0.21428571428571427,85,0.22666666666666666,295,0.7866666666666666,250,0.6666666666666666,55,0.2037037037037037,30,0.1111111111111111,135,0.6585365853658537,50,0.24390243902439024,15,0.07317073170731707,0,0,0,0,0.12195121951219512,155,0.2421875,80,0.125
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,230,10,0.043478260869565216,32.8,32.8,45,0.1956521739130435,190,55200,175,73500,7.4,47600,66000,5.8,25,0.1111111111111111,195,0.8666666666666667,0,0,55,0.24444444444444444,0,0,10,0.044444444444444446,0,0,0,0,0,0,0,0,230,1,1,230,0.2391304347826087,0.2391304347826087,55,0.7391304347826086,170,175,0.8333333333333334,10,0.05714285714285714,10,0.05405405405405406,175,0.9459459459459459,165,0.8918918918918919,100,0.625,10,0.0625,25,0.38461538461538464,15,0.23076923076923078,15,0.23076923076923078,0,0,0,0,0.15384615384615385,10,0.044444444444444446,20,0.08695652173913043
ottawa_ons2022_horton_3708_00000_5_3_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,185,0,0,30.3,29.4,0,0,135,31600,100,26400,40,25600,24400,30,35,0.1891891891891892,145,0.7837837837837838,0,0,35,0.1891891891891892,10,0.05405405405405406,10,0.05405405405405406,0,0,0,0,0,0,0,0,185,1,1,185,0.43243243243243246,0.43243243243243246,80,0.918918918918919,170,95,0.59375,20,0.21052631578947367,25,0.19230769230769232,105,0.8076923076923077,75,0.5769230769230769,20,0.26666666666666666,10,0.13333333333333333,40,0.7272727272727273,15,0.2727272727272727,0,0,0,0,0,0,0,10,0.05405405405405406,30,0.16216216216216217
ottawa_ons2022_industrial_east_3057_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_iris_3058_00000_2_9_percent,345,0,0,30.7,30.2,30,0.08695652173913043,245,33200,215,34000,19.6,26000,31400,13.2,70,0.2028985507246377,270,0.782608695652174,0,0,100,0.2898550724637681,25,0.07246376811594203,10,0.028985507246376812,0,0,0,0,0,0,0,0,350,1,1,350,0.2608695652173913,0.2571428571428571,90,0.8,280,235,0.8103448275862069,45,0.19148936170212766,0,0,230,0.9787234042553191,205,0.8723404255319149,35,0.175,0,0,115,0.71875,15,0.09375,25,0.15625,0,0,0,0,0,60,0.17391304347826086,40,0.11594202898550725
ottawa_ons2022_island_park_wellington_village_3059_00000_1_9_percent,55,0,0,34.5,36.4,0,0,50,920000,45,NA,NA,920000,NA,NA,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,1,55,0,0,0,0.18181818181818182,10,50,0.9090909090909091,0,0,0,0,50,1,50,1,35,0.7777777777777778,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_kanata_lakes_3060_00000_2_3_percent,1380,110,0.07971014492753623,33.3,34.8,60,0.043478260869565216,895,46400,805,56600,10,40800,52000,5.3,395,0.2851985559566787,875,0.631768953068592,105,0.07581227436823104,250,0.18050541516245489,25,0.018050541516245487,130,0.09386281588447654,0,0,0,0,0,0,0,0,1380,1,1,1380,0.07608695652173914,0.07608695652173914,105,0.8623188405797102,1190,725,0.7073170731707317,80,0.1103448275862069,20,0.023809523809523808,815,0.9702380952380952,765,0.9107142857142857,430,0.6666666666666666,40,0.06201550387596899,165,0.868421052631579,15,0.07894736842105263,0,0,0,0,0,0,0.10526315789473684,25,0.018050541516245487,80,0.057971014492753624
ottawa_ons2022_katimavik_hazeldean_3061_00000_1_7_percent,475,20,0.042105263157894736,30.9,33.2,0,0,315,45200,275,52000,15.2,38400,46800,10.2,150,0.3157894736842105,305,0.6421052631578947,0,0,105,0.22105263157894736,0,0,35,0.07368421052631578,0,0,0,0,0,0,0,0,475,1,1,475,0.24210526315789474,0.24210526315789474,115,0.7684210526315789,365,230,0.6571428571428571,20,0.08695652173913043,35,0.11864406779661017,265,0.8983050847457628,245,0.8305084745762712,105,0.4883720930232558,20,0.09302325581395349,95,0.9047619047619048,0,0,10,0.09523809523809523,0,0,0,0,0,15,0.031578947368421054,40,0.08421052631578947
ottawa_ons2022_killaloe_hagarty_and_richards_3709_00000_5_3_percent,15,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,15,0,0,0,0.6666666666666666,10,10,1,0,0,0,0,15,1,15,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_kinburn_3062_00000_4_8_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_lanark_highlands_3404_00000_7_3_percent,50,0,0,32,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,50,0,0,0,0,0,45,0.8181818181818182,0,0,0,0,25,1,25,1,15,0.375,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,15,0.3
ottawa_ons2022_laurentian_3063_00000_1_7_percent,365,10,0.0273972602739726,31.2,32,30,0.0821917808219178,250,39600,230,42400,16.4,34800,39200,6.8,90,0.25,270,0.75,0,0,60,0.16666666666666666,10,0.027777777777777776,15,0.041666666666666664,0,0,0,0,0,0,0,0,360,1,1,360,0,0,0,0.7361111111111112,265,225,0.7758620689655172,30,0.13333333333333333,0,0,250,1,215,0.86,100,0.5128205128205128,15,0.07692307692307693,45,0.5,25,0.2777777777777778,10,0.1111111111111111,0,0,0,0,0,35,0.09722222222222222,30,0.0821917808219178
ottawa_ons2022_laurentian_hills_3710_00000_3_6_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_laurentian_valley_3711_00000_1_9_percent,20,0,0,34,NA,0,0,20,24000,20,12000,60,28000,28000,16,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,20,0,0,0,0.75,15,20,1,0,0,0,0,15,1,15,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_lebreton_development_3064_00999_20_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_ledbury_heron_gate_ridgemont_3065_00000_6_2_percent,1900,20,0.010526315789473684,29,30.4,90,0.04736842105263158,1360,31280,1100,25160,39,23400,23800,28.3,495,0.26052631578947366,1385,0.7289473684210527,15,0.007894736842105263,425,0.2236842105263158,195,0.10263157894736842,130,0.06842105263157895,0,0,0,0,0,0,0,0,1895,1,1,1895,0.5684210526315789,0.5699208443271768,1080,0.9445910290237467,1790,1020,0.6845637583892618,130,0.12745098039215685,255,0.21888412017167383,910,0.7811158798283262,770,0.6609442060085837,145,0.16292134831460675,180,0.20224719101123595,415,0.5684931506849316,255,0.3493150684931507,25,0.03424657534246575,10,0.0136986301369863,20,0.0273972602739726,0.0958904109589041,285,0.15,305,0.16052631578947368
ottawa_ons2022_leslie_park_bruce_farm_3066_00000_3_8_percent,130,10,0.07692307692307693,30.8,28,10,0.07692307692307693,95,36000,75,44000,18,33500,44000,9.5,35,0.2692307692307692,85,0.6538461538461539,0,0,45,0.34615384615384615,10,0.07692307692307693,15,0.11538461538461539,0,0,0,0,0,0,0,0,130,1,1,130,0.5384615384615384,0.5384615384615384,70,0.8076923076923077,105,60,0.5454545454545454,20,0.3333333333333333,0,0,75,1,40,0.5333333333333333,25,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.11538461538461539,30,0.23076923076923078
ottawa_ons2022_lowertown_east_3067_00000_6_5_percent,380,10,0.02631578947368421,30,31.6,75,0.19736842105263158,265,32800,220,30400,28.4,24200,25000,20,95,0.25,275,0.7236842105263158,0,0,165,0.4342105263157895,65,0.17105263157894737,20,0.05263157894736842,0,0,0,0,0,0,0,0,380,1,1,380,0.3026315789473684,0.3026315789473684,115,0.8026315789473685,305,225,0.7258064516129032,45,0.2,25,0.1,220,0.88,215,0.86,85,0.4857142857142857,25,0.14285714285714285,50,0.5882352941176471,20,0.23529411764705882,15,0.17647058823529413,0,0,0,0,0.11764705882352941,105,0.27631578947368424,50,0.13157894736842105
ottawa_ons2022_lowertown_west_3068_00000_6_2_percent,215,0,0,34.2,33.6,70,0.32558139534883723,170,42400,160,42400,16,34500,39500,6,30,0.13953488372093023,185,0.8604651162790697,0,0,55,0.2558139534883721,10,0.046511627906976744,0,0,0,0,0,0,0,0,0,0,220,1,1,220,0.11627906976744186,0.11363636363636363,25,0.7954545454545454,175,185,0.925,30,0.16216216216216217,0,0,185,1,160,0.8648648648648649,75,0.4838709677419355,10,0.06451612903225806,40,0.47058823529411764,15,0.17647058823529413,20,0.23529411764705882,0,0,10,0.11764705882352941,0,40,0.18604651162790697,15,0.06976744186046512
ottawa_ons2022_madawaska_valley_3712_00000_7_7_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,10,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,10,1,10,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_manor_park_3069_00000_2_5_percent,495,35,0.0707070707070707,34.6,34.8,25,0.050505050505050504,350,30000,290,27000,31.6,22300,25800,21.2,125,0.25252525252525254,335,0.6767676767676768,35,0.0707070707070707,170,0.3434343434343434,30,0.06060606060606061,30,0.06060606060606061,0,0,0,0,0,0,0,0,490,1,1,490,0.40404040404040403,0.40816326530612246,200,0.8877551020408163,435,255,0.6538461538461539,15,0.058823529411764705,60,0.1875,255,0.796875,235,0.734375,55,0.22916666666666666,35,0.14583333333333334,110,0.5789473684210527,65,0.34210526315789475,0,0,0,0,10,0.05263157894736842,0.10526315789473684,70,0.1414141414141414,35,0.0707070707070707
ottawa_ons2022_manotick_3070_00000_1_7_percent,85,0,0,33.6,37.2,0,0,60,60000,50,84000,11,74000,120000,3.6,0,0,60,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,1,85,0,0,0,0.4117647058823529,35,55,0.8461538461538461,0,0,10,0.2,40,0.8,40,0.8,15,0.3,15,0.3,30,1,0,0,0,0,0,0,0,0,0,0,0,10,0.11764705882352941
ottawa_ons2022_marlborough_3071_00000_2_8_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_mc_nab_braeside_3713_00000_3_0_percent,15,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,10,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,10,1,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,35,0,0,38,42.8,0,0,25,40000,0,NA,NA,38000,NA,NA,0,0,20,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,40,0.5714285714285714,0.5,20,0.5,20,25,1,0,0,0,0,25,1,25,1,10,0.5,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_metcalfe_3073_00000_1_7_percent,50,0,0,27.6,24.2,0,0,35,60000,0,NA,8,52000,NA,2.4,0,0,35,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,50,0,0,0,0.5,25,15,0.42857142857142855,0,0,0,0,25,1,20,0.8,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,10,0.2
ottawa_ons2022_mississippi_mills_3405_00000_3_5_percent,140,0,0,33.6,36.4,0,0,95,44000,80,50000,24,38500,44000,12,35,0.25,95,0.6785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,1,140,0.32142857142857145,0.32142857142857145,45,0.5714285714285714,80,80,0.7272727272727273,0,0,15,0.15,85,0.85,65,0.65,35,0.4375,20,0.25,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_montague_3406_00000_0_5_percent,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,10,0,0,0,0,0,0,NA,0,NA,0,0,10,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_munster_ashton_3075_00000_0_8_percent,25,10,0.4,54,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,10,0.4,0,0,0,0,0,0,0,0,20,1,1,20,0,0,0,0,0,10,0.4,0,0,0,0,15,1,15,1,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_richmond_3074_00000_1_6_percent,85,0,0,25.6,34,0,0,45,42000,40,46000,15,34000,34000,8,40,0.4444444444444444,50,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,1,90,0.23529411764705882,0.2222222222222222,20,0.3333333333333333,30,40,0.8888888888888888,0,0,0,0,45,1,35,0.7777777777777778,15,0.375,10,0.25,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_navan_sarsfield_3076_00000_3_3_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_new_edinburgh_3077_00000_3_6_percent,125,30,0.24,40.4,37.6,0,0,100,86000,75,160000,3.8,61000,112000,2.8,20,0.16,75,0.6,30,0.24,25,0.2,0,0,25,0.2,0,0,0,0,0,0,0,0,130,1,1,130,0.08,0.07692307692307693,10,0.5384615384615384,70,60,0.5,10,0.16666666666666666,0,0,65,1,60,0.9230769230769231,30,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,10,0.4,0,20,0.16,25,0.2
ottawa_ons2022_north_algona_wilberforce_3714_00000_3_7_percent,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA
ottawa_ons2022_north_dundas_3803_00000_1_5_percent,30,0,0,38,38,0,0,25,60000,20,80000,4,56000,85000,2,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,30,0,0,0,0.3333333333333333,10,20,0.6666666666666666,0,0,0,0,25,1,20,0.8,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_glengarry_3804_00000_2_2_percent,20,0,0,40,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,20,0,0,0,0,0,15,1,0,0,0,0,15,1,15,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ottawa_ons2022_north_gower_kars_3078_00000_0_9_percent,25,0,0,42,NA,0,0,20,60000,20,80000,NA,38000,60000,5,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,30,0,0,0,0.3333333333333333,10,10,0.4,0,0,0,0,20,1,15,0.75,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_grenville_3501_00000_2_2_percent,60,0,0,41,38.4,0,0,50,46000,45,66000,4,52000,66000,8,0,0,55,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,1,55,0,0,0,0.2727272727272727,15,50,0.8333333333333334,0,0,0,0,55,1,55,1,15,0.3,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_north_stormont_3805_00000_1_7_percent,45,0,0,29.2,34,0,0,35,34000,35,30000,24,38000,44000,5,0,0,30,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,1,45,0.3333333333333333,0.3333333333333333,15,0.6666666666666666,30,25,0.7142857142857143,0,0,10,0.3333333333333333,30,1,20,0.6666666666666666,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0
ottawa_ons2022_old_barrhaven_east_3079_00000_2_0_percent,1340,65,0.048507462686567165,30.8,31.4,20,0.014925373134328358,925,31000,770,30450,26.3,23560,26900,18.2,380,0.2846441947565543,885,0.6629213483146067,65,0.04868913857677903,270,0.20224719101123595,10,0.007462686567164179,110,0.08208955223880597,0,0,0,0,0,0,0,0,1335,1,1,1335,0.34328358208955223,0.3445692883895131,460,0.9063670411985019,1210,650,0.6280193236714976,80,0.12307692307692308,80,0.10457516339869281,685,0.8954248366013072,590,0.7712418300653595,225,0.39473684210526316,90,0.15789473684210525,275,0.8088235294117647,40,0.11764705882352941,10,0.029411764705882353,0,0,10,0.029411764705882353,0.07352941176470588,55,0.041044776119402986,205,0.15298507462686567
ottawa_ons2022_old_barrhaven_west_3080_00000_1_1_percent,705,65,0.09219858156028368,34.2,33.6,15,0.02127659574468085,495,40000,445,44800,13.6,33800,38600,9.9,170,0.24113475177304963,465,0.6595744680851063,65,0.09219858156028368,105,0.14893617021276595,35,0.04964539007092199,70,0.09929078014184398,0,0,0,0,0,0,0,0,700,1,1,700,0.1347517730496454,0.1357142857142857,95,0.9142857142857143,640,395,0.7053571428571429,70,0.17721518987341772,30,0.07058823529411765,395,0.9294117647058824,350,0.8235294117647058,150,0.47619047619047616,45,0.14285714285714285,135,0.7941176470588235,20,0.11764705882352941,10,0.058823529411764705,0,0,0,0,0.058823529411764705,65,0.09219858156028368,65,0.09219858156028368
ottawa_ons2022_old_hunt_club_3081_00000_2_4_percent,950,30,0.031578947368421054,31.2,30,35,0.03684210526315789,675,32400,575,28300,32.8,26200,27700,16.2,260,0.2736842105263158,660,0.6947368421052632,30,0.031578947368421054,210,0.22105263157894736,65,0.06842105263157895,45,0.04736842105263158,0.010582010582010581,10,0.010582010582010581,10,0,0,0,0,945,1,1,945,0.4473684210526316,0.4497354497354497,425,0.9047619047619048,855,485,0.6466666666666666,85,0.17525773195876287,60,0.11428571428571428,465,0.8857142857142857,370,0.7047619047619048,80,0.20253164556962025,55,0.13924050632911392,195,0.609375,90,0.28125,15,0.046875,10,0.03125,10,0.03125,0.078125,115,0.12105263157894737,200,0.21052631578947367
ottawa_ons2022_old_ottawa_east_3082_00000_4_2_percent,440,10,0.022727272727272728,31.5,31.4,45,0.10227272727272728,345,37200,320,37200,18.8,30500,34400,9.6,55,0.125,380,0.8636363636363636,0,0,80,0.18181818181818182,25,0.056818181818181816,15,0.03409090909090909,0,0,0,0,0,0,0,0,445,1,1,445,0.2159090909090909,0.21348314606741572,95,0.8314606741573034,370,315,0.8076923076923077,35,0.1111111111111111,10,0.027777777777777776,350,0.9722222222222222,340,0.9444444444444444,135,0.48214285714285715,15,0.05357142857142857,75,0.5172413793103449,55,0.3793103448275862,10,0.06896551724137931,0,0,0,0,0.06896551724137931,30,0.06818181818181818,20,0.045454545454545456
