name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,1880,600,0.3191489361702128,50.6,50,235,0.125,1700,44080,1500,45080,22.2,41360,46520,16.5,230,0.12234042553191489,60,0.031914893617021274,0,0,0,0,0,0,0,0,0.648,1215,1025,0.5774647887323944,140,0.13658536585365855,105,0.1,940,0.8952380952380953,785,0.7476190476190476,330,0.3728813559322034,50,0.05649717514124294,0.04504504504504504,75,0.0398936170212766,125,0.06648936170212766
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,6770,1245,0.18389955686853768,48.3,48.8,300,0.04431314623338257,6210,55200,5610,67000,11.8,52350,66900,7.8,520,0.07675276752767528,255,0.037638376383763834,0,0,0,0,0,0,0,0,0.647970479704797,4390,4550,0.7098283931357254,410,0.09010989010989011,150,0.03164556962025317,4590,0.9683544303797469,4085,0.8618143459915611,2055,0.4957780458383595,220,0.05307599517490953,0.05060240963855422,315,0.04649446494464945,425,0.06277695716395865
ottawa_ons2022_britannia_3015_00000_4_2_percent,2600,645,0.24807692307692308,47.6,46.8,510,0.19615384615384615,2295,40080,1855,41120,27.2,35800,39560,21,500,0.19230769230769232,90,0.03461538461538462,0,0,0,0,0,0,0,0,0.649325626204239,1685,1350,0.5567010309278351,230,0.17037037037037037,195,0.12956810631229235,1310,0.8704318936877077,1080,0.717607973421927,405,0.3632286995515695,110,0.09865470852017937,0.06428571428571428,325,0.125,275,0.10576923076923077
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,5690,760,0.1335676625659051,45.5,46.4,225,0.03954305799648506,5155,55150,4675,66900,10.5,51700,65600,6.7,270,0.04745166959578207,220,0.03866432337434095,0,0,0,0,0,0,0,0,0.8031634446397188,4570,3895,0.7328316086547507,375,0.0962772785622593,75,0.017942583732057416,4105,0.9820574162679426,3645,0.8720095693779905,1930,0.5475177304964539,205,0.05815602836879433,0.06349206349206349,235,0.04130052724077329,380,0.06678383128295255
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,90,60,0.6666666666666666,68,72,35,0.3888888888888889,90,26000,70,12800,64,26000,17000,52,30,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,15,25,0.2777777777777778,10,0.4,0,0,30,1,20,0.6666666666666666,15,1,0,0,NA,0,0,0,0
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,2560,360,0.140625,46.7,47.6,125,0.048828125,2370,52750,2165,59750,13.2,48640,58200,9.1,130,0.050682261208576995,50,0.01949317738791423,0,0,0,0,0,0,0,0,0.78125,2000,1855,0.7618069815195072,180,0.09703504043126684,105,0.05630026809651475,1765,0.9463806970509383,1570,0.8418230563002681,685,0.408955223880597,115,0.06865671641791045,0.10824742268041238,555,0.21637426900584794,210,0.08203125
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,2450,730,0.2979591836734694,51.4,52.4,335,0.13673469387755102,2300,46240,2030,49760,19.8,42320,49520,14,275,0.11224489795918367,185,0.07551020408163266,0,0,0,0,0,0,0,0,0.6441717791411042,1575,1365,0.5783898305084746,180,0.13186813186813187,135,0.09278350515463918,1325,0.9106529209621993,1145,0.7869415807560137,420,0.35443037974683544,130,0.10970464135021098,0.034482758620689655,85,0.03469387755102041,180,0.07346938775510205
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,915,335,0.366120218579235,55.4,57.2,130,0.14207650273224043,840,43100,750,42800,23.1,43200,45800,16.9,55,0.06043956043956044,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,350,500,0.5747126436781609,35,0.07,15,0.02857142857142857,510,0.9714285714285714,400,0.7619047619047619,160,0.34408602150537637,20,0.043010752688172046,0.05,15,0.016483516483516484,10,0.01092896174863388
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,4925,885,0.17969543147208122,45.6,45.6,750,0.15228426395939088,4390,38800,3530,41680,26.4,35960,41840,18.8,1095,0.22233502538071065,330,0.06700507614213198,0.0020304568527918783,10,0,0,0,0,0,0,0.7939086294416243,3910,2790,0.6071817192600653,405,0.14516129032258066,515,0.15944272445820434,2720,0.8421052631578947,2175,0.673374613003096,710,0.2976939203354298,320,0.13417190775681342,0.036036036036036036,445,0.09035532994923857,480,0.09746192893401015
ottawa_ons2022_carp_3021_00000_1_8_percent,920,250,0.2717391304347826,53.4,52.8,55,0.059782608695652176,890,80200,825,106200,6.1,69200,91600,5.4,65,0.07065217391304347,40,0.043478260869565216,0,0,0,0,0,0,0,0,0.4673913043478261,430,625,0.6906077348066298,35,0.056,0,0,580,0.9914529914529915,550,0.9401709401709402,310,0.5299145299145299,35,0.05982905982905983,0.037037037037037035,15,0.016304347826086956,70,0.07608695652173914
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,3000,620,0.20666666666666667,47.7,48.8,310,0.10333333333333333,2670,42560,2280,44280,23.3,39160,43640,16.8,435,0.145,110,0.03666666666666667,0,0,0,0,0,0,0,0,0.7920133111480865,2380,1765,0.6326164874551972,165,0.09348441926345609,185,0.09840425531914894,1700,0.9042553191489362,1390,0.7393617021276596,565,0.3542319749216301,125,0.07836990595611286,0.07281553398058252,600,0.2,285,0.095
ottawa_ons2022_casselman_3602_00000_2_7_percent,220,30,0.13636363636363635,46.6,46.8,10,0.045454545454545456,205,44000,165,46000,25.2,40800,44400,15.4,0,0,10,0.045454545454545456,0,0,0,0,0,0,0,0,0.6590909090909091,145,165,0.7674418604651163,25,0.15151515151515152,0,0,165,0.9705882352941176,125,0.7352941176470589,50,0.35714285714285715,10,0.07142857142857142,0,50,0.22727272727272727,20,0.09090909090909091
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,2580,700,0.2713178294573643,51.5,53.2,215,0.08333333333333333,2380,53000,2195,61700,13.9,50640,60950,9.3,205,0.07930367504835589,115,0.04448742746615087,0,0,0,0,0,0,0,0,0.6673114119922631,1725,1580,0.6422764227642277,210,0.13291139240506328,50,0.03164556962025317,1530,0.9683544303797469,1385,0.8765822784810127,560,0.41025641025641024,115,0.08424908424908426,0.044585987261146494,65,0.025145067698259187,175,0.06782945736434108
ottawa_ons2022_centretown_3024_00000_5_7_percent,7210,1590,0.22052704576976423,47.8,44.8,2715,0.3765603328710125,6910,53600,6015,67200,12.8,46560,58750,9.7,1400,0.1941747572815534,305,0.04230235783633842,0,0,0,0,0,0,0,0,0.6373092926490985,4595,4675,0.6589147286821705,500,0.10695187165775401,335,0.06754032258064516,4625,0.9324596774193549,4115,0.8296370967741935,2340,0.5598086124401914,145,0.034688995215311005,0.03899721448467967,610,0.08460471567267684,545,0.07558945908460471
ottawa_ons2022_champlain_3603_00000_2_8_percent,510,185,0.3627450980392157,56,56.8,85,0.16666666666666666,475,40800,430,43000,20.8,45800,52400,13.9,85,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0.27450980392156865,140,260,0.5360824742268041,10,0.038461538461538464,10,0.037037037037037035,260,0.9629629629629629,210,0.7777777777777778,55,0.21568627450980393,60,0.23529411764705882,0.23076923076923078,80,0.1568627450980392,40,0.0784313725490196
ottawa_ons2022_chapel_hill_north_3025_00000_1_4_percent,2645,595,0.22495274102079396,48.6,49.6,150,0.05671077504725898,2395,50320,2155,56650,16.4,46920,56700,12.1,230,0.08695652173913043,75,0.02835538752362949,0,0,0,0,0,0,0,0,0.7448015122873346,1970,1495,0.6064908722109533,140,0.09364548494983277,135,0.08035714285714286,1550,0.9226190476190477,1335,0.7946428571428571,495,0.36666666666666664,130,0.0962962962962963,0.08383233532934131,520,0.19659735349716445,185,0.06994328922495274
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,4090,595,0.14547677261613692,46.4,46.8,125,0.030562347188264057,3770,52250,3415,60650,13.2,47840,58650,7.8,235,0.05745721271393643,100,0.02444987775061125,0,0,0,0,0,0,0,0,0.824969400244798,3370,2950,0.7573812580231065,235,0.07966101694915254,145,0.047933884297520664,2875,0.9504132231404959,2480,0.8198347107438017,1115,0.4114391143911439,315,0.11623616236162361,0.05379746835443038,680,0.16625916870415647,270,0.06601466992665037
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,5330,790,0.14821763602251406,46.3,47.6,125,0.02345215759849906,4895,46960,4195,54600,15.6,42320,52300,9.9,415,0.07786116322701689,430,0.08067542213883677,0,0,0,0,0,0,0,0,0.8799249530956847,4690,3535,0.6986166007905138,425,0.12022630834512023,275,0.07152145643693109,3570,0.9284785435630689,3125,0.812743823146944,1240,0.3987138263665595,295,0.09485530546623794,0.05913978494623656,145,0.027204502814258912,425,0.07973733583489681
ottawa_ons2022_city_view_3028_00000_4_8_percent,1265,335,0.2648221343873518,50.4,49.2,155,0.1225296442687747,1200,47600,1085,54900,17.5,42700,48400,13.7,170,0.13438735177865613,35,0.02766798418972332,0,0,0,0,0,0,0,0,0.6299212598425197,800,750,0.6147540983606558,65,0.08666666666666667,75,0.09202453987730061,745,0.9141104294478528,590,0.7239263803680982,245,0.3602941176470588,65,0.09558823529411764,0.12643678160919541,35,0.02766798418972332,70,0.05533596837944664
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,895,235,0.26256983240223464,50.7,50,190,0.2122905027932961,860,72000,830,88200,8,65200,85600,5.8,55,0.061452513966480445,10,0.0111731843575419,0,0,0,0,0,0,0,0,0.49162011173184356,440,580,0.6590909090909091,55,0.09482758620689655,15,0.02608695652173913,560,0.9739130434782609,520,0.9043478260869565,320,0.6095238095238096,20,0.0380952380952381,0.05,35,0.03910614525139665,80,0.0893854748603352
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,1585,295,0.1861198738170347,46.5,46.8,65,0.04100946372239748,1445,44800,1330,45680,19.2,41480,46840,13.3,110,0.06918238993710692,20,0.012578616352201259,0,0,0,0,0,0,0,0,0.6069182389937107,965,1020,0.6891891891891891,100,0.09803921568627451,55,0.05092592592592592,1020,0.9444444444444444,845,0.7824074074074074,295,0.3224043715846995,105,0.11475409836065574,0.088,360,0.22641509433962265,105,0.06624605678233439
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,165,60,0.36363636363636365,58.6,55.6,25,0.15151515151515152,170,48800,155,57000,15.2,49600,56000,11.6,25,0.15151515151515152,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,40,80,0.48484848484848486,10,0.125,0,0,100,0.9523809523809523,85,0.8095238095238095,35,0.4666666666666667,20,0.26666666666666666,0,0,0,0,0
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,2400,870,0.3625,54.6,56.4,240,0.1,2235,48320,1990,52550,18.7,46160,52700,14,230,0.09563409563409564,50,0.02079002079002079,0,0,0,0,0,0,0,0,0.6528066528066528,1570,1235,0.5311827956989247,150,0.1214574898785425,90,0.06870229007633588,1220,0.9312977099236641,1075,0.8206106870229007,430,0.39814814814814814,120,0.1111111111111111,0.0859375,425,0.17671517671517672,145,0.06041666666666667
ottawa_ons2022_corkery_3033_00000_2_5_percent,410,95,0.23170731707317074,55.8,58.8,15,0.036585365853658534,400,52400,365,61200,14.3,51800,62400,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0.3614457831325301,150,280,0.6829268292682927,25,0.08928571428571429,25,0.08620689655172414,265,0.9137931034482759,200,0.6896551724137931,115,0.45098039215686275,40,0.1568627450980392,0,0,0,25,0.06097560975609756
ottawa_ons2022_cornwall_3802_00000_2_5_percent,3885,1135,0.29214929214929214,50.8,50.4,540,0.138996138996139,3555,36320,2910,34920,30.8,33800,35640,23.7,725,0.1866151866151866,135,0.03474903474903475,0.007722007722007722,30,0.007722007722007722,30,0,0,0,0,0.6177606177606177,2400,1930,0.5266030013642565,265,0.13730569948186527,365,0.15869565217391304,1930,0.8391304347826087,1395,0.6065217391304348,205,0.12312312312312312,220,0.13213213213213212,0.0859106529209622,190,0.0489060489060489,225,0.05791505791505792
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,2545,600,0.2357563850687623,46,46.8,170,0.06679764243614932,2130,42720,1740,46400,24.4,40480,47000,19.3,395,0.15520628683693516,120,0.047151277013752456,0,0,0,0,0,0,0,0,0.7288801571709234,1855,1170,0.5211581291759465,145,0.12393162393162394,275,0.20220588235294118,1085,0.7977941176470589,880,0.6470588235294118,355,0.3480392156862745,135,0.1323529411764706,0.03816793893129771,130,0.05108055009823183,280,0.1100196463654224
