name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_oeycfc_47_riverside_south_00000_0_7_percent,695,95,0.1366906474820144,39.8,40.4,20,0.02877697841726619,540,52600,485,64400,8.7,50600,64000,3.3,150,0.2158273381294964,450,0.6474820143884892,95,0.1366906474820144,35,0.050359712230215826,0,0,60,0.08571428571428572,0,0,0,0,0,0,0,0,450,0.6428571428571429,0.1,70,0.014388489208633094,0.023255813953488372,10,1,700,390,0.6666666666666666,35,0.08974358974358974,15,0.0379746835443038,375,0.9493670886075949,355,0.8987341772151899,225,0.6338028169014085,25,0.07042253521126761,115,0.8846153846153846,10,0.07692307692307693,0,0,0,0,0,0,0.07692307692307693,0,0,105,0.1510791366906475
ottawa_oeycfc_27_hawthorne_meadows_riverview_00000_4_9_percent,790,65,0.08227848101265822,33.5,27,155,0.1962025316455696,675,30150,570,34600,15.1,26550,32000,8.1,60,0.0759493670886076,665,0.8417721518987342,65,0.08227848101265822,310,0.3924050632911392,0,0,60,0.07643312101910828,0,0,0,0,0,0,0,0,320,0.40764331210191085,0.07643312101910828,60,0,0,0,1,785,355,0.48299319727891155,50,0.14084507042253522,0,0,400,1,345,0.8625,125,0.4098360655737705,0,0,130,0.7647058823529411,20,0.11764705882352941,25,0.14705882352941177,0,0,0,0,0,0,0,270,0.34177215189873417
ottawa_oeycfc_48_south_march_00000_1_0_percent,1425,120,0.08421052631578947,36.3,37.2,45,0.031578947368421054,1055,56100,1000,67600,6.6,51900,65800,4,375,0.2631578947368421,930,0.6526315789473685,120,0.08421052631578947,95,0.06666666666666667,0,0,125,0.08771929824561403,0,0,0,0,0,0,0,0,900,0.631578947368421,0.15789473684210525,225,0,0,0,1,1425,750,0.6696428571428571,55,0.07333333333333333,0,0,780,0.9936305732484076,735,0.9363057324840764,485,0.697841726618705,15,0.02158273381294964,185,0.9024390243902439,0,0,10,0.04878048780487805,0,0,0,0,0.04878048780487805,10,0.007017543859649123,210,0.14736842105263157
ottawa_oeycfc_49_stittsville_00000_1_2_percent,1650,165,0.1,38,36.8,105,0.06363636363636363,1320,49680,1195,60100,9.2,46640,58400,5.5,345,0.20909090909090908,1135,0.6878787878787879,165,0.1,90,0.05454545454545454,0,0,135,0.08181818181818182,0,0,0,0,0,0,0,0,965,0.5848484848484848,0.10303030303030303,170,0,0,0,1,1650,980,0.725925925925926,90,0.09183673469387756,15,0.014634146341463415,1010,0.9853658536585366,930,0.9073170731707317,590,0.6629213483146067,30,0.033707865168539325,280,0.9333333333333333,10,0.03333333333333333,10,0.03333333333333333,0,0,0,0,0.06666666666666667,15,0.00909090909090909,155,0.09393939393939393
ottawa_oeycfc_38_ottawa_east_sandy_hill_00000_7_6_percent,1070,90,0.08411214953271028,31,25,210,0.19626168224299065,910,27550,785,32000,13.9,22160,28950,7.3,60,0.056074766355140186,920,0.8598130841121495,90,0.08411214953271028,565,0.5280373831775701,0,0,45,0.04225352112676056,0,0,0,0,0,0,0,0,300,0.28169014084507044,0.07042253521126761,75,0,0,0,1,1065,470,0.46534653465346537,75,0.1595744680851064,0,0,440,0.9887640449438202,395,0.8876404494382022,205,0.5189873417721519,0,0,75,0.40540540540540543,60,0.32432432432432434,25,0.13513513513513514,25,0.13513513513513514,0,0,0.10810810810810811,20,0.018779342723004695,480,0.4485981308411215
ottawa_chrc_13_western_ottawa_community_resource_centre_00000_1_8_percent,11475,1320,0.11503267973856209,38.7,40,455,0.03965141612200436,8680,56050,8045,69500,7.7,53000,68200,4.9,2780,0.24226579520697167,7380,0.6431372549019608,1325,0.11546840958605664,815,0.0710239651416122,10,8.714596949891067e-4,1080,0.09411764705882353,0,0,0,0,0,0,0,0,7185,0.6261437908496732,0.10806100217864924,1240,0.006535947712418301,0.01107011070110701,75,1,11475,6115,0.663232104121475,465,0.07604251839738348,130,0.02017067494181536,6315,0.9798293250581847,5900,0.9154383242823895,3565,0.6315323294951284,165,0.029229406554472984,1795,0.8842364532019704,140,0.06896551724137931,60,0.029556650246305417,0,0,35,0.017241379310344827,0.06157635467980296,85,0.007407407407407408,1455,0.12679738562091503
ottawa_chrc_7_pinecrest_queensway_community_health_centre_00000_3_4_percent,1365,275,0.20146520146520147,43.5,44,150,0.10989010989010989,1115,45800,1020,51700,13.2,43800,52200,9,220,0.16117216117216118,860,0.63003663003663,280,0.20512820512820512,230,0.1684981684981685,0,0,160,0.11721611721611722,0,0,0,0,0,0,0,0,785,0.575091575091575,0.054945054945054944,75,0.03663003663003663,0.07407407407407407,50,1,1365,710,0.5892116182572614,70,0.09859154929577464,65,0.08783783783783784,675,0.9121621621621622,580,0.7837837837837838,290,0.4566929133858268,20,0.031496062992125984,265,0.7681159420289855,50,0.14492753623188406,25,0.07246376811594203,0,0,10,0.028985507246376812,0.057971014492753624,10,0.007326007326007326,185,0.13553113553113552
ottawa_chrc_1_carlington_community_and_health_services_00000_4_1_percent,2300,420,0.1826086956521739,41,38,325,0.14130434782608695,1825,44400,1610,58050,12,46200,60300,8,370,0.1608695652173913,1505,0.6543478260869565,420,0.1826086956521739,605,0.26304347826086955,0,0,320,0.1391304347826087,0,0,0,0,0,0,0,0,1250,0.5434782608695652,0.05,115,0.02608695652173913,0.05504587155963303,60,1,2300,1085,0.543859649122807,130,0.11981566820276497,60,0.0502092050209205,1135,0.9497907949790795,1040,0.8702928870292888,480,0.5026178010471204,25,0.02617801047120419,350,0.7608695652173914,55,0.11956521739130435,30,0.06521739130434782,15,0.03260869565217391,10,0.021739130434782608,0.06521739130434782,60,0.02608695652173913,375,0.16304347826086957
ottawa_chrc_12_vanier_community_services_centre_00000_6_8_percent,330,60,0.18181818181818182,41,44.8,80,0.24242424242424243,280,37600,250,40400,16,36800,44800,8.8,50,0.15151515151515152,225,0.6818181818181818,60,0.18181818181818182,40,0.12121212121212122,0,0,25,0.07692307692307693,0,0,0,0,0,0,0,0,165,0.5076923076923077,0.09230769230769231,30,0.030303030303030304,0.07142857142857142,10,1,325,170,0.5964912280701754,35,0.20588235294117646,0,0,180,0.972972972972973,130,0.7027027027027027,75,0.5555555555555556,0,0,30,0.5,10,0.16666666666666666,20,0.3333333333333333,0,0,0,0,0,0,0,50,0.15151515151515152
ottawa_chrc_6_orleans_cumberland_community_resource_centre_00000_1_8_percent,1765,255,0.14447592067988668,40.2,39.6,105,0.059490084985835696,1430,49760,1345,55450,11.7,47640,55300,6.9,350,0.19830028328611898,1155,0.6543909348441926,255,0.14447592067988668,90,0.05099150141643059,0,0,175,0.09915014164305949,0,0,0,0,0,0,0,0,975,0.5524079320113314,0.05099150141643059,90,0.019830028328611898,0.040229885057471264,35,1,1765,1010,0.6824324324324325,150,0.1485148514851485,55,0.05641025641025641,915,0.9384615384615385,770,0.7897435897435897,445,0.52046783625731,15,0.017543859649122806,325,0.8024691358024691,45,0.1111111111111111,25,0.06172839506172839,0,0,15,0.037037037037037035,0.08641975308641975,55,0.031161473087818695,250,0.141643059490085
ottawa_chrc_4_lowertown_community_resource_centre_00000_6_1_percent,345,40,0.11594202898550725,37.1,31,135,0.391304347826087,290,45200,260,53200,12.2,41600,55600,5.3,35,0.1,270,0.7714285714285715,40,0.11428571428571428,135,0.38571428571428573,0,0,30,0.08571428571428572,0,0,0,0,0,0,0,0,135,0.38571428571428573,0.04285714285714286,15,0,0,0,1,350,225,0.7142857142857143,25,0.1111111111111111,10,0.043478260869565216,220,0.9565217391304348,200,0.8695652173913043,90,0.45,10,0.05,50,0.45454545454545453,10,0.09090909090909091,40,0.36363636363636365,0,0,0,0,0,0,0,45,0.13043478260869565
ottawa_chrc_9_sandy_hill_community_health_centre_00000_8_5_percent,1415,90,0.0636042402826855,30.7,25.2,335,0.23674911660777384,1220,28850,1085,32700,13.3,23240,30250,5.8,70,0.04946996466431095,1260,0.8904593639575972,90,0.0636042402826855,705,0.49823321554770317,0,0,45,0.03169014084507042,0,0,0,0,0,0,0,0,430,0.3028169014084507,0.05985915492957746,85,0.014134275618374558,0.05128205128205128,20,1,1420,640,0.4740740740740741,105,0.1640625,15,0.0234375,625,0.9765625,575,0.8984375,280,0.5233644859813084,0,0,90,0.35294117647058826,75,0.29411764705882354,65,0.2549019607843137,25,0.09803921568627451,0,0,0.0784313725490196,20,0.014084507042253521,620,0.4381625441696113
ottawa_chrc_10_somerset_west_community_health_centre_00000_4_1_percent,1490,405,0.27181208053691275,45.1,41.2,400,0.2684563758389262,1230,47500,950,61600,16.2,42400,55700,12.9,225,0.15100671140939598,865,0.5805369127516778,405,0.27181208053691275,425,0.28523489932885904,0,0,385,0.25752508361204013,0,0,0,0,0,0,0,0,775,0.5183946488294314,0.006688963210702341,10,0.020134228187919462,0.04285714285714286,30,1,1495,730,0.5572519083969466,95,0.13013698630136986,55,0.07971014492753623,630,0.9130434782608695,575,0.8333333333333334,355,0.5590551181102362,15,0.023622047244094488,155,0.5535714285714286,50,0.17857142857142858,55,0.19642857142857142,0,0,0,0,0.03571428571428571,30,0.020066889632107024,220,0.1476510067114094
ottawa_chrc_21_carleton_university_campus_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_chrc_5_nepean_rideau_and_osgoode_community_resource_centre_00000_2_1_percent,13800,1890,0.13695652173913042,39.8,40.8,630,0.04565217391304348,10810,46920,9915,54500,11.7,44600,54950,6.8,2955,0.2141304347826087,8950,0.6485507246376812,1890,0.13695652173913042,1420,0.10289855072463767,15,0.0010865628395508873,1595,0.11553784860557768,0,0,0,0,0,0,0,0,8400,0.6084751901484969,0.077145961608113,1065,0.011231884057971014,0.019884541372674792,155,1,13805,7385,0.6478070175438596,880,0.11916046039268788,390,0.05179282868525897,7140,0.9482071713147411,6430,0.8539176626826029,3525,0.541890853189854,300,0.04611837048424289,2530,0.8620102214650767,275,0.09369676320272573,60,0.020442930153321975,20,0.0068143100511073255,55,0.018739352640545145,0.05792163543441227,140,0.010141253169141615,1980,0.14347826086956522
ottawa_chrc_11_south_east_ottawa_community_health_centre_00000_3_6_percent,3410,650,0.1906158357771261,41.2,36.4,505,0.14809384164222875,2905,39000,2580,46320,15.2,37960,46440,10.1,395,0.1158357771260997,2360,0.6920821114369502,650,0.1906158357771261,745,0.218475073313783,15,0.004398826979472141,245,0.0718475073313783,0,0,0,0,0,0,0,0,1805,0.5293255131964809,0.054252199413489736,185,0.013196480938416423,0.028938906752411574,45,1,3410,1715,0.5559157212317666,210,0.12244897959183673,85,0.04941860465116279,1635,0.9505813953488372,1435,0.8343023255813954,615,0.40863787375415284,60,0.03986710963455149,700,0.7909604519774012,90,0.1016949152542373,55,0.062146892655367235,20,0.022598870056497175,25,0.02824858757062147,0.03389830508474576,95,0.02785923753665689,720,0.21114369501466276
ottawa_chrc_8_rideau_rockcliffe_community_resource_centre_00000_4_3_percent,710,120,0.16901408450704225,41.4,39.6,95,0.13380281690140844,585,50600,540,64800,9.1,48200,59400,6.4,120,0.16901408450704225,470,0.6619718309859155,120,0.16901408450704225,160,0.22535211267605634,0,0,60,0.08450704225352113,0,0,0,0,0,0,0,0,430,0.6056338028169014,0.056338028169014086,40,0.035211267605633804,0.07246376811594203,25,1,710,340,0.5528455284552846,25,0.07352941176470588,10,0.02564102564102564,375,0.9615384615384616,350,0.8974358974358975,175,0.5737704918032787,10,0.03278688524590164,110,0.8461538461538461,0,0,10,0.07692307692307693,0,0,0,0,0,15,0.02112676056338028,100,0.14084507042253522
ottawa_chrc_3_eastern_ottawa_resource_centre_00000_2_0_percent,5625,775,0.13777777777777778,39.2,38.4,420,0.07466666666666667,4365,48160,4080,54400,12.4,45680,53950,6.8,1175,0.2088888888888889,3670,0.6524444444444445,775,0.13777777777777778,520,0.09244444444444444,0,0,470,0.08362989323843416,0,0,0,0,0,0,0,0,3390,0.603202846975089,0.08629893238434164,485,0.011555555555555555,0.021487603305785124,65,1,5620,3075,0.6648648648648648,340,0.11056910569105691,95,0.030303030303030304,3040,0.9696969696969697,2765,0.8819776714513556,1480,0.5401459854014599,120,0.043795620437956206,1020,0.8192771084337349,130,0.10441767068273092,50,0.040160642570281124,0,0,40,0.0321285140562249,0.04417670682730924,245,0.04359430604982206,720,0.128
ottawa_chrc_2_centretown_community_health_centre_00000_5_2_percent,2135,390,0.18266978922716628,39.9,32.4,580,0.2716627634660422,1825,51350,1605,63600,11.2,45880,59200,7.5,255,0.11943793911007025,1490,0.6978922716627635,390,0.18266978922716628,610,0.2857142857142857,0,0,225,0.1053864168618267,0,0,0,0,0,0,0,0,945,0.4426229508196721,0.02576112412177986,55,0.01405152224824356,0.03680981595092025,30,1,2135,1210,0.618925831202046,140,0.11570247933884298,10,0.00909090909090909,1090,0.990909090909091,1025,0.9318181818181818,715,0.6682242990654206,30,0.028037383177570093,125,0.36231884057971014,45,0.13043478260869565,135,0.391304347826087,20,0.057971014492753624,15,0.043478260869565216,0,30,0.01405152224824356,465,0.21779859484777517
