name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_blossom_park_timbermill_3011,145,25,0.1724137931034483,42,46.8,20,0.13793103448275862,105,43000,95,46000,18.5,40000,49000,14,0,0,0,0,1,140,0.3928571428571429,55,0.5,70,0,0,0,0,45,0.375,10,0.2222222222222222,25,0.2777777777777778,65,0.7222222222222222,55,0.6111111111111112,15,0.375,0,0,0,15,0.10344827586206896,0,0,3011
ottawa_borden_farm_fisher_glen_3012,220,30,0.13636363636363635,39,36.8,20,0.09090909090909093,170,51600,155,61000,12.4,53600,62000,12.8,0,0,0,0,1,225,0.6,135,0.28888888888888886,65,0.08888888888888889,20,0,0,110,0.6111111111111112,20,0.18181818181818185,10,0.08,115,0.92,85,0.68,50,0.5263157894736842,15,0.15789473684210523,0.2222222222222222,15,0.06818181818181818,30,0.13636363636363635,3012
ottawa_braemar_park_belair_heights_copeland_park_3013,230,25,0.10869565217391304,42.6,38.8,45,0.1956521739130435,205,44000,175,49200,18,40800,48400,10.8,20,0.08888888888888889,0,0,1,225,0.3111111111111111,70,0.5111111111111111,115,0,0,0,0,145,0.6744186046511628,20,0.13793103448275862,25,0.16129032258064516,135,0.8709677419354839,90,0.5806451612903226,45,0.34615384615384615,20,0.15384615384615383,0,0,0,25,0.10869565217391304,3013
ottawa_bridlewood_emerald_meadows_3014,525,40,0.0761904761904762,32.3,33.2,30,0.05714285714285714,355,53600,320,60000,13.8,50400,55200,11.8,30,0.05660377358490566,0,0,1,525,0.5904761904761905,310,0.380952380952381,200,0,0,0,0,255,0.7083333333333334,25,0.09803921568627452,20,0.07407407407407407,255,0.9444444444444444,220,0.8148148148148148,110,0.4888888888888889,20,0.08888888888888889,0,20,0.03773584905660377,50,0.09523809523809525,3014
ottawa_britannia_3015,230,30,0.13043478260869565,42.4,42.8,65,0.2826086956521739,195,42400,150,49000,22.4,40800,45200,17,55,0.24444444444444444,0,0,1,230,0.30434782608695654,70,0.5434782608695652,125,0.08695652173913043,20,0,0,125,0.625,20,0.16,30,0.1935483870967742,120,0.7741935483870968,90,0.5806451612903226,50,0.47619047619047616,0,0,0,10,0.04444444444444444,15,0.06521739130434782,3015
ottawa_brookside_briarbrook_morgans_grant_3016,315,10,0.03174603174603174,29.9,27.4,10,0.03174603174603174,200,50800,190,61200,10,53200,66500,6.8,50,0.15873015873015872,0,0,1,310,0.5806451612903226,180,0.3709677419354839,115,0,0,0,0,160,0.7619047619047619,25,0.15625,15,0.1,140,0.9333333333333332,115,0.7666666666666667,65,0.5,15,0.1153846153846154,0,35,0.1111111111111111,50,0.15873015873015872,3016
ottawa_cardinal_creek_3017,390,30,0.07692307692307693,35.4,32,20,0.05128205128205128,295,52000,295,54000,12,50000,56400,7.4,0,0,0,0,1,390,0.34615384615384615,135,0.5641025641025641,220,0.02564102564102564,10,0,0,220,0.7096774193548387,15,0.06818181818181818,20,0.09523809523809525,190,0.9047619047619048,150,0.7142857142857143,90,0.4390243902439024,10,0.04878048780487805,0,145,0.3717948717948718,70,0.1794871794871795,3017
ottawa_carleton_heights_courtland_park_3018,210,0,0,29.2,24.8,25,0.11904761904761904,160,45000,145,54000,12,38000,45000,6.6,0,0,0,0,1,210,0.4523809523809524,95,0.35714285714285715,75,0,0,0,0,125,0.78125,10,0.08,10,0.1111111111111111,80,0.8888888888888888,65,0.7222222222222222,45,0.391304347826087,0,0,0,15,0.07142857142857142,55,0.2619047619047619,3018
ottawa_carleton_university_3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3019
ottawa_carlington_3020,610,25,0.04098360655737704,35,33.6,130,0.21311475409836064,520,40800,385,48400,22.8,36200,47200,14.3,135,0.2213114754098361,0,0,1,615,0.5365853658536586,330,0.2682926829268293,165,0.12195121951219512,75,0,0,350,0.660377358490566,60,0.17142857142857143,65,0.16666666666666666,320,0.8205128205128205,235,0.6025641025641025,105,0.3559322033898305,35,0.11864406779661016,0.05405405405405406,10,0.01639344262295082,120,0.19672131147540983,3020
