name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_petawawa_3716_00000_2_3_percent,14990,1585,0.1057371581054036,34.8,33.2,1375,0.09172781854569713,11245,50040,10360,56250,12.2,48400,56300,8.8,3850,0.256837891927952,9555,0.6374249499666444,1585,0.1057371581054036,550,0.03669112741827885,110,0.007340674007340674,15,0.001001001001001001,0.0023348899266177454,35,0,0,0,0,0,0,585,0.0390260173448966,0.0020013342228152103,30,0.0020013342228152103,0.0759493670886076,30,0,0,8180,0.7045650301464255,485,0.059290953545232276,575,0.06804733727810651,7865,0.9307692307692308,4900,0.5798816568047337,1240,0.16114359974009096,950,0.12345679012345678,5920,0.9456869009584664,10,0.001597444089456869,200,0.03194888178913738,25,0.003993610223642172,95,0.015175718849840255,0.01757188498402556,1165,0.07774441107774441,1575,0.10507004669779853
ottawa_ons2022_pikwakanagan_golden_lake_39_3717_03030_38_6_percent,60,10,0.16666666666666666,48,48.8,0,0,55,29000,35,22000,56,28000,30000,38,0,0,45,0.75,10,0.16666666666666666,10,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,30,0.5,0,0,15,0.3333333333333333,30,0.6666666666666666,15,0.3333333333333333,10,0.4,0,0,20,0.8,0,0,0,0,0,0,0,0,0.4,0,0,0,0
ottawa_ons2022_pineview_3089_00000_3_1_percent,3505,610,0.17403708987161198,41.5,39.6,350,0.09985734664764621,2850,48280,2560,53200,15.9,45320,52750,11.5,625,0.1783166904422254,2265,0.6462196861626248,610,0.17403708987161198,170,0.04850213980028531,35,0.01,20,0.005714285714285714,0,0,0,0,0,0,0,0,265,0.07571428571428572,0.004285714285714286,15,0.019971469329529243,0.4375,70,0,0,1845,0.6286201022146508,140,0.07588075880758807,210,0.10294117647058823,1830,0.8970588235294118,1310,0.6421568627450981,610,0.3588235294117647,215,0.1264705882352941,840,0.7671232876712328,135,0.1232876712328767,65,0.0593607305936073,0,0,35,0.0319634703196347,0.0273972602739726,695,0.19857142857142857,285,0.08131241084165478
ottawa_ons2022_playfair_park_guildwood_estates_3090_00000_2_3_percent,4490,1305,0.2906458797327394,47.7,51.6,660,0.14699331848552338,3735,62950,3560,75000,10.5,61700,74400,8.5,725,0.16146993318485522,2460,0.5478841870824054,1305,0.2906458797327394,215,0.04788418708240535,35,0.007803790412486065,0,0,0,0,0,0,0,0,0,0,540,0.12040133779264214,0.007803790412486065,35,0.0066815144766146995,0.1111111111111111,30,0,0,2245,0.5793548387096774,150,0.066815144766147,70,0.03389830508474576,1995,0.9661016949152542,1695,0.8208232445520581,1040,0.4964200477326969,110,0.05250596658711217,760,0.7238095238095238,135,0.12857142857142856,65,0.06190476190476191,25,0.023809523809523808,60,0.05714285714285714,0.02857142857142857,635,0.1415830546265329,500,0.111358574610245
ottawa_ons2022_portobello_south_3091_00000_1_9_percent,15615,1675,0.10726865193723983,37,38,1130,0.07236631444124239,11885,59800,11295,70300,9.1,56900,68400,6.5,3915,0.2507204610951009,10030,0.6423310918988152,1675,0.10726865193723983,475,0.030419468459814282,385,0.02464788732394366,95,0.006081946222791294,0.0016005121638924455,25,0,0,0,0,0,0,1165,0.07458386683738796,0.008962868117797696,140,0.012808197246237591,0.20512820512820512,200,0,0,9040,0.7337662337662337,540,0.059734513274336286,410,0.04573340769659788,8555,0.9542665923034022,6940,0.7741215839375348,3930,0.4623529411764706,575,0.06764705882352941,4005,0.8782894736842105,255,0.05592105263157895,95,0.020833333333333332,15,0.003289473684210526,185,0.04057017543859649,0.0625,4940,0.31626120358514725,1685,0.10790906179955172
ottawa_ons2022_qualicum_redwood_3092_00000_1_9_percent,3045,580,0.19047619047619047,44,44.8,320,0.10509031198686371,2575,56900,2395,68900,11.2,54350,68100,8.5,500,0.16420361247947454,1965,0.645320197044335,580,0.19047619047619047,215,0.07060755336617405,0,0,0,0,0,0,0,0,0,0,0,0,375,0.12315270935960591,0.003284072249589491,10,0.016420361247947456,0.22727272727272727,50,0,0,1675,0.634469696969697,160,0.0955223880597015,100,0.05917159763313609,1585,0.9378698224852071,1305,0.772189349112426,655,0.4337748344370861,90,0.059602649006622516,685,0.8011695906432749,90,0.10526315789473684,40,0.04678362573099415,20,0.023391812865497075,20,0.023391812865497075,0.03508771929824561,150,0.04926108374384237,375,0.12315270935960591
ottawa_ons2022_queensway_terrace_north_3093_00000_3_0_percent,2505,515,0.2055888223552894,44,43.2,285,0.11377245508982035,2150,50840,1990,59300,12.6,48880,58950,9.4,370,0.14770459081836326,1615,0.6447105788423154,515,0.2055888223552894,115,0.04590818363273453,0,0,20,0.008,0,0,0,0,0,0,0,0,295,0.118,0.014,35,0.021956087824351298,0.3548387096774194,55,0,0,1400,0.639269406392694,85,0.060714285714285714,95,0.0673758865248227,1315,0.9326241134751773,1115,0.7907801418439716,660,0.5019011406844106,120,0.09125475285171103,540,0.8244274809160306,65,0.09923664122137404,15,0.022900763358778626,0,0,30,0.04580152671755725,0.030534351145038167,105,0.042,265,0.10578842315369262
ottawa_ons2022_queenswood_chatelaine_3094_00000_3_9_percent,3505,915,0.26105563480741795,46.1,48.8,455,0.12981455064194009,2970,50000,2820,52200,16.1,47400,51950,12.4,545,0.15549215406562053,2050,0.5848787446504993,915,0.26105563480741795,105,0.029957203994293864,65,0.018518518518518517,15,0.004273504273504274,0,0,0,0,0,0,0,0,290,0.08262108262108261,0.005698005698005698,20,0.0028530670470756064,0.06060606060606061,10,0,0,1760,0.5761047463175123,160,0.09090909090909091,140,0.07547169811320754,1720,0.9272237196765498,1350,0.7277628032345014,580,0.36363636363636365,160,0.10031347962382445,875,0.8578431372549019,85,0.08333333333333333,20,0.0196078431372549,0,0,45,0.04411764705882353,0.04411764705882353,850,0.24216524216524216,285,0.08131241084165478
ottawa_ons2022_queenswood_heights_3095_00000_1_5_percent,7970,2130,0.2672521957340025,46.9,50.8,745,0.09347553324968633,6810,49160,6320,53400,15.4,47680,53650,12.1,1220,0.15307402760351319,4625,0.5803011292346298,2130,0.2672521957340025,295,0.0370138017565872,140,0.01755485893416928,15,0.0018808777429467085,0,0,0,0,0,0,0,0,615,0.07716436637390213,0.0075282308657465494,60,0.0037641154328732747,0.08955223880597014,30,0,0,3935,0.5657800143781452,320,0.08132147395171538,280,0.0673076923076923,3875,0.9314903846153846,2915,0.7007211538461539,1390,0.38450899031811897,435,0.12033195020746888,1845,0.831081081081081,155,0.06981981981981981,100,0.04504504504504504,10,0.0045045045045045045,110,0.04954954954954955,0.06306306306306306,2145,0.2689655172413793,675,0.08469259723964868
ottawa_ons2022_renfrew_3718_00000_1_7_percent,7205,2225,0.30881332408049966,48.6,53.6,1505,0.208882720333102,6215,37600,5105,36640,29.7,36320,38200,23.8,1120,0.1554476058292852,3860,0.5357390700902152,2225,0.30881332408049966,1215,0.16863289382373353,0,0,0,0,0.0013869625520110957,10,0,0,0,0,0,0,235,0.03259361997226075,0,0,0,0,0,0,0,3040,0.4794952681388013,310,0.10197368421052631,575,0.16475644699140402,2910,0.833810888252149,1680,0.4813753581661891,340,0.12431444241316271,390,0.1425959780621572,2090,0.8744769874476988,0,0,225,0.09414225941422594,10,0.0041841004184100415,60,0.02510460251046025,0.09832635983263599,65,0.009015256588072122,635,0.08813324080499653
