name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_greenboro_west_3053,1955,385,0.1969309462915601,48.7,50,130,0.06649616368286446,1855,41120,1600,41680,24.3,37560,42400,16.5,65,0.03324808184143223,1510,0.7723785166240409,380,0.19437340153452684,175,0.08951406649616368,25,0.01278772378516624,65,0.03324808184143223,0,0,0,0,0,0,0,0,1960,1,0.09183673469387756,180,0.2608695652173913,0.29394812680115273,510,0.8061224489795918,1580,1235,0.64155844155844155,165,0.13360323886639677,160,0.1176470588235294,1200,0.8823529411764706,915,0.6727941176470589,350,0.3286384976525822,130,0.12206572769953052,550,0.7801418439716312,115,0.16312056737588654,10,0.01418439716312056,10,0.01418439716312056,20,0.02836879432624113,0.02836879432624113,100,0.05115089514066496,185,0.09462915601023018,3053
ottawa_hawthorn_meadows_sheffield_glen_3054,2540,405,0.1594488188976378,43.9,42.8,405,0.1594488188976378,2240,34440,1750,33040,32.8,30400,32800,22,270,0.1062992125984252,1865,0.734251968503937,405,0.1594488188976378,485,0.19094488188976377,115,0.0452755905511811,140,0.05511811023622047,0,0,0,0,0,0,0,0,2540,1,0.25393700787401574,645,0.328740157480315,0.36784140969163,835,0.8307086614173228,2110,1425,0.6195652173913043,245,0.17192982456140352,315,0.19090909090909092,1335,0.8090909090909091,1020,0.6181818181818182,205,0.1729957805907173,145,0.12236286919831224,645,0.6683937823834197,235,0.24352331606217617,50,0.05181347150259067,10,0.01036269430051813,20,0.02072538860103627,0.08290155440414508,405,0.1594488188976378,245,0.09645669291338582,3054
ottawa_hintonburg_mechanicsville_3055,2000,565,0.2825,51.1,50.4,710,0.355,1915,52050,1560,66100,15.9,46440,58550,13.4,50,0.025,1385,0.6925,565,0.2825,475,0.2375,35,0.0175,160,0.08,0,0,0,0,0,0,0,0,2000,1,0.115,230,0.1775,0.2191358024691358,355,0.605,1210,1185,0.6030534351145038,115,0.0970464135021097,105,0.08108108108108109,1185,0.915057915057915,1020,0.7876447876447876,545,0.5093457943925234,85,0.0794392523364486,280,0.5384615384615384,130,0.25,70,0.1346153846153846,25,0.04807692307692308,0,0,0.07692307692307693,115,0.0575,105,0.0525,3055
ottawa_hunt_club_park_3056,3380,855,0.2529585798816568,51.9,54,205,0.06065088757396449,3170,41160,2545,47840,24.2,38720,45760,18,135,0.03994082840236687,2385,0.7056213017751479,860,0.25443786982248523,340,0.10059171597633136,85,0.02514792899408284,155,0.04585798816568047,0,0,0,0,0,0,0,0,3380,1,0.05473372781065089,185,0.23372781065088755,0.27816901408450706,790,0.8180473372781065,2765,1895,0.5795107033639144,280,0.14775725593667546,295,0.13501144164759726,1890,0.8649885583524027,1375,0.6292906178489702,465,0.2888198757763975,175,0.10869565217391304,1030,0.9035087719298246,75,0.06578947368421052,15,0.0131578947368421,0,0,15,0.0131578947368421,0.02631578947368421,215,0.06360946745562131,230,0.06804733727810651,3056
ottawa_industrial_east_3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057
ottawa_iris_3058,1335,315,0.23595505617977527,47.4,46.8,165,0.12359550561797752,1210,42500,1070,44700,19.8,40800,46500,14.5,100,0.0749063670411985,920,0.6891385767790262,310,0.23220973782771537,170,0.12734082397003746,30,0.02247191011235955,40,0.0299625468164794,0,0,0,0,0,0,0,0,1340,1,0.26119402985074625,350,0.2247191011235955,0.28846153846153844,300,0.664179104477612,890,825,0.6547619047619048,100,0.12121212121212122,60,0.07272727272727272,770,0.9333333333333332,625,0.7575757575757576,185,0.25517241379310346,75,0.10344827586206896,420,0.7706422018348624,55,0.10091743119266056,60,0.11009174311926606,0,0,0,0,0.01834862385321101,125,0.09363295880149812,130,0.09737827715355804,3058
ottawa_island_park_wellington_village_3059,755,275,0.36423841059602646,58.8,59.6,105,0.1390728476821192,730,130800,685,192400,4.3,128400,178000,3.4,0,0,465,0.6158940397350994,280,0.3708609271523179,20,0.02649006622516556,0,0,20,0.02649006622516556,0,0,0,0,0,0,0,0,760,1,0.07236842105263158,55,0.03973509933774834,0.07228915662650602,30,0.3355263157894737,255,445,0.5973154362416108,15,0.03370786516853932,0,0,445,0.9888888888888888,425,0.9444444444444444,275,0.6470588235294118,10,0.02352941176470588,115,0.7666666666666667,15,0.1,15,0.1,0,0,0,0,0,30,0.03973509933774834,15,0.01986754966887417,3059
ottawa_kanata_lakes_3060,7900,1485,0.1879746835443038,48.8,49.2,480,0.06075949367088607,7105,62950,6535,80500,7.7,59100,75900,5.5,665,0.08417721518987342,5755,0.7284810126582278,1485,0.1879746835443038,680,0.08607594936708861,45,0.00569620253164557,525,0.06645569620253164,0,0,0,0,0,0,0,0,7905,1,0.174573055028463,1380,0.05822784810126582,0.0659025787965616,460,0.7628083491461101,6030,5080,0.6888135593220339,435,0.08562992125984252,95,0.01749539594843462,5340,0.9834254143646408,4975,0.916206261510129,2850,0.6135629709364908,250,0.05382131324004306,1470,0.84,140,0.08,35,0.02,10,0.00571428571428571,90,0.05142857142857143,0.07428571428571429,130,0.01645569620253164,455,0.05759493670886076,3060
ottawa_katimavik_hazeldean_3061,2535,750,0.2958579881656805,51.8,54.4,215,0.08481262327416174,2315,50400,2060,56400,15.6,46720,54950,11.9,185,0.07297830374753451,1600,0.631163708086785,745,0.2938856015779093,245,0.09664694280078896,10,0.0039447731755424,135,0.05325443786982249,0,0,0,0,0,0,0,0,2530,1,0.18774703557312253,475,0.1637080867850099,0.20906801007556677,415,0.6462450592885376,1635,1395,0.5824634655532359,160,0.11469534050179211,115,0.07540983606557378,1410,0.9245901639344264,1255,0.8229508196721311,595,0.4817813765182186,60,0.048582995951417,530,0.8346456692913385,55,0.08661417322834646,20,0.03149606299212598,0,0,30,0.04724409448818897,0.03149606299212598,65,0.02564102564102564,125,0.04930966469428008,3061
ottawa_kinburn_3062,155,60,0.3870967741935484,59.2,60.4,20,0.12903225806451613,150,49000,130,55000,19,43000,49000,15.2,0,0,90,0.5806451612903226,60,0.3870967741935484,15,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,150,1,0,0,0.06451612903225806,0.1176470588235294,10,0.16666666666666666,25,90,0.5806451612903226,0,0,0,0,80,1,60,0.75,20,0.2352941176470588,15,0.17647058823529413,55,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,10,0.06451612903225806,3062
