name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_beaverbrook_3005_00000_2_3_percent,800,0,0,19.4,19,0,0,590,18400,555,14600,30.2,14450,14450,6.5,315,0.39375,490,0.6125,0,0,55,0.06875,0,0,0,0,0.05,40,0.03125,25,0.01875,15,0,0,170,0.2125,0.05625,45,0.03125,0.14705882352941177,25,0.34375,275,415,0.515527950310559,110,0.26506024096385544,0,NA,0,NA,0,NA,90,0.29508196721311475,30,0.09836065573770492,145,0.6904761904761905,30,0.14285714285714285,25,0.11904761904761904,0,0,10,0.047619047619047616,0.047619047619047616,0,0,805,1.00625
ottawa_ons2022_beckwith_3401_00000_1_8_percent,955,0,0,19.2,19,0,0,805,17560,765,16000,19.4,14550,15050,5.9,395,0.41578947368421054,560,0.5894736842105263,0,0,20,0.021052631578947368,0,0,0,0,0.04712041884816754,45,0.03664921465968586,35,0.010471204188481676,10,0,0,35,0.03664921465968586,0,0,0,0,0,0.06282722513089005,60,645,0.6789473684210526,65,0.10077519379844961,0,NA,0,NA,0,NA,35,0.0603448275862069,75,0.12931034482758622,530,0.9724770642201835,0,0,0,0,0,0,0,0,0,25,0.02631578947368421,950,0.9947643979057592
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,485,0,0,20.2,20.2,0,0,385,21300,370,19300,20,14800,15200,5.5,120,0.24742268041237114,365,0.7525773195876289,0,0,0,0,0,0,0,0,0.061855670103092786,30,0,0,0.05154639175257732,25,0,0,90,0.18556701030927836,0.030927835051546393,15,0,0,0,0.38144329896907214,185,325,0.6701030927835051,65,0.2,0,NA,0,NA,0,NA,35,0.1346153846153846,35,0.1346153846153846,155,0.6739130434782609,50,0.21739130434782608,25,0.10869565217391304,0,0,0,0,0.06521739130434782,10,0.020618556701030927,490,1.0103092783505154
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,435,0,0,21.1,21.4,10,0.022988505747126436,400,23100,370,20300,23.8,16800,16000,9,60,0.13793103448275862,375,0.8620689655172413,0,0,20,0.04597701149425287,0,0,0,0,0.023255813953488372,10,0,0,0,0,0,0,50,0.11627906976744186,0.05813953488372093,25,0,0,0,0.3953488372093023,170,295,0.686046511627907,90,0.3050847457627119,0,NA,0,NA,0,NA,40,0.1951219512195122,15,0.07317073170731707,120,0.7272727272727273,30,0.18181818181818182,0,0,0,0,0,0,0.15151515151515152,15,0.03488372093023256,435,1
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,1020,0,0,21.6,22,125,0.12254901960784313,940,20440,820,18000,27.6,16520,17320,6.9,90,0.08823529411764706,930,0.9117647058823529,0,0,340,0.3333333333333333,0,0,0,0,0.049019607843137254,50,0.014705882352941176,15,0.029411764705882353,30,0,0,75,0.07352941176470588,0.03431372549019608,35,0.04411764705882353,0.6,45,0.4362745098039216,445,655,0.6421568627450981,140,0.21374045801526717,0,NA,0,NA,0,NA,175,0.33980582524271846,50,0.0970873786407767,225,0.6617647058823529,75,0.22058823529411764,35,0.10294117647058823,0,0,10,0.029411764705882353,0.058823529411764705,50,0.049019607843137254,1020,1
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,840,0,0,20.1,20.2,0,0,640,19320,620,14350,31.4,14700,14400,8.5,220,0.2603550295857988,620,0.7337278106508875,0,0,70,0.08284023668639054,0,0,0,0,0.047619047619047616,40,0.041666666666666664,35,0,0,0,0,105,0.125,0.041666666666666664,35,0.047619047619047616,0.38095238095238093,40,0.30357142857142855,255,535,0.6369047619047619,130,0.24299065420560748,0,NA,0,NA,0,NA,120,0.2926829268292683,35,0.08536585365853659,205,0.7192982456140351,35,0.12280701754385964,30,0.10526315789473684,0,0,10,0.03508771929824561,0,145,0.17261904761904762,840,1
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,1300,0,0,19.7,19.6,10,0.007692307692307693,950,20560,850,17720,29.2,14160,14360,9.8,455,0.3486590038314176,850,0.6513409961685823,0,0,110,0.0842911877394636,25,0.019230769230769232,10,0.007692307692307693,0,0,0,0,0,0,0,0,305,0.23461538461538461,0.16153846153846155,210,0.12307692307692308,0.5245901639344263,160,0.5538461538461539,720,665,0.5095785440613027,205,0.3082706766917293,0,NA,0,NA,0,NA,85,0.18478260869565216,55,0.11956521739130435,275,0.7333333333333333,50,0.13333333333333333,25,0.06666666666666667,0,0,15,0.04,0.02666666666666667,165,0.12692307692307692,1305,1.0038461538461538
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,335,0,0,19.7,19.8,10,0.029850746268656716,260,18600,235,17400,22,16400,17200,11.4,90,0.26865671641791045,240,0.7164179104477612,0,0,30,0.08955223880597014,0,0,0,0,0.1791044776119403,60,0.13432835820895522,45,0.04477611940298507,15,0,0,0,0,0,0,0,NA,0,0,0,210,0.6268656716417911,45,0.21428571428571427,0,NA,0,NA,0,NA,15,0.09090909090909091,20,0.12121212121212122,145,0.9354838709677419,0,0,0,0,0,0,0,0,0.12903225806451613,0,0,335,1
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,880,0,0,20.3,20.4,20,0.022727272727272728,690,18160,650,15280,24.4,12720,13800,5.4,205,0.23295454545454544,675,0.7670454545454546,0,0,115,0.13068181818181818,0,0,0,0,0.03409090909090909,30,0.028409090909090908,25,0,0,0,0,85,0.09659090909090909,0.017045454545454544,15,0.03409090909090909,0.35294117647058826,30,0.36363636363636365,320,525,0.5965909090909091,140,0.26666666666666666,0,NA,0,NA,0,NA,90,0.23076923076923078,30,0.07692307692307693,195,0.6724137931034483,65,0.22413793103448276,20,0.06896551724137931,0,0,10,0.034482758620689655,0.05172413793103448,15,0.017045454545454544,880,1
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,1135,0,0,21,21.6,50,0.04405286343612335,985,21200,890,19040,22.5,16160,16400,7.9,210,0.18421052631578946,925,0.8114035087719298,0,0,90,0.07894736842105263,0,0,0,0,0.02643171806167401,30,0.013215859030837005,15,0.013215859030837005,15,0,0,120,0.10572687224669604,0.05286343612334802,60,0.030837004405286344,0.2916666666666667,35,0.3524229074889868,400,780,0.6842105263157895,165,0.21153846153846154,0,NA,0,NA,0,NA,100,0.16260162601626016,65,0.10569105691056911,340,0.6666666666666666,110,0.21568627450980393,35,0.06862745098039216,25,0.049019607843137254,0,0,0.06862745098039216,60,0.05286343612334802,1135,1
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,3375,0,0,19.6,19.6,25,0.007407407407407408,2590,17300,2425,14220,26.8,13880,13900,6.1,1175,0.3486646884272997,2195,0.6513353115727003,0,0,135,0.040059347181008904,15,0.0044444444444444444,0,0,0.013333333333333334,45,0.011851851851851851,40,0,0,0,0,420,0.12444444444444444,0.02074074074074074,70,0.02962962962962963,0.23809523809523808,100,0.33925925925925926,1145,2135,0.6325925925925926,555,0.25995316159250587,0,NA,0,NA,0,NA,335,0.2126984126984127,150,0.09523809523809523,995,0.7991967871485943,80,0.0642570281124498,120,0.0963855421686747,20,0.01606425702811245,30,0.024096385542168676,0.0321285140562249,190,0.056296296296296296,3375,1
ottawa_ons2022_britannia_3015_00000_4_2_percent,940,0,0,20.5,20.6,55,0.05851063829787234,725,20480,645,15560,34.4,14400,14100,10.8,220,0.23404255319148937,720,0.7659574468085106,0,0,145,0.15425531914893617,0,0,0,0,0.02127659574468085,20,0.010638297872340425,10,0.010638297872340425,10,0,0,275,0.2925531914893617,0.0851063829787234,80,0.2127659574468085,0.7272727272727273,200,0.5797872340425532,545,555,0.5904255319148937,155,0.27927927927927926,0,NA,0,NA,0,NA,55,0.1375,70,0.175,180,0.5294117647058824,115,0.3382352941176471,30,0.08823529411764706,0,0,15,0.04411764705882353,0.04411764705882353,115,0.12234042553191489,940,1
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,2180,0,0,19.5,19.2,0,0,1635,17300,1540,13680,29.4,13420,13240,7.3,810,0.37155963302752293,1370,0.6284403669724771,0,0,105,0.0481651376146789,0,0,0,0,0.022935779816513763,50,0.011467889908256881,25,0.006880733944954129,15,0,0,375,0.1720183486238532,0.02522935779816514,55,0.04357798165137615,0.25333333333333335,95,0.5573394495412844,1215,1190,0.5446224256292906,335,0.2815126050420168,0,NA,0,NA,0,NA,265,0.30994152046783624,105,0.12280701754385964,470,0.8034188034188035,45,0.07692307692307693,50,0.08547008547008547,15,0.02564102564102564,10,0.017094017094017096,0.05982905982905983,115,0.052752293577981654,2180,1
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,170,0,0,18.8,18,0,0,135,11400,130,9200,24,10000,11000,9,90,0.5454545454545454,80,0.48484848484848486,0,0,0,0,0,0,0,0,0.11764705882352941,20,0,0,0.08823529411764706,15,0,0,0,0,0,0,0,NA,0,0,0,70,0.4117647058823529,30,0.42857142857142855,0,NA,0,NA,0,NA,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,165,0.9705882352941176
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,1790,0,0,19.6,19.4,15,0.008379888268156424,1440,17820,1365,14060,29.4,12960,13400,5.9,620,0.3463687150837989,1175,0.6564245810055865,0,0,30,0.01675977653631285,15,0.008356545961002786,15,0.008356545961002786,0.036211699164345405,65,0.013927576601671309,25,0.019498607242339833,35,0,0,210,0.116991643454039,0.011142061281337047,20,0.0223463687150838,0.19047619047619047,40,0.35376044568245124,635,1150,0.6406685236768802,320,0.2782608695652174,0,NA,0,NA,0,NA,200,0.24096385542168675,65,0.0783132530120482,520,0.8188976377952756,40,0.06299212598425197,45,0.07086614173228346,10,0.015748031496062992,15,0.023622047244094488,0.015748031496062992,535,0.298050139275766,1795,1.0027932960893855
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,1710,0,0,21.3,21.4,130,0.07602339181286549,1485,21180,1380,17160,29.4,15620,16500,6.5,190,0.11143695014662756,1520,0.8914956011730205,0,0,335,0.19648093841642228,0,0,0,0,0.03508771929824561,60,0.02046783625730994,35,0.008771929824561403,15,0,0,185,0.10818713450292397,0.017543859649122806,30,0.029239766081871343,0.2702702702702703,50,0.4327485380116959,740,1205,0.7067448680351907,320,0.26556016597510373,0,NA,0,NA,0,NA,240,0.2727272727272727,90,0.10227272727272728,405,0.6377952755905512,165,0.25984251968503935,30,0.047244094488188976,15,0.023622047244094488,15,0.023622047244094488,0.03937007874015748,60,0.03508771929824561,1705,0.9970760233918129
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,1115,0,0,20.1,20,25,0.02242152466367713,950,19080,865,16880,24.8,15480,16040,9.8,365,0.32882882882882886,750,0.6756756756756757,0,0,65,0.05855855855855856,0,0,0,0,0.11659192825112108,130,0.05829596412556054,65,0.04932735426008968,55,0,0,15,0.013452914798206279,0,0,0,0,0,0.06726457399103139,75,780,0.7027027027027027,105,0.1346153846153846,0,NA,0,NA,0,NA,45,0.06716417910447761,120,0.1791044776119403,535,0.856,0,0,55,0.088,10,0.016,15,0.024,0.024,10,0.008968609865470852,1115,1
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,1990,0,0,20.6,20.8,155,0.07788944723618091,1585,20360,1395,16560,32.3,15240,15320,10,450,0.22613065326633167,1545,0.7763819095477387,0,0,350,0.17587939698492464,50,0.02506265664160401,0,0,0.06015037593984962,120,0.03007518796992481,60,0.017543859649122806,35,0.005012531328320802,10,475,0.23809523809523808,0.06516290726817042,130,0.13316582914572864,0.5578947368421052,265,0.5388471177944862,1075,1125,0.5639097744360902,275,0.24444444444444444,0,NA,0,NA,0,NA,180,0.21052631578947367,80,0.0935672514619883,380,0.5671641791044776,225,0.3358208955223881,25,0.03731343283582089,20,0.029850746268656716,30,0.04477611940298507,0.08955223880597014,165,0.08270676691729323,1995,1.0025125628140703
ottawa_ons2022_carp_3021_00000_1_8_percent,880,0,0,19.2,18.8,0,0,715,15000,690,11440,29.2,11280,11360,7.9,345,0.39204545454545453,535,0.6079545454545454,0,0,30,0.03409090909090909,0,0,0,0,0.05113636363636364,45,0.022727272727272728,20,0.022727272727272728,20,0,0,65,0.07386363636363637,0,0,0,0,0,0.14772727272727273,130,540,0.6136363636363636,155,0.28703703703703703,0,NA,0,NA,0,NA,85,0.22077922077922077,60,0.15584415584415584,270,0.9,10,0.03333333333333333,10,0.03333333333333333,0,0,0,0,0.03333333333333333,15,0.017045454545454544,875,0.9943181818181818
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,1325,0,0,20.3,20.4,70,0.052830188679245285,1045,19320,950,15280,32.2,15040,14920,9.7,340,0.25660377358490566,990,0.7471698113207547,0,0,195,0.1471698113207547,90,0.06766917293233082,0,0,0.04887218045112782,65,0.03759398496240601,50,0.015037593984962405,20,0,0,285,0.21428571428571427,0.04887218045112782,65,0.09433962264150944,0.43859649122807015,125,0.5338345864661654,710,730,0.5488721804511278,180,0.2465753424657534,0,NA,0,NA,0,NA,170,0.3090909090909091,55,0.1,205,0.5394736842105263,135,0.35526315789473684,30,0.07894736842105263,0,0,0,0,0.06578947368421052,470,0.3533834586466165,1325,1
ottawa_ons2022_casselman_3602_00000_2_7_percent,390,0,0,20.2,19.8,10,0.02564102564102564,365,22600,340,23000,13.6,21000,22400,6,120,0.3076923076923077,275,0.7051282051282052,0,0,20,0.05128205128205128,25,0.06329113924050633,0,0,0.05063291139240506,20,0.02531645569620253,10,0.02531645569620253,10,0,0,20,0.05063291139240506,0,0,0,0,0,0.12658227848101267,50,325,0.8227848101265823,35,0.1076923076923077,0,NA,0,NA,0,NA,25,0.08771929824561403,25,0.08771929824561403,235,0.8867924528301887,0,0,20,0.07547169811320754,10,0.03773584905660377,0,0,0.03773584905660377,315,0.7974683544303798,390,1
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,1315,0,0,20.3,20.4,20,0.015209125475285171,1040,18880,955,15720,27.4,14200,14760,6.3,300,0.22813688212927757,1010,0.7680608365019012,0,0,135,0.10266159695817491,0,0,0,0,0.022813688212927757,30,0.015209125475285171,20,0.0076045627376425855,10,0,0,175,0.13307984790874525,0.015209125475285171,20,0.011406844106463879,0.08571428571428572,15,0.49049429657794674,645,740,0.5648854961832062,205,0.27702702702702703,0,NA,0,NA,0,NA,140,0.2641509433962264,75,0.14150943396226415,265,0.6708860759493671,95,0.24050632911392406,0,0,10,0.02531645569620253,15,0.0379746835443038,0.05063291139240506,25,0.019011406844106463,1310,0.9961977186311787
ottawa_ons2022_centretown_3024_00000_5_7_percent,4050,0,0,22.2,22.8,1120,0.2765432098765432,3760,25960,3530,23360,21.1,19320,19720,5.8,345,0.08518518518518518,3705,0.9148148148148149,0,0,1050,0.25925925925925924,0,0,10,0.0024691358024691358,0.02962962962962963,120,0.011111111111111112,45,0.012345679012345678,50,0.003703703703703704,15,540,0.13333333333333333,0.027160493827160494,110,0.030864197530864196,0.23148148148148148,125,0.33209876543209876,1345,3070,0.7580246913580246,610,0.1986970684039088,0,NA,0,NA,0,NA,1205,0.4898373983739837,115,0.046747967479674794,440,0.3534136546184739,250,0.20080321285140562,445,0.357429718875502,60,0.04819277108433735,40,0.0321285140562249,0.04417670682730924,205,0.050617283950617285,4050,1
ottawa_ons2022_champlain_3603_00000_2_8_percent,745,0,0,19.7,19.4,10,0.013422818791946308,680,20400,650,18640,19.2,15600,15200,11.2,250,0.33557046979865773,495,0.6644295302013423,0,0,30,0.040268456375838924,35,0.04697986577181208,0,0,0.040268456375838924,30,0.013422818791946308,10,0.03355704697986577,25,0,0,35,0.04697986577181208,0,0,0,0,0,0.06711409395973154,50,525,0.7094594594594594,75,0.14285714285714285,0,NA,0,NA,0,NA,25,0.05555555555555555,85,0.18888888888888888,415,0.9764705882352941,0,0,0,0,0,0,0,0,0.09411764705882353,485,0.6510067114093959,740,0.9932885906040269
ottawa_ons2022_chapel_hill_north_3025_00000_1_4_percent,1490,0,0,19.8,19.8,0,0,1210,17480,1130,14440,27.2,14760,15200,5.5,455,0.3053691275167785,1040,0.697986577181208,0,0,80,0.053691275167785234,15,0.010033444816053512,0,0,0.04013377926421405,60,0.013377926421404682,20,0.026755852842809364,40,0,0,180,0.12040133779264214,0.046822742474916385,70,0.04697986577181208,0.3888888888888889,70,0.2909698996655518,435,910,0.6086956521739131,215,0.23626373626373626,0,NA,0,NA,0,NA,150,0.21739130434782608,45,0.06521739130434782,390,0.7155963302752294,75,0.13761467889908258,55,0.10091743119266056,15,0.027522935779816515,20,0.03669724770642202,0.05504587155963303,395,0.26421404682274247,1495,1.0033557046979866
ottawa_ons2022_chapel_hill_south_3026_00000_1_3_percent,1910,0,0,20,20,25,0.013089005235602094,1535,20700,1425,17460,26.9,15740,16360,6.5,550,0.2879581151832461,1360,0.7120418848167539,0,0,65,0.034031413612565446,20,0.010471204188481676,10,0.005235602094240838,0.02617801047120419,50,0.010471204188481676,20,0.010471204188481676,20,0,0,270,0.14136125654450263,0.034031413612565446,65,0.04450261780104712,0.3148148148148148,85,0.46335078534031415,885,1220,0.6387434554973822,245,0.20081967213114754,0,NA,0,NA,0,NA,290,0.29743589743589743,115,0.11794871794871795,545,0.8014705882352942,85,0.125,30,0.04411764705882353,10,0.014705882352941176,15,0.022058823529411766,0.051470588235294115,560,0.2931937172774869,1905,0.9973821989528796
ottawa_ons2022_chapman_mills_3027_00000_1_4_percent,1835,0,0,19.8,19.6,0,0,1340,18060,1240,14160,31,14960,15360,4.8,600,0.32697547683923706,1235,0.6730245231607629,0,0,110,0.05994550408719346,0,0,0,0,0.01634877384196185,30,0.005449591280653951,10,0.008174386920980926,15,0,0,425,0.23160762942779292,0.0653950953678474,120,0.035422343324250684,0.15294117647058825,65,0.6948228882833788,1275,950,0.5177111716621253,225,0.23684210526315788,0,NA,0,NA,0,NA,205,0.2808219178082192,85,0.11643835616438356,425,0.8173076923076923,60,0.11538461538461539,30,0.057692307692307696,0,0,0,0,0.0673076923076923,125,0.0681198910081744,1835,1
ottawa_ons2022_city_view_3028_00000_4_8_percent,1330,0,0,21.4,21.6,30,0.022556390977443608,1155,22600,1080,19480,23,15120,15760,5.4,155,0.11654135338345864,1175,0.8834586466165414,0,0,165,0.12406015037593984,0,0,0,0,0.041353383458646614,55,0.011278195488721804,15,0.02631578947368421,35,0,0,70,0.05263157894736842,0.03007518796992481,40,0.011278195488721804,0.21428571428571427,15,0.5639097744360902,750,960,0.7218045112781954,150,0.15625,0,NA,0,NA,0,NA,95,0.11728395061728394,175,0.21604938271604937,310,0.43356643356643354,350,0.48951048951048953,35,0.04895104895104895,10,0.013986013986013986,0,0,0.09090909090909091,40,0.03007518796992481,1330,1
ottawa_ons2022_civic_hospital_3029_00000_2_7_percent,770,0,0,20.1,20,100,0.12987012987012986,550,18000,490,15850,25.2,13200,13350,6.9,205,0.2679738562091503,565,0.738562091503268,0,0,230,0.3006535947712418,0,0,0,0,0,0,0,0,0,0,0,0,75,0.09803921568627451,0.0196078431372549,15,0.025974025974025976,0.26666666666666666,20,0.39215686274509803,300,415,0.5424836601307189,130,0.3132530120481928,0,NA,0,NA,0,NA,90,0.3050847457627119,25,0.0847457627118644,110,0.5641025641025641,40,0.20512820512820512,30,0.15384615384615385,20,0.10256410256410256,0,0,0,20,0.026143790849673203,770,1
ottawa_ons2022_clarence_rockland_3604_00000_1_7_percent,2580,0,0,19.7,19.8,35,0.013565891472868217,2100,20160,1945,18840,22,17660,18140,7.4,880,0.341747572815534,1690,0.6563106796116505,0,0,115,0.04466019417475728,40,0.015533980582524271,0,0,0.07184466019417475,185,0.04660194174757282,120,0.019417475728155338,50,0,0,100,0.038834951456310676,0.009708737864077669,25,0.015503875968992248,0.4,40,0.09902912621359224,255,1750,0.6796116504854369,215,0.12285714285714286,0,NA,0,NA,0,NA,185,0.12091503267973856,295,0.19281045751633988,1230,0.9144981412639405,10,0.007434944237918215,80,0.05947955390334572,20,0.01486988847583643,15,0.011152416356877323,0.048327137546468404,1335,0.5184466019417475,2575,0.998062015503876
ottawa_ons2022_colonnade_business_park_3030_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_constance_bay_3031_00000_5_1_percent,220,0,0,19.8,20.4,0,0,200,18800,190,16200,24,15100,15300,6.6,65,0.29545454545454547,155,0.7045454545454546,0,0,0,0,0,0,0,0,0.11363636363636363,25,0.06818181818181818,15,0.045454545454545456,10,0,0,0,0,0,0,0,NA,0,0,0,170,0.7555555555555555,50,0.29411764705882354,0,NA,0,NA,0,NA,20,0.16666666666666666,20,0.16666666666666666,90,0.9,0,0,0,0,0,0,0,0,0,0,0,220,1
ottawa_ons2022_convent_glen_orleans_woods_3032_00000_1_5_percent,1505,0,0,19.8,19.6,45,0.029900332225913623,1185,17920,1115,14240,29.1,14280,14480,6.9,540,0.3576158940397351,965,0.6390728476821192,0,0,80,0.052980132450331126,0,0,0,0,0.046511627906976744,70,0.019933554817275746,30,0.023255813953488372,35,0,0,150,0.09966777408637874,0.036544850498338874,55,0.029900332225913623,0.3,45,0.27906976744186046,420,920,0.609271523178808,250,0.2717391304347826,0,NA,0,NA,0,NA,140,0.21052631578947367,80,0.12030075187969924,355,0.6698113207547169,80,0.1509433962264151,60,0.11320754716981132,25,0.04716981132075472,10,0.018867924528301886,0.02830188679245283,315,0.20930232558139536,1505,1
ottawa_ons2022_corkery_3033_00000_2_5_percent,465,0,0,19.7,19.8,0,0,375,16400,350,14150,24,16000,16600,5.5,165,0.35106382978723405,300,0.6382978723404256,0,0,0,0,0,0,0,0,0.021505376344086023,10,0.021505376344086023,10,0,0,0,0,25,0.053763440860215055,0,0,0.021505376344086023,0.4,10,0.15053763440860216,70,320,0.6808510638297872,50,0.15625,0,NA,0,NA,0,NA,25,0.09090909090909091,50,0.18181818181818182,225,0.9,10,0.04,0,0,0,0,0,0,0.06,0,0,465,1
ottawa_ons2022_cornwall_3802_00000_2_5_percent,4755,0,0,20,20,210,0.04416403785488959,3810,20560,3350,18400,26.4,16400,16800,13.6,1420,0.29831932773109243,3335,0.7006302521008403,0,0,675,0.14180672268907563,10,0.002103049421661409,0,0,0.0904311251314406,430,0.0683491062039958,325,0.015772870662460567,75,0,0,225,0.0473186119873817,0.01892744479495268,90,0.011566771819137749,0.24444444444444444,55,0.1640378548895899,780,2965,0.6228991596638656,540,0.1821247892074199,0,NA,0,NA,0,NA,105,0.04329896907216495,275,0.1134020618556701,1910,0.821505376344086,125,0.053763440860215055,170,0.07311827956989247,45,0.01935483870967742,70,0.030107526881720432,0.030107526881720432,245,0.05152471083070452,4755,1
ottawa_ons2022_craig_henry_manordale_3034_00000_2_2_percent,1255,0,0,20.2,20.4,10,0.00796812749003984,1015,18440,890,15040,32.2,14200,15120,11.5,335,0.26693227091633465,915,0.7290836653386454,0,0,155,0.12350597609561753,0,0,0,0,0.0398406374501992,50,0.02390438247011952,30,0.01593625498007968,20,0,0,285,0.22709163346613545,0.13147410358565736,165,0.13545816733067728,0.5964912280701754,170,0.4860557768924303,610,685,0.545816733067729,170,0.24817518248175183,0,NA,0,NA,0,NA,110,0.21359223300970873,90,0.17475728155339806,225,0.5555555555555556,135,0.3333333333333333,30,0.07407407407407407,0,0,20,0.04938271604938271,0.08641975308641975,60,0.04780876494023904,1255,1
