name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_riverside_south_leitrim_3100_00000_0_9_percent,11580,1210,0.10449050086355786,37.2,38.8,785,0.06778929188255613,8735,69400,8355,85500,7.2,63250,77700,5.1,245,0.021157167530224525,45,0.0038860103626943004,0,0,0,0,0,0,0,0,0,0,6790,0.7441095890410959,525,0.07731958762886598,160,0.02494154325798909,6250,0.9742790335151987,5375,0.8378799688230709,2895,0.46209098164405427,550,0.08778930566640064,0.03273809523809524,805,0.06951640759930916,1505,0.12996545768566495
ottawa_ons2022_riverview_3101_00000_3_8_percent,6750,1920,0.28444444444444444,47.1,46.4,1540,0.22814814814814816,5970,52300,5480,59500,14,49760,57450,11.2,690,0.10222222222222223,0,0,0.002962962962962963,20,0,0,0,0,0,0,0,0,3505,0.5750615258408531,305,0.08701854493580599,170,0.04934687953555878,3280,0.9521044992743106,2640,0.7663280116110305,1440,0.45,225,0.0703125,0.036827195467422094,890,0.13185185185185186,725,0.10740740740740741
ottawa_ons2022_rockcliffe_park_3102_00000_5_0_percent,1325,340,0.25660377358490566,46.8,52.4,65,0.04905660377358491,1135,126000,1110,191200,2.7,133600,205600,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0.574468085106383,40,0.05925925925925926,0,0,590,1,550,0.9322033898305084,315,0.5,25,0.03968253968253968,0,65,0.04905660377358491,240,0.1811320754716981
ottawa_ons2022_rothwell_heights_beacon_hill_north_3103_00000_1_8_percent,7625,2155,0.28262295081967215,46.6,49.6,700,0.09180327868852459,6235,59750,5780,69500,12.9,58150,69900,10,295,0.03871391076115486,0,0,0.001968503937007874,15,0,0,0,0,0,0,0,0,3575,0.5542635658914729,375,0.1048951048951049,210,0.059574468085106386,3310,0.9390070921985816,2800,0.7943262411347518,1570,0.490625,195,0.0609375,0.034055727554179564,1320,0.1732283464566929,775,0.10163934426229508
ottawa_ons2022_russell_3607_00000_1_3_percent,17575,2555,0.14537695590327168,39.6,40.4,1160,0.06600284495021337,13730,52450,12930,59650,11.8,50800,58750,9,670,0.03812233285917496,35,0.001991465149359886,0,0,0,0,0,0,0,0,0,0,9985,0.7046577275935074,500,0.0500751126690035,675,0.06891271056661562,9120,0.9310872894333844,7000,0.7146503318019398,3295,0.3473906167633105,1140,0.12018977332630469,0.03727714748784441,5820,0.3311522048364154,1820,0.10355618776671409
ottawa_ons2022_sandy_hill_3104_00010_10_1_percent,8500,1295,0.15235294117647058,39.2,32.8,2485,0.2923529411764706,7725,51450,7205,59800,11.8,46880,56850,7.3,1310,0.15411764705882353,30,0.003531489111241907,0,0,0,0,0,0,0,0,0,0,5640,0.7089880578252671,860,0.1524822695035461,180,0.04004449388209121,4315,0.9599555061179088,3780,0.8409343715239155,2390,0.5005235602094241,315,0.06596858638743455,0.0507399577167019,1470,0.17304296645085343,2170,0.25529411764705884
ottawa_ons2022_smiths_falls_3408_00000_2_2_percent,8095,2205,0.272390364422483,45.5,48,1510,0.1865348980852378,6600,37760,5395,36640,29.8,35920,37920,24.1,1375,0.169857936998147,0,0,0,0,0,0,0,0,0,0,0,0,3505,0.5113056163384391,365,0.10413694721825963,865,0.21871049304677623,3095,0.7825537294563844,1785,0.45132743362831856,380,0.12082670906200318,565,0.17965023847376788,0.11433756805807622,70,0.008641975308641974,695,0.08585546633724521
ottawa_ons2022_south_dundas_3806_00000_2_2_percent,10375,2825,0.27228915662650605,47,51.2,1185,0.11421686746987952,8630,40760,7540,41720,23,39600,42560,18.6,1150,0.1108433734939759,0,0,0,0,0,0,0,0,0,0,0,0,4905,0.5526760563380282,490,0.0998980632008155,795,0.15392061955469508,4365,0.8451113262342691,2850,0.5517909002904162,680,0.15402038505096263,755,0.1710079275198188,0.13691275167785236,90,0.008674698795180723,885,0.08530120481927711
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,12250,3160,0.25795918367346937,46.6,51.2,1175,0.09591836734693877,10205,46720,9355,50320,17.6,44720,50480,13.7,1050,0.08571428571428572,0,0,0.0012244897959183673,15,0,0,0,0,0,0,0,0,6445,0.6143946615824595,525,0.08145849495733126,530,0.08514056224899598,5700,0.9156626506024096,3980,0.6393574297188755,1290,0.2179054054054054,735,0.1241554054054054,0.07391304347826087,2225,0.1816326530612245,1105,0.09020408163265306
ottawa_ons2022_south_keys_3105_00000_2_1_percent,1710,575,0.3362573099415205,50.4,54.8,325,0.19005847953216373,1560,46120,1460,46520,19.3,44160,47280,13.8,100,0.05847953216374269,0,0,0,0,0,0,0,0,0,0,0,0,865,0.5440251572327044,135,0.15606936416184972,35,0.0440251572327044,760,0.9559748427672956,545,0.6855345911949685,285,0.3904109589041096,60,0.0821917808219178,0.06741573033707865,135,0.07894736842105263,220,0.1286549707602339
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,12615,2920,0.23147047166072135,45.1,48.8,1075,0.08521601268331351,10425,44280,9485,46640,18.4,43360,48320,14.3,915,0.07253269916765755,0,0,0.0019809825673534074,25,0,0,0,0,0,0,0,0,6505,0.6087973795039775,415,0.06379707916986933,670,0.10090361445783133,5970,0.8990963855421686,4220,0.6355421686746988,890,0.14614121510673234,770,0.12643678160919541,0.07892204042348412,835,0.06616481774960381,1125,0.089179548156956
ottawa_ons2022_stittsville_3106_00000_1_1_percent,18310,3430,0.18732932823593665,42.4,45.2,1160,0.06335335882031677,14625,60700,13985,72400,9.4,58400,71300,7.2,340,0.018569087930092845,60,0.0032777929527451517,0,0,0,0,0,0,0,0,0,0,9890,0.6556181637388134,815,0.08240647118301314,285,0.030595813204508857,9030,0.9694041867954911,7585,0.8142780461621041,4275,0.4708149779735683,700,0.07709251101321586,0.0438871473354232,550,0.030046435400163888,2340,0.127799016930639
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,4785,380,0.0794148380355277,33.9,32.8,280,0.05851619644723093,3560,58150,3410,67900,8.7,58200,71900,5.1,260,0.054336468129571575,80,0.01671891327063741,0,0,0,0,0,0,0,0,0,0,2965,0.7938420348058902,220,0.07419898819561552,55,0.018739352640545145,2880,0.9812606473594548,2370,0.807495741056218,1360,0.49544626593806923,295,0.10746812386156648,0.03308823529411765,240,0.050156739811912224,420,0.0877742946708464
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,8600,995,0.11569767441860465,37.5,38.4,720,0.08372093023255814,6545,60300,6235,72300,8.4,58250,71800,5.7,345,0.04011627906976744,15,0.0017441860465116279,0.0017441860465116279,15,0,0,0,0,0,0,0,0,5025,0.7438934122871946,360,0.07164179104477612,130,0.026776519052523172,4725,0.9732234809474768,3895,0.8022657054582905,2295,0.4919614147909968,330,0.0707395498392283,0.0423728813559322,360,0.04186046511627907,905,0.10523255813953489
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,12345,1435,0.11624139327663022,37.1,38,970,0.07857432158768732,9375,62500,8930,75800,8.7,60650,74600,5.8,350,0.028351559335763468,40,0.0032401782098015392,0.002430133657351154,30,0,0,0,0,0,0,0,0,7080,0.7287699433865157,495,0.06991525423728813,185,0.026695526695526696,6745,0.9733044733044733,5585,0.8059163059163059,3185,0.48367501898253606,520,0.07896735003796507,0.052083333333333336,740,0.059943296881328476,1350,0.10935601458080195
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,5410,1615,0.29852125693160814,49.4,56.4,495,0.09149722735674677,4680,43080,4200,46040,20,42760,46800,16,480,0.08872458410351201,0,0,0,0,0,0,0,0,0,0,0,0,2560,0.5372507869884575,295,0.115234375,295,0.10946196660482375,2400,0.8905380333951762,1590,0.5899814471243042,480,0.2119205298013245,320,0.141280353200883,0.1295774647887324,55,0.010166358595194085,460,0.08502772643253234
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,12150,1855,0.15267489711934157,40.4,40.8,965,0.0794238683127572,9725,46680,9080,50440,14.8,44280,50280,11,720,0.05925925925925926,10,8.227067050596463e-4,0.0024681201151789387,30,0,0,0,0,0,0,0,0,7180,0.720160481444333,335,0.04665738161559889,670,0.09738372093023256,6210,0.9026162790697675,4350,0.6322674418604651,1910,0.27883211678832115,1090,0.1591240875912409,0.07606490872210954,7495,0.6166186754422048,1240,0.10205761316872428
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,3695,950,0.2571041948579161,45.8,48.4,340,0.09201623815967523,3045,57600,2860,66300,12.6,54300,64200,9.9,110,0.029769959404600813,25,0.006775067750677507,0,0,0,0,0,0,0,0,0,0,1895,0.6025437201907791,225,0.11873350923482849,110,0.05994550408719346,1720,0.9373297002724795,1445,0.7874659400544959,830,0.4955223880597015,90,0.05373134328358209,0.023668639053254437,115,0.03116531165311653,360,0.09742895805142084
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,7055,1455,0.20623671155209072,44.7,42.8,1935,0.2742735648476258,6275,48360,5510,55200,16,45480,54150,12.3,995,0.1410347271438696,25,0.003543586109142452,0,0,0,0,0,0,0,0,0,0,4020,0.6300940438871473,380,0.0945273631840796,435,0.09977064220183486,3925,0.9002293577981652,3025,0.6938073394495413,1505,0.41346153846153844,410,0.11263736263736264,0.05687203791469194,1940,0.2749822820694543,560,0.07937632884479093
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,4340,1325,0.3052995391705069,50.3,54.4,1525,0.3513824884792627,4010,40280,3340,41440,25.7,37080,41240,19.8,820,0.1889400921658986,15,0.0034602076124567475,0,0,0,0,0,0,0,0,0,0,2140,0.5232273838630807,280,0.1308411214953271,360,0.14457831325301204,2125,0.8534136546184738,1485,0.5963855421686747,610,0.3279569892473118,180,0.0967741935483871,0.05179282868525897,1300,0.29988465974625145,280,0.06451612903225806
ottawa_ons2022_vars_3113_00000_1_2_percent,2600,425,0.16346153846153846,42.9,46.4,170,0.06538461538461539,2145,50960,1975,58500,11.8,48440,59300,8.7,120,0.046153846153846156,0,0,0.0038461538461538464,10,0,0,0,0,0,0,0,0,1480,0.6651685393258427,70,0.0472972972972973,135,0.0903010033444816,1365,0.9130434782608695,980,0.6555183946488294,450,0.3191489361702128,210,0.14893617021276595,0.046875,1045,0.40192307692307694,300,0.11538461538461539
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,1310,255,0.1946564885496183,42.4,41.2,260,0.1984732824427481,1110,56600,975,69600,12.6,54200,69200,9.7,145,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,720,0.6371681415929203,50,0.06944444444444445,60,0.07692307692307693,720,0.9230769230769231,630,0.8076923076923077,290,0.42962962962962964,35,0.05185185185185185,0.02631578947368421,370,0.2835249042145594,100,0.07633587786259542
