name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_britannia_3015,330,20,0.06060606060606061,33.7,31.2,30,0.09090909090909093,265,32800,230,28200,30,25400,23800,20,60,0.1791044776119403,250,0.746268656716418,20,0.05970149253731343,50,0.14925373134328357,35,0.1044776119402985,20,0.05970149253731343,0,0,0,0,0,0,0,0,335,1,0,0,0.3636363636363637,0.3582089552238806,120,0.7313432835820896,245,185,0.6379310344827587,30,0.16216216216216217,20,0.1111111111111111,160,0.8888888888888888,135,0.75,35,0.2258064516129032,15,0.0967741935483871,90,0.75,15,0.125,10,0.08333333333333333,0,0,0,0,0.08333333333333333,75,0.22388059701492535,85,0.25757575757575757,3015
ottawa_brookside_briarbrook_morgans_grant_3016,715,55,0.07692307692307693,35.7,37.6,10,0.01398601398601398,545,55600,485,68800,10.4,50200,62800,7.7,165,0.22916666666666663,500,0.6944444444444444,55,0.0763888888888889,0,0,10,0.01388888888888888,25,0.03472222222222222,0,0,0,0,0,0,0,0,715,1,0,0,0.09090909090909093,0.09090909090909093,65,0.8251748251748252,590,415,0.6974789915966386,35,0.08433734939759036,0,0,465,0.9893617021276596,425,0.9042553191489362,245,0.6447368421052632,10,0.02631578947368421,140,0.9655172413793104,0,0,0,0,0,0,0,0,0,25,0.03472222222222222,65,0.09090909090909093,3016
ottawa_cardinal_creek_3017,360,0,0,33.3,35.2,0,0,275,47200,250,48000,17.6,40800,45200,12.8,90,0.25,275,0.7638888888888888,0,0,0,0,10,0.02777777777777777,10,0.02777777777777777,0,0,0,0,0,0,0,0,365,1,0,0,0.1527777777777778,0.1506849315068493,55,0.9726027397260274,355,245,0.8448275862068966,55,0.22448979591836735,20,0.0851063829787234,215,0.9148936170212766,220,0.9361702127659576,80,0.42105263157894735,10,0.05263157894736842,100,0.9523809523809524,10,0.09523809523809525,0,0,0,0,0,0,0.09523809523809525,85,0.2361111111111111,50,0.1388888888888889,3017
ottawa_carleton_heights_courtland_park_3018,330,0,0,35.9,37.6,30,0.09090909090909093,290,41200,260,48400,14.6,36800,46400,5.6,40,0.12121212121212122,290,0.8787878787878788,0,0,75,0.2272727272727273,0,0,45,0.13636363636363635,0,0,0,0,0,0,0,0,330,1,0,0,0.15151515151515152,0.15151515151515152,50,0.7878787878787878,260,220,0.7333333333333333,15,0.06818181818181818,15,0.05769230769230769,240,0.9230769230769232,195,0.75,70,0.35,20,0.1,95,0.7916666666666666,20,0.16666666666666666,0,0,0,0,0,0,0,10,0.0303030303030303,35,0.10606060606060606,3018
ottawa_carleton_university_3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3019
ottawa_carlington_3020,625,20,0.032,35,35.6,100,0.16,495,37000,370,40800,29.2,31100,37400,23.6,105,0.168,495,0.792,20,0.032,220,0.352,35,0.056,50,0.08,0,0,0,0,0,0,0,0,620,1,0,0,0.432,0.43548387096774194,270,0.9112903225806452,565,305,0.5596330275229358,55,0.18032786885245905,90,0.2195121951219512,325,0.7926829268292683,245,0.5975609756097561,65,0.26,40,0.16,130,0.7222222222222222,30,0.16666666666666666,10,0.05555555555555555,0,0,0,0,0,75,0.12,110,0.176,3020
ottawa_carp_3021,70,10,0.14285714285714285,41,42,0,0,55,52000,45,74000,6,44000,58000,5.6,0,0,45,0.6428571428571429,0,0,0,0,0,0,15,0.21428571428571427,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0.5714285714285714,40,35,0.5384615384615384,0,0,0,0,35,1,35,1,25,0.8333333333333334,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,15,0.21428571428571427,3021
ottawa_carson_grove_carson_meadows_3022,525,30,0.05714285714285714,33,32.4,20,0.0380952380952381,400,33200,330,29800,34,30600,31200,23.8,140,0.26666666666666666,355,0.6761904761904762,30,0.05714285714285714,105,0.2,65,0.1238095238095238,40,0.0761904761904762,0,0,0,0,0,0,0,0,525,1,0,0,0.5047619047619047,0.5047619047619047,265,0.8857142857142857,465,285,0.6551724137931034,30,0.10526315789473684,40,0.14035087719298245,240,0.8421052631578947,200,0.7017543859649122,65,0.2549019607843137,15,0.0588235294117647,100,0.5263157894736842,50,0.2631578947368421,20,0.10526315789473684,0,0,25,0.13157894736842105,0.05263157894736842,175,0.3333333333333333,130,0.24761904761904763,3022
ottawa_centrepointe_briargreen_3023,305,0,0,33.2,38.4,10,0.03278688524590164,220,43200,210,46400,14,40000,45600,6.7,75,0.2459016393442623,230,0.7540983606557377,0,0,45,0.14754098360655735,0,0,15,0.04918032786885246,0,0,0,0,0,0,0,0,300,1,0,0,0.06557377049180328,0.06666666666666667,20,0.7166666666666667,215,210,0.84,45,0.21428571428571427,0,0,190,1,170,0.8947368421052632,70,0.42424242424242425,10,0.06060606060606061,55,0.55,15,0.15,0,0,0,0,25,0.25,0,10,0.03278688524590164,60,0.19672131147540983,3023
ottawa_centretown_3024,615,35,0.05691056910569105,38.8,37.6,195,0.3170731707317073,585,45400,545,50400,13.9,40600,47600,8.9,0,0,565,0.91869918699187,35,0.05691056910569105,90,0.14634146341463414,10,0.01626016260162601,30,0.04878048780487805,0,0,0,0,0,0,0,0,610,1,0,0,0.15447154471544716,0.1557377049180328,95,0.7459016393442623,455,435,0.71900826446281,55,0.1264367816091954,20,0.04395604395604396,430,0.945054945054945,380,0.8351648351648352,170,0.4473684210526316,10,0.02631578947368421,85,0.425,35,0.175,80,0.4,0,0,0,0,0.05,85,0.13821138211382114,120,0.1951219512195122,3024
