name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_sandy_hill_3104,470,30,0.06382978723404255,32.2,27.4,130,0.2765957446808511,410,46600,390,51600,10.7,39200,45600,5.6,30,0.06382978723404255,405,0.8617021276595744,30,0.06382978723404255,130,0.2765957446808511,0,0,0,0,0,0,0,0,0,0,0,0,220,0.4731182795698925,0.10752688172043012,50,0.03191489361702127,0.07692307692307693,15,1,465,385,0.8651685393258427,60,0.15584415584415584,0,0,280,0.9824561403508772,255,0.8947368421052632,190,0.59375,15,0.046875,40,0.3076923076923077,45,0.34615384615384615,40,0.3076923076923077,0,0,0,0,0,0,0,125,0.26595744680851063,3104
ottawa_south_keys_3105,105,20,0.1904761904761905,35.6,25.6,20,0.1904761904761905,100,29200,90,28400,19,16800,19600,16,0,0,90,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.3333333333333333,0.09523809523809525,10,0,0,0,1,105,80,0.7619047619047619,0,0,0,0,40,1,40,1,30,0.4,10,0.13333333333333333,20,0.4444444444444444,25,0.5555555555555556,0,0,0,0,0,0,0,0,0,50,0.47619047619047616,3105
ottawa_stittsville_3106,1010,100,0.099009900990099,33.6,31.6,10,0.0099009900990099,735,51100,665,65000,9.1,49000,62200,6,260,0.25742574257425743,650,0.6435643564356436,100,0.099009900990099,0,0,0,0,15,0.01485148514851485,0,0,0,0,0,0,0,0,600,0.594059405940594,0.1485148514851485,150,0.0396039603960396,0.07272727272727272,40,1,1010,580,0.7388535031847133,30,0.05172413793103448,20,0.03669724770642202,530,0.9724770642201837,490,0.8990825688073395,235,0.4272727272727273,25,0.04545454545454545,270,0.8852459016393442,30,0.09836065573770492,0,0,0,0,0,0,0.04918032786885246,0,0,150,0.1485148514851485,3106
ottawa_stittsville_east_3107,1985,75,0.03778337531486146,28.9,31.6,25,0.01259445843828715,1335,55850,1190,70200,8.6,50240,64400,5.7,620,0.3123425692695214,1290,0.6498740554156172,75,0.03778337531486146,0,0,0,0,100,0.0505050505050505,0,0,0,0,0,0,0,0,1305,0.6590909090909091,0.26515151515151514,525,0.02518891687657431,0.03937007874015748,50,1,1980,1120,0.7915194346289752,80,0.07142857142857142,40,0.03278688524590164,1175,0.9631147540983608,1090,0.8934426229508197,520,0.5,55,0.05288461538461538,435,0.87,55,0.11,0,0,0,0,0,0,0.11,35,0.01767676767676767,125,0.06297229219143577,3107
ottawa_stittsville_north_3108,920,70,0.07608695652173914,32.8,33.2,20,0.0217391304347826,655,54000,570,70400,7.4,50100,64800,4.4,250,0.2717391304347826,600,0.6521739130434783,70,0.07608695652173914,0,0,0,0,35,0.03804347826086957,0,0,0,0,0,0,0,0,625,0.6793478260869565,0.30978260869565216,285,0.03260869565217391,0.05128205128205128,30,1,920,560,0.8115942028985508,30,0.05357142857142857,10,0.01709401709401709,575,0.9829059829059827,540,0.9230769230769232,295,0.5619047619047619,20,0.0380952380952381,200,0.8888888888888888,0,0,15,0.06666666666666667,0,0,0,0,0.04444444444444444,0,0,45,0.04891304347826087,3108
ottawa_stonebridge_half_moon_bay_3109,3435,290,0.08442503639010189,32.5,32.8,55,0.01601164483260553,2365,51000,2130,61000,11.5,48880,62550,6,1055,0.3071324599708879,2090,0.6084425036390102,285,0.08296943231441048,150,0.04366812227074235,0,0,80,0.02332361516034985,0,0,0,0,0,0,0,0,2135,0.6224489795918368,0.14723032069970846,505,0.04512372634643377,0.0775,155,1,3430,1900,0.7495069033530573,160,0.08421052631578947,40,0.02197802197802198,1780,0.978021978021978,1625,0.8928571428571429,870,0.5014409221902018,105,0.06051873198847262,690,0.8023255813953488,120,0.13953488372093023,20,0.02325581395348837,15,0.01744186046511628,15,0.01744186046511628,0.12209302325581396,0,0,425,0.12372634643377002,3109
ottawa_trend_arlington_3110,200,25,0.125,35.8,33.6,10,0.05,140,50000,115,67000,14.4,47000,59000,9.6,60,0.2926829268292683,125,0.6097560975609756,25,0.12195121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.5121951219512195,0.0975609756097561,20,0,0,0,1,205,95,0.6551724137931034,10,0.10526315789473684,0,0,105,1,90,0.8571428571428571,50,0.5263157894736842,0,0,40,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,3110
ottawa_vanier_north_3111,255,20,0.0784313725490196,31.9,30.6,60,0.2352941176470588,210,44000,200,47600,11.8,36400,44000,6.2,40,0.1568627450980392,195,0.7647058823529411,25,0.09803921568627452,35,0.13725490196078433,0,0,0,0,0,0,0,0,0,0,0,0,140,0.5490196078431373,0.2352941176470588,60,0,0,0,1,255,190,0.8636363636363636,15,0.07894736842105263,15,0.09375,145,0.90625,130,0.8125,85,0.4857142857142857,15,0.08571428571428572,60,0.631578947368421,25,0.2631578947368421,10,0.10526315789473684,0,0,0,0,0.15789473684210523,0,0,30,0.1176470588235294,3111
ottawa_vanier_south_3112,210,10,0.04761904761904761,37.2,36,30,0.14285714285714285,190,32400,155,32000,27.2,31400,38500,11.4,0,0,175,0.8333333333333334,0,0,35,0.16666666666666666,0,0,20,0.09523809523809525,0,0,0,0,0,0,0,0,145,0.6904761904761905,0.1904761904761905,40,0,0,0,1,210,150,0.7692307692307693,35,0.23333333333333336,10,0.07142857142857142,135,0.9642857142857144,90,0.6428571428571429,60,0.5217391304347826,0,0,45,0.75,0,0,10,0.16666666666666666,0,0,0,0,0,0,0,30,0.14285714285714285,3112
ottawa_vars_3113,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,3113
ottawa_waterridge_village_3114,165,20,0.12121212121212122,33.8,30.4,0,0,120,52000,105,64000,13.2,51000,66000,7,35,0.21212121212121213,110,0.6666666666666666,20,0.12121212121212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.5454545454545454,0.06060606060606061,10,0,0,0,1,165,90,0.6666666666666666,10,0.1111111111111111,0,0,80,1,65,0.8125,45,0.5625,15,0.1875,30,0.8571428571428571,0,0,0,0,0,0,0,0,0,10,0.06060606060606061,35,0.21212121212121213,3114
ottawa_west_centretown_3115,270,10,0.03703703703703703,29,27,50,0.18518518518518515,235,43200,220,44400,14.6,34400,36400,8,35,0.12962962962962962,225,0.8333333333333334,0,0,30,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,90,0.3333333333333333,0.05555555555555555,15,0.03703703703703703,0.13333333333333333,10,1,270,195,0.8297872340425532,35,0.1794871794871795,0,0,155,1,135,0.8709677419354839,70,0.4375,30,0.1875,40,0.4444444444444444,40,0.4444444444444444,10,0.1111111111111111,0,0,0,0,0.2777777777777778,0,0,75,0.2777777777777778,3115
ottawa_westboro_3116,405,40,0.09876543209876544,34.4,34.8,55,0.13580246913580246,315,70500,305,88000,5,70500,92000,3.8,95,0.2345679012345679,270,0.6666666666666666,40,0.09876543209876544,35,0.08641975308641975,0,0,0,0,0,0,0,0,0,0,0,0,230,0.5609756097560976,0.12195121951219512,50,0,0,0,1,410,270,0.8571428571428571,25,0.0925925925925926,0,0,245,1,230,0.9387755102040816,135,0.5625,15,0.0625,65,0.5909090909090909,20,0.18181818181818185,25,0.2272727272727273,0,0,0,0,0,0,0,30,0.07407407407407407,3116
ottawa_whitehaven_woodpark_glabar_park_3117,325,20,0.06153846153846154,30.1,25.2,45,0.13846153846153847,255,47600,235,56000,10.4,40400,52000,4.5,60,0.18461538461538465,240,0.7384615384615385,20,0.06153846153846154,20,0.06153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,125,0.38461538461538464,0.13846153846153847,45,0.03076923076923077,0.08333333333333333,10,1,325,230,0.8518518518518519,10,0.04347826086956521,0,0,140,0.9655172413793104,130,0.896551724137931,55,0.24444444444444444,40,0.17777777777777778,100,0.6060606060606061,55,0.3333333333333333,0,0,0,0,0,0,0.18181818181818185,0,0,100,0.3076923076923077,3117
