name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_kanata_lakes_3060,705,40,0.05673758865248227,32.6,30.2,15,0.02127659574468085,475,55200,415,71600,10.4,53800,77200,5.2,105,0.14893617021276595,25,0.03546099290780142,0,0,0,0,0,0,0,0,1,700,385,0.7264150943396226,45,0.11688311688311688,10,0.02898550724637681,330,0.9565217391304348,315,0.9130434782608696,185,0.5522388059701493,10,0.02985074626865671,0,70,0.09929078014184398,150,0.2127659574468085,3060
ottawa_katimavik_hazeldean_3061,340,30,0.08823529411764706,28.3,20.8,0,0,180,34400,125,33000,38,31000,34500,28,95,0.27941176470588236,20,0.0588235294117647,0,0,0,0,0,0,0,0,1,340,105,0.5384615384615384,35,0.3333333333333333,25,0.2,95,0.76,90,0.72,35,0.5,10,0.14285714285714285,0,30,0.08823529411764706,40,0.1176470588235294,3061
ottawa_kinburn_3062,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,1,10,10,1,0,0,0,0,10,1,10,1,10,1,0,0,NA,0,NA,0,0,3062
ottawa_laurentian_3063,170,30,0.17647058823529413,42.4,42.4,15,0.08823529411764706,120,55000,90,71000,15.2,36000,48000,14,25,0.14705882352941177,15,0.08823529411764706,0,0,0,0,0,0,0,0,1,170,75,0.5769230769230769,10,0.13333333333333333,0,0,85,1,85,1,35,0.5384615384615384,0,0,0,0,0,0,0,3063
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ledbury_heron_gate_ridgemont_3065,2005,190,0.09476309226932668,32.9,29.4,155,0.0773067331670823,1375,29440,865,27950,45.3,24400,27000,36.2,720,0.35910224438902744,220,0.10972568578553615,0,0,0,0,0,0,0,0,1,2005,710,0.47491638795986624,140,0.19718309859154928,270,0.28125,690,0.71875,485,0.5052083333333334,90,0.16071428571428573,145,0.25892857142857145,0.06382978723404255,70,0.03491271820448877,340,0.16957605985037408,3065
ottawa_leslie_park_bruce_farm_3066,120,0,0,34,31.8,10,0.08333333333333333,85,36000,75,35000,27,32000,35000,16,0,0,10,0.08695652173913043,0,0,0,0,0,0,0,0,1,115,60,0.6666666666666666,25,0.4166666666666667,0,0,60,0.9230769230769232,30,0.4615384615384616,15,0.42857142857142855,0,0,0,15,0.13043478260869565,15,0.125,3066
ottawa_lowertown_east_3067,240,15,0.0625,34.2,34,80,0.3333333333333333,185,27600,120,25600,45,23000,27600,36.5,110,0.4583333333333333,25,0.10416666666666669,0,0,0,0,0,0,0,0,1,240,110,0.5365853658536586,20,0.18181818181818185,30,0.2,115,0.7666666666666667,105,0.7,35,0.4117647058823529,0,0,0,20,0.08333333333333333,45,0.1875,3067
ottawa_lowertown_west_3068,180,15,0.08333333333333333,36.4,32.4,55,0.3055555555555556,150,36500,110,45000,19,33000,41000,11.2,90,0.5,0,0,0,0,0,0,0,0,0,0,1,180,120,0.7058823529411765,40,0.3333333333333333,0,0,95,0.95,80,0.8,55,0.6470588235294118,0,0,0,35,0.19444444444444445,60,0.3333333333333333,3068
ottawa_manor_park_3069,380,60,0.15789473684210523,39.7,39.2,35,0.09210526315789472,290,29400,185,31200,39.5,25800,39000,30.4,170,0.4473684210526316,35,0.09210526315789472,0,0,0,0,0,0,0,0,1,380,160,0.5079365079365079,35,0.21875,60,0.27906976744186046,160,0.7441860465116279,130,0.6046511627906976,50,0.4,25,0.2,0,40,0.10526315789473684,35,0.09210526315789472,3069
ottawa_manotick_3070,150,15,0.1,36.8,39.2,0,0,120,56000,120,69000,12.8,65000,82000,4.2,40,0.25806451612903225,0,0,0,0,0,0,0,0,0,0,1,155,85,0.6296296296296297,15,0.17647058823529413,0,0,75,0.8823529411764706,65,0.7647058823529411,20,0.2857142857142857,0,0,0,0,0,40,0.26666666666666666,3070
ottawa_marlborough_3071,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,3071
ottawa_merivale_gardens_grenfell_glen_pineglen_country_place_3072,75,15,0.2,51,56.8,0,0,70,52000,65,60000,12,50000,68000,8,0,0,0,0,0,0,0,0,0,0,0,0,1,75,50,0.7142857142857143,0,0,0,0,50,1,40,0.8,0,0,0,0,0,0,0,0,0,3072
ottawa_metcalfe_3073,65,0,0,27.6,33.2,0,0,45,30000,30,38000,24,48000,64000,6,0,0,0,0,0,0,0,0,0,0,0,0,1,70,35,0.7777777777777778,0,0,15,0.375,25,0.625,25,0.625,10,0.3333333333333333,10,0.3333333333333333,0,0,0,0,0,3073
ottawa_munster_ashton_3075,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,0,3075
ottawa_richmond_3074,25,0,0,38,49.2,0,0,15,70000,15,80000,NA,100000,120000,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,25,15,1,0,0,0,0,15,1,15,1,10,0.6666666666666666,0,0,0,0,0,0,0,3074
ottawa_navan_sarsfield_3076,35,0,0,27,18.2,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,35,20,1,0,0,10,1,0,0,0,0,0,0,10,0.6666666666666666,0,0,0,0,0,3076
ottawa_new_edinburgh_3077,45,10,0.2222222222222222,43,38,15,0.3333333333333333,50,74000,50,80000,11,70000,84000,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,50,30,0.6666666666666666,0,0,0,0,20,1,15,0.75,15,0.5,0,0,0,0,0,15,0.3333333333333333,3077
ottawa_north_gower_kars_3078,10,10,1,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,0,3078
ottawa_old_barrhaven_east_3079,1910,70,0.03664921465968586,29.6,26.8,10,0.00523560209424083,1210,35900,960,37000,27,30550,36800,16.4,370,0.193717277486911,95,0.04973821989528795,0,0,0,0,0,0,0,0,1,1910,900,0.6741573033707865,180,0.2,100,0.1092896174863388,810,0.8852459016393442,655,0.7158469945355191,295,0.4125874125874126,110,0.15384615384615383,0.04819277108433735,75,0.03926701570680628,355,0.18586387434554977,3079
ottawa_old_barrhaven_west_3080,1005,50,0.04975124378109453,29.5,27.4,20,0.01990049751243781,580,45600,500,52200,17.4,40800,51200,11.8,200,0.19900497512437812,30,0.02985074626865671,0,0,0,0,0,0,0,0,1,1005,445,0.664179104477612,55,0.12359550561797752,40,0.08247422680412371,450,0.9278350515463918,375,0.7731958762886598,115,0.2948717948717949,60,0.15384615384615383,0.03703703703703703,45,0.04477611940298507,140,0.13930348258706468,3080
ottawa_old_hunt_club_3081,1650,125,0.07575757575757576,31.9,28.8,55,0.03333333333333333,1100,34600,810,35700,33,30600,36600,21.7,390,0.23636363636363636,75,0.04545454545454545,0,0,0,0,0,0,0,0,1,1650,640,0.5203252032520326,135,0.2109375,170,0.2073170731707317,650,0.7926829268292683,500,0.6097560975609756,165,0.32673267326732675,100,0.19801980198019803,0.02898550724637681,75,0.04545454545454545,290,0.17575757575757575,3081
ottawa_old_ottawa_east_3082,185,10,0.05405405405405406,31.3,31.2,25,0.13513513513513514,140,53000,125,61000,12.4,45000,61000,3.6,60,0.32432432432432434,0,0,0,0,0,0,0,0,0,0,1,185,140,0.875,25,0.17857142857142858,0,0,115,0.9583333333333334,100,0.8333333333333334,65,0.5652173913043478,0,0,0,20,0.10810810810810811,30,0.16216216216216217,3082
ottawa_old_ottawa_south_3083,80,20,0.25,36.8,30.8,10,0.125,60,25000,40,19500,52,25000,30000,28,35,0.4375,0,0,0,0,0,0,0,0,0,0,1,80,25,0.38461538461538464,15,0.6,0,0,25,0.8333333333333334,25,0.8333333333333334,0,0,0,0,0,0,0,10,0.125,3083
ottawa_orleans_industrial_3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084
ottawa_orleans_village_chateauneuf_3085,500,40,0.08,35.9,34.8,15,0.03,375,44600,340,48800,16.8,40800,48400,10.6,0,0,10,0.0202020202020202,0,0,0,0,0,0,0,0,1,495,305,0.782051282051282,55,0.18032786885245905,25,0.09803921568627452,230,0.9019607843137256,175,0.6862745098039216,85,0.3333333333333333,55,0.21568627450980393,0.17647058823529413,90,0.18181818181818185,95,0.19,3085
ottawa_osgoode_vernon_3086,40,0,0,37,29.4,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,10,0.2857142857142857,0,0,0,0,0,0,0,0,1,40,15,0.375,0,0,25,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,3086
ottawa_overbrook_3087,1795,220,0.12256267409470752,36.4,32.8,215,0.11977715877437324,1335,31760,875,33600,38,28520,34800,27.9,605,0.3370473537604457,145,0.0807799442896936,0,0,0,0,0,0,0,0,1,1795,685,0.47735191637630664,105,0.15328467153284672,235,0.2596685082872928,670,0.7403314917127072,505,0.5580110497237569,185,0.3217391304347826,100,0.17391304347826086,0,165,0.09192200557103064,310,0.17270194986072424,3087
ottawa_parkwood_hills_3088,1045,20,0.01913875598086124,25.1,22.6,35,0.03349282296650718,595,29200,375,26200,46.8,23900,23600,40.8,400,0.3827751196172249,130,0.12440191387559808,0,0,0,0,0,0,0,0,1,1045,290,0.4496124031007752,60,0.20689655172413793,120,0.26666666666666666,330,0.7333333333333333,250,0.5555555555555556,40,0.17391304347826086,25,0.10869565217391304,0.13157894736842105,30,0.02870813397129186,175,0.1674641148325359,3088
ottawa_pineview_3089,655,90,0.13740458015267176,38.8,37.6,20,0.03053435114503816,555,35800,480,34800,25.6,32800,37000,15.8,85,0.1297709923664122,30,0.04615384615384615,0,0,0,0,0,0,0,0,1,650,385,0.6754385964912281,55,0.14285714285714285,80,0.25396825396825395,235,0.746031746031746,180,0.5714285714285714,110,0.3384615384615385,55,0.16923076923076924,0,35,0.05384615384615385,165,0.25190839694656486,3089
ottawa_playfair_park_guildwood_estates_3090,525,115,0.21904761904761905,41.6,38,20,0.0380952380952381,405,36800,290,42400,29,31400,39600,20.4,150,0.2857142857142857,45,0.08571428571428572,0,0,0,0,0,0,0,0,1,520,220,0.5238095238095238,25,0.11363636363636365,60,0.21818181818181817,210,0.7636363636363637,175,0.6363636363636364,85,0.4473684210526316,25,0.13157894736842105,0,15,0.02857142857142857,30,0.05714285714285714,3090
ottawa_portobello_south_3091,2170,160,0.07373271889400922,32.7,31.8,80,0.03686635944700461,1510,45600,1300,50680,18.2,40680,48500,12.3,225,0.10368663594470046,50,0.02298850574712643,0,0,0,0,0,0,0,0,1,2170,1110,0.6981132075471698,105,0.0945945945945946,95,0.08558558558558559,1015,0.9144144144144144,930,0.8378378378378378,410,0.4079601990049751,140,0.13930348258706468,0.07758620689655173,495,0.2275862068965517,320,0.14746543778801843,3091
ottawa_qualicum_redwood_3092,110,0,0,22.8,16,10,0.09090909090909093,45,39000,35,30000,45,35000,36000,24,0,0,0,0,0,0,0,0,0,0,0,0,1,105,25,0.4166666666666667,0,0,0,0,45,1,30,0.6666666666666666,15,0.75,0,0,0,10,0.09090909090909093,10,0.09090909090909093,3092
ottawa_queensway_terrace_north_3093,125,0,0,24.6,29,0,0,65,42000,45,58000,26,27000,33000,32,0,0,0,0,0,0,0,0,0,0,0,0,1,125,35,0.4375,0,0,15,0.25,45,0.75,40,0.6666666666666666,10,0.25,0,0,0,0,0,10,0.08,3093
ottawa_queenswood_chatelaine_3094,140,20,0.14285714285714285,38.8,37.6,15,0.10714285714285714,105,39500,75,44000,31,39000,48000,17,0,0,10,0.06896551724137931,0,0,0,0,0,0,0,0,1,145,60,0.5714285714285714,0,0,20,0.26666666666666666,55,0.7333333333333333,35,0.4666666666666667,30,0.5454545454545454,10,0.18181818181818185,0,15,0.10344827586206896,0,0,3094
ottawa_queenswood_heights_3095,350,15,0.04285714285714286,31.3,26,0,0,230,38400,190,42000,22.8,34400,42000,15.8,65,0.18571428571428572,15,0.04285714285714286,0,0,0,0,0,0,0,0,1,350,160,0.6037735849056604,20,0.125,30,0.17142857142857143,145,0.8285714285714286,125,0.7142857142857143,30,0.21428571428571427,15,0.10714285714285714,0.09090909090909093,100,0.2857142857142857,75,0.21428571428571427,3095
ottawa_rideaucrest_davidson_heights_3097,1180,80,0.06779661016949153,31.8,27.4,25,0.0211864406779661,815,39600,630,46200,22.3,34800,45400,13.5,185,0.15677966101694915,30,0.02542372881355932,0,0,0,0,0,0,0,0,1,1180,500,0.5555555555555556,90,0.18,65,0.11818181818181818,490,0.8909090909090909,380,0.6909090909090909,170,0.41975308641975306,55,0.13580246913580246,0.04347826086956521,35,0.02966101694915254,265,0.2245762711864407,3097
ottawa_riverside_park_mooneys_bay_3098,475,15,0.03157894736842105,27,24,30,0.06315789473684211,295,27800,205,22000,50,23000,22000,46,170,0.35789473684210527,75,0.15625,0,0,0,0,0,0,0,0,1,480,165,0.515625,40,0.24242424242424243,60,0.2727272727272727,165,0.75,105,0.4772727272727273,15,0.12,15,0.12,0.09523809523809525,55,0.11458333333333331,85,0.17894736842105263,3098
ottawa_riverside_park_south_revelstoke_3099,75,20,0.26666666666666666,50,46.4,0,0,75,39000,65,42000,19,32000,36000,16,0,0,0,0,0,0,0,0,0,0,0,0,1,75,45,0.6,0,0,0,0,40,0.8888888888888888,25,0.5555555555555556,25,0.5555555555555556,15,0.3333333333333333,0,0,0,10,0.13333333333333333,3099
ottawa_riverside_south_leitrim_3100,1365,85,0.06227106227106227,32.8,32.4,35,0.02564102564102564,925,43000,775,51700,16.7,39900,51100,10.2,270,0.1978021978021978,55,0.04029304029304029,0,0,0,0,0,0,0,0,1,1365,740,0.7219512195121951,110,0.14864864864864866,20,0.02580645161290322,755,0.9741935483870968,655,0.8451612903225807,260,0.4094488188976378,60,0.09448818897637797,0.0821917808219178,60,0.04395604395604396,165,0.12087912087912088,3100
ottawa_riverview_3101,865,100,0.11560693641618495,34.4,29,105,0.1213872832369942,645,33900,490,38600,24.8,30200,37200,17.2,345,0.3988439306358382,80,0.09302325581395347,0,0,0,0,0,0,0,0,1,860,420,0.6,85,0.2023809523809524,35,0.08045977011494253,400,0.9195402298850576,360,0.8275862068965517,155,0.4626865671641791,30,0.08955223880597014,0.05714285714285714,80,0.09302325581395347,165,0.1907514450867052,3101
ottawa_rockcliffe_park_3102,40,0,0,39.5,48.8,0,0,30,68000,25,95000,7,85000,110000,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,40,25,0.8333333333333334,0,0,0,0,15,1,15,1,10,0.3333333333333333,0,0,0,0,0,10,0.25,3102
ottawa_rothwell_heights_beacon_hill_north_3103,325,25,0.07692307692307693,37.2,38.8,45,0.13846153846153847,255,48000,225,52400,18,43200,48800,8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,330,185,0.6727272727272727,30,0.16216216216216217,0,0,175,1,135,0.7714285714285715,70,0.4375,20,0.125,0,0,0,75,0.2307692307692308,3103
ottawa_sandy_hill_3104,575,25,0.04347826086956521,29,25,150,0.2608695652173913,440,26600,350,29200,20.4,23800,27000,9.8,345,0.6,0,0,0,0,0,0,0,0,0,0,1,580,310,0.5961538461538461,115,0.3709677419354839,25,0.09433962264150944,235,0.8867924528301887,220,0.8301886792452831,90,0.4615384615384616,25,0.1282051282051282,0,205,0.35344827586206895,225,0.391304347826087,3104
ottawa_south_keys_3105,250,0,0,26.9,25.8,0,0,125,37500,105,27600,44,29600,28000,28,85,0.34,10,0.04081632653061224,0,0,0,0,0,0,0,0,1,245,90,0.6428571428571429,25,0.2777777777777778,10,0.08695652173913043,110,0.9565217391304348,70,0.6086956521739131,25,0.4166666666666667,10,0.16666666666666666,0,0,0,20,0.08,3105
ottawa_stittsville_3106,300,25,0.08333333333333333,31.9,29.8,15,0.05,200,52400,160,70500,13.2,47600,66000,10.4,40,0.13333333333333333,10,0.03333333333333333,0,0,0,0,0,0,0,0,1,300,115,0.5227272727272727,0,0,15,0.10344827586206896,140,0.9655172413793104,115,0.7931034482758621,50,0.47619047619047616,10,0.09523809523809525,0,35,0.11666666666666668,50,0.16666666666666666,3106
ottawa_stittsville_east_3107,585,20,0.03418803418803419,29.4,30.6,15,0.02564102564102564,385,45000,325,50800,18.6,39000,46000,12.2,60,0.10256410256410256,10,0.01694915254237288,0,0,0,0,0,0,0,0,1,590,325,0.7926829268292683,75,0.2307692307692308,15,0.04615384615384615,315,0.9692307692307692,280,0.8615384615384616,130,0.52,10,0.04,0.13043478260869565,30,0.05084745762711865,60,0.10256410256410256,3107
ottawa_stittsville_north_3108,595,10,0.01680672268907563,27.5,23.6,10,0.01680672268907563,375,44400,310,51600,19,38200,46000,11.4,0,0,20,0.03361344537815126,0,0,0,0,0,0,0,0,1,595,265,0.6625,45,0.16981132075471697,15,0.05454545454545454,260,0.9454545454545454,220,0.8,75,0.3409090909090909,0,0,0,0,0,115,0.19327731092436976,3108
ottawa_stonebridge_half_moon_bay_3109,2600,75,0.02884615384615384,27.1,24.4,50,0.01923076923076923,1530,44640,1305,50920,18.8,40400,50800,10.8,330,0.12692307692307692,40,0.01538461538461538,0,0,0,0,0,0,0,0,1,2600,1125,0.677710843373494,205,0.18222222222222223,65,0.05394190871369295,1140,0.946058091286307,1010,0.8381742738589212,400,0.43478260869565216,110,0.11956521739130437,0.04,135,0.05192307692307692,375,0.14423076923076922,3109
ottawa_trend_arlington_3110,110,15,0.13636363636363635,39.2,35.6,0,0,90,43000,75,48000,20,38000,52000,11,0,0,30,0.2727272727272727,0,0,0,0,0,0,0,0,1,110,50,0.5555555555555556,0,0,10,0.18181818181818185,45,0.8181818181818182,45,0.8181818181818182,10,0.18181818181818185,0,0,0,0,0,15,0.13636363636363635,3110
ottawa_vanier_north_3111,165,15,0.09090909090909093,34.4,32.8,55,0.3333333333333333,120,32000,90,34500,28,26800,32000,22,60,0.3636363636363637,20,0.12121212121212122,0,0,0,0,0,0,0,0,1,165,80,0.5714285714285714,25,0.3125,10,0.125,70,0.875,65,0.8125,20,0.3636363636363637,10,0.18181818181818185,0.2857142857142857,30,0.18181818181818185,45,0.2727272727272727,3111
ottawa_vanier_south_3112,330,55,0.16666666666666666,38.9,36.4,50,0.15151515151515152,255,27000,160,25600,45,24000,27200,35,170,0.5151515151515151,35,0.10606060606060606,0,0,0,0,0,0,0,0,1,330,145,0.5272727272727272,40,0.27586206896551724,45,0.2903225806451613,115,0.7419354838709677,85,0.5483870967741935,30,0.2727272727272727,25,0.2272727272727273,0,35,0.10606060606060606,70,0.21212121212121213,3112
ottawa_vars_3113,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,0,3113
ottawa_waterridge_village_3114,215,15,0.06976744186046512,32.8,25.4,15,0.06976744186046512,160,38400,125,46000,19,36500,48000,12,25,0.11627906976744186,10,0.04651162790697674,0,0,0,0,0,0,0,0,1,210,100,0.5882352941176471,15,0.15,10,0.10526315789473684,85,0.8947368421052632,70,0.7368421052631579,30,0.35294117647058826,10,0.1176470588235294,0,35,0.16279069767441862,50,0.23255813953488372,3114
ottawa_west_centretown_3115,210,15,0.07142857142857142,33.6,31.4,40,0.1904761904761905,155,32500,110,41000,24,27600,41000,14,115,0.5476190476190477,20,0.09302325581395347,0,0,0,0,0,0,0,0,1,215,125,0.6756756756756757,30,0.24,10,0.08,110,0.88,95,0.76,40,0.4,0,0,0,25,0.11627906976744186,45,0.21428571428571427,3115
ottawa_westboro_3116,235,40,0.1702127659574468,39,35.6,45,0.1914893617021277,175,42000,130,54000,23.2,40800,55000,16,85,0.3617021276595745,0,0,0,0,0,0,0,0,0,0,1,230,100,0.5,30,0.3,20,0.16,105,0.84,85,0.68,30,0.42857142857142855,10,0.14285714285714285,0,10,0.04347826086956521,40,0.1702127659574468,3116
ottawa_whitehaven_woodpark_glabar_park_3117,240,15,0.0625,27.1,21.4,15,0.0625,130,45000,125,41000,30,43000,45000,18.5,0,0,0,0,0,0,0,0,0,0,0,0,1,235,85,0.5483870967741935,10,0.1176470588235294,20,0.2352941176470588,65,0.7647058823529411,60,0.7058823529411765,35,0.4375,10,0.125,0,10,0.0425531914893617,50,0.20833333333333337,3117
