name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_beaverbrook_3005_00000_2_3_percent,1495,1495,1,75.6,75,375,0.2508361204013378,1495,46760,1370,42360,29.3,45320,43160,26.7,0,0,0,0,1495,1,105,0.07023411371237458,0,0,45,0.030100334448160536,0.016722408026755852,25,0.010033444816053512,15,0.006688963210702341,10,0,0,505,0.3377926421404682,0.016722408026755852,25,0.023411371237458192,0.19444444444444445,35,0.12374581939799331,185,165,0.11073825503355705,15,0.09090909090909091,0,NA,0,NA,0,NA,65,0.43333333333333335,15,0.1,75,0.8333333333333334,10,0.1111111111111111,0,0,0,0,0,0,0,35,0.023411371237458192,0,0
ottawa_ons2022_beckwith_3401_00000_1_8_percent,1485,1485,1,73.2,71.5,230,0.15488215488215487,1480,43640,1335,36320,35.1,41800,35240,33.2,0,0,0,0,1480,1,85,0.057432432432432436,10,0.006756756756756757,0,0,0.016891891891891893,25,0.006756756756756757,10,0,0,0,0,260,0.17567567567567569,0.006756756756756757,10,0,0,0,0.02027027027027027,30,300,0.20270270270270271,40,0.13333333333333333,0,NA,0,NA,0,NA,105,0.40384615384615385,40,0.15384615384615385,120,0.8,0,0,20,0.13333333333333333,0,0,10,0.06666666666666667,0.06666666666666667,50,0.033783783783783786,0,0
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,1095,1095,1,75.5,74,280,0.2557077625570776,1090,43700,985,36800,34,41500,35500,31.9,0,0,0,0,1090,1,55,0.05045871559633028,0,0,20,0.01834862385321101,0.013761467889908258,15,0.009174311926605505,10,0,0,0,0,260,0.23853211009174313,0,0,0.0228310502283105,0.3333333333333333,25,0.06422018348623854,70,135,0.12385321100917432,10,0.07407407407407407,0,NA,0,NA,0,NA,50,0.4,10,0.08,50,0.7142857142857143,0,0,10,0.14285714285714285,0,0,10,0.14285714285714285,0,10,0.009174311926605505,0,0
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,695,695,1,73.5,71,250,0.3597122302158273,690,40000,550,35600,37.2,36900,33600,35.6,0,0,0,0,690,1,110,0.15942028985507245,0,0,20,0.028985507246376812,0,0,0,0,0,0,0,0,230,0.3333333333333333,0,0,0.03597122302158273,0.1724137931034483,25,0.18840579710144928,130,125,0.18115942028985507,0,0,0,NA,0,NA,0,NA,35,0.28,10,0.08,55,0.6111111111111112,0,0,20,0.2222222222222222,0,0,10,0.1111111111111111,0,15,0.021739130434782608,0,0
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,1035,1035,1,75.7,74.5,505,0.48792270531400966,1030,34600,700,32600,44.6,32900,32400,41.8,0,0,0,0,1030,1,400,0.3883495145631068,40,0.038834951456310676,100,0.0970873786407767,0,0,0,0,0,0,0,0,520,0.5048543689320388,0.019417475728155338,20,0.09178743961352658,0.35185185185185186,95,0.2961165048543689,305,110,0.10679611650485436,20,0.18181818181818182,0,NA,0,NA,0,NA,25,0.2777777777777778,15,0.16666666666666666,40,0.5714285714285714,15,0.21428571428571427,0,0,0,0,10,0.14285714285714285,0,55,0.05339805825242718,0,0
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,1680,1680,1,75.8,74.5,335,0.19940476190476192,1670,52200,1535,49040,27,48720,47800,25.1,0,0,0,0,1680,1,55,0.03273809523809524,40,0.023809523809523808,30,0.017857142857142856,0.005952380952380952,10,0.005952380952380952,10,0,0,0,0,435,0.25892857142857145,0.005952380952380952,10,0.020833333333333332,0.21875,35,0.09523809523809523,160,255,0.15178571428571427,15,0.058823529411764705,0,NA,0,NA,0,NA,120,0.5,25,0.10416666666666667,85,0.7391304347826086,10,0.08695652173913043,10,0.08695652173913043,0,0,10,0.08695652173913043,0,235,0.13988095238095238,0,0
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,1190,1190,1,74.1,72,205,0.1722689075630252,1165,43700,1045,35500,36.2,39700,34100,32.8,0,0,0,0,1190,1,50,0.04201680672268908,15,0.012658227848101266,60,0.05063291139240506,0.016877637130801686,20,0,0,0.012658227848101266,15,0,0,525,0.4430379746835443,0.008438818565400843,10,0.04201680672268908,0.2127659574468085,50,0.25738396624472576,305,210,0.17721518987341772,45,0.21428571428571427,0,NA,0,NA,0,NA,55,0.34375,10,0.0625,85,0.7727272727272727,10,0.09090909090909091,0,0,0,0,10,0.09090909090909091,0,75,0.06329113924050633,0,0
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,1155,1155,1,74.6,73,285,0.24675324675324675,1160,35000,895,26250,47.6,34200,27350,43.6,0,0,0,0,1160,1,210,0.1810344827586207,0,0,0,0,0.034482758620689655,40,0.02586206896551724,30,0.008620689655172414,10,0,0,115,0.09913793103448276,0,0,0,0,0,0.01293103448275862,15,165,0.14224137931034483,25,0.15151515151515152,0,NA,0,NA,0,NA,30,0.21428571428571427,10,0.07142857142857142,90,0.8571428571428571,0,0,15,0.14285714285714285,0,0,0,0,0,30,0.02586206896551724,0,0
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,2420,2420,1,77,76,825,0.3409090909090909,2410,45280,2175,40000,32.9,44120,40840,30.2,0,0,0,0,2420,1,305,0.12603305785123967,0,0,95,0.03925619834710744,0.012396694214876033,30,0.004132231404958678,10,0.008264462809917356,20,0,0,975,0.40289256198347106,0.004132231404958678,10,0.010330578512396695,0.1111111111111111,25,0.1590909090909091,385,235,0.09690721649484536,30,0.1276595744680851,0,NA,0,NA,0,NA,55,0.2682926829268293,35,0.17073170731707318,130,0.8666666666666667,0,0,10,0.06666666666666667,0,0,0,0,0.06666666666666667,105,0.04338842975206612,0,0
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,1820,1820,1,76.2,74.5,575,0.3159340659340659,1810,43600,1640,36000,35.3,42480,37080,31.4,0,0,0,0,1815,1,145,0.07988980716253444,0,0,35,0.01928374655647383,0.013774104683195593,25,0,0,0.013774104683195593,25,0,0,600,0.3305785123966942,0,0,0.019230769230769232,0.20588235294117646,35,0.1349862258953168,245,210,0.11570247933884298,45,0.21428571428571427,0,NA,0,NA,0,NA,75,0.4838709677419355,0,0,70,0.875,0,0,10,0.125,0,0,0,0,0,80,0.0440771349862259,0,0
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,3165,3165,1,74,72,480,0.15165876777251186,3135,46000,2755,42680,30.3,44440,42520,27.1,0,0,0,0,3165,1,170,0.053712480252764615,10,0.00315955766192733,175,0.05529225908372828,0.01263823064770932,40,0.009478672985781991,30,0.00315955766192733,10,0,0,1245,0.3933649289099526,0.01579778830963665,50,0.05055292259083728,0.23357664233576642,160,0.21800947867298578,690,565,0.17851500789889416,75,0.13274336283185842,0,NA,0,NA,0,NA,185,0.37755102040816324,40,0.08163265306122448,245,0.8166666666666667,20,0.06666666666666667,20,0.06666666666666667,0,0,15,0.05,0.03333333333333333,75,0.023696682464454975,0,0
ottawa_ons2022_britannia_3015_00000_4_2_percent,1935,1935,1,75.4,74,880,0.45478036175710596,1925,44200,1685,39120,33.8,43600,39960,30.8,0,0,0,0,1935,1,260,0.1343669250645995,10,0.00516795865633075,60,0.031007751937984496,0.015503875968992248,30,0,0,0.012919896640826873,25,0,0,645,0.3333333333333333,0.023255813953488372,45,0.03875968992248062,0.3,75,0.11369509043927649,220,250,0.12886597938144329,40,0.16,0,NA,0,NA,0,NA,75,0.36585365853658536,30,0.14634146341463414,95,0.7037037037037037,20,0.14814814814814814,10,0.07407407407407407,0,0,0,0,0.1111111111111111,100,0.05167958656330749,0,0
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,1405,1405,1,73.2,71.5,160,0.11387900355871886,1375,40120,1115,39600,32.3,38080,41100,27.8,0,0,0,0,1400,1,100,0.07142857142857142,0,0,180,0.12857142857142856,0.007142857142857143,10,0,0,0,0,0,0,760,0.5428571428571428,0.060714285714285714,85,0.060498220640569395,0.15454545454545454,85,0.39285714285714285,550,250,0.17857142857142858,40,0.16,0,NA,0,NA,0,NA,115,0.5348837209302325,25,0.11627906976744186,85,0.85,0,0,15,0.15,0,0,0,0,0,20,0.014285714285714285,0,0
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,490,490,1,74.2,72.5,125,0.25510204081632654,490,29500,380,17000,59.2,28700,18200,56,0,0,0,0,490,1,120,0.24489795918367346,0,0,0,0,0.05102040816326531,25,0.02040816326530612,10,0.030612244897959183,15,0,0,60,0.12244897959183673,0,0,0,0,0,0,0,75,0.15306122448979592,25,0.3333333333333333,0,NA,0,NA,0,NA,10,0.18181818181818182,20,0.36363636363636365,35,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,1505,1505,1,74,73,290,0.19269102990033224,1500,49600,1375,45640,28.8,49000,47440,25.2,0,0,0,0,1505,1,50,0.03322259136212625,75,0.05,25,0.016666666666666666,0.023333333333333334,35,0.013333333333333334,20,0.006666666666666667,10,0,0,360,0.24,0.01,15,0.023255813953488372,0.19444444444444445,35,0.13,195,200,0.13333333333333333,40,0.2,0,NA,0,NA,0,NA,90,0.5625,10,0.0625,50,0.6666666666666666,25,0.3333333333333333,0,0,0,0,0,0,0.13333333333333333,490,0.32666666666666666,0,0
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,1400,1400,1,75.6,74,390,0.2785714285714286,1390,49760,1255,47600,28.1,45160,44000,26.9,0,0,0,0,1395,1,100,0.07168458781362007,10,0.007142857142857143,90,0.06428571428571428,0.007142857142857143,10,0,0,0,0,0,0,725,0.5178571428571429,0,0,0.04642857142857143,0.28888888888888886,65,0.2,280,240,0.17142857142857143,25,0.10416666666666667,0,NA,0,NA,0,NA,55,0.2619047619047619,10,0.047619047619047616,140,0.9032258064516129,0,0,10,0.06451612903225806,0,0,0,0,0,45,0.03214285714285714,0,0
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,2360,2360,1,74.3,73,620,0.2627118644067797,2350,41040,2010,33760,38.2,40000,34000,35.2,0,0,0,0,2360,1,230,0.09745762711864407,0,0,0,0,0.025477707006369428,60,0.014861995753715499,35,0.004246284501061571,10,0,0,330,0.14012738853503184,0,0,0,0,0,0.021231422505307854,50,300,0.12738853503184713,30,0.1,0,NA,0,NA,0,NA,80,0.2962962962962963,10,0.037037037037037035,150,0.7894736842105263,10,0.05263157894736842,25,0.13157894736842105,0,0,10,0.05263157894736842,0.07894736842105263,40,0.016985138004246284,0,0
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,1810,1810,1,74,72.5,710,0.39226519337016574,1800,39080,1380,34080,40.5,35480,32440,37,0,0,0,0,1810,1,355,0.19613259668508287,25,0.013774104683195593,185,0.10192837465564739,0.013774104683195593,25,0.005509641873278237,10,0.008264462809917356,15,0,0,890,0.4903581267217631,0.013774104683195593,25,0.07734806629834254,0.29473684210526313,140,0.2892561983471074,525,335,0.18457300275482094,50,0.14925373134328357,0,NA,0,NA,0,NA,75,0.2631578947368421,15,0.05263157894736842,160,0.7619047619047619,35,0.16666666666666666,10,0.047619047619047616,0,0,10,0.047619047619047616,0,95,0.05234159779614325,0,0
ottawa_ons2022_carp_3021_00000_1_8_percent,1150,1150,1,73.8,73,205,0.1782608695652174,1135,52900,1040,51600,25.2,53100,53000,23,0,0,0,0,1150,1,80,0.06956521739130435,0,0,30,0.026200873362445413,0.008733624454148471,10,0,0,0,0,0,0,250,0.2183406113537118,0.013100436681222707,15,0.017391304347826087,0.19047619047619047,20,0.05240174672489083,60,225,0.1965065502183406,15,0.06666666666666667,0,NA,0,NA,0,NA,115,0.5476190476190477,15,0.07142857142857142,80,0.8,10,0.1,0,0,0,0,0,0,0.15,20,0.017467248908296942,0,0
ottawa_ons2022_carson_grove_carson_meadows_3022_00000_2_5_percent,2110,2110,1,75.4,74,595,0.28199052132701424,2100,43000,1750,38960,35,41880,39080,31.8,0,0,0,0,2115,1,235,0.1111111111111111,60,0.028368794326241134,70,0.03309692671394799,0.028368794326241134,60,0.02127659574468085,45,0.0070921985815602835,15,0,0,620,0.29314420803782504,0,0,0.045023696682464455,0.2923076923076923,95,0.18203309692671396,385,205,0.09692671394799054,25,0.12195121951219512,0,NA,0,NA,0,NA,50,0.2857142857142857,10,0.05714285714285714,85,0.68,20,0.16,0,0,0,0,15,0.12,0,655,0.30969267139479906,0,0
ottawa_ons2022_casselman_3602_00000_2_7_percent,640,640,1,74,73.5,155,0.2421875,645,37700,575,27800,41.8,36700,29500,38,0,0,0,0,645,1,55,0.08527131782945736,145,0.2248062015503876,0,0,0.046511627906976744,30,0.023255813953488372,15,0.015503875968992248,10,0,0,25,0.03875968992248062,0,0,0,0,0,0.023255813953488372,15,90,0.13953488372093023,10,0.1111111111111111,0,NA,0,NA,0,NA,15,0.1875,20,0.25,60,1,0,0,0,0,0,0,0,0,0,555,0.8604651162790697,0,0
ottawa_ons2022_centrepointe_briargreen_3023_00000_1_9_percent,1715,1715,1,74.4,73,295,0.17201166180758018,1710,55550,1590,57000,22.8,54700,57400,20.3,0,0,0,0,1710,1,90,0.05263157894736842,0,0,80,0.04678362573099415,0.008771929824561403,15,0,0,0.005847953216374269,10,0,0,700,0.4093567251461988,0.014619883040935672,25,0.02040816326530612,0.1,35,0.21052631578947367,360,340,0.19883040935672514,30,0.08823529411764706,0,NA,0,NA,0,NA,70,0.22580645161290322,35,0.11290322580645161,180,0.7346938775510204,10,0.04081632653061224,15,0.061224489795918366,0,0,35,0.14285714285714285,0.04081632653061224,30,0.017543859649122806,0,0
ottawa_ons2022_centretown_3024_00000_5_7_percent,4060,4060,1,74.5,73,2070,0.5098522167487685,4030,51350,3320,55250,27,50440,56750,23.9,0,0,0,0,4055,1,825,0.2034525277435265,35,0.008620689655172414,235,0.05788177339901478,0.011083743842364532,45,0.006157635467980296,25,0.003694581280788177,15,0,0,1595,0.39285714285714285,0.007389162561576354,30,0.03078817733990148,0.17006802721088435,125,0.19827586206896552,805,680,0.16748768472906403,90,0.1323529411764706,0,NA,0,NA,0,NA,225,0.3813559322033898,30,0.05084745762711865,155,0.4246575342465753,25,0.0684931506849315,150,0.410958904109589,0,0,35,0.0958904109589041,0,460,0.11330049261083744,0,0
ottawa_ons2022_champlain_3603_00000_2_8_percent,2305,2305,1,74.2,73,520,0.22559652928416485,2300,37760,1905,30320,42,36640,32000,37,0,0,0,0,2305,1,335,0.14533622559652928,375,0.16304347826086957,0,0,0.017391304347826087,40,0.008695652173913044,20,0.008695652173913044,20,0,0,180,0.0782608695652174,0,0,0,0,0,0.008695652173913044,20,350,0.15184381778741865,40,0.11428571428571428,0,NA,0,NA,0,NA,75,0.24193548387096775,45,0.14516129032258066,210,0.8936170212765957,10,0.0425531914893617,10,0.0425531914893617,0,0,10,0.0425531914893617,0.19148936170212766,1310,0.5695652173913044,0,0
