name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,number_of_immigrants,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_queensway_terrace_north_3093,125,0,0,24.6,29,0,0,65,42000,45,58000,26,27000,33000,32,0,0,75,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.56,0.28,35,0.44,0.7857142857142857,55,1,125,35,0.4375,0,0,15,0.25,45,0.75,40,0.6666666666666666,10,0.25,0,0,15,0.6,10,0.4,0,0,0,0,0,0,0,0,0,10,0.08,3093
ottawa_queenswood_chatelaine_3094,140,20,0.14285714285714285,38.8,37.6,15,0.10714285714285714,105,39500,75,44000,31,39000,48000,17,40,0.2857142857142857,85,0.6071428571428571,20,0.14285714285714285,0,0,10,0.06896551724137931,10,0.06896551724137931,0,0,0,0,0,0,0,0,110,0.7586206896551724,0.2413793103448276,35,0.10714285714285714,0.15789473684210523,15,1,145,60,0.5714285714285714,0,0,20,0.26666666666666666,55,0.7333333333333333,35,0.4666666666666667,30,0.5454545454545454,10,0.18181818181818185,25,0.8333333333333334,0,0,0,0,0,0,0,0,0,15,0.10344827586206896,0,0,3094
ottawa_queenswood_heights_3095,350,15,0.04285714285714286,31.3,26,0,0,230,38400,190,42000,22.8,34400,42000,15.8,135,0.3857142857142858,205,0.5857142857142857,0,0,65,0.18571428571428572,15,0.04285714285714286,15,0.04285714285714286,0,0,0,0,0,0,0,0,205,0.5857142857142857,0.11428571428571428,40,0.04285714285714286,0.07692307692307693,15,1,350,160,0.6037735849056604,20,0.125,30,0.17142857142857143,145,0.8285714285714286,125,0.7142857142857143,30,0.21428571428571427,15,0.10714285714285714,95,0.8636363636363636,0,0,0,0,0,0,10,0.09090909090909093,0.09090909090909093,100,0.2857142857142857,75,0.21428571428571427,3095
ottawa_rideaucrest_davidson_heights_3097,1180,80,0.06779661016949153,31.8,27.4,25,0.0211864406779661,815,39600,630,46200,22.3,34800,45400,13.5,395,0.3347457627118644,705,0.597457627118644,80,0.06779661016949153,185,0.15677966101694915,0,0,30,0.02542372881355932,0,0,0,0,0,0,0,0,655,0.5550847457627118,0.11016949152542373,130,0.1228813559322034,0.23015873015873017,145,1,1180,500,0.5555555555555556,90,0.18,65,0.11818181818181818,490,0.8909090909090909,380,0.6909090909090909,170,0.41975308641975306,55,0.13580246913580246,210,0.9130434782608696,10,0.04347826086956521,0,0,0,0,0,0,0.04347826086956521,35,0.02966101694915254,265,0.2245762711864407,3097
ottawa_riverside_park_mooneys_bay_3098,475,15,0.03157894736842105,27,24,30,0.06315789473684211,295,27800,205,22000,50,23000,22000,46,190,0.4,270,0.5684210526315789,15,0.03157894736842105,170,0.35789473684210527,0,0,75,0.15625,0,0,0,0,0,0,0,0,370,0.7708333333333334,0.4895833333333333,235,0.4421052631578947,0.5753424657534246,210,1,480,165,0.515625,40,0.24242424242424243,60,0.2727272727272727,165,0.75,105,0.4772727272727273,15,0.12,15,0.12,70,0.6666666666666666,35,0.3333333333333333,0,0,0,0,0,0,0.09523809523809525,55,0.11458333333333331,85,0.17894736842105263,3098
ottawa_riverside_park_south_revelstoke_3099,75,20,0.26666666666666666,50,46.4,0,0,75,39000,65,42000,19,32000,36000,16,0,0,55,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.5333333333333333,0,0,0,0,0,1,75,45,0.6,0,0,0,0,40,0.8888888888888888,25,0.5555555555555556,25,0.5555555555555556,15,0.3333333333333333,10,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0.13333333333333333,3099
ottawa_riverside_south_leitrim_3100,1365,85,0.06227106227106227,32.8,32.4,35,0.02564102564102564,925,43000,775,51700,16.7,39900,51100,10.2,405,0.2967032967032967,875,0.6410256410256411,85,0.06227106227106227,270,0.1978021978021978,0,0,55,0.04029304029304029,0,0,0,0,0,0,0,0,875,0.6410256410256411,0.09523809523809525,130,0.08791208791208792,0.14285714285714285,120,1,1365,740,0.7219512195121951,110,0.14864864864864866,20,0.02580645161290322,755,0.9741935483870968,655,0.8451612903225807,260,0.4094488188976378,60,0.09448818897637797,320,0.8767123287671232,10,0.0273972602739726,0,0,0,0,35,0.0958904109589041,0.0821917808219178,60,0.04395604395604396,165,0.12087912087912088,3100
ottawa_riverview_3101,865,100,0.11560693641618495,34.4,29,105,0.1213872832369942,645,33900,490,38600,24.8,30200,37200,17.2,190,0.21965317919075145,575,0.6647398843930635,100,0.11560693641618495,345,0.3988439306358382,15,0.01744186046511628,80,0.09302325581395347,0,0,0,0,0,0,0,0,550,0.6395348837209303,0.25,215,0.1676300578034682,0.2815533980582524,145,1,860,420,0.6,85,0.2023809523809524,35,0.08045977011494253,400,0.9195402298850576,360,0.8275862068965517,155,0.4626865671641791,30,0.08955223880597014,115,0.6571428571428571,35,0.2,15,0.08571428571428572,0,0,0,0,0.05714285714285714,80,0.09302325581395347,165,0.1907514450867052,3101
ottawa_rockcliffe_park_3102,40,0,0,39.5,48.8,0,0,30,68000,25,95000,7,85000,110000,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.25,0,0,0,0,0,1,40,25,0.8333333333333334,0,0,0,0,15,1,15,1,10,0.3333333333333333,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,10,0.25,3102
ottawa_rothwell_heights_beacon_hill_north_3103,325,25,0.07692307692307693,37.2,38.8,45,0.13846153846153847,255,48000,225,52400,18,43200,48800,8.6,80,0.24615384615384617,225,0.6923076923076923,20,0.06153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0.7424242424242424,0.21212121212121213,70,0.26153846153846155,0.3953488372093023,85,1,330,185,0.6727272727272727,30,0.16216216216216217,0,0,175,1,135,0.7714285714285715,70,0.4375,20,0.125,80,0.8888888888888888,0,0,10,0.1111111111111111,0,0,0,0,0,0,0,75,0.2307692307692308,3103
ottawa_sandy_hill_3104,575,25,0.04347826086956521,29,25,150,0.2608695652173913,440,26600,350,29200,20.4,23800,27000,9.8,70,0.1217391304347826,490,0.8521739130434782,25,0.04347826086956521,345,0.6,50,0.08620689655172414,0,0,0,0,0,0,0,0,0,0,250,0.43103448275862066,0.1206896551724138,70,0.0782608695652174,0.1956521739130435,45,1,580,310,0.5961538461538461,115,0.3709677419354839,25,0.09433962264150944,235,0.8867924528301887,220,0.8301886792452831,90,0.4615384615384616,25,0.1282051282051282,45,0.42857142857142855,30,0.2857142857142857,35,0.3333333333333333,0,0,0,0,0,205,0.35344827586206895,225,0.391304347826087,3104
ottawa_south_keys_3105,250,0,0,26.9,25.8,0,0,125,37500,105,27600,44,29600,28000,28,110,0.44,130,0.52,0,0,85,0.34,0,0,10,0.04081632653061224,0,0,0,0,0,0,0,0,140,0.5714285714285714,0.3469387755102041,85,0.36,0.6666666666666666,90,1,245,90,0.6428571428571429,25,0.2777777777777778,10,0.08695652173913043,110,0.9565217391304348,70,0.6086956521739131,25,0.4166666666666667,10,0.16666666666666666,25,0.625,0,0,10,0.25,0,0,0,0,0,0,0,20,0.08,3105
ottawa_stittsville_3106,300,25,0.08333333333333333,31.9,29.8,15,0.05,200,52400,160,70500,13.2,47600,66000,10.4,100,0.3333333333333333,175,0.5833333333333334,25,0.08333333333333333,40,0.13333333333333333,0,0,10,0.03333333333333333,0,0,0,0,0,0,0,0,210,0.7,0.13333333333333333,40,0.16666666666666666,0.2631578947368421,50,1,300,115,0.5227272727272727,0,0,15,0.10344827586206896,140,0.9655172413793104,115,0.7931034482758621,50,0.47619047619047616,10,0.09523809523809525,50,0.9090909090909092,0,0,0,0,0,0,0,0,0,35,0.11666666666666668,50,0.16666666666666666,3106
ottawa_stittsville_east_3107,585,20,0.03418803418803419,29.4,30.6,15,0.02564102564102564,385,45000,325,50800,18.6,39000,46000,12.2,200,0.3418803418803419,365,0.6239316239316239,15,0.02564102564102564,60,0.10256410256410256,0,0,10,0.01694915254237288,0,0,0,0,0,0,0,0,365,0.6186440677966102,0.1440677966101695,85,0.09401709401709402,0.1506849315068493,55,1,590,325,0.7926829268292683,75,0.2307692307692308,15,0.04615384615384615,315,0.9692307692307692,280,0.8615384615384616,130,0.52,10,0.04,100,0.8695652173913043,20,0.17391304347826086,0,0,0,0,0,0,0.13043478260869565,30,0.05084745762711865,60,0.10256410256410256,3107
ottawa_stittsville_north_3108,595,10,0.01680672268907563,27.5,23.6,10,0.01680672268907563,375,44400,310,51600,19,38200,46000,11.4,215,0.3613445378151261,370,0.6218487394957983,0,0,0,0,0,0,20,0.03361344537815126,0,0,0,0,0,0,0,0,355,0.5966386554621849,0.13445378151260504,80,0.07563025210084033,0.12857142857142856,45,1,595,265,0.6625,45,0.16981132075471697,15,0.05454545454545454,260,0.9454545454545454,220,0.8,75,0.3409090909090909,0,0,120,0.8888888888888888,10,0.07407407407407407,0,0,0,0,10,0.07407407407407407,0,0,0,115,0.19327731092436976,3108
ottawa_stonebridge_half_moon_bay_3109,2600,75,0.02884615384615384,27.1,24.4,50,0.01923076923076923,1530,44640,1305,50920,18.8,40400,50800,10.8,1070,0.4115384615384615,1450,0.5576923076923077,75,0.02884615384615384,330,0.12692307692307692,25,0.00961538461538461,40,0.01538461538461538,0,0,0,0,0,0,0,0,1535,0.5903846153846154,0.09807692307692308,255,0.11346153846153846,0.19666666666666663,295,1,2600,1125,0.677710843373494,205,0.18222222222222223,65,0.05394190871369295,1140,0.946058091286307,1010,0.8381742738589212,400,0.43478260869565216,110,0.11956521739130437,450,0.9,20,0.04,10,0.02,10,0.02,10,0.02,0.04,135,0.05192307692307692,375,0.14423076923076922,3109
ottawa_trend_arlington_3110,110,15,0.13636363636363635,39.2,35.6,0,0,90,43000,75,48000,20,38000,52000,11,0,0,70,0.6363636363636364,0,0,0,0,0,0,30,0.2727272727272727,0,0,0,0,0,0,0,0,90,0.8181818181818182,0.3636363636363637,40,0.3636363636363637,0.5,40,1,110,50,0.5555555555555556,0,0,10,0.18181818181818185,45,0.8181818181818182,45,0.8181818181818182,10,0.18181818181818185,0,0,30,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,15,0.13636363636363635,3110
ottawa_vanier_north_3111,165,15,0.09090909090909093,34.4,32.8,55,0.3333333333333333,120,32000,90,34500,28,26800,32000,22,35,0.21212121212121213,115,0.696969696969697,15,0.09090909090909093,60,0.3636363636363637,20,0.12121212121212122,20,0.12121212121212122,0,0,0,0,0,0,0,0,115,0.696969696969697,0.2727272727272727,45,0.12121212121212122,0.2,20,1,165,80,0.5714285714285714,25,0.3125,10,0.125,70,0.875,65,0.8125,20,0.3636363636363637,10,0.18181818181818185,15,0.42857142857142855,15,0.42857142857142855,10,0.2857142857142857,0,0,0,0,0.2857142857142857,30,0.18181818181818185,45,0.2727272727272727,3111
ottawa_vanier_south_3112,330,55,0.16666666666666666,38.9,36.4,50,0.15151515151515152,255,27000,160,25600,45,24000,27200,35,70,0.21212121212121213,210,0.6363636363636364,55,0.16666666666666666,170,0.5151515151515151,0,0,35,0.10606060606060606,0,0,0,0,0,0,0,0,255,0.7727272727272727,0.3333333333333333,110,0.3333333333333333,0.4888888888888889,110,1,330,145,0.5272727272727272,40,0.27586206896551724,45,0.2903225806451613,115,0.7419354838709677,85,0.5483870967741935,30,0.2727272727272727,25,0.2272727272727273,45,0.6,0,0,10,0.13333333333333333,0,0,10,0.13333333333333333,0,35,0.10606060606060606,70,0.21212121212121213,3112
ottawa_vars_3113,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,0,3113
ottawa_waterridge_village_3114,215,15,0.06976744186046512,32.8,25.4,15,0.06976744186046512,160,38400,125,46000,19,36500,48000,12,55,0.2558139534883721,140,0.6511627906976745,0,0,25,0.11627906976744186,0,0,10,0.04651162790697674,0,0,0,0,0,0,0,0,135,0.6428571428571429,0.04761904761904761,10,0.13953488372093023,0.24,30,1,210,100,0.5882352941176471,15,0.15,10,0.10526315789473684,85,0.8947368421052632,70,0.7368421052631579,30,0.35294117647058826,10,0.1176470588235294,40,0.7272727272727273,0,0,0,0,0,0,0,0,0,35,0.16279069767441862,50,0.23255813953488372,3114
ottawa_west_centretown_3115,210,15,0.07142857142857142,33.6,31.4,40,0.1904761904761905,155,32500,110,41000,24,27600,41000,14,30,0.14285714285714285,165,0.7857142857142857,0,0,115,0.5476190476190477,0,0,20,0.09302325581395347,0,0,0,0,0,0,0,0,135,0.627906976744186,0.3488372093023256,75,0.21428571428571427,0.36,45,1,215,125,0.6756756756756757,30,0.24,10,0.08,110,0.88,95,0.76,40,0.4,0,0,15,0.25,15,0.25,35,0.5833333333333334,0,0,0,0,0,25,0.11627906976744186,45,0.21428571428571427,3115
ottawa_westboro_3116,235,40,0.1702127659574468,39,35.6,45,0.1914893617021277,175,42000,130,54000,23.2,40800,55000,16,45,0.1914893617021277,150,0.6382978723404256,40,0.1702127659574468,85,0.3617021276595745,0,0,0,0,0,0,0,0,0,0,0,0,165,0.717391304347826,0.30434782608695654,70,0.2127659574468085,0.3333333333333333,50,1,230,100,0.5,30,0.3,20,0.16,105,0.84,85,0.68,30,0.42857142857142855,10,0.14285714285714285,25,0.8333333333333334,0,0,0,0,0,0,0,0,0,10,0.04347826086956521,40,0.1702127659574468,3116
ottawa_whitehaven_woodpark_glabar_park_3117,240,15,0.0625,27.1,21.4,15,0.0625,130,45000,125,41000,30,43000,45000,18.5,100,0.4166666666666667,115,0.4791666666666667,15,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0.6595744680851063,0.425531914893617,100,0.2916666666666667,0.4666666666666667,70,1,235,85,0.5483870967741935,10,0.1176470588235294,20,0.2352941176470588,65,0.7647058823529411,60,0.7058823529411765,35,0.4375,10,0.125,25,0.625,10,0.25,10,0.25,0,0,0,0,0,10,0.0425531914893617,50,0.20833333333333337,3117
