name,total_population,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,ONS_ID
ottawa_greenboro_east_3052,810,35,0.04320987654320987,31.2,28.2,25,0.03086419753086419,535,40400,455,43400,20.2,39000,44000,13,115,0.1419753086419753,10,0.01234567901234567,0,0,0,0,0,0,0,0,1,810,435,0.71900826446281,65,0.14942528735632185,40,0.1,360,0.9,260,0.65,100,0.26666666666666666,55,0.14666666666666667,0.07407407407407407,245,0.30246913580246915,175,0.21604938271604937,3052
ottawa_greenboro_west_3053,870,80,0.09195402298850576,32.1,28.6,25,0.02873563218390804,600,35800,500,31700,32.8,33600,34200,18.8,100,0.11494252873563218,20,0.02285714285714285,0,0,0,0,0,0,0,0,1,875,400,0.6349206349206349,65,0.1625,75,0.1744186046511628,350,0.813953488372093,245,0.5697674418604651,90,0.2647058823529412,40,0.1176470588235294,0.04,215,0.24571428571428572,120,0.13793103448275862,3053
ottawa_hawthorn_meadows_sheffield_glen_3054,1485,65,0.04377104377104377,30.4,29.2,265,0.17845117845117844,1035,33500,825,31250,32.2,26950,27200,21.2,345,0.23232323232323232,25,0.01683501683501683,0,0,0,0,0,0,0,0,1,1485,770,0.6936936936936937,110,0.14285714285714285,120,0.1518987341772152,665,0.8417721518987342,550,0.6962025316455697,85,0.12781954887218044,100,0.15037593984962405,0.15789473684210523,475,0.31986531986531985,255,0.1717171717171717,3054
ottawa_hintonburg_mechanicsville_3055,685,65,0.0948905109489051,34.8,32,190,0.2773722627737226,500,41800,405,47000,22,33200,40000,17.6,185,0.27007299270072993,15,0.02205882352941176,0,0,0,0,0,0,0,0,1,680,365,0.6759259259259259,50,0.136986301369863,40,0.10810810810810811,340,0.918918918918919,285,0.7702702702702703,145,0.4603174603174603,35,0.1111111111111111,0.17647058823529413,145,0.21323529411764705,105,0.15328467153284672,3055
ottawa_hunt_club_park_3056,1455,160,0.1099656357388316,35,31.4,45,0.03092783505154639,1035,33300,755,33800,33.6,30100,32400,23.8,285,0.1958762886597938,10,0.00684931506849315,0,0,0,0,0,0,0,0,1,1460,630,0.56,145,0.23015873015873017,100,0.14388489208633093,600,0.8633093525179856,445,0.6402877697841727,135,0.27835051546391754,90,0.18556701030927836,0.05714285714285714,315,0.21575342465753425,265,0.18213058419243985,3056
ottawa_industrial_east_3057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057
ottawa_iris_3058,470,10,0.02127659574468085,26,23.4,20,0.0425531914893617,270,36800,245,30200,32.5,28800,29600,20,100,0.2127659574468085,0,0,0,0,0,0,0,0,0,0,1,470,250,0.7936507936507936,70,0.28,20,0.1,185,0.925,150,0.75,35,0.2,10,0.05714285714285714,0,185,0.39361702127659576,100,0.2127659574468085,3058
ottawa_island_park_wellington_village_3059,70,10,0.14285714285714285,32,27.6,25,0.35714285714285715,55,46000,45,56000,15,38000,46000,12,0,0,0,0,0,0,0,0,0,0,0,0,1,75,35,0.6363636363636364,0,0,0,0,30,1,30,1,15,0.375,0,0,0,10,0.13333333333333333,10,0.14285714285714285,3059
ottawa_kanata_lakes_3060,465,55,0.11827956989247312,33.5,25.4,30,0.06451612903225806,315,48400,270,56800,14,48800,56000,9,100,0.21505376344086025,0,0,0,0,0,0,0,0,0,0,1,465,205,0.5942028985507246,15,0.07317073170731707,0,0,180,0.972972972972973,145,0.7837837837837838,50,0.2702702702702703,50,0.2702702702702703,0,70,0.15053763440860216,115,0.24731182795698925,3060
ottawa_katimavik_hazeldean_3061,360,30,0.08333333333333333,31.1,29.4,15,0.04166666666666666,245,41200,225,42000,18.8,36400,40000,13.4,0,0,0,0,0,0,0,0,0,0,0,0,1,360,165,0.6111111111111112,15,0.09090909090909093,20,0.1176470588235294,150,0.8823529411764706,130,0.7647058823529411,50,0.3333333333333333,10,0.06666666666666667,0,75,0.20833333333333337,70,0.19444444444444445,3061
ottawa_kinburn_3062,55,0,0,17.6,14.7,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,55,25,1,0,0,0,0,10,1,0,0,15,0.6,0,0,0,0,0,20,0.3636363636363637,3062
ottawa_laurentian_3063,275,20,0.07272727272727272,36.6,36.4,35,0.12727272727272726,195,45200,180,50800,12.8,37600,46000,5.9,0,0,10,0.03571428571428571,0,0,0,0,0,0,0,0,1,280,165,0.7333333333333333,15,0.09090909090909093,10,0.05714285714285714,170,0.9714285714285714,140,0.8,50,0.3333333333333333,35,0.23333333333333336,0.10526315789473684,10,0.03571428571428571,35,0.12727272727272726,3063
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ledbury_heron_gate_ridgemont_3065,4850,225,0.04639175257731959,28.6,25.6,360,0.07422680412371134,3145,31640,2465,26400,39.1,26800,26680,28,1260,0.2597938144329897,205,0.0422680412371134,0,0,0,0,0,0,0,0,1,4850,2135,0.6224489795918368,435,0.2037470725995316,490,0.21875,1755,0.7834821428571429,1340,0.5982142857142857,370,0.21764705882352944,295,0.17352941176470588,0.1183206106870229,1100,0.2268041237113402,970,0.2,3065
ottawa_leslie_park_bruce_farm_3066,115,15,0.13043478260869565,34.4,29.4,15,0.13043478260869565,80,48000,75,52000,14,37000,40000,14,0,0,0,0,0,0,0,0,0,0,0,0,1,115,65,0.7647058823529411,0,0,0,0,55,0.9166666666666666,40,0.6666666666666666,25,0.4166666666666667,0,0,0,0,0,10,0.08695652173913043,3066
ottawa_lowertown_east_3067,1705,85,0.04985337243401759,29.2,26.6,365,0.21407624633431083,1100,30400,850,23760,43.4,25700,23280,34.6,620,0.3636363636363637,25,0.01470588235294117,0,0,0,0,0,0,0,0,1,1700,710,0.5772357723577236,130,0.18309859154929575,110,0.13836477987421383,685,0.8616352201257862,530,0.6666666666666666,145,0.24786324786324787,85,0.1452991452991453,0.125,710,0.4176470588235294,360,0.21114369501466276,3067
ottawa_lowertown_west_3068,365,20,0.0547945205479452,36,34,155,0.4246575342465753,315,40000,285,40400,21.2,33200,38800,12.2,60,0.1643835616438356,0,0,0,0,0,0,0,0,0,0,1,365,240,0.7058823529411765,35,0.14583333333333334,15,0.06122448979591836,230,0.9387755102040816,200,0.8163265306122449,95,0.4634146341463415,20,0.0975609756097561,0.09090909090909093,135,0.3698630136986301,75,0.2054794520547945,3068
ottawa_manor_park_3069,865,95,0.10982658959537572,34.4,33.2,115,0.1329479768786127,620,35600,490,34800,30.6,29000,33200,23,275,0.31976744186046513,0,0,0,0,0,0,0,0,0,0,1,865,445,0.6846153846153846,80,0.1797752808988764,60,0.13333333333333333,390,0.8666666666666667,330,0.7333333333333333,60,0.16216216216216217,75,0.20270270270270271,0.06451612903225806,360,0.4161849710982659,110,0.12716763005780346,3069
ottawa_manotick_3070,105,15,0.14285714285714285,34,34.4,0,0,60,74000,60,88000,6.4,66000,80000,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,100,45,0.6923076923076923,0,0,0,0,40,0.8888888888888888,45,1,0,0,10,0.25,0,10,0.09523809523809525,10,0.09523809523809525,3070
ottawa_marlborough_3071,0,0,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,3071
ottawa_merivale_gardens_grenfell_glen_pineglen_country_place_3072,55,0,0,41,42.8,0,0,50,52000,45,72000,9.5,50000,66000,6,0,0,0,0,0,0,0,0,0,0,0,0,1,60,45,0.8181818181818182,0,0,0,0,35,1,35,1,40,0.8888888888888888,0,0,0,10,0.18181818181818185,0,0,3072
ottawa_metcalfe_3073,80,0,0,31.6,25.4,0,0,60,44000,55,50000,14,35000,42000,15,0,0,0,0,0,0,0,0,0,0,0,0,1,80,40,0.6153846153846154,0,0,0,0,35,0.875,25,0.625,0,0,10,0.25,0,15,0.1875,25,0.3125,3073
ottawa_munster_ashton_3075,35,10,0.2857142857142857,39,37.2,0,0,25,56000,25,60000,16,52000,56000,10,0,0,0,0,0,0,0,0,0,0,0,0,1,35,20,0.6666666666666666,0,0,0,0,15,1,15,1,10,0.5,0,0,0,0,0,0,0,3075
ottawa_richmond_3074,110,10,0.09090909090909093,34,32,0,0,70,40000,60,44000,17,37000,40000,13,0,0,0,0,0,0,0,0,0,0,0,0,1,105,40,0.4705882352941176,0,0,0,0,50,0.9090909090909092,50,0.9090909090909092,10,0.2857142857142857,0,0,0,10,0.09523809523809525,15,0.13636363636363635,3074
ottawa_navan_sarsfield_3076,65,0,0,27.6,17.6,0,0,35,40000,35,40000,10,40000,48000,14,0,0,0,0,0,0,0,0,0,0,0,0,1,70,40,0.8888888888888888,0,0,0,0,35,1,30,0.8571428571428571,15,0.375,0,0,0,35,0.5,10,0.15384615384615383,3076
ottawa_new_edinburgh_3077,155,0,0,29.8,26,20,0.12903225806451613,105,46000,95,53000,8.4,47000,56000,5.6,45,0.2903225806451613,0,0,0,0,0,0,0,0,0,0,1,155,50,0.43478260869565216,0,0,10,0.14285714285714285,60,0.8571428571428571,55,0.7857142857142857,25,0.5,0,0,0,95,0.6129032258064516,35,0.2258064516129032,3077
ottawa_north_gower_kars_3078,40,0,0,33,33.2,0,0,25,56000,25,60000,7,70000,90000,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,1,0,0,0,0,20,1,20,1,10,0.4,0,0,0,0,0,10,0.25,3078
ottawa_old_barrhaven_east_3079,1870,120,0.06417112299465241,32.7,30.6,45,0.02406417112299465,1300,43920,1175,45900,17.9,40200,45800,10.3,95,0.05080213903743316,15,0.00802139037433155,0,0,0,0,0,0,0,0,1,1875,1095,0.7877697841726619,165,0.1506849315068493,70,0.07035175879396985,925,0.9296482412060302,750,0.7537688442211056,340,0.3655913978494624,105,0.1129032258064516,0.06896551724137931,365,0.19518716577540107,270,0.1443850267379679,3079
ottawa_old_barrhaven_west_3080,1310,100,0.07633587786259542,33.1,28.8,65,0.04961832061068702,900,46900,840,49400,16.9,43400,47800,12,50,0.03816793893129771,20,0.01520912547528517,0,0,0,0,0,0,0,0,1,1315,685,0.6989795918367347,90,0.13138686131386862,25,0.03968253968253968,600,0.9523809523809524,500,0.7936507936507936,175,0.29411764705882354,75,0.12605042016806722,0.11904761904761904,190,0.1444866920152091,250,0.19083969465648856,3080
ottawa_old_hunt_club_3081,2305,160,0.06941431670281996,30.5,25.6,110,0.04772234273318872,1510,34320,1260,32200,28.7,29920,31700,19.1,540,0.23427331887201736,40,0.01739130434782608,0,0,0,0,0,0,0,0,1,2300,1155,0.7,240,0.2077922077922078,85,0.08374384236453201,930,0.916256157635468,715,0.7044334975369458,185,0.2021857923497268,170,0.18579234972677597,0.09722222222222222,400,0.17391304347826086,475,0.20607375271149675,3081
ottawa_old_ottawa_east_3082,395,0,0,26.9,24.4,80,0.20253164556962025,365,28200,355,27000,16.2,23300,25800,7.7,160,0.4050632911392405,0,0,0,0,0,0,0,0,0,0,1,400,320,0.8421052631578947,65,0.203125,0,0,185,0.9487179487179488,150,0.7692307692307693,100,0.392156862745098,40,0.1568627450980392,0.09375,180,0.45,190,0.4810126582278481,3082
ottawa_old_ottawa_south_3083,215,10,0.04651162790697674,31.9,24.6,40,0.18604651162790695,155,38000,140,40000,18.5,34500,38500,10.8,35,0.16279069767441862,0,0,0,0,0,0,0,0,0,0,1,215,120,0.6857142857142857,30,0.25,0,0,80,0.9411764705882352,70,0.8235294117647058,45,0.5,0,0,0,10,0.04651162790697674,75,0.3488372093023256,3083
ottawa_orleans_industrial_3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084
ottawa_orleans_village_chateauneuf_3085,920,105,0.11413043478260868,34.2,31.6,25,0.02717391304347826,645,40500,570,41600,21,38400,41600,14.2,60,0.06521739130434782,0,0,0,0,0,0,0,0,0,0,1,920,455,0.6842105263157895,75,0.16483516483516483,30,0.07228915662650602,385,0.927710843373494,345,0.8313253012048193,85,0.2236842105263158,45,0.11842105263157894,0.05,430,0.4673913043478261,145,0.15760869565217392,3085
ottawa_osgoode_vernon_3086,55,10,0.18181818181818185,41,40.4,0,0,40,32000,40,19000,45,28000,22000,28,0,0,0,0,0,0,0,0,0,0,0,0,1,55,25,0.625,0,0,0,0,25,1,20,0.8,10,0.5,0,0,0,0,0,0,0,3086
ottawa_overbrook_3087,4385,170,0.03876852907639681,28.3,25,330,0.07525655644241733,2770,33280,2260,28760,35.1,28080,29280,23.2,1045,0.2383124287343215,75,0.01710376282782212,0,0,0,0,0,0,0,0,1,4385,2030,0.6601626016260163,440,0.2167487684729064,295,0.14496314496314497,1735,0.8525798525798526,1365,0.6707616707616708,315,0.19811320754716985,215,0.13522012578616352,0.1422924901185771,1775,0.4047890535917902,875,0.1995438996579247,3087
ottawa_parkwood_hills_3088,1415,50,0.0353356890459364,26.3,23.4,70,0.04946996466431095,815,31750,650,25240,40.8,24200,25900,27,410,0.28975265017667845,65,0.04593639575971731,0,0,0,0,0,0,0,0,1,1415,585,0.6290322580645161,125,0.2136752136752137,165,0.2578125,475,0.7421875,330,0.515625,70,0.15217391304347827,80,0.17391304347826086,0.09333333333333334,265,0.1872791519434629,240,0.1696113074204947,3088
ottawa_pineview_3089,875,105,0.12,36,30.2,45,0.05142857142857143,645,36100,565,33400,26.8,32200,32000,18,55,0.06285714285714286,0,0,0,0,0,0,0,0,0,0,1,875,450,0.6382978723404256,60,0.13333333333333333,25,0.0625,370,0.925,295,0.7375,75,0.189873417721519,55,0.13924050632911392,0.0625,295,0.33714285714285713,200,0.22857142857142856,3089
ottawa_playfair_park_guildwood_estates_3090,375,30,0.08,35.4,31.2,50,0.13333333333333333,305,45600,280,52000,14,35600,42800,10.4,0,0,0,0,0,0,0,0,0,0,0,0,1,375,225,0.6923076923076923,20,0.08888888888888889,15,0.07317073170731707,185,0.902439024390244,140,0.6829268292682927,40,0.1951219512195122,20,0.0975609756097561,0.08823529411764706,95,0.25333333333333335,80,0.21333333333333335,3090
ottawa_portobello_south_3091,4950,220,0.04444444444444444,30.7,27.2,165,0.03333333333333333,3340,46080,3125,48240,15.4,43200,48720,8.4,270,0.05454545454545454,15,0.00303030303030303,0,0,0,0,0,0,0,0,1,4955,2805,0.763265306122449,320,0.1140819964349376,120,0.04938271604938271,2315,0.9526748971193416,1925,0.7921810699588477,745,0.29979879275653926,205,0.08249496981891348,0.11695906432748536,2415,0.48787878787878786,1020,0.20606060606060608,3091
ottawa_qualicum_redwood_3092,345,35,0.10144927536231883,34.7,30.2,25,0.07246376811594203,265,38000,205,39600,27.2,34400,40000,18.8,70,0.2028985507246377,0,0,0,0,0,0,0,0,0,0,1,350,185,0.6727272727272727,60,0.32432432432432434,25,0.1388888888888889,160,0.8888888888888888,120,0.6666666666666666,15,0.12,15,0.12,0,75,0.21739130434782608,60,0.17391304347826086,3092
ottawa_queensway_terrace_north_3093,125,15,0.12,36,33.2,15,0.12,105,46000,105,48000,14,45000,50000,7.2,0,0,0,0,0,0,0,0,0,0,0,0,1,130,80,0.7619047619047619,10,0.125,0,0,75,1,50,0.6666666666666666,20,0.2857142857142857,0,0,0,10,0.08,0,0,3093
ottawa_queenswood_chatelaine_3094,240,25,0.10416666666666669,31.7,32,25,0.10416666666666669,155,39500,135,42000,19,35500,39000,17,0,0,0,0,0,0,0,0,0,0,0,0,1,240,120,0.7058823529411765,20,0.16666666666666666,10,0.1,90,0.9,65,0.65,30,0.3157894736842105,10,0.10526315789473684,0.14285714285714285,95,0.3958333333333333,40,0.16666666666666666,3094
ottawa_queenswood_heights_3095,595,70,0.1176470588235294,37.2,38.4,35,0.0588235294117647,465,43800,415,47800,15.5,41600,47800,9.5,55,0.09243697478991596,0,0,0,0,0,0,0,0,0,0,1,595,355,0.7244897959183674,40,0.11267605633802816,0,0,310,0.96875,235,0.734375,95,0.30158730158730157,45,0.14285714285714285,0.09090909090909093,210,0.35294117647058826,105,0.17647058823529413,3095
ottawa_rideaucrest_davidson_heights_3097,1010,65,0.06435643564356436,35.2,30.4,35,0.03465346534653465,785,40000,720,43000,16.3,38000,44200,7.8,0,0,25,0.02475247524752475,0,0,0,0,0,0,0,0,1,1010,605,0.7159763313609467,75,0.12396694214876032,65,0.1262135922330097,450,0.8737864077669902,410,0.7961165048543689,160,0.3047619047619048,65,0.1238095238095238,0.05633802816901408,150,0.1485148514851485,265,0.2623762376237624,3097
ottawa_riverside_park_mooneys_bay_3098,395,15,0.0379746835443038,29.4,27,30,0.0759493670886076,285,38800,245,38800,22,28800,32000,12.4,60,0.1518987341772152,0,0,0,0,0,0,0,0,0,0,1,395,245,0.8166666666666667,50,0.20408163265306123,20,0.08888888888888889,210,0.9333333333333332,175,0.7777777777777778,70,0.3684210526315789,40,0.21052631578947367,0.08333333333333333,115,0.2875,60,0.1518987341772152,3098
ottawa_riverside_park_south_revelstoke_3099,40,15,0.375,53,54.8,0,0,40,68000,40,72000,14,60000,64000,12,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20,0.5,0,0,0,0,15,1,15,1,0,0,0,0,0,0,0,15,0.375,3099
ottawa_riverside_south_leitrim_3100,975,50,0.05128205128205128,31.3,30.6,35,0.03589743589743589,680,47800,625,53400,13.1,43100,51200,7.5,50,0.05128205128205128,20,0.02051282051282051,0,0,0,0,0,0,0,0,1,975,565,0.8014184397163121,55,0.09734513274336284,35,0.0660377358490566,490,0.9245283018867924,420,0.7924528301886793,215,0.4215686274509804,60,0.1176470588235294,0.03448275862068965,175,0.1794871794871795,135,0.13846153846153847,3100
ottawa_riverview_3101,1795,150,0.08356545961002786,31.6,27.8,265,0.14763231197771587,1285,35360,1040,34900,28.4,29650,32800,19.3,410,0.22841225626740944,65,0.0362116991643454,0,0,0,0,0,0,0,0,1,1795,930,0.6549295774647887,175,0.1881720430107527,110,0.1286549707602339,745,0.8713450292397661,585,0.6842105263157895,230,0.3026315789473684,80,0.10526315789473684,0.06542056074766354,450,0.25069637883008355,405,0.2256267409470752,3101
ottawa_rockcliffe_park_3102,10,0,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,3102
ottawa_rothwell_heights_beacon_hill_north_3103,625,60,0.096,34.1,30,40,0.064,455,42600,405,42200,22.6,36800,49200,11.1,55,0.088,10,0.016,0,0,0,0,0,0,0,0,1,625,330,0.6666666666666666,60,0.18181818181818185,25,0.08064516129032258,285,0.9193548387096774,250,0.8064516129032258,105,0.3962264150943397,40,0.1509433962264151,0.09090909090909093,275,0.44,125,0.2,3103
ottawa_sandy_hill_3104,1640,125,0.07621951219512195,31,24.4,335,0.2042682926829268,1245,30250,1020,27050,33,24000,24760,20.7,535,0.32621951219512196,35,0.02134146341463414,0,0,0,0,0,0,0,0,1,1645,815,0.6014760147601476,235,0.2883435582822086,65,0.0962962962962963,610,0.9037037037037036,520,0.7703703703703704,165,0.28448275862068967,75,0.12931034482758622,0.07228915662650602,510,0.31097560975609756,555,0.3384146341463415,3104
ottawa_south_keys_3105,185,15,0.08108108108108109,27.8,23.2,0,0,110,33500,85,28800,37,24400,23000,31,0,0,0,0,0,0,0,0,0,0,0,0,1,180,65,0.52,20,0.3076923076923077,0,0,65,1,45,0.6923076923076923,0,0,20,0.4444444444444444,0.2222222222222222,20,0.10810810810810811,45,0.24324324324324328,3105
ottawa_stittsville_3106,530,40,0.07547169811320754,30.9,29,0,0,305,49200,285,55600,12.6,50000,58400,7.6,0,0,0,0,0,0,0,0,0,0,0,0,1,530,255,0.7391304347826086,35,0.13725490196078433,10,0.04081632653061224,235,0.9591836734693876,215,0.8775510204081632,120,0.5454545454545454,10,0.04545454545454545,0.1,70,0.1320754716981132,60,0.11320754716981132,3106
ottawa_stittsville_east_3107,700,20,0.02857142857142857,28.9,28.4,35,0.05,505,53200,490,59400,10.5,49400,56200,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,705,450,0.8333333333333334,45,0.1,10,0.025,395,0.9875,345,0.8625,200,0.49382716049382713,20,0.04938271604938271,0.05128205128205128,135,0.1914893617021277,115,0.16428571428571428,3107
ottawa_stittsville_north_3108,545,45,0.08256880733944955,32.8,32.8,20,0.03669724770642202,360,55800,325,69200,11.6,49000,62000,7.9,0,0,0,0,0,0,0,0,0,0,0,0,1,545,275,0.7142857142857143,15,0.05454545454545454,20,0.07407407407407407,255,0.9444444444444444,210,0.7777777777777778,95,0.36538461538461536,30,0.1153846153846154,0.21875,0,0,75,0.13761467889908258,3108
ottawa_stonebridge_half_moon_bay_3109,2055,70,0.0340632603406326,29.4,27,55,0.0267639902676399,1345,50280,1260,54900,13.7,45700,54200,7.6,150,0.072992700729927,25,0.01219512195121951,0,0,0,0,0,0,0,0,1,2055,1175,0.793918918918919,140,0.11914893617021276,25,0.02403846153846154,1010,0.971153846153846,875,0.8413461538461539,385,0.3719806763285024,105,0.10144927536231883,0.05511811023622047,295,0.14390243902439023,375,0.18248175182481752,3109
ottawa_trend_arlington_3110,170,20,0.1176470588235294,35.8,33.6,0,0,135,45000,130,43000,17,42000,45000,11.2,0,0,0,0,0,0,0,0,0,0,0,0,1,170,105,0.75,15,0.14285714285714285,0,0,75,1,65,0.8666666666666667,15,0.15789473684210523,35,0.3684210526315789,0.35714285714285715,35,0.2058823529411765,45,0.2647058823529412,3110
ottawa_vanier_north_3111,1330,15,0.0112781954887218,28,27,150,0.11278195488721804,880,41300,790,41100,19.4,33400,36800,11.4,345,0.26037735849056604,15,0.01132075471698113,0,0,0,0,0,0,0,0,1,1325,710,0.7357512953367875,95,0.13380281690140844,80,0.11510791366906475,615,0.8848920863309353,525,0.7553956834532374,145,0.23577235772357724,75,0.12195121951219512,0.08791208791208792,575,0.4339622641509434,245,0.18421052631578944,3111
ottawa_vanier_south_3112,1335,110,0.08239700374531835,32.5,30,255,0.19101123595505615,995,33200,840,31650,27.8,27050,29900,17.3,350,0.26217228464419473,15,0.01119402985074626,0,0,0,0,0,0,0,0,1,1340,780,0.7289719626168224,115,0.14743589743589744,30,0.0425531914893617,675,0.9574468085106383,540,0.7659574468085106,190,0.2857142857142857,100,0.15037593984962405,0.0851063829787234,540,0.40298507462686567,255,0.19101123595505615,3112
ottawa_vars_3113,25,0,0,34,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,1,20,15,1,0,0,0,0,15,1,10,0.6666666666666666,0,0,0,0,0,15,0.75,0,0,3113
ottawa_waterridge_village_3114,435,10,0.02298850574712643,27.3,22.6,20,0.04597701149425287,260,39200,220,34000,32,33600,33200,20.4,50,0.11494252873563218,15,0.03488372093023256,0,0,0,0,0,0,0,0,1,430,175,0.6481481481481481,15,0.08571428571428572,25,0.125,175,0.875,150,0.75,30,0.18181818181818185,20,0.12121212121212122,0.14814814814814814,210,0.4883720930232558,55,0.1264367816091954,3114
ottawa_west_centretown_3115,580,40,0.06896551724137931,35.6,30.6,130,0.22413793103448276,455,33600,370,33200,28,29100,32200,17,190,0.3275862068965517,0,0,0,0,0,0,0,0,0,0,1,575,330,0.66,80,0.24242424242424243,50,0.14925373134328357,285,0.8507462686567164,220,0.6567164179104478,105,0.42,45,0.18,0,140,0.24347826086956523,115,0.19827586206896552,3115
ottawa_westboro_3116,770,90,0.11688311688311688,37.6,36,145,0.18831168831168832,595,42200,455,51000,21.6,35400,45600,14.8,235,0.3051948051948052,20,0.02597402597402597,0,0,0,0,0,0,0,0,1,775,400,0.6153846153846154,70,0.175,65,0.16049382716049382,335,0.8271604938271605,320,0.7901234567901234,135,0.4090909090909091,35,0.10606060606060606,0.07894736842105263,170,0.22077922077922077,150,0.1948051948051948,3116
ottawa_whitehaven_woodpark_glabar_park_3117,590,65,0.11016949152542373,33.1,27.8,80,0.13559322033898305,420,34000,330,34000,29.4,26600,31200,20.8,140,0.23728813559322037,15,0.02564102564102564,0,0,0,0,0,0,0,0,1,585,300,0.6521739130434783,70,0.23333333333333336,25,0.09433962264150944,235,0.8867924528301887,205,0.7735849056603774,50,0.2127659574468085,30,0.1276595744680851,0.17647058823529413,35,0.05982905982905983,130,0.22033898305084745,3117
