3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3057,3058,3059,3060,3061,3062,3063,3065,3066,3067,3068,3069,3070,3071,3072,3073,3075,3074,3076,3077,3078,3079,3080,3081,3082,3083,3084,3085,3086,3087,3088,3089,3090,3091,3092,3093,3094,3095,3097,3098,3099,3100,3101,3102,3103,3104,3105,3106,3107,3108,3109,3110,3111,3112,3113,3114,3115,3116,3117,VAR_ID
0,0,0.009876543,0,0,NA,0,0,0,0,0.007692308,0,0,0,0,0,0.008356546,0,NA,0,0,0,0,0.002469136,0,0.005235602,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0.004357298,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0.006507592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.003629764,0.009302326,0,0,0,0,0,0,0,0.003717472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014423077,0,0,0,0,0,0,VAR51
0,0.014851485,0.024691358,0.016393443,0.05,NA,0.06185567,0.023255814,0.049019608,0.047619048,0,0.034090909,0.026431718,0.013333333,0.021276596,0.02293578,0.036211699,0.035087719,NA,0.060150376,0.051136364,0.04887218,0.022813688,0.02962963,0.040133779,0.02617801,0.016348774,0.041353383,0,NA,0.113636364,0.046511628,0.021505376,0.039840637,0.033018868,0.052631579,0.048543689,0.013888889,0.037037037,0.058823529,0.012578616,NA,0.045751634,0.012285012,0,0.038461538,0.020942408,0.076190476,0.04526749,0.285714286,NA,0.010582011,0.019354839,0.054545455,0.026595745,0.010909091,NA,0.052910053,0.017241379,0.00591716,0.016736402,0.059701493,0.023715415,0.021691974,0.0625,0.03030303,0.064748201,0.05,0.036,0.08,0.057142857,0.07518797,0.054347826,0.06043956,0.107692308,0.03125,0.036036036,0.03030303,0.019064125,0.026570048,0.029900332,0.017094017,NA,0.053497942,0.051282051,0.025408348,0.023255814,0.024096386,0.02238806,0.027295285,0.017241379,0.02739726,0.026666667,0.045454545,0.018587361,0.054945055,0.046153846,0.037894737,0.019138756,0,0.039855072,0.036410923,0.030927835,0.027633851,0.024271845,0.033333333,0.024242424,0,0.076923077,0.063291139,0.090909091,0,0.061611373999999997,0.015873016,0.022421525,VAR53
0,0.00990099,0.012345679,0,0.03125,NA,0,0,0.014705882,0.041666667,0,0.028409091,0.013215859,0.011851852,0.010638298,0.01146789,0.013927577,0.020467836,NA,0.030075188,0.022727273,0.037593985,0.015209125,0.011111111,0.013377926,0.010471204,0.005449591,0.011278195,0,NA,0.068181818,0.019933555,0.021505376,0.023904382,0.018867925,0,0.038834951,0,0.037037037,0.041176471,0,NA,0.017429194,0.00982801,0,0.025641026,0.010471204,0.066666667,0.032921811,0,NA,0.010582011,0.019354839,0.042424242,0.015957447,0.007272727,NA,0.037037037,0,0,0.012552301,0,0.011857708,0.013015184,0,0.015151515,0.050359712,0,0.016,0,0.042857143,0.030075188,0.02173913,0.027472527,0.046153846,0.020833333,0.018018018,0.009641873,0.013864818,0.007246377,0.016611296,0.008547009,NA,0.024691358,0.025641026,0.012704174,0.013953488,0.018072289,0.014925373,0.012406948,0,0.02739726,0.026666667,0.02020202,0.007434944,0.032967033,0,0.018947368,0.007177033,0,0.02173913,0.015604681,0,0.010362694,0.014563107,0.018518519,0.006060606,0,0.033653846,0.063291139,0.045454545,0,0.047393365,0.010582011,0.022421525,VAR55
0,0,0.007407407,0,0.01875,NA,0.051546392,0,0.029411765,0,0,0,0.013215859,0,0.010638298,0.006880734,0.019498607,0.00877193,NA,0.01754386,0.022727273,0.015037594,0.007604563,0.012345679,0.026755853,0.010471204,0.008174387,0.026315789,0,NA,0.045454545,0.023255814,0,0.015936255,0.009433962,0.026315789,0,0.013888889,0,0.017647059,0,NA,0.021786492,0.004914005,0,0.025641026,0,0.014285714,0.008230453,0,NA,0,0,0,0,0,NA,0.010582011,0.017241379,0,0.008368201,0.059701493,0.011857708,0.00867679,0,0.01010101,0,0.025,0.016,0,0.028571429,0.037593985,0.032608696,0.027472527,0.061538462,0,0.018018018,0.019283747,0.005199307,0.019323671,0.013289037,0.008547009,NA,0.028806584,0.017094017,0.005444646,0.009302326,0,0,0.014888337,0,0,0,0.02020202,0.00929368,0.021978022,0,0.016842105,0.011961722,0,0.010869565,0.019505852,0,0.018998273,0.014563107,0.011111111,0.015151515,0,0.019230769,0,0.03030303,0,0,0.010582011,0,VAR57
0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.005012531,0,0,0,0.003703704,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0.006535948,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.007259528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618557,0,0,0,0,0,0.014423077,0,0,0,0.014218009,0,0,VAR59
0,0.079207921,0.320987654,0.327868852,0.2125,NA,0.18556701,0.11627907,0.073529412,0.125,0.234615385,0.096590909,0.105726872,0.124444444,0.292553191,0.172018349,0.116991643,0.108187135,NA,0.238095238,0.073863636,0.214285714,0.133079848,0.133333333,0.120401338,0.141361257,0.231607629,0.052631579,0.098039216,NA,0,0.099667774,0.053763441,0.227091633,0.132075472,0.039473684,0.067961165,0.097222222,0,0.2,0.408805031,NA,0.091503268,0.267813268,0.065420561,0,0.047120419,0.123809524,0.061728395,0.285714286,NA,0.232804233,0.232258065,0.296969697,0.111702128,0.167272727,NA,0.137566138,0.025862069,0.181459566,0.10041841,0.044776119,0.063241107,0.392624729,0.145833333,0.217171717,0.179856115,0.175,0.048,0.04,0.085714286,0.015037594,0,0.027472527,0,0.15625,0.018018018,0.219008264,0.109185442,0.280193237,0.069767442,0.068376068,NA,0.115226337,0.017094017,0.263157895,0.334883721,0.234939759,0.059701493,0.236972705,0.103448276,0.109589041,0.08,0.085858586,0.109665428,0.21978022,0.030769231,0.115789474,0.203349282,0,0.221014493,0.119635891,0.195876289,0.046632124,0.300970874,0.137037037,0.228787879,0.131313131,0.144230769,0.221518987,0,0.245614035,0.118483412,0.137566138,0.143497758,VAR61
0,0.014851485,0.130864198,0.136612022,0.05625,NA,0.030927835,0.058139535,0.034313725,0.041666667,0.161538462,0.017045455,0.052863436,0.020740741,0.085106383,0.025229358,0.011142061,0.01754386,NA,0.065162907,0,0.04887218,0.015209125,0.027160494,0.046822742,0.034031414,0.065395095,0.030075188,0.019607843,NA,0,0.03654485,0,0.131474104,0.033018868,0,0,0.041666667,0,0.082352941,0.182389937,NA,0.019607843,0.066339066,0.028037383,0,0,0.023809524,0.020576132,0,NA,0.058201058,0.032258065,0.096969697,0.015957447,0.021818182,NA,0.047619048,0,0.029585799,0.033472803,0,0.019762846,0.132321041,0.104166667,0.050505051,0.021582734,0.05,0.012,0,0,0.015037594,0,0,0,0.052083333,0,0.055096419,0.022530329,0.094202899,0.016611296,0.008547009,NA,0.016460905,0,0.099818512,0.181395349,0.054216867,0.029850746,0.040942928,0.017241379,0.04109589,0.04,0.01010101,0.020446097,0.131868132,0,0.012631579,0.06937799,0,0.061594203,0.020806242,0.092783505,0.01208981,0.082524272,0.022222222,0.037878788,0.050505051,0.052884615,0.094936709,0,0.035087719,0.023696682,0.052910053,0.058295964,VAR63
0,0,0.172839506,0.142857143,0.03125,NA,0,0,0.044117647,0.047619048,0.123076923,0.034090909,0.030837004,0.02962963,0.212765957,0.043577982,0.022346369,0.029239766,NA,0.133165829,0,0.094339623,0.011406844,0.030864198,0.046979866,0.044502618,0.035422343,0.011278195,0.025974026,NA,0,0.029900332,0.021505376,0.135458167,0.056603774,0,0,0,0,0.065088757,0.245283019,NA,0.015217391,0.071253071,0.037383178,0,0.005249344,0.033492823,0.012345679,0,NA,0.084210526,0.077922078,0.103030303,0.031746032,0.050724638,NA,0.063157895,0,0.013806706,0.025104603,0,0,0.25813449,0.104166667,0.121212121,0.014388489,0.058333333,0.008,0,0,0,0,0,0,0.031578947,0,0.05922865,0.022530329,0.101449275,0.023255814,0,NA,0.024590164,0,0.163339383,0.241860465,0.126506024,0.022222222,0.058312655,0.051282051,0.04109589,0.026666667,0,0.022346369,0.144444444,0,0.023157895,0.074162679,0,0.057971014,0.028571429,0.052083333,0.006908463,0.058536585,0.018518519,0.025757576,0.070707071,0.06763285,0.089171975,0,0.105263158,0.037735849,0.052910053,0.067264574,VAR65
NA,0,0.538461538,0.433333333,0.147058824,NA,0,0,0.6,0.380952381,0.524590164,0.352941176,0.291666667,0.238095238,0.727272727,0.253333333,0.19047619,0.27027027,NA,0.557894737,0,0.438596491,0.085714286,0.231481481,0.388888889,0.314814815,0.152941176,0.214285714,0.266666667,NA,NA,0.3,0.4,0.596491228,0.428571429,0,0,0,NA,0.323529412,0.6,NA,0.166666667,0.266055046,0.571428571,NA,0.111111111,0.269230769,0.2,0,NA,0.363636364,0.333333333,0.346938776,0.285714286,0.304347826,NA,0.461538462,0,0.076086957,0.25,0,0,0.657458564,0.714285714,0.558139535,0.08,0.333333333,0.166666667,0,0,0,NA,0,NA,0.2,0,0.270440252,0.206349206,0.362068966,0.333333333,0,NA,0.214285714,0,0.620689655,0.722222222,0.538461538,0.375,0.246073298,0.5,0.375,0.333333333,0,0.203389831,0.65,0,0.2,0.364705882,NA,0.262295082,0.239130435,0.263157895,0.148148148,0.193548387,0.135135135,0.112582781,0.538461538,0.466666667,0.4,NA,0.428571429,0.32,0.384615385,0.46875,VAR66
0.25,0.267326733,0.748148148,0.644808743,0.34375,NA,0.381443299,0.395348837,0.43627451,0.303571429,0.553846154,0.363636364,0.352422907,0.339259259,0.579787234,0.55733945,0.353760446,0.432748538,NA,0.538847118,0.147727273,0.533834586,0.490494297,0.332098765,0.2909699,0.463350785,0.694822888,0.563909774,0.392156863,NA,0,0.279069767,0.150537634,0.486055777,0.377358491,0.236842105,0.087378641,0.201388889,0.055555556,0.388235294,0.761006289,NA,0.315904139,0.665847666,0.485981308,0,0.183246073,0.295238095,0.16872428,0.285714286,NA,0.677248677,0.612903226,0.593939394,0.345744681,0.661818182,NA,0.428571429,0.172413793,0.558185404,0.276150628,0.089552239,0.18972332,0.787418655,0.395833333,0.53030303,0.395683453,0.391666667,0.16,0,0.214285714,0.052631579,0,0.087912088,0.123076923,0.177083333,0.036036036,0.517906336,0.344887348,0.589371981,0.518272425,0.247863248,NA,0.349794239,0.025641026,0.577132486,0.63255814,0.63253012,0.231343284,0.555831266,0.353448276,0.246575342,0.24,0.282828283,0.440520446,0.516483516,0.184615385,0.328421053,0.633971292,0.183333333,0.40942029,0.400520156,0.505154639,0.162348877,0.567961165,0.3,0.566666667,0.272727273,0.379807692,0.582278481,0,0.631578947,0.426540284,0.317460317,0.399103139,VAR68
0.375,0.60199005,0.590123457,0.571428571,0.51552795,NA,0.670103093,0.686046512,0.642156863,0.636904762,0.509578544,0.596590909,0.684210526,0.632592593,0.590425532,0.544622426,0.640668524,0.706744868,NA,0.563909774,0.613636364,0.54887218,0.564885496,0.758024691,0.608695652,0.638743455,0.517711172,0.721804511,0.54248366,NA,0.755555556,0.609271523,0.680851064,0.545816733,0.650943396,0.539473684,0.669902913,0.524137931,0.685185185,0.573964497,0.556962025,NA,0.597826087,0.572481572,0.635514019,0.602564103,0.709424084,0.580952381,0.621399177,0.285714286,NA,0.578947368,0.541935484,0.609756098,0.712765957,0.585454545,NA,0.751322751,0.637931034,0.501976285,0.594142259,0.656716418,0.527777778,0.529284165,0.625,0.538071066,0.721428571,0.591666667,0.661354582,0.66,0.671428571,0.661654135,0.684782609,0.730769231,0.738461538,0.53125,0.675675676,0.602758621,0.589254766,0.579710145,0.642384106,0.594017094,NA,0.650205761,0.709401709,0.523550725,0.679069767,0.628742515,0.574626866,0.575682382,0.603448276,0.575342466,0.6,0.636363636,0.562383613,0.593406593,0.692307692,0.600840336,0.605263158,0.4,0.586956522,0.668831169,0.677083333,0.656303972,0.59223301,0.618518519,0.531818182,0.606060606,0.629807692,0.670886076,0.666666667,0.49122807,0.658767773,0.60106383,0.632286996,VAR70
0,0.280991736,0.259414226,0.201923077,0.265060241,NA,0.2,0.305084746,0.213740458,0.242990654,0.308270677,0.266666667,0.211538462,0.259953162,0.279279279,0.281512605,0.27826087,0.265560166,NA,0.244444444,0.287037037,0.246575342,0.277027027,0.198697068,0.236263736,0.200819672,0.236842105,0.15625,0.313253012,NA,0.294117647,0.27173913,0.15625,0.248175182,0.268115942,0.317073171,0.202898551,0.25,0.108108108,0.257731959,0.238636364,NA,0.236363636,0.274678112,0.205882353,0.170212766,0.236162362,0.213114754,0.198675497,0,NA,0.318181818,0.285714286,0.16,0.179104478,0.279503106,NA,0.274647887,0.283783784,0.307086614,0.302816901,0.25,0.330827068,0.262295082,0.366666667,0.160377358,0.267326733,0.295774648,0.265060241,0.212121212,0.191489362,0.204545455,0.174603175,0.248120301,0.125,0.294117647,0.2,0.263157895,0.308823529,0.283333333,0.24742268,0.345323741,NA,0.208860759,0.072289157,0.259515571,0.239726027,0.152380952,0.220779221,0.269396552,0.357142857,0.333333333,0.2,0.214285714,0.278145695,0.333333333,0.222222222,0.248251748,0.225296443,0.25,0.327160494,0.302912621,0.292307692,0.281578947,0.213114754,0.25748503,0.262108262,0.3,0.251908397,0.330188679,0.113636364,0.214285714,0.230215827,0.265486726,0.219858156,VAR72
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAR75
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAR77
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,VAR79
0,0.313953488,0.175141243,0.243902439,0.295081967,NA,0.134615385,0.195121951,0.339805825,0.292682927,0.184782609,0.230769231,0.162601626,0.212698413,0.1375,0.30994152,0.240963855,0.272727273,NA,0.210526316,0.220779221,0.309090909,0.264150943,0.489837398,0.217391304,0.297435897,0.280821918,0.117283951,0.305084746,NA,0.166666667,0.210526316,0.090909091,0.213592233,0.138613861,0.321428571,0.2,0.22807017500000001,0.090909091,0.277777778,0.242424242,NA,0.204761905,0.313609467,0.236363636,0.102564103,0.342995169,0.126315789,0.154471545,0,NA,0.21333333300000001,0.220338983,0.2,0.412844037,0.239316239,NA,0.148514851,0.358490566,0.361581921,0.151515152,0.151515152,0.213483146,0.211111111,0,0.25,0.36,0.244897959,0.18852459,0,0.263157895,0.128571429,0.156862745,0.08,0.097560976,0.444444444,0.06779661,0.229813665,0.217948718,0.180232558,0.397260274,0.351648352,NA,0.288,0.13924050599999999,0.228971963,0.117117117,0.25,0.216666667,0.244837758,0.304347826,0.25,0.138888889,0.202020202,0.253456221,0.25,0.285714286,0.219626168,0.346938776,0.444444444,0.321100917,0.362116992,0.347826087,0.161764706,0.244680851,0.219512195,0.303846154,0.261904762,0.278350515,0.171428571,0.179487179,0.136363636,0.355140187,0.43373494,0.2,VAR81
0,0.162790698,0.141242938,0.085365854,0.098360656,NA,0.134615385,0.073170732,0.097087379,0.085365854,0.119565217,0.076923077,0.105691057,0.095238095,0.175,0.122807018,0.078313253,0.102272727,NA,0.093567251,0.155844156,0.1,0.141509434,0.046747967,0.065217391,0.117948718,0.116438356,0.216049383,0.084745763,NA,0.166666667,0.120300752,0.181818182,0.174757282,0.168316832,0.142857143,0.127272727,0.263157895,0.363636364,0.083333333,0.106060606,NA,0.133333333,0.082840237,0.109090909,0.230769231,0.086956522,0.178947368,0.130081301,0,NA,0.146666667,0.06779661,0.164705882,0.073394495,0.102564103,NA,0.188118812,0.056603774,0.141242938,0.090909091,0.090909091,0.078651685,0.122222222,0.263157895,0.147727273,0.12,0.12244898,0.172131148,0.269230769,0.263157895,0.157142857,0.137254902,0.17,0.12195122,0.083333333,0.271186441,0.108695652,0.145299145,0.110465116,0.082191781,0.164835165,NA,0.088,0.240506329,0.112149533,0.162162162,0.125,0.05,0.091445428,0.065217391,0.25,0.111111111,0.141414141,0.105990783,0.194444444,0.142857143,0.182242991,0.102040816,0,0.073394495,0.111420613,0.065217391,0.117647059,0.095744681,0.048780488,0.103846154,0.142857143,0.103092784,0.171428571,0.205128205,0.090909091,0.14953271,0.13253012,0.145454545,VAR83
