3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3057,3058,3059,3060,3061,3062,3063,3065,3066,3067,3068,3069,3070,3071,3072,3073,3075,3074,3076,3077,3078,3079,3080,3081,3082,3083,3084,3085,3086,3087,3088,3089,3090,3091,3092,3093,3094,3095,3097,3098,3099,3100,3101,3102,3103,3104,3105,3106,3107,3108,3109,3110,3111,3112,3113,3114,3115,3116,3117,VAR_ID
0,0.08797654,0.076477404,0.107309487,0.104815864,NA,0.086206897,0.107296137,0.138084633,0.101910828,0.076633166,0.190954774,0.117370892,0.090909091,0.076241135,0.071056063,0.051912568,0.093023256,NA,0.07596786,0.08496732,0.09394314,0.111811024,0.094007051,0.112573099,0.072041166,0.091443501,0.049462366,0.07860262,NA,0,0.156826568,0.032258065,0.087542088,0.084444444,0.160377358,0.104166667,0.055555556,0.212121212,0.095343681,0.082683307,NA,0.125701459,0.053398058,0.101973684,0.125,0.135278515,0.064275037,0.08125,0,NA,0.084406295,0.08839779,0.073593074,0.095528455,0.134235172,NA,0.072972973,0.10483871,0.09314495,0.164410058,0,0.084033613,0.070211668,0.122302158,0.07486631,0.05,0.121896163,0.113360324,0,0.20754717,0.084745763,0.131578947,0.080808081,0,0.120253165,0.146341463,0.08742403,0.09977662,0.119971264,0.038617886,0.09,NA,0.130514706,0.157894737,0.076381365,0.039525692,0.120967742,0.166666667,0.071402146,0.078838174,0.053030303,0.131782946,0.131428571,0.092698934,0.056478405,0.166666667,0.080679406,0.085087719,0.13559322,0.100952381,0.068736142,0.063492063,0.0832,0.055956679,0.059895833,0.062973159,0.123076923,0.066929134,0.097457627,0,0.075949367,0.17260788,0.138554217,0.140229885,VAR2
0,0.058651026,0.059096176,0.068429238,0.039660057,NA,0.022988506,0.068669528,0.169265033,0.044585987,0.037688442,0.06281407,0.075117371,0.027667984,0.125886525,0.022816167,0.031420765,0.098006645,NA,0.096420745,0.019607843,0.072929543,0.050393701,0.361927145,0.032163743,0.027444254,0.020248204,0.040860215,0.187772926,NA,0,0.057195572,0.048387097,0.026936027,0.04,0.056603774,0.041666667,0.013888889,0.121212121,0.079822616,0.051482059,NA,0.029180696,0.028519417,0.052631579,0,0.140583554,0.031390135,0.01875,0,NA,0.04434907,0.027624309,0.125541126,0.266260163,0.031217482,NA,0.072972973,0.088709677,0.034013605,0.050290135,0,0.106442577,0.083118224,0.064748201,0.22459893,0.35,0.112866817,0.028340081,0,0.028301887,0.033898305,0,0.03030303,0,0.17721519,0.097560976,0.021972885,0.029784066,0.050287356,0.152439024,0.105,NA,0.033088235,0,0.088840737,0.04743083,0.058467742,0.08496732,0.033666297,0.045643154,0.075757576,0.07751938,0.06,0.023789992,0.083056478,0.047619048,0.03113942,0.134210526,0,0.04952381,0.243902439,0.074074074,0.0224,0.027075812,0.033854167,0.02752925,0.046153846,0.177165354,0.188559322,0,0.080168776,0.212007505,0.190763052,0.12413793100000001,VAR9
6.8,10.8,27.5,25.7,14.4,NA,20.8,19.2,27.6,24.8,22.3,16,19.7,11.9,25.7,10.7,12.9,19.1,NA,25,5.2,24.2,14.8,12.5,17.5,13.6,16.4,18.6,10.2,NA,9,18.3,15.4,25,22.7,9.2,11.4,10.2,18,24,36.4,NA,17,16.4,20.2,11,9.1,15.6,9.6,NA,NA,20.6,26.9,30.4,12,23.4,NA,19,6.7,7.2,16.4,22,9.1,36,19.2,36.6,13.3,24.2,8.8,16,12,16.4,8,9.8,9.6,8.8,13.6,15.9,15.6,24.2,12.5,8,NA,19.8,24.4,31.7,36.6,24.4,17.6,15.7,19.2,12.4,20.4,15.2,14.5,25.7,4.4,12.5,20.6,2.8,14.2,19.4,27.3,10.3,11.2,11,12.7,15.5,18.1,28.4,14,17.3,27.2,12,18.2,VAR14
2.8,6.5,18.4,14.8,9.6,NA,11.7,12.4,17.7,15.3,13.7,11.4,12.3,6.9,17.3,6.3,8,10.3,NA,16.8,3.2,16,7.9,7.8,11.7,7.1,9.2,9.9,6.3,NA,4,12.1,5.9,18,12.9,6.1,6.5,6,14,15.6,25.5,NA,10.4,9.6,13.3,10,5.8,10,5.7,NA,NA,12.2,15.7,19.4,8.5,15.6,NA,12.2,4.1,4.5,11.1,15,5.8,26,12.3,28.7,6,16.8,3.9,NA,8,11.2,5.2,5.5,6,4.8,8.8,9.3,9.9,15.2,5.3,4.5,NA,12.3,13.8,20.9,25.7,15.6,13.3,9.5,11.5,8,13.9,10.4,8,17.2,6.4,6.7,13,1.7,7.6,10.3,17,6.6,7.3,6.3,6.9,9.6,10.5,17.5,8,10.5,18.8,8.4,11.1,VAR17
0,0.117302053,0.177867903,0.160186625,0.093484419,NA,0,0.17167382,0.340757238,0.133757962,0.104271357,0.140703518,0.136150235,0.08168643,0.226950355,0.049543677,0.039617486,0.210963455,NA,0.252008766,0.097402597,0.158220025,0.118110236,0.249706228,0.089181287,0.048885077,0.074461137,0.182795699,0.23580786,NA,0,0.094095941,0,0.164983165,0.095555556,0,0,0,0,0.12195122,0.258970359,NA,0.058361392,0.072208738,0.201320132,0,0.156498674,0.08819133,0.059375,NA,NA,0.134477825,0.106813996,0.212121212,0.203252033,0.118626431,NA,0.156756757,0,0.091575092,0.096711799,0,0.120448179,0.250387197,0.115107914,0.37254902,0.246428571,0.274774775,0.093495935,0,0,0.203389831,0,0,0,0.120253165,0.097560976,0.085086489,0.08637379,0.165229885,0.329268293,0.115,NA,0.069852941,0,0.247562297,0.268774704,0.108870968,0.130718954,0.064742878,0.182572614,0.121212121,0.124031008,0.091428571,0.076292043,0.225913621,0,0.08492569,0.271929825,0.152542373,0.078095238,0.359201774,0.211640212,0.0528,0.040613718,0.057291667,0.083648881,0.076923077,0.230314961,0.275423729,0,0.135021097,0.333958724,0.212851406,0.133333333,VAR19
0,0.269794721,0.267670915,0.259720062,0.271954674,NA,0.252873563,0.248927039,0.184855234,0.289808917,0.295226131,0.183417085,0.180751174,0.277997365,0.25177305,0.312255541,0.285519126,0.174418605,NA,0.284149014,0.337662338,0.248454883,0.196850394,0.113396005,0.299707602,0.272727273,0.273677335,0.159139785,0.244541485,NA,0,0.249077491,0.338709677,0.30976431,0.237777778,0.216981132,0.1875,0.326388889,0.212121212,0.274944568,0.293291732,NA,0.254769921,0.305825243,0.273927393,0.416666667,0.167108753,0.328849028,0.296875,NA,NA,0.247496423,0.243093923,0.262626263,0.168699187,0.225806452,NA,0.213513514,0.306451613,0.279958137,0.255319149,0.476190476,0.260504202,0.30356221,0.172661871,0.285204991,0.085714286,0.240990991,0.25203252,0,0.179245283,0.322033898,0.315789474,0.303030303,0.394736842,0.196202532,0.268292683,0.26741468,0.305286672,0.262212644,0.095528455,0.255,NA,0.253676471,0.192982456,0.300650054,0.343873518,0.22983871,0.22875817,0.302626711,0.261410788,0.272727273,0.240310078,0.257142857,0.247744053,0.262458472,0.154761905,0.282377919,0.176315789,0.338983051,0.251428571,0.129711752,0.227513228,0.3088,0.28700361,0.28515625,0.326333907,0.256410256,0.236220472,0.184322034,0,0.274261603,0.138836773,0.210843373,0.220689655,VAR21
0.818181818,0.639296188,0.655272306,0.632970451,0.623229462,NA,0.666666667,0.639484979,0.681514477,0.608280255,0.629396985,0.623115578,0.701877934,0.630434783,0.671985816,0.616688396,0.661202186,0.73255814,NA,0.639152666,0.577922078,0.656365884,0.691338583,0.792596945,0.587719298,0.655231561,0.635532332,0.789247312,0.676855895,NA,0.777777778,0.594095941,0.629032258,0.601010101,0.68,0.622641509,0.708333333,0.611111111,0.545454545,0.627494457,0.622464899,NA,0.620650954,0.640169903,0.623762376,0.458333333,0.697612732,0.608370703,0.621875,NA,NA,0.668097282,0.668508287,0.665223665,0.735772358,0.640998959,NA,0.710810811,0.580645161,0.62689691299999994,0.584139265,0.571428571,0.655462185,0.626742385,0.705035971,0.639928699,0.864285714,0.637387387,0.634146341,0.5,0.622641509,0.593220339,0.526315789,0.616161616,0.605263158,0.683544304,0.585365854,0.645628799,0.594936709,0.617816092,0.867886179,0.655,NA,0.615808824,0.649122807,0.622426869,0.615283267,0.647177419,0.604575163,0.625601184,0.659751037,0.674242424,0.635658915,0.608571429,0.659557014,0.681063123,0.678571429,0.636942675,0.739473684,0.525423729,0.647619048,0.801552106,0.708994709,0.608,0.657039711,0.657552083,0.610671256,0.620512821,0.692913386,0.720338983,0.75,0.654008439,0.686679174,0.65060241,0.636781609,VAR23
0,0.08797654,0.076477404,0.107309487,0.101983003,NA,0.086206897,0.107296137,0.138084633,0.101910828,0.076633166,0.190954774,0.117370892,0.090909091,0.076241135,0.071056063,0.051912568,0.093023256,NA,0.07596786,0.084415584,0.09394314,0.111811024,0.094007051,0.112573099,0.072041166,0.090790333,0.049462366,0.07860262,NA,0,0.156826568,0,0.087542088,0.084444444,0.160377358,0.104166667,0.055555556,0.212121212,0.095343681,0.082683307,NA,0.125701459,0.053398058,0.102310231,0,0.135278515,0.064275037,0.08125,NA,NA,0.084406295,0.08839779,0.072150072,0.095528455,0.134235172,NA,0.072972973,0.10483871,0.09314495,0.164410058,0,0.084033613,0.070211668,0.122302158,0.073083779,0.05,0.121621622,0.113821138,0,0.198113208,0.084745763,0.131578947,0.090909091,0,0.120253165,0.146341463,0.08742403,0.09977662,0.119971264,0.038617886,0.09,NA,0.130514706,0.175438596,0.076381365,0.039525692,0.120967742,0.166666667,0.071402146,0.078838174,0.053030303,0.131782946,0.131428571,0.092698934,0.056478405,0.166666667,0.080679406,0.085087719,0.13559322,0.100952381,0.068736142,0.063492063,0.0832,0.055956679,0.059895833,0.062994836,0.128205128,0.066929134,0.097457627,0,0.075949367,0.17260788,0.138554217,0.140229885,VAR25
0,0.017647059,0.02433372,0.073094868,0.008522727,NA,0,0.00862069,0.035555556,0.047770701,0.023869347,0.005025126,0.016431925,0.007905138,0.042553191,0.005215124,0.036885245999999997,0.008319468,NA,0.043128655,0,0.101359703,0.004724409,0.018213866,0.045321637,0.044596913,0.00914435,0,0,NA,0,0.046125461,0,0.031986532,0.011111111,0,0,0,0,0.026548673,0.009360374,NA,0.057239057,0.009101942,0,0,0,0.013452915,0.012539185,0,NA,0.018597997,0.009191176,0.051873199,0.026369168,0.029136316,NA,0.035135135,0.016129032,0.005230126,0.00967118,0,0.005617978,0.053663571,0.014388489,0.106951872,0.053571429,0.09009009,0.008130081,0,0,0.033333333,0,0,0.157894737,0,0,0.007480131,0.015636634,0.023706897,0.022357724,0,NA,0.034862385,0,0.087262873,0.034255599,0.046370968,0.019543974,0.049222798,0.012448133,0,0.053846154,0.045714286,0.002461034,0.03,0,0.005661713,0.051799824,0,0.030418251,0.064301552,0,0,0.001806685,0,0.006540448,0.01025641,0.102362205,0.112288136,0,0.046413502,0.011257036,0.038152610000000003,0.006896552,VAR50
