3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3013,3014,3015,3016,3017,3018,3019,3020,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3039,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3053,3054,3055,3056,3057,3058,3059,3060,3061,3062,3063,3065,3066,3067,3068,3069,3070,3071,3072,3073,3075,3074,3076,3077,3078,3079,3080,3081,3082,3083,3084,3085,3086,3087,3088,3089,3090,3091,3092,3093,3094,3095,3097,3098,3099,3100,3101,3102,3103,3104,3105,3106,3107,3108,3109,3110,3111,3112,3113,3114,3115,3116,3117,VAR_ID
NA,0,0.020833333,0.038961039,0.056818182,NA,0,0,0.055555556,0.045454545,0,0.048780488,0,0.050505051,0.06779661,0.084577114,0.042553191,0,NA,0.024752475,0.230769231,0,0.075471698,0.026717557,0,0.055555556,0.068421053,0.033333333,0,NA,0,0.059701493,0,0.012048193,0.025641026,0.222222222,NA,0,NA,0.028169014,0.012345679,NA,0.030612245,0.07027027,0.081081081,0,0,0.051851852,0.125,0,NA,0.032786885,0.055555556,0.0390625,0.043478261,0,NA,0,0,0.079710145,0.042105263,NA,0.02739726,0.010526316,0.076923077,0.026315789,0,0.070707071,0,NA,0,0,0.4,0,NA,0.24,0,0.048507463,0.092198582,0.031578947,0.022727273,0,NA,0,0,0.019125683,0.022222222,0.045454545,0,0.058365759,0,0,0,0,0.036144578,0,0,0.148648649,0.034146341,0,0.059701493,0.022058824,0,0.038834951,0.0546875,0.04,0.085561497,0,0,0.03649635,0,0,0.049180328,0.0875,0.051282051,VAR2
NA,0.12195122,0.041666667,0.025974026,0,NA,0.071428571,0,0.111111111,0,0,0,0.082191781,0.025252525,0.127118644,0.044776119,0.042553191,0.09375,NA,0.069306931,0,0.078651685,0.056603774,0.290076336,0.021978022,0,0.015789474,0.033333333,0.2,NA,0,0.029850746,0,0.012048193,0.038461538,0,NA,0,NA,0,0.024691358,NA,0,0.027027027,0.081081081,0,0.116666667,0.02962963,0,0,NA,0,0,0.0703125,0.195652174,0,NA,0.086956522,0,0.043478261,0,NA,0.082191781,0.047368421,0.076923077,0.197368421,0.325581395,0.050505051,0,NA,0,0,0,0,NA,0,0,0.014925373,0.021276596,0.036842105,0.102272727,0.2,NA,0,0,0.051912568,0.022222222,0,0.05,0.015564202,0.081081081,0.071428571,0,0,0.024096386,0.046511628,0,0.047297297,0.12195122,0,0,0.227941176,0,0.019417476,0.0234375,0.026666667,0.037433155,0,0.117647059,0.124087591,0,0.074074074,0.14754098399999999,0.0875,0.051282051,VAR9
NA,11.2,22,38.8,13,NA,21,25,27.6,30,44.4,8.8,21.6,13.3,24.8,9.6,19,14.6,NA,28,2.2,34.5,18.8,4.9,24.8,12.2,21,8.8,10.4,NA,NA,20.4,NA,53.2,30.4,5,NA,17,NA,33.5,52.4,NA,21.2,18.4,34,8,3.8,14,25,NA,NA,33,20,37.6,7.4,40,NA,19.6,NA,10,15.2,NA,16.4,39,18,28.4,16,31.6,11,NA,NA,8,NA,15,NA,3.8,NA,26.3,13.6,32.8,18.8,6,NA,15.6,50,40.2,43.4,37,23,22.1,26,12.8,24,12,21.2,35.5,NA,15.7,21.3,NA,26.8,17,38,14.2,10.1,10.2,11.3,23,23,32.8,NA,28,20.8,13,24.8,VAR14
NA,6,16.6,26.8,10,NA,6.8,24,15.2,16,33.5,4.4,11,8.4,16.4,5.2,14.4,6.7,NA,20.8,2.2,23.6,8.2,3,17.6,7.2,15,3.7,6,NA,NA,13,NA,48.4,14.8,5,NA,6.8,NA,23.6,43.6,NA,12.6,11.5,30,NA,2.1,9.6,6,NA,NA,25,12.8,23.4,5.8,30,NA,13.2,NA,5.3,10.2,NA,6.8,28.3,9.5,20,6,21.2,3.6,NA,NA,2.4,NA,8,NA,2.8,5,18.2,9.9,16.2,9.6,3.8,NA,7.2,NA,28.7,33.2,21,23,14.5,17,13.2,20,8.5,13.6,27.6,5,5.6,12.8,NA,14.4,8.6,28,7.7,7,5.4,5,13,14.2,20.6,NA,18,12,7.8,18,VAR17
NA,0,0.1796875,0.214285714,0.261363636,NA,0,0,0.402777778,0.272727273,0.235294118,0.170731707,0.219178082,0.136363636,0.201680672,0.069651741,0,0.09375,NA,0.28358209,0,0.292134831,0.188679245,0.190839695,0.131868132,0.092592593,0.105263158,0.216666667,0,NA,NA,0.298507463,NA,0.343373494,0.166666667,0,NA,0,NA,0.183098592,0.382716049,NA,0,0.183783784,0.405405405,0,0.166666667,0.140740741,0,NA,NA,0.475409836,0,0.15625,0.244444444,0.189189189,NA,0.289855072,0,0.180505415,0.221052632,NA,0.166666667,0.223684211,0.346153846,0.434210526,0.255813953,0.343434343,0,NA,0,0,NA,0,NA,0.2,0,0.202247191,0.14893617,0.221052632,0.181818182,0,NA,0,0,0.295081967,0.32962963,0.318181818,0.243902439,0.178988327,0.108108108,0,0,0,0.096385542,0.38372093,0,0.197278912,0.185365854,NA,0.28358209,0.345588235,0,0.067961165,0.03515625,0.134228188,0.122994652,0,0.223300971,0.282608696,NA,0.222222222,0.37704918,0.225,0.153846154,VAR19
NA,0.195121951,0.276041667,0.383116883,0.340909091,NA,0,0.297297297,0.097222222,0.227272727,0.31092437,0.170731707,0.246575342,0.252525253,0.210084034,0.228855721,0.212765957,0.140625,NA,0.258706468,0,0.337078652,0.188679245,0.106870229,0.296703297,0.222222222,0.242105263,0.15,0,NA,NA,0.28358209,NA,0.427710843,0.256410256,0,NA,0.28,NA,0.211267606,0.37037037,NA,0.292929293,0.291891892,0.297297297,0,0.2,0.2,0,NA,NA,0.393442623,0,0.2734375,0.111111111,0.189189189,NA,0.202898551,0,0.285198556,0.315789474,NA,0.25,0.260526316,0.269230769,0.25,0.139534884,0.252525253,0,NA,0,0,NA,0.444444444,NA,0.16,0,0.284644195,0.241134752,0.273684211,0.125,0,NA,0.138888889,0,0.308743169,0.355555556,0.409090909,0.268292683,0.315175097,0.162162162,0,0,0.242424242,0.277108434,0.360465116,0,0.156462585,0.165853659,NA,0.402985075,0.183823529,0.347826087,0.233009709,0.2109375,0.201342282,0.235294118,0.266666667,0.203883495,0.289855072,NA,0,0.180327869,0.175,0.269230769,VAR21
NA,0.804878049,0.703125,0.577922078,0.602272727,NA,0.75,0.675675676,0.833333333,0.727272727,0.672268908,0.780487805,0.753424658,0.696969697,0.722689076,0.686567164,0.744680851,0.875,NA,0.721393035,0.666666667,0.662921348,0.735849057,0.86259542,0.692307692,0.731481481,0.7,0.816666667,0.9,NA,NA,0.671641791,NA,0.56626506,0.730769231,0.666666667,NA,0.72,NA,0.746478873,0.617283951,NA,0.676767677,0.637837838,0.594594595,0.8,0.766666667,0.740740741,0.791666667,NA,NA,0.573770492,0.861111111,0.6953125,0.866666667,0.783783784,NA,0.782608696,1,0.631768953,0.642105263,NA,0.75,0.728947368,0.653846154,0.723684211,0.860465116,0.676767677,0.705882353,NA,0.571428571,0.7,NA,0.555555556,NA,0.6,1,0.662921348,0.659574468,0.694736842,0.863636364,0.866666667,NA,0.861111111,0.666666667,0.672131148,0.625925926,0.568181818,0.707317073,0.622568093,0.837837838,0.821428571,0.625,0.727272727,0.698795181,0.627906977,0.666666667,0.700680272,0.8,NA,0.537313433,0.794117647,0.630434783,0.718446602,0.734375,0.765100671,0.676470588,0.733333333,0.786407767,0.673913043,NA,0.777777778,0.770491803,0.7375,0.692307692,VAR23
NA,0,0.020833333,0.038961039,0.056818182,NA,0,0,0.055555556,0,0,0,0,0.050505051,0.067226891,0.084577114,0,0,NA,0,0,0,0.094339623,0.026717557,0,0.055555556,0.068421053,0,0,NA,NA,0.044776119,NA,0,0,0,NA,0,NA,0,0,NA,0,0.07027027,0,0,0,0.051851852,0,NA,NA,0,0,0.0390625,0,0,NA,0,0,0.075812274,0,NA,0,0.007894737,0,0,0,0.070707071,0,NA,0,0,NA,0,NA,0.24,0,0.048689139,0.092198582,0.031578947,0,0,NA,0,0,0.019125683,0.022222222,0,0,0.058365759,0,0,0,0,0,0,0,0.149659864,0.034146341,NA,0,0,0,0.038834951,0.0546875,0.040268456,0.085561497,0,0,0.028985507,NA,0,0,0.075,0,VAR25
NA,0.048780488,0.044270833,0.123376623,0.022727273,NA,0,0,0.069444444,0.204545455,0.042016807,0.048780488,0.068493151,0,0.075630252,0.009950249,0,0,NA,0.139303483,0,0.191011236,0,0.041984733,0.098901099,0.101851852,0,0,0,NA,0,0.134328358,0,0.060240964,0,0,NA,0,NA,0,0.018518519,NA,0.090909091,0.010810811,0,0,0,0.02962963,0,0,NA,0.032786885,0,0.0703125,0,0.054054054,NA,0.072463768,0,0.018050542,0,NA,0.027777778,0.102631579,0.076923077,0.171052632,0.046511628,0.060606061,0,NA,0,0,0,0,NA,0,0,0.007462687,0.04964539,0.068421053,0.056818182,0,NA,0,0,0.14754098399999999,0.044444444,0,0.073170732,0.077821012,0,0,0,0.121212121,0,0.046511628,0,0,0.07804878,0,0.074626866,0.139705882,0,0,0.0078125,0,0.00802139,0,0.184466019,0.210144928,0,0,0,0.0625,0,VAR50
