name,ONS_ID,total_population,percent_of_pop_that_are_seniors_age_65,number_of_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_who_know_neither_english_nor_french,number_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_of_pop_in_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,pop
ottawa_bells_corners_west_3008,3008,135,0.222222222,30,46.4,48.4,15,0.111111111,130,45000,125,45000,15.6,37500,41000,12,0,0,0,0,100,0.740740741,30,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,80,0.071428571,10,0.111111111,0.25,15,1,140,0.730769231,95,0.157894737,15,10,0.117647059,80,0.941176471,65,0.764705882,40,0.5,0,0,25,0.714285714,15,0.428571429,0,0,0,0,0,0,0.428571429,15,0.111111111,0,0,visible_minority_chinese
ottawa_billings_bridge_heron_park_3009,3009,300,0.2,60,39.4,33.2,95,0.316666667,265,33600,230,42000,16.8,29000,38800,13,125,0.416666667,25,0.083333333,210,0.7,60,0.2,0,0,0.1,30,0,0,0,0,0,0,0,0,0.483333333,145,0.05,15,0,0,0,1,300,0.618181818,170,0.147058824,25,0,0,135,1,115,0.851851852,75,0.517241379,10,0.068965517,50,0.714285714,20,0.285714286,0,0,0,0,0,0,0,80,0.266666667,0,0,visible_minority_chinese
ottawa_blackburn_hamlet_3010,3010,75,0.266666667,20,41,42.4,0,0,50,48000,50,46000,19,42000,42000,12,0,0,0,0,35,0.466666667,20,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.6,45,0,0,0,0,0,1,75,0.818181818,45,0,0,0,0,35,1,30,0.857142857,25,0.625,0,0,10,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,visible_minority_chinese
ottawa_blossom_park_timbermill_3011,3011,350,0.128571429,45,42.1,43.6,20,0.057142857,290,49200,280,55200,11.6,49200,58400,6.3,0,0,40,0.114285714,265,0.757142857,45,0.128571429,0,0,0.042253521,15,0,0,0,0,0,0,0,0,0.614285714,215,0.028571429,10,0,0,0,1,350,0.619047619,195,0.076923077,15,10,0.047619048,200,0.952380952,190,0.904761905,90,0.514285714,10,0.057142857,65,0.8125,20,0.25,0,0,0,0,0,0,0.125,55,0.157142857,0,0,visible_minority_chinese
ottawa_borden_farm_fisher_glen_3012,3012,570,0.245614035,140,43.1,39.2,30,0.052631579,465,37800,415,41800,15.4,35800,44400,11.1,115,0.201754386,55,0.096491228,380,0.666666667,140,0.245614035,0,0,0.131578947,75,0,0,0,0,0,0,0,0,0.51754386,295,0.087719298,50,0.026315789,0.063829787,15,1,570,0.523809524,275,0.127272727,35,15,0.06,235,0.94,195,0.78,120,0.5,15,0.0625,115,0.958333333,0,0,0,0,0,0,0,0,0,135,0.236842105,10,0.01754386,visible_minority_chinese
ottawa_braemar_park_belair_heights_copeland_park_3013,3013,235,0.170212766,40,40.8,37.2,30,0.127659574,200,43600,185,49200,12.2,42000,54000,7.3,20,0.085106383,35,0.14893617,165,0.70212766,40,0.170212766,0,0,0.042553191,10,0,0,0,0,0,0,0,0,0.531914894,125,0.063829787,15,0,0,0,1,235,0.571428571,120,0.083333333,10,0,0,135,1,130,0.962962963,80,0.727272727,0,0,35,1,0,0,0,0,0,0,0,0,0,35,0.14893617,0,0,visible_minority_chinese
ottawa_bridlewood_emerald_meadows_3014,3014,1545,0.116504854,180,41.1,44.8,60,0.038834951,1220,61600,1135,80000,7.4,59900,81600,4.4,140,0.090614887,310,0.200647249,1050,0.67961165,180,0.116504854,0,0,0.087662338,135,0,0,0,0,0,0,0,0,0.594155844,915,0.058441558,90,0.019417476,0.035502959,30,1,1540,0.662790698,855,0.058479532,50,30,0.033333333,870,0.966666667,775,0.861111111,440,0.546583851,30,0.037267081,315,0.863013699,25,0.068493151,20,0.054794521,0,0,0,0,0.02739726,200,0.129449838,10,0.006493506,visible_minority_chinese
ottawa_britannia_3015,3015,110,0.181818182,20,49.2,52.8,30,0.272727273,100,46000,85,55000,10.4,40000,48000,8,25,0.227272727,0,0,80,0.727272727,20,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.590909091,65,0.090909091,10,0,0,0,1,110,0.523809524,55,0,0,0,0,65,0.928571429,55,0.785714286,20,0.4,0,0,20,0.666666667,10,0.333333333,0,0,0,0,0,0,0,10,0.090909091,0,0,visible_minority_chinese
ottawa_brookside_briarbrook_morgans_grant_3016,3016,1425,0.084210526,120,36.3,37.2,45,0.031578947,1055,56100,1000,67600,6.6,51900,65800,4,95,0.066666667,375,0.263157895,930,0.652631579,120,0.084210526,0,0,0.087719298,125,0,0,0,0,0,0,0,0,0.631578947,900,0.157894737,225,0,0,0,1,1425,0.669642857,750,0.073333333,55,0,0,780,0.993630573,735,0.936305732,485,0.697841727,15,0.021582734,185,0.902439024,0,0,10,0.048780488,0,0,0,0,0.048780488,210,0.147368421,10,0.007017544,visible_minority_chinese
ottawa_cardinal_creek_3017,3017,285,0.052631579,15,36,34,15,0.052631579,220,59200,210,66000,10.2,57200,66000,5.5,0,0,70,0.245614035,205,0.719298246,0,0,0,0,0.087719298,25,0,0,0,0,0,0,0,0,0.517241379,150,0.034482759,10,0,0,0,1,290,0.765957447,180,0.138888889,25,10,0.055555556,165,0.916666667,140,0.777777778,95,0.612903226,0,0,50,0.833333333,10,0.166666667,0,0,0,0,0,0,0.25,40,0.140350877,10,0.035087719,visible_minority_chinese
ottawa_carleton_heights_courtland_park_3018,3018,535,0.140186916,75,38.7,31,60,0.112149533,425,30300,355,31500,24.4,25500,32400,11.8,235,0.439252336,45,0.08411215,415,0.775700935,75,0.140186916,0,0,0.179245283,95,0,0,0,0,0,0,0,0,0.528301887,280,0.066037736,35,0.074766355,0.148148148,40,1,530,0.475247525,240,0.208333333,50,15,0.054545455,260,0.945454545,220,0.8,75,0.394736842,10,0.052631579,80,0.727272727,20,0.181818182,0,0,0,0,10,0.090909091,0,155,0.289719626,10,0.018867925,visible_minority_chinese
ottawa_carleton_university_3019,3019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visible_minority_chinese
ottawa_carlington_3020,3020,855,0.204678363,175,43.1,44.8,110,0.128654971,680,41300,605,57600,11.1,47700,60800,8.1,200,0.233918129,140,0.16374269,545,0.637426901,175,0.204678363,0,0,0.14619883,125,0,0,0,0,0,0,0,0,0.602339181,515,0.052631579,45,0.011695906,0.023529412,10,1,855,0.55033557,410,0.12195122,50,50,0.112359551,395,0.887640449,360,0.808988764,160,0.444444444,10,0.027777778,160,0.820512821,35,0.179487179,0,0,0,0,0,0,0.051282051,130,0.152046784,30,0.035087719,visible_minority_chinese
ottawa_carp_3021,3021,195,0.153846154,30,41.2,47.6,0,0,145,74000,135,96000,3.6,69000,92000,2.8,0,0,45,0.230769231,130,0.666666667,25,0.128205128,0,0,0.102564103,20,0,0,0,0,0,0,0,0,0.717948718,140,0.102564103,20,0,0,0,1,195,0.636363636,105,0.095238095,10,0,0,115,1,105,0.913043478,55,0.578947368,0,0,45,1,0,0,0,0,0,0,0,0,0,30,0.153846154,0,0,visible_minority_chinese
ottawa_carson_grove_carson_meadows_3022,3022,420,0.154761905,65,42.9,41.6,65,0.154761905,350,47400,335,48800,15.8,42800,46600,9.2,40,0.095238095,50,0.119047619,305,0.726190476,65,0.154761905,0,0,0.047619048,20,0,0,0,0,0,0,0,0,0.583333333,245,0,0,0.035714286,0.076923077,15,1,420,0.723684211,275,0.090909091,25,10,0.041666667,235,0.979166667,210,0.875,125,0.510204082,10,0.040816327,90,0.782608696,20,0.173913043,0,0,0,0,0,0,0,75,0.178571429,15,0.035714286,visible_minority_chinese
ottawa_centrepointe_briargreen_3023,3023,1140,0.118421053,135,40.3,43.2,85,0.074561404,930,42800,845,50400,11.7,41600,52500,7,170,0.149122807,195,0.171052632,805,0.706140351,135,0.118421053,0,0,0.0969163,110,0,0,0,0,0,0,0,0,0.616740088,700,0.052863436,60,0,0,0,1,1135,0.642487047,620,0.137096774,85,25,0.03968254,605,0.96031746,570,0.904761905,265,0.495327103,40,0.074766355,190,0.745098039,45,0.176470588,0,0,0,0,15,0.058823529,0.039215686,195,0.171052632,10,0.008810573,visible_minority_chinese
ottawa_centretown_3024,3024,1610,0.217391304,350,42.3,34,550,0.341614907,1445,49200,1215,62500,12.4,42800,55000,9.4,565,0.350931677,110,0.068322981,1145,0.711180124,350,0.217391304,0,0,0.127329193,205,0,0,0,0,0,0,0,0,0.47515528,765,0.034161491,55,0.01863354,0.045454545,30,1,1610,0.586885246,895,0.111731844,100,20,0.023391813,835,0.976608187,780,0.912280702,505,0.635220126,15,0.018867925,95,0.327586207,40,0.137931034,130,0.448275862,10,0.034482759,15,0.051724138,0,320,0.198757764,10,0.00621118,visible_minority_chinese
ottawa_chapel_hill_north_3025,3025,370,0.22972973,85,44.6,47.2,40,0.108108108,300,48400,290,51200,13.2,44800,49600,10.6,20,0.054054054,65,0.175675676,220,0.594594595,80,0.216216216,0,0,0.067567568,25,0,0,0,0,0,0,0,0,0.662162162,245,0.081081081,30,0,0,0,1,370,0.557377049,170,0.117647059,20,0,0,180,0.972972973,170,0.918918919,75,0.5,10,0.066666667,65,0.866666667,0,0,0,0,0,0,0,0,0.2,45,0.121621622,20,0.054054054,visible_minority_chinese
ottawa_chapel_hill_south_3026,3026,405,0.12345679,50,40.5,42.8,20,0.049382716,325,51000,315,58400,9.8,49200,60000,4.4,0,0,80,0.197530864,275,0.679012346,50,0.12345679,0,0,0.024691358,10,0,0,0,0,0,0,0,0,0.617283951,250,0.024691358,10,0,0,0,1,405,0.710144928,245,0.040816327,10,0,0,220,0.956521739,215,0.934782609,125,0.531914894,10,0.042553191,90,0.818181818,15,0.136363636,0,0,0,0,0,0,0,75,0.185185185,30,0.074074074,visible_minority_chinese
ottawa_chapman_mills_3027,3027,1710,0.114035088,195,39.8,42.8,60,0.035087719,1360,46480,1260,51500,12.2,45280,52900,6.4,120,0.070175439,340,0.198830409,1175,0.687134503,195,0.114035088,0,0,0.148688047,255,0,0,0,0,0,0,0,0,0.629737609,1080,0.067055394,115,0.01754386,0.028571429,30,1,1715,0.685121107,990,0.126262626,125,85,0.087179487,880,0.902564103,770,0.78974359,440,0.50867052,35,0.040462428,370,0.870588235,35,0.082352941,10,0.023529412,0,0,10,0.023529412,0.035294118,280,0.16374269,0,0,visible_minority_chinese
ottawa_city_view_3028,3028,400,0.1125,45,35.8,30.8,35,0.0875,295,32400,245,47600,14.4,37600,52000,8.2,115,0.2875,70,0.175,280,0.7,45,0.1125,0,0,0.1,40,0,0,0,0,0,0,0,0,0.3875,155,0.1125,45,0,0,0,1,400,0.447761194,150,0.133333333,20,10,0.048780488,195,0.951219512,175,0.853658537,50,0.416666667,15,0.125,45,0.642857143,30,0.428571429,0,0,0,0,0,0,0.285714286,85,0.2125,25,0.0625,visible_minority_chinese
ottawa_civic_hospital_3029,3029,260,0.076923077,20,30.7,27,65,0.25,165,62000,155,77000,3.8,56400,72000,2.3,70,0.269230769,65,0.25,180,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647,75,0,0,0,0,0,1,255,0.625,125,0.12,15,0,0,130,1,130,1,75,0.681818182,0,0,20,0.5,0,0,15,0.375,0,0,0,0,0,45,0.173076923,10,0.039215686,visible_minority_chinese
ottawa_colonnade_business_park_3030,3030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visible_minority_chinese
ottawa_constance_bay_3031,3031,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,visible_minority_chinese
ottawa_convent_glen_orleans_woods_3032,3032,240,0.25,60,42.6,40.4,10,0.041666667,185,51200,175,54400,13.6,48000,53600,9.8,0,0,50,0.208333333,130,0.541666667,60,0.25,0,0,0.041666667,10,0,0,0,0,0,0,0,0,0.583333333,140,0.041666667,10,0,0,0,1,240,0.552631579,105,0.142857143,15,0,0,115,1,115,1,55,0.611111111,0,0,30,1,0,0,0,0,0,0,0,0,0,10,0.041666667,20,0.083333333,visible_minority_chinese
ottawa_corkery_3033,3033,45,0,0,25.2,15.6,0,0,25,60000,25,64000,18,56000,64000,5,0,0,25,0.555555556,20,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10,0,0,0,0,0,1,50,0.833333333,25,0,0,0,0,10,1,10,1,10,0.5,0,0,10,1,0,0,0,0,0,0,0,0,0,10,0.222222222,15,0.3,visible_minority_chinese
ottawa_craig_henry_manordale_3034,3034,360,0.180555556,65,44.2,48,25,0.069444444,310,49200,285,58400,11.6,47200,63600,6.8,0,0,45,0.123287671,255,0.698630137,65,0.178082192,0,0,0.095890411,35,0,0,0,0,0,0,0,0,0.616438356,225,0,0,0,0,0,1,365,0.609375,195,0.128205128,25,0,0,195,0.951219512,190,0.926829268,115,0.657142857,0,0,60,0.923076923,0,0,0,0,0,0,0,0,0,45,0.125,0,0,visible_minority_chinese
ottawa_crestview_tanglewood_3035,3035,260,0.173076923,45,39.8,30.6,10,0.038461538,230,38800,215,39200,16.8,36000,44400,8.2,0,0,25,0.096153846,190,0.730769231,45,0.173076923,0,0,0.057692308,15,0,0,0,0,0,0,0,0,0.557692308,145,0.057692308,15,0,0,0,1,260,0.625,150,0.233333333,35,0,0,135,1,115,0.851851852,35,0.291666667,35,0.291666667,75,0.882352941,0,0,0,0,0,0,0,0,0,60,0.230769231,0,0,visible_minority_chinese
ottawa_crystal_bay_lakeview_park_3036,3036,120,0.25,30,43.6,44.8,0,0,110,60000,110,66000,7,55000,65000,7.2,0,0,20,0.166666667,70,0.583333333,30,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.608695652,70,0.130434783,15,0,0,0,1,115,0.714285714,75,0.2,15,0,0,50,1,50,1,35,0.636363636,0,0,10,0.666666667,0,0,0,0,0,0,0,0,0,30,0.25,0,0,visible_minority_chinese
ottawa_cumberland_3037,3037,50,0.2,10,40,40.8,0,0,40,60000,40,64000,9,64000,72000,6,0,0,0,0,30,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,10,0,0,0,NA,0,1,50,0.666666667,30,0,0,0,0,25,1,25,1,15,0.5,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,visible_minority_chinese
ottawa_dunrobin_3038,3038,215,0.069767442,15,34.4,33.6,0,0,160,45200,150,50000,13.2,46000,59000,5.2,0,0,70,0.325581395,130,0.604651163,0,0,0,0,0.046511628,10,0,0,0,0,0,0,0,0,0.604651163,130,0.325581395,70,0,0,0,1,215,0.542857143,95,0,0,0,0,95,1,90,0.947368421,50,0.588235294,0,0,35,1,0,0,0,0,0,0,0,0,0,60,0.279069767,15,0.069767442,visible_minority_chinese
ottawa_edwards_carlsbad_springs_3039,3039,0,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,visible_minority_chinese
ottawa_elmvale_canterbury_3040,3040,155,0.161290323,25,41.2,42,10,0.064516129,130,44000,120,44000,17.5,41000,48000,9.2,0,0,30,0.193548387,100,0.64516129,25,0.161290323,0,0,0.15625,25,0,0,0,0,0,0,0,0,0.5625,90,0,0,0,0,0,1,160,0.653846154,85,0.176470588,15,0,0,85,1,75,0.882352941,25,0.333333333,0,0,25,0.5,0,0,15,0.3,0,0,0,0,0,15,0.096774194,0,0,visible_minority_chinese
