name,ONS_ID,total_population,percent_of_pop_that_are_seniors_age_65,number_of_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_who_know_neither_english_nor_french,number_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_of_pop_in_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,pop
ottawa_bells_corners_west_3008,3008,205,0.048780488,10,25.3,23,15,0.073170732,115,41000,80,47000,28,36500,50000,16.5,85,0.414634146,90,0.43902439,105,0.512195122,0,0,0,0,0.05,10,0,0,0,0,0,0,0,0,0.575,115,0.225,45,0.243902439,0.434782609,50,1,200,0.608695652,70,0.214285714,15,30,0.315789474,60,0.631578947,40,0.421052632,15,0.272727273,20,0.363636364,40,0.888888889,0,0,0,0,0,0,0,0,0,10,0.048780488,0,0,visible_minority_arab
ottawa_billings_bridge_heron_park_3009,3009,460,0.141304348,65,38.2,31.4,55,0.119565217,365,31600,250,34400,34,27100,32800,20.8,135,0.293478261,85,0.184782609,305,0.663043478,65,0.141304348,0,0,0.131868132,60,0,0,0,0,0,0,0,0,0.56043956,255,0.164835165,75,0.163043478,0.340909091,75,1,455,0.605263158,230,0.195652174,45,45,0.176470588,210,0.823529412,175,0.68627451,75,0.405405405,20,0.108108108,95,0.904761905,10,0.095238095,0,0,0,0,0,0,0,65,0.141304348,0,0,visible_minority_arab
ottawa_blackburn_hamlet_3010,3010,210,0.095238095,20,33.2,26.4,10,0.047619048,130,37000,100,36000,33,32000,39500,23,65,0.30952381,65,0.30952381,130,0.619047619,15,0.071428571,15,0.071428571,0,0,0,0,0,0,0,0,0,0,0.785714286,165,0.333333333,70,0.166666667,0.225806452,35,1,210,0.6,90,0.166666667,15,20,0.210526316,75,0.789473684,60,0.631578947,20,0.266666667,10,0.133333333,40,0.8,0,0,0,0,0,0,0,0,0.2,40,0.19047619,40,0.19047619,visible_minority_arab
ottawa_blossom_park_timbermill_3011,3011,1635,0.064220183,105,31.6,27.6,45,0.027522936,1085,38900,845,41900,29.8,32100,39700,19.9,305,0.186544343,530,0.324159021,1000,0.611620795,105,0.064220183,45,0.027522936,0.058103976,95,0,0,0,0,0,0,0,0,0.614678899,1005,0.22324159,365,0.281345566,0.497297297,460,1,1635,0.576131687,700,0.185714286,130,145,0.184713376,640,0.815286624,475,0.605095541,180,0.315789474,100,0.175438596,320,0.842105263,25,0.065789474,0,0,0,0,15,0.039473684,0.039473684,325,0.198776758,120,0.073394495,visible_minority_arab
ottawa_borden_farm_fisher_glen_3012,3012,260,0.134615385,35,41,41.2,20,0.076923077,205,40000,175,42800,22,36000,40800,15.6,75,0.288461538,45,0.173076923,180,0.692307692,35,0.134615385,0,0,0.038461538,10,0,0,0,0,0,0,0,0,0.692307692,180,0.057692308,15,0.076923077,0.125,20,1,260,0.454545455,100,0.1,10,15,0.103448276,135,0.931034483,80,0.551724138,30,0.333333333,30,0.333333333,40,0.727272727,10,0.181818182,0,0,0,0,0,0,0,45,0.173076923,10,0.038461538,visible_minority_arab
ottawa_braemar_park_belair_heights_copeland_park_3013,3013,340,0.102941176,35,32.1,29.2,20,0.058823529,210,33200,175,25000,45,23800,27200,34,100,0.294117647,95,0.279411765,210,0.617647059,35,0.102941176,15,0.044117647,0,0,0,0,0,0,0,0,0,0,0.661764706,225,0.367647059,125,0.338235294,0.575,115,1,340,0.490566038,130,0.269230769,35,35,0.2,135,0.771428571,110,0.628571429,35,0.388888889,10,0.111111111,45,0.75,15,0.25,0,0,0,0,0,0,0,60,0.176470588,0,0,visible_minority_arab
ottawa_bridlewood_emerald_meadows_3014,3014,910,0.104395604,95,33.3,33.2,20,0.021978022,595,40600,500,43400,21.8,37800,45400,12.5,190,0.208791209,305,0.335164835,510,0.56043956,95,0.104395604,0,0,0.010989011,10,0,0,0,0,0,0,0,0,0.631868132,575,0.142857143,130,0.10989011,0.194174757,100,1,910,0.635658915,410,0.195121951,80,20,0.04494382,425,0.95505618,385,0.865168539,160,0.484848485,25,0.075757576,130,0.787878788,25,0.151515152,0,0,0,0,0,0,0,100,0.10989011,40,0.043956044,visible_minority_arab
ottawa_britannia_3015,3015,365,0.178082192,65,40,39.2,40,0.109589041,275,33600,165,38000,38,29800,38000,30,115,0.315068493,80,0.219178082,215,0.589041096,65,0.178082192,20,0.055555556,0.111111111,40,0,0,0,0,0,0,0,0,0.666666667,240,0.180555556,65,0.219178082,0.355555556,80,1,360,0.438596491,125,0.28,35,10,0.054054054,180,0.972972973,135,0.72972973,40,0.444444444,15,0.166666667,35,0.777777778,10,0.222222222,0,0,0,0,0,0,0,40,0.109589041,20,0.055555556,visible_minority_arab
ottawa_brookside_briarbrook_morgans_grant_3016,3016,1310,0.053435115,70,30.8,30.8,25,0.019083969,850,46200,755,52300,15.2,42500,54100,8.8,100,0.076045627,465,0.353612167,780,0.593155894,70,0.053231939,10,0.007604563,0.019011407,25,0,0,0,0,0,0,0,0,0.558935361,735,0.072243346,95,0.099236641,0.183098592,130,1,1315,0.71978022,655,0.145038168,95,25,0.0390625,615,0.9609375,540,0.84375,300,0.540540541,40,0.072072072,225,0.882352941,15,0.058823529,15,0.058823529,0,0,0,0,0.058823529,205,0.15648855,65,0.049429658,visible_minority_arab
ottawa_cardinal_creek_3017,3017,585,0.042735043,25,29.8,30.8,25,0.042735043,380,48600,335,57400,13.4,44400,52400,12.6,85,0.145299145,205,0.35042735,360,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,295,0.084745763,50,0.102564103,0.226415094,60,1,590,0.756097561,310,0.080645161,25,25,0.078125,295,0.921875,265,0.828125,125,0.438596491,25,0.087719298,135,0.870967742,10,0.064516129,0,0,0,0,10,0.064516129,0,60,0.102564103,25,0.042735043,visible_minority_arab
